iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1200,29.075937428141867,0.0018514645006960095,0.0019816456121567461,0.0014253400408357764,0.93395741883880767,0.64783852748361959,0.66740912012150821,0.72381983300686858,1.0,0.58317469618124318,0.55370910073723423,1.0,0.86497980975344602,0.93370357451173303,0.71566463094024346,0.99978412425088981,0.24745875971383463,0.47508280695044763,0.00014446495373898749,2.83987041847511e-05
1201,28.99476131668198,0.0020488588911484196,0.0033133601464195861,0.0017076796595028032,0.76309033907411794,0.54932541019443659,0.59812056312995732,0.74090319550699957,0.52736848363384559,0.33483282293008743,0.26333029967072419,1.0,0.70674693234454711,0.74432781038396267,0.58512149241514733,1.0,0.012405834301249252,0.33579180917045476,0.00033403251184216387,2.4103464800195873e-05
1202,28.68569416340145,0.0025733905516490685,0.0019191359522404694,0.0015834930710600381,0.84148795749163663,0.46275629679095009,0.47117874241897922,0.74488601333322557,0.96526456867419463,0.67364497344921415,0.5627336368234126,1.0,0.709193877596072,0.8857434596847541,0.72707003766974687,0.76288469934666803,0.19236752777834421,0.11233507886061361,0.00023328269220729281,3.1293784255204127e-05
1203,29.36052827386497,0.0014875369186989063,0.0018638879488251936,0.0018366339224776818,0.90119225784223056,0.78166480692899376,0.81001402099622977,0.99923147423880454,0.77448956510942146,0.65089048851920439,0.54644509537746966,1.0,0.8358658899134741,0.70490482031321611,0.52180419132077549,0.92008094216659042,0.89451002727379714,0.66162229607599476,0.00029599545181885345,3.8502132095608044e-05
1204,28.976385062869426,0.0017348869175545789,0.001607375115739107,0.0016614289540564653,0.81844961344287004,0.65269912388105211,0.7480012827693846,0.75725656120881357,0.98259704736854991,0.65055984763288321,0.76298213207874244,0.79503123638142992,0.47113143708565064,0.82620915348250024,0.62669302396390369,0.6203035989861081,0.46721842970892796,0.72867119857518292,0.00032059240620713192,4.724177720327738e-05
1205,29.3031953745328,0.0017298600769083405,0.0023908879100890679,0.002016698545594775,0.84543319685685614,0.79542237833486529,0.87427918212548383,0.79287867027736481,0.61328735281392355,0.63646488334582396,0.46842788055342088,1.0,0.97619245180854619,0.74880945083336081,0.54209801631882026,0.9382823375958087,0.84508653902363329,0.35102167149419117,0.00034199964492415136,3.1187538428900652e-05
1206,28.73195733544998,0.0013863210057227793,0.0015571857095362795,0.0013801511034465808,0.83636894656284411,0.92761110625811294,0.80771638520775191,0.55269589932032848,0.9652425398658504,0.7072618052429559,0.70923535157968631,0.75647560419048143,0.46444324370311957,0.76451193513266835,0.93930089618459678,0.70743791931960254,0.599148463053647,0.63171892550503905,0.00076210767351081454,7.4217706032775332e-05
1207,28.985650676269838,0.003111185587099774,0.0034115159591093236,0.0015475179203868206,0.61867381337227145,0.37854586109874949,0.41133206455778959,0.54127547597736703,0.60291999954729592,0.34908208348140612,0.27718830059294414,1.0,1.0,0.90101248726406602,0.66123979367324326,1.0,0.8520995236492459,0.082570330530372937,0.00050280393645563137,7.5702408656619369e-05
1208,28.50734810284052,0.0014623624260605705,0.0013894006431106609,0.00143119529664687,0.85001572936445191,0.87218710747216277,0.88809249867378159,0.78358622971703484,0.64601065253129542,0.93637996638289045,0.8390592915384647,0.96871844205222901,0.84495416396892109,0.90595904746822675,0.86346753877063298,0.65261508424924086,0.44258298691249548,0.43950606492023803,0.00049376362685477071,6.9391754162484443e-05
1209,29.22839308009997,0.0017597055292588593,0.0016354024704975934,0.0021442841207918173,0.45285457844567928,0.75686450965580931,0.78613091389585543,0.78953831379715111,1.0,0.81452181855643135,0.67700803027244261,1.0,0.66707820154952979,0.63172290403625619,0.544262707613971,0.86405405856000028,0.2880614833505093,0.31212392145571133,0.00049953453704604245,5.7528861678923793e-05
