iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
510,28.99707991000804,0.0020288543292458772,0.0016146176343480034,0.001657181756090087,0.56148462100035956,0.62738765958663201,0.58970224407892735,0.60073295705637242,0.47309288896572543,0.77240564476153351,0.64239883679398191,1.0,0.55771033937857006,0.82196587707452418,0.59214183214114058,0.47086841268966112,0.10330971978731174,0.5971457500891354,0.00025189216653354052,3.7962473155794818e-05
511,29.30318176828821,0.0027183536670600805,0.0018083430446394488,0.0015356552875717133,0.48590912115793494,0.41903942077268214,0.55808610763494493,0.97647650263844799,0.41291489902527323,0.80914709157230202,0.59997401677712225,0.79133765947100798,0.64386107675406001,0.90327961458178518,0.84162833103303536,0.82095753275356365,0.46497853335431522,0.23832503210138178,0.00055608159304715299,3.4663292472258966e-05
512,29.06160902626713,0.0017773819675898084,0.0015627987742754534,0.0014956623587285556,0.69951748776749823,0.71178014735038142,0.71125560551130873,0.96153060291209136,0.76393599779294119,0.783675728126636,0.79042523061483561,1.0,0.64744973724107324,0.92294464975600521,0.75797543110390575,0.91341022293484841,0.28962550091340517,0.064864232304218006,0.00077104285504614456,2.6205138050405807e-05
513,28.95341424044953,0.0016845268851130024,0.0018221012132543235,0.0016869654255746158,0.98068455897970941,0.71710746135665993,0.80166082761297153,0.77966473301814643,0.98016606222595992,0.69356839843357476,0.57538834710904996,1.0,0.72669986670736242,0.82334368509531075,0.60932986787913657,0.9912463710700582,0.2146514045097318,0.22622687434512023,0.00023298739458849083,2.0412800087077354e-05
514,29.12348308913494,0.0019836541886906756,0.0018532059892241715,0.0021568123771196768,0.85051101985625643,0.67649966155162145,0.73781340353863445,0.92785671164763261,0.84902255911065594,0.76024754804321193,0.68976502744605106,1.0,0.85694121577135751,0.5874429825390487,0.66637556865149639,0.5338053846289269,0.65278982105095473,0.081506429493365284,0.0004662314739554696,3.3965608948471893e-05
515,29.195791671493662,0.0019831505363373525,0.0018558568411083387,0.0015439413318110717,0.90948178290150228,0.58132824309740394,0.64536007944021845,0.74104862882570699,1.0,0.69685267232570169,0.53701658683537146,1.0,0.82906850563450285,0.85233926709043928,0.7307694042522106,0.92399018483409301,0.55173585890798049,0.61984078119056474,0.00024756562672723081,5.576154337755268e-05
516,28.60205277388447,0.0020692605597822378,0.0022078682488985701,0.0020547655161211598,0.47453281638801909,0.59146188559149371,0.73410786271633566,0.73225971126050848,0.96404286104003245,0.59470648453326869,0.51076424978026502,0.87393170029860534,0.6714266401865614,0.48750613740196069,0.73486433009612839,0.73973712432925209,0.069085850848852048,0.40412523108820475,0.00079095894509700893,4.8202188965174031e-05
517,28.780202539179168,0.0016514807692465938,0.0017351414483499639,0.0011691832579495687,0.9378102506761552,0.5762425324092717,0.66806676163545586,0.75069187413598526,0.94960222495427704,0.60334608881903984,0.51904033386693105,1.0,0.74702943261847543,0.94399546289373104,0.91441092353285147,0.9071308457126237,0.84911586842754438,0.47816018195331073,0.00022953509413892181,2.8638101599476329e-05
518,28.734483421004803,0.0020273837057223076,0.0018160437916028838,0.0018046940628402841,0.67588270423121655,0.45282495298945913,0.7249486654059375,0.5104416764354438,0.87343154043643478,0.59043002789891541,0.67010321739892453,0.87172930527096071,0.44694743531827308,0.41983775413020774,0.83477299785186654,0.98515883679016958,0.44005309920044949,0.83504789103147647,0.00032347421876599558,5.0025281511656416e-05
519,28.83403180012517,0.0018520703757032297,0.0015404245959336205,0.0016040087161299788,0.85756814030536122,0.68191288029850183,0.49594312026429221,0.79185346451679495,0.51699008657837364,0.79932774422493158,0.63624039049061132,1.0,0.67774958085800074,0.68535875293894077,0.707582837308246,0.99576311596751488,0.53105981147809322,0.017111828004422847,0.00047489988995225163,6.4398701704271311e-05
