iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
490,29.23294740678588,0.0012290576402135267,0.0016427961802708002,0.001318159712776934,0.84111237770806568,0.95443033126734456,0.97870994264513789,0.57558248423463754,0.98645750346889383,0.70246125556047745,0.59001519468648933,1.0,0.44282743092299848,0.98720574587666365,0.76747878208250486,0.63259145205769474,0.19473519778875736,0.29082215101418962,0.00024884059678897952,4.7358855274792777e-05
491,28.970180498351304,0.0015947224333129895,0.0022578909053704854,0.001706499408601847,0.94764389729394716,0.76687459149290649,0.80590920528901211,0.82004562027546946,0.73232002827599862,0.58567997144431638,0.46552402470354803,1.0,0.745056681243222,0.78129488358148969,0.65293635992584642,0.90421727877256508,0.47548194039754876,1.0000051398062482e-08,0.00025337559097970974,4.5663424699526889e-05
492,29.089416815370768,0.0015841973481136584,0.0022142752721455716,0.002078804566782666,0.43971750470995097,0.90517082426532958,0.85307205356383187,0.99999957583383448,0.74489539162251628,0.66088897416581305,0.46780877672448595,0.92981447928001937,0.71064922046681656,0.55158317810507618,0.69522881364891476,0.66529983199147336,0.42199934488469032,0.56922974206968202,0.00022215946650161467,6.6234432319123293e-05
493,28.920171037291663,0.0017413247342520921,0.0014952225871185942,0.0013804941910487978,0.95429365063294114,0.58270403690583328,0.73275280410303911,0.92269427484520949,0.95860028783112972,0.78042290304771222,0.75095063773773618,1.0,0.53655345107682006,0.82596177967746931,0.88301624054734518,0.92596273035992693,0.76265838482611437,0.60410369922656648,0.000226031459315712,5.8876332191315495e-05
494,29.201610172304072,0.001790351309044258,0.0020872080005761573,0.0015425675361478985,0.92742229882544813,0.81839983155649132,0.58983480288860179,0.84298842109041772,0.99998874805922155,0.67816780674081456,0.455342571419872,0.92415997084689216,0.41989615052765716,0.98850441894385066,0.68709602310504558,0.80598547208911575,0.93973828854582098,0.60932297612798159,0.00027331179542150474,3.4559427547153909e-05
495,28.860342654849426,0.0020553157783159692,0.002439784240324927,0.0020691111475700796,0.58784486271580616,0.51141668532510642,0.64538569654810352,0.69190713191072695,0.51940314440355295,0.45456882089002421,0.43348784348574942,1.0,0.43539154294051946,0.46417251148383415,0.64234392541459762,0.81115151113418738,0.63397218739614747,0.75612577763847955,0.00025957465959258741,4.3170422522997853e-05
496,28.912715231803,0.002236974107158618,0.001515619660711065,0.00175733262980593,0.88390041612457759,0.528532405001781,0.5056092534853075,0.91864635871983258,0.68314501647040848,0.83710171262200372,0.75263803542152374,1.0,0.97244710686791114,0.49989818594613661,0.85190059847438315,0.41692727779594546,0.7398054711058889,0.6012502302193411,0.00031182946440561077,3.7140065921481558e-05
497,29.144487300232992,0.0013363447642698589,0.0012967430420634529,0.0015911458194502459,0.98827000509180452,0.8121879893642564,0.89390961538742708,0.63738143549336912,0.71851911356811038,0.90904012058396189,0.775062267234365,1.0,0.90964376777468248,0.65150820650363073,0.71630783739763892,0.60159136622149334,0.94680986659620492,0.069675084609194193,0.00081906283781740807,4.3731263094148876e-05
498,28.81622783875945,0.0018870200811249571,0.0028676365353393907,0.0013959376423267056,0.95331701117961365,0.54938342583238875,0.56683154281728909,0.69245638370661822,0.64382529299104085,0.36577302287815805,0.28088312176504371,1.0,0.95302576992503873,0.87464222903924949,0.62576418687142721,1.0,0.015510688659991001,0.51164067610684172,0.00036947565491041168,1.8776873502546199e-05
499,29.11014535615456,0.0016881193008380646,0.0019470945353252112,0.0016448071180560908,0.88392274652293734,0.63434495213498965,0.92810935172975961,0.44678193160237395,0.63850575967970946,0.69178194939566739,0.50104011106648672,1.0,0.52341688738432957,0.90830926478754193,0.54218293870649248,0.43136549045039591,0.81763180513837042,0.57300216719326824,0.00060177152758811303,4.0364036899553923e-05
