iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4220,28.961297415870742,0.0015294433730061452,0.0017575635813428803,0.0012371924345184748,0.8151885601828367,0.6640311009959613,0.82919922692316173,0.55319178807223857,0.87303806759389957,0.62477643230410529,0.57361359500789755,1.0,0.59627523358530843,0.9999963785161361,0.81503028472585015,0.78978208615613132,0.8284965138580267,0.44107248880516214,0.00029192060336219461,4.7132727729937152e-05
4221,28.51268438651842,0.0018593963948062564,0.002356488944556312,0.001380107230406491,0.80475962411407231,0.56747233040696532,0.63867178642724698,0.82063165735617716,0.76273418045228381,0.43850733922214735,0.3573883902600673,1.0,0.5739709197844175,0.7699146120080429,0.92331717662069601,0.99929073221347753,0.098421359446711765,0.93742279017902241,0.00019449008245492339,4.3240375179109947e-05
4222,28.80929337186589,0.0022320639085818827,0.0013707821222678218,0.0015808877587116799,0.92871309953144554,0.44054681787431266,0.46850592752221232,0.76190122435612229,0.77621565597884024,0.82455665605975448,0.87853620483518857,1.0,0.69445045573793607,0.61938557480267031,0.92476791558698124,0.46721249756072164,0.39715265745199796,0.65494484497121774,0.00045998174400385672,5.0781813688727251e-05
4223,28.57600766085726,0.0015427940741075674,0.0017231330761550145,0.0015087548792315775,0.91343472599374687,0.67357670114775847,0.78975972520323434,0.68904614366521133,0.67250858953979942,0.62541764321570881,0.61555760310610164,1.0,0.55768263362298787,0.77543330933306276,0.74795855066703532,0.88772702313339469,0.013617673273064956,0.0039674705669796584,0.0004304823696878457,6.1167520509441964e-05
4224,29.296724678197734,0.0017366935510513826,0.002276278236802487,0.0019740058531418914,0.6275839106024369,0.71637166561260757,0.80735260913659679,0.93602527691466675,0.76020673256210813,0.52378038849140451,0.50974729461475599,0.99871362664425778,0.4819965342549728,0.67089143581396915,0.59444812528716917,1.0,0.48506065573092028,0.073435214250387404,0.00025437031082603534,5.7083328962093116e-05
4225,28.820930879823834,0.002685554947978841,0.0018171311022053271,0.0026076488628037908,0.61235588726191703,0.42297695109958833,0.44914383968986255,0.68159454610977721,0.9697315195689401,0.6474746195619504,0.59589389641590884,1.0,0.54932843787019392,0.48787127536407254,0.36453262988161145,0.91306860239586263,0.79955574548841968,0.80691289414214284,0.00035083026497939596,4.3275810762244404e-05
4226,29.265014579262946,0.0021494315437912137,0.0022594622644830364,0.00156745678162723,0.66074609275688356,0.57184153752489575,0.615783517406716,0.55510153273593688,0.55454223027518257,0.52533163064660782,0.52864162637282086,1.0,0.96213703867760747,0.82230842487997502,0.72947865730363115,0.78609375067300613,0.27024742325750328,0.044269451465640375,0.00027863968441971254,2.2276582005709145e-05
4227,28.813625214238687,0.0016381633239390681,0.0014459852544952412,0.002593873744298314,0.98230489179938518,0.75421521624161736,0.85362439931979095,0.99684239329111302,0.90352913035219562,0.90610956265053999,0.85777207390236243,1.0,0.47394833208702752,0.55625915340375109,0.42503318632989401,0.75683341942605686,0.77346722095632514,0.31106005008056392,0.00024820650921264509,5.0871378625527708e-05
4228,29.153886729955072,0.0013288182640121549,0.0017512986738081882,0.0013460885174838566,0.6912591000118451,0.92136686505495824,0.91645153308752869,0.65055710709528825,0.93952092961000822,0.61691365731488312,0.66192082245009276,0.53664031778670829,0.83262267603763873,0.90492883398555435,0.78610274980567851,0.85208642603834739,0.48343097409275454,0.91601795725379898,0.00061517709633751583,8.0878998146960424e-05
4229,29.335194685751986,0.002645460589782378,0.0017191597116155699,0.001756479325720206,0.69031766743920508,0.5529988246808204,0.48736842859171242,0.58591890138828462,0.77598960197767552,0.72329647523169815,0.86213956045054707,0.61672896765246488,0.85643086847913719,0.60782531283889074,0.93677052244642667,0.71839524424218248,0.46807269946897356,0.81076529418010268,0.00034512669252384498,8.6581910150651531e-05
