iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
530,28.85692332187014,0.002176966140002623,0.0029482854375724177,0.0019363844779364814,0.87511562628891548,0.65401760554286237,0.63883650949935955,0.62956785249380753,0.48015142544779621,0.48471742790623235,0.46459493809553354,0.96296447376640404,0.70178140171623471,0.58078838825004897,0.8649741800748324,0.9183840545773363,0.76591274538926202,0.27875759252103799,0.00069094767595623274,6.7084016969920501e-05
531,29.12177612630613,0.0027807778865208133,0.0019616176783696093,0.0014301459458956334,0.57213005071281375,0.4657984440401618,0.41787361714833521,0.99999893969409981,0.98699039815887457,0.69903203095397293,0.56514325383270991,1.0,0.99643303653528403,0.93190871005077236,0.90562972437879496,0.60744268329346229,0.82285113319964176,0.10982576538520078,0.00034525273943575296,4.138935747427519e-05
532,28.93112447766325,0.0019711837960827427,0.0020733719405814921,0.0020623442375835577,0.63866188577534921,0.71387381742836442,0.92060345358205087,0.58093843453307348,0.99984119164849572,0.77475886831289986,0.67137176503162066,1.0,0.65837852605520297,0.8619900928699038,0.60865671229305351,0.78854959503117161,0.013195902662033132,0.75592142232370152,0.00069652910963907688,3.2466598259117685e-05
533,29.37972354269886,0.0017057842552362645,0.0019763685857057123,0.0016616192230494153,0.79660412618015564,0.78980354987612711,0.80290732373779317,0.99525764344097545,0.66826155972064316,0.73542314998047686,0.63329274551683534,1.0,0.7699584008838678,0.8852372287711554,0.7357552056680472,0.96315669003678828,0.21759122891544919,0.21305328413580943,0.00017367148191183013,2.9086894036578492e-05
534,29.3654569004721,0.0025823999956022803,0.0017664294886605703,0.0020556591608459351,0.72288015527346938,0.60029718080161842,0.53636850105446798,0.99936945064627969,0.93109775749816293,0.97824222360850244,0.72690184206121145,1.0,0.78306188435919655,0.90471352258349935,0.50251060903719458,0.5074141498342144,0.74106473501175962,0.95255937356962583,0.00047093466434949827,3.4709763648832492e-05
535,28.510954475860235,0.0013823828932923998,0.0021861214089070047,0.0015023497060482893,0.80397843288951232,0.92475056279593248,0.88003771981392864,0.91119982650720366,0.90145085733733787,0.55411628691803394,0.46860698082948726,1.0,0.96147401592897819,0.78861562520144157,0.83333477914061105,0.87248606266742568,0.97403746174859274,0.50002110201423333,0.00031120349494773158,5.9921652479144605e-05
536,28.959315931411158,0.0019829270495027584,0.0025465727246419267,0.0017108999199944019,0.71545413506202737,0.44890429879094496,0.74794562363477468,0.76130797407491202,0.53257088057126212,0.51139085420400776,0.41190335092124392,1.0,0.93115543599646577,0.67129741317911662,0.73163218968628596,0.84097735583577649,1e-08,0.53750321793861255,0.00020405882280100096,3.6785997742982968e-05
537,28.769603441587165,0.0020585651934015847,0.0029407731703243734,0.0016040000083432093,0.98708854077718811,0.56907342341797229,0.68652728626494619,0.99955114710807047,0.91535541053970781,0.47589151466426877,0.36047282251605017,1.0,0.77099659669291642,1.0,0.67369184295667406,1.0,0.35643263717961182,0.24247459757658774,0.00022535822574842879,2.5897578129763232e-05
538,28.521855255558847,0.0014344298504764819,0.0019325194993707329,0.0022301257514976136,0.82494272083701636,0.85671686756274834,0.99999944593725076,0.90750399235670798,0.80051359537398892,0.77178067644346537,0.57335662454384761,0.85074205919382773,0.78598755209249194,0.65255722562158647,0.4816925013368627,0.85189801407862187,0.42757608484626453,0.29985335454907763,0.00068902438600526583,3.6098466935585716e-05
539,29.449686964872548,0.0018822475182669329,0.0024921163293292747,0.001942380426282142,0.84238805110992121,0.74842942516734201,0.78439693858478243,0.95608242613399252,0.93452577672817005,0.60004402144903124,0.47018751460039354,1.0,0.74429625154472179,0.86345880723140267,0.54553862576611301,1.0,0.37042503346412647,0.88003554372822801,0.00014645672296748069,3.9965858764701157e-05
