iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
960,28.733241809294732,0.0016227601722550999,0.0031507456699528258,0.0023796797923188451,0.999995698949526,0.81752697595192658,0.80877631347717904,0.99821775138997459,0.99999998715531113,0.41443203846006216,0.29679260915955563,1.0,0.42120330016946161,0.55965265809628506,0.53263307612066169,0.98285791136127565,0.10517698171591539,0.96995931381340372,0.0003963537553683949,5.2087949207968443e-05
961,29.042705451501195,0.0018352632985776385,0.0020568394463779116,0.001902041973334434,0.69430831782872771,0.9220239830261423,0.67238841682823491,0.52420444974300662,0.74196043553474444,0.74859506432800305,0.65313891304763472,1.0,0.67097126467004764,0.77330100350392272,0.77356714091905299,0.58427238205298715,0.7919381064730513,0.65020017726273283,0.00046701903049028992,6.9161745392398721e-05
962,28.72654416573508,0.0017108638226437933,0.0016069562624260181,0.0023144443282959726,0.6570922305724296,0.79347422681737545,0.79768345070730873,1.0,0.62620121634481607,0.93998346227694307,0.75940755448472652,1.0,0.71889491521095561,0.66262726451112264,0.44725153906755366,0.75827347497853104,0.8950367236964325,0.9225307329852398,0.00020195183730703503,9.619638658509011e-05
963,28.82406443150416,0.0015253949862857885,0.0032647685900326073,0.0017867336553383795,0.99983826891397254,0.89329667541941071,0.92748749657717355,0.70189122806506021,0.59815163891899314,0.42664262663093838,0.33391166994445987,1.0,0.91492779034648497,0.87320238444094234,0.55274213872193423,1.0,0.34540861437792802,0.48805219517409326,0.00021257860256540528,3.4109070329191304e-05
964,29.03141921244681,0.0026406337351906894,0.0036965197620417167,0.0019633663738644058,0.75905568589442041,0.49771860196507905,0.54989557075847317,0.76735715666322646,0.68011256133538378,0.37134971543104434,0.28136665924444815,1.0,0.93910984576330181,0.79313556276483188,0.57732620946044511,0.92706822610508044,0.19698543920277994,0.34919066556627787,0.00017605731657299728,2.5484843462708628e-05
965,29.40548512042015,0.0017968739760078623,0.0027581241680044166,0.0016527381085155168,0.70361350657385113,0.70013904232567936,0.70046075731401181,0.94928525367803895,0.90584799363223079,0.48701151559422234,0.33604041198984719,1.0,0.86977231071291605,0.87806307774469772,0.60780387068985786,0.99998427873606288,0.50380327592344931,0.66464731325781712,0.00015284533287468482,3.887584860434723e-05
966,28.742409169158574,0.0023975060802476356,0.0029378616014413828,0.0016219586959672072,0.48058388477593666,0.56044033993938069,0.53836200290018033,0.66727227614638085,0.6876800217866702,0.49419617291102058,0.34869192800041304,0.79293477324290795,0.80716742857383461,0.94224264925422885,0.64521634659413329,1.0,0.83022143301220397,0.94889762085801688,0.00026884064008997344,6.34626234970459e-05
967,29.152219412546906,0.0016572879690646136,0.0023284626667978148,0.0019939221743476288,0.56873257644763864,0.78053702909417622,0.84369448535131863,0.91031989408143921,0.84449924968599932,0.57081381080503713,0.46916153506154129,1.0,0.9312448669425708,0.69619600586808361,0.53074049838838144,0.82434546857277868,0.65018844706004142,0.78303182109740077,0.00023270415239984299,3.5370019496105964e-05
968,28.866092506567796,0.0019303774491373216,0.0016615324396405118,0.0021566828921141257,0.49390335541376768,0.77155590062263535,0.79225222532493156,0.97062745247173465,0.6604927322832459,0.97039240157952245,0.79945341825653915,0.99697325954631788,0.55106462371842702,0.74366451968159242,0.60597318650953214,0.55783947677103463,0.94752360636852362,0.80598000543660087,0.0002900159235636468,1e-08
969,28.594057539702252,0.0019353470025143538,0.0020630102028969532,0.0019936585429666809,0.46279276770162381,0.57295994925544136,0.97572678997233697,0.75377747186478661,0.88001456038731551,0.6771787328237272,0.69372937085918407,1.0,0.74815314888217765,0.64172199149178644,0.80182442738483584,0.97540730946165377,0.68669975617279255,0.44083411788889287,0.00037953270737539624,1e-08
