iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
660,28.564433524075426,0.0016946947876279039,0.0018768059815452154,0.0017356086447539165,0.75771417106843719,0.83867857643467447,0.82847402495026212,0.72971813740604663,1.0,0.80433701609914232,0.64330308406998626,1.0,0.51524464673560955,0.91718795999172864,0.70805814895529884,0.72304364845763769,0.90463711740003161,0.047191889439331447,0.00073921335639959285,3.4270174598505232e-05
661,29.294609950046567,0.0014762238035728181,0.0018749673619113949,0.0018834419242361178,0.49468228039648759,0.87759133072786843,0.76165749510589276,0.47936540846105619,0.67538785936290791,0.63817530292969982,0.57375535164478808,1.0,0.66174167995364264,0.56689813025441926,0.66587969640106004,0.47140148339877225,0.57881443236491492,0.051635605275188345,0.00019358512612588363,3.6044408475321976e-05
662,28.91367313983085,0.0018859156436805691,0.0029646599731673606,0.0024382680245474964,0.50686356804186794,0.86080582799482741,0.81696569749278325,0.82954750208507688,0.85555876109676776,0.55178612082550016,0.41800665073765358,1.0,0.63320934532387541,0.72706932605585384,0.51453097877824083,0.78691745134697344,0.66900240410723455,0.63384342031529273,0.00020641078523164769,2.8443976411496319e-05
663,28.939235242573517,0.0014876424272999289,0.0025925029258970778,0.0016356456734388236,1.0,0.78843861387209246,0.88020648294921155,0.89187612498416846,0.8033283285761269,0.50238505530832156,0.38984318530582246,1.0,0.52941803041135282,0.8694694021967363,0.64368625969832172,0.94510958111452381,0.94427916346934015,0.077761635582271449,0.00019279365621022171,3.7804396801177642e-05
664,29.303549561498908,0.0014121985855841124,0.0017752900065500787,0.0015226207634643774,0.89210776469391195,0.85801467735887349,0.94375373503293747,0.54420119108204579,0.89928105266210068,0.76390119892190878,0.5610326214638689,1.0,0.95733410886571058,0.89950751622736336,0.68881539917842172,0.4841712099416503,0.84854370343979646,0.62366711851668277,0.00026871526556859759,5.1364397435915699e-05
665,29.205806163191546,0.002109799725299788,0.0021233613254111883,0.0026739099670486377,0.98128002344329601,0.66212560259744002,0.66013808219032422,0.73164387813263176,0.99999996640686029,0.72497543623652128,0.56961352516483998,1.0,0.75324637323593868,0.59703617758128658,0.42342366294346645,0.71145979653082692,0.15093883096826349,0.91888553285402819,0.00028816545594145815,3.6255984240063377e-05
666,28.49797966266269,0.002365141528196224,0.0028762813588208425,0.0018713751653446353,0.99999999362816094,0.50618110484186307,0.52185920092316396,0.65450318993336398,0.92117474739189065,0.45326895596002093,0.32738944561693212,1.0,0.95015548276416029,0.76892478993758151,0.56041371430290465,0.91323686256406089,0.12890823614772806,0.27332633159360398,0.00012332964291927873,3.3356990223498695e-05
667,29.232297732426755,0.0022117644908268841,0.001775060196137046,0.0015340957026035995,0.8928431153742914,0.49880282979595086,0.57530733414280777,0.7359203077198806,0.851730847563129,0.84703529222107998,0.53373370762423966,0.78297665092684443,0.88188314989490557,0.6410978202068861,0.93127367238637637,0.98123035254003121,0.9993305604379944,0.34419760713170156,0.00058187272848342353,4.6829728301056583e-05
668,29.25090353654852,0.0018338567711826403,0.0015185051645310033,0.0014609225337078868,0.56494896747134493,0.76212866586026007,0.70391602127938768,0.8743612402911547,0.55456197952307695,0.9950799466947825,0.79880256373443181,1.0,0.88667378903044236,0.99993232611276195,0.82584536538307707,0.93671932558771176,0.54562621675988754,0.081878981014445684,0.00023994845321889668,2.3317239815967561e-05
669,29.078167856321354,0.0012859947021971463,0.0019245877904767728,0.0014478703198802512,0.69738125138522722,0.9984386275841961,0.92717516280327228,0.7877774935859887,0.86820403715556538,0.72474780999070909,0.47760116217093473,0.91107649808765567,0.44849828857029889,0.9658207660500131,0.74893049256347322,0.43964742229942455,0.80520260563027224,0.90960187248539381,0.00039153987728485218,5.1379970830989219e-05
