iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
570,28.879404529449452,0.0022466982487969744,0.0018017847181409086,0.0022114316303405435,0.75029757581683354,0.81169854251290097,0.50882124176075383,0.88862454755299525,0.99176082426088463,0.79693715723845082,0.92992930655335782,0.65257681136610479,0.49756941751901856,0.82412129035749093,0.55993200252433273,0.67937108366360899,0.57623684269592679,0.12656486266681682,0.00056580130338929058,1e-08
571,28.800544588796285,0.0017670791697600996,0.0023099028839911884,0.0018977472360559022,0.97138706270342312,0.65063767964074115,0.81451224865056226,0.70888735082850451,0.82500695367060861,0.55688085184484326,0.53335061525713534,1.0,0.87516039220565045,0.71946038523298406,0.6702547381183851,0.45682572429821144,0.0096164483550432722,0.094452238729781202,0.00023315707415916265,2.949547857000745e-05
572,28.626323274747847,0.0017705858860663781,0.0028132840317882657,0.0016604253579100003,0.89167345908785456,0.75820362152302512,0.83522171339135376,0.75183620505938342,0.86867743271152686,0.48327570230671624,0.40246738873270305,1.0,0.51469156755554291,0.94142941273321301,0.77161246234499525,0.57033987175599143,0.85397257001639115,0.60540956256217759,0.00055411861136034357,6.0607384898603289e-05
573,28.681684954823158,0.0015344198744873805,0.0025703556303592334,0.0018763219865954861,0.99328323703444743,0.88830635442885053,0.87033650953893738,1.0,0.8569994694508194,0.53820135926174828,0.40642272301718596,1.0,0.97882448398994926,0.80052711825511025,0.54794191827677496,0.86694596399667123,0.44132113846987914,0.46799946990688573,0.00011108217290600741,2.6370367595118793e-05
574,28.035827517477603,0.0017435749554168822,0.0023109291296357082,0.0022053140553005002,0.7355155671227579,0.81170564805583068,0.80467243308864056,1.0,0.92928086456991721,0.63588115771100584,0.55025072717640033,0.77882614301638042,0.49884734975012568,0.56622890544745541,0.66869193843364105,0.92784705248162869,1.1448458720975108e-05,0.1800235625928448,0.00016556032061565418,2.6813120960811343e-05
575,29.128613037534475,0.001519946901263447,0.00212591178070487,0.0017639363156082832,0.777931376604866,0.83887846420199497,0.93176757607282723,0.67945670923219315,0.96991833725377208,0.6668593891869431,0.52175545158767056,0.85909124919273672,0.72070762174098302,0.64284055682214536,0.82763177942299215,0.80074660545450871,0.95746426077453162,0.38799694761751602,0.00050045512551966098,4.1097283640878501e-05
576,28.7655735604193,0.0018043408087822232,0.0026387918890504181,0.001727401934334849,0.74086465478010055,0.73136149648271209,0.81890284627605126,0.83047039812230983,0.5904875576768096,0.60634486854656666,0.40805208089574779,1.0,0.4196291709755684,0.92513206832021289,0.70587038291335202,0.90825800694123626,0.95383727665933504,0.13666741032530177,0.00019346312338208715,3.3253592760240647e-05
577,28.365989976851722,0.0017717248250919138,0.0039821877659569349,0.0025574663417264887,0.60935534677997949,0.75541172277606838,0.76419827693271902,0.86257839988150931,0.6192799057390489,0.29483299331599655,0.25359713834620629,1.0,0.64389421933707824,0.59553890633561513,0.34533758877218335,0.8280984407560501,0.94307421123410129,0.759868920299547,0.00017990917051502464,3.444089434800901e-05
578,28.84517413329761,0.0017910816352030845,0.00224471760067535,0.001405632277871216,0.89538820225446725,0.7424772829477323,0.61301316193874666,0.97101115586185527,0.96775374425266214,0.51418839107999836,0.51835582823077364,0.81953853643527486,0.5714178507917298,1.0,0.80799467552561965,0.6795582608416495,0.19393825284589389,0.056398280866676254,0.00020687933153534788,1e-08
579,28.527222454676583,0.0015333453997012358,0.0018846390091931675,0.0015262118500103394,0.66288001210294278,0.86377988941699768,0.87038877422142669,1.0,0.9639519573692199,0.72630856304069302,0.63283570011261636,1.0,0.83939064522228657,0.94571247662134295,0.75976512042739985,1.0,0.76269671414384299,0.85205454043613904,0.00024173428872364955,8.8890573045175003e-05
