iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
950,29.117138572897595,0.0017745703783410005,0.0026611946644578,0.0016137127281034558,0.90509328605728712,0.93508532261432187,0.55739888184021835,0.4547485489718342,0.74723837123189041,0.49412934333522396,0.48773786610846948,1.0,0.7109569817383532,0.93499808737532142,0.844617889587437,0.5119477464463893,0.1967531042883417,0.44449185180907774,0.00018620683253245396,3.7895460972103834e-05
951,29.319572680687745,0.0017351961201342303,0.0018399950083652916,0.0022941370386510007,0.5866161100563827,0.8522846900857991,0.81630012758456594,0.71267585416731627,0.98511876685626798,0.81066603862450037,0.66599751094905879,1.0,0.81160809024697955,0.67405368911823638,0.48890639360776655,0.53459481230152761,0.26338827201926085,0.13172492226758109,0.00042012292716647748,4.442007326682651e-05
952,28.32091890147552,0.0015947885263973283,0.0017346904932241114,0.003081875063304762,0.82061936478441466,0.74454807372679532,0.86587211334682368,0.95882253951417507,0.61788700839150612,0.7638474353824849,0.72578155123474075,1.0,0.44601199852177503,0.43877255156991535,0.34144493671836451,0.71965389441475447,0.18595491200749609,0.55255458480236552,0.00017777534012652918,5.2575945091060117e-05
953,29.22880030426571,0.0025713900399889633,0.0021488203378129955,0.0020564776958633679,0.91960067766965192,0.72728181908960121,0.57842026143890424,0.90538534537187165,0.98052580482945562,0.89726936900508403,0.69375454360585376,1.0,0.46997048958702309,0.84163658996435653,0.90007237095715542,0.4894509188724433,0.22663539163954827,0.95159845163105017,0.00034764629528477586,4.8977243134351589e-05
954,28.56401744091888,0.0016661410602083482,0.0019077733407671382,0.001854803739994082,0.89418526806518961,0.58080305797411491,0.93148579245434049,1.0,0.55603596480258377,0.76094229474413611,0.64658824274377169,1.0,1.0,0.75993876243686742,0.649247753603728,0.67918888647256381,0.39551410571377255,0.98765298819933223,0.00016424089330008274,5.2012866744832742e-05
955,28.826615871010066,0.0021500760292930687,0.0031482310716334783,0.0021879699872713876,0.84739723323154159,0.73303883172122397,0.65658078886343774,0.79427860053789601,0.83801478467685531,0.4698505303595315,0.39500180723522116,0.99901142728231651,0.43347585986595488,0.7855931686727331,0.56578838387787156,0.99965067808156816,0.36218528453812815,0.44754864787803506,0.00016541082873089419,2.762965962155306e-05
956,29.368592379964678,0.0019147457239068744,0.0019508650071391465,0.0017501780995980432,0.68044399811247813,0.52625870394836871,0.80999074372550384,0.94928961671603096,0.66034378112509085,0.75038806112781153,0.59976236234818925,1.0,0.93901827940775306,0.73775568764486898,0.75283583387662145,0.73541862559270466,0.63146731346507967,0.72186116145057777,0.00014391262016999473,3.482077427274799e-05
957,28.483976483081968,0.0018937106655830815,0.0019811123640271489,0.001884781855872264,0.92925298322066596,0.58411943739843952,0.75101572055804966,0.6773011935132407,0.99999826049506124,0.68188459077353247,0.55118230969996906,1.0,0.83652247693233472,0.77259821084533753,0.55221903711943643,0.82468923830764074,0.56564487463484514,0.89876408054285273,0.00025506327815616459,1e-08
958,28.87484388950175,0.0014731146328755829,0.0029796785830220052,0.0015524192310567009,0.98073749510351949,0.60443672630201628,0.93078263986448129,0.79723936364573111,0.50334168171537685,0.42148209107387824,0.2868418611020418,0.99842564739017403,0.85735848864629305,0.70903406509449574,0.76593287094640083,0.91557312944393798,0.97658375362596828,0.447670381117941,0.00034312393057794877,2.9483084776738e-05
959,28.41891984672855,0.001918085096046962,0.0015273877540670222,0.001899252449270139,0.8461388819316098,0.64249592432163483,0.76731998741911978,0.94026888513241969,0.97626685879247144,0.95388801512100518,0.83731118098502555,1.0,0.48220872954395794,0.74060616938187573,0.75894585121812508,0.66406027037340309,0.16139042732441017,0.40832969320587009,1e-08,2.8553897791105953e-05
