iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
4600,25.58151931544913,[0.0014417886344080255],[0.0019859912962968407],[0.0016749937013136318],[0.94571326772485753],[0.78005583417890567],[0.92002062474296331],[0.39158903889723984],[0.7863329019441756],[0.58999822818404868],[0.50093791583211944],[1.0],[0.69155262145740604],[0.76450636823999507],[0.58619492710318499],[0.9874853610281018],[0.0013516741545167021],[0.0015430050417581942]
4601,26.6760817091406,[0.0019808663252410263],[0.0016263656041340946],[0.0015020365332623631],[0.47912039399008371],[0.58637854395413336],[0.58788467809583411],[0.90015492363375249],[0.80852161737623451],[0.68467414236380253],[0.65798794784568582],[1.0],[0.52198207072153813],[0.86941867577553378],[0.58793525048173356],[0.75453990904975143],[0.0019495978832557714],[0.0016165172783375037]
4602,26.649055407583237,[0.0018688489355782045],[0.0020681140128365194],[0.0015935272517582644],[0.51542348068656618],[0.62915794098766709],[0.74001520501285967],[0.85552776974222211],[0.96643852222958626],[0.56980000028574784],[0.48006583244972445],[1.0],[0.67713561638959541],[0.9016410014468238],[0.55702707160030474],[0.7946296485983555],[0.0018688489355782045],[0.0020681140128365194]
4603,25.59168763601613,[0.0015871711096258068],[0.0023931902985629971],[0.001582290614442261],[0.9267061846419814],[0.79198242813726161],[0.8180874734453345],[0.87544310492708755],[0.53756473184884912],[0.51527601824190039],[0.4569153761862178],[1.0],[0.58632542274703525],[0.78277829846745894],[0.88228709640736569],[0.64458563499854582],[0.0015871711096258068],[0.0023931902985629971]
4604,26.357920880533364,[0.0023285133429817306],[0.0015870626355639628],[0.0016948858149517521],[0.77270450545136349],[0.5522056666005859],[0.48171507894361598],[0.60523948413555895],[0.65510995890973067],[0.79661132569504323],[0.67471906380435187],[1.0],[0.85028703987242826],[0.83956144606661898],[0.53764567416288744],[0.51725903341524448],[0.0015600174140134593],[0.0014513986381843313]
4605,25.36786269327548,[0.0019937335811898715],[0.0014858910191971608],[0.0017552433397851619],[0.79368522385990459],[0.54406006298626075],[0.59199311839736835],[0.7441400928677333],[0.78653069346646598],[0.79498707284822312],[0.72467581520120328],[1.0],[0.85133902962942409],[0.67798140902648174],[0.610681548419437],[0.60255548823099425],[0.0013862924904137208],[0.0015252971903003676]
4606,27.814290398309886,[0.0019312312706611379],[0.00194498541924365],[0.0014522459745504035],[0.85808977140755704],[0.57766807820851018],[0.71823976503551457],[0.88472881854304886],[0.85805626538952029],[0.65289562720955574],[0.59219822459030547],[1.0],[0.99951522866542486],[0.99006053658099047],[0.73309869964656971],[0.74915837633201399],[0.0017227893352314561],[0.0017946408631856481]
4607,27.25833614526897,[0.0019880825975234218],[0.0016699141271171447],[0.0013284095170441601],[0.58767761406570795],[0.51448433385489079],[0.64449158803969442],[0.76306794487843388],[1.0],[0.68072921602333181],[0.5849920665667101],[1.0],[0.62787271247929044],[0.93078448604073816],[0.78087017641943834],[0.83373730014961533],[0.0016155817554001084],[0.0015141341481091364]
4608,26.70217343511717,[0.0021489183962906666],[0.0013589888982994958],[0.0015460859936167193],[0.65391824038075275],[0.50240208388092122],[0.54309606458515547],[0.78888386749687245],[0.824656977332899],[0.87091780104266647],[0.80447234338016993],[1.0],[0.74610515844342307],[0.64005715629677518],[0.8631597119356158],[0.60392099474034666],[0.0015469674490625751],[0.001134556945679932]
4609,25.743119340751605,[0.0015100344908594576],[0.0022127424214521407],[0.0015922117795624802],[0.58738077572459368],[0.7913188841604808],[0.90199036588217274],[0.53152110460559321],[0.49190672647595124],[0.46442879549632371],[0.59021983588553117],[0.97282119367870956],[0.63035444116377159],[0.80726954752552516],[0.68408257844053877],[0.7627399256482732],[0.0015100344908594576],[0.0022127424214521407]
