iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
2700,26.474309879309402,[0.0016316657369321308],[0.0024643786515986532],[0.0013446139785431854],[0.74485959360724696],[0.74984292644863337],[0.75156218178875012],[0.90295715390490794],[0.71366626870860039],[0.47857402425688844],[0.41404420469762659],[1.0],[0.68216607149261188],[0.97433528872625019],[0.85609478327372845],[0.99999022341126043],[0.0020487275171403585],[0.0014341182080893633]
2701,25.352423922275406,[0.0020384899960385061],[0.001594917270080709],[0.0014388652063708762],[0.88132584625159294],[0.57631155333634199],[0.64508636422457266],[0.52915442239681443],[0.80880626639767894],[0.75832794125167724],[0.82866127459633065],[0.69036574652372484],[0.99999977835741272],[0.96947471656058481],[0.72765505613233206],[0.67940384354565453],[0.0016458628014606735],[0.0022698598864845931]
2702,26.652839607077183,[0.0018772628494982402],[0.0020029781304168326],[0.0012934728110290949],[0.99999999511822923],[0.63323071231628336],[0.58769747327964805],[0.92040490401616948],[0.66908164547849591],[0.57396519274209479],[0.54085548067332978],[1.0],[0.93663964540117317],[0.95758423676163407],[0.83651700338914003],[0.96111888733913231],[0.0016266898887515313],[0.0017712208275479369]
2703,27.420065346990658,[0.0020957810386711406],[0.0025041089613661582],[0.0018026258773125581],[0.650273964582195],[0.54122376919264581],[0.7893503594548994],[0.57521870258679164],[0.51395440889909816],[0.53532026819158263],[0.48775743337307653],[1.0],[0.92443203609842806],[0.89203358730901483],[0.45255620258663581],[0.77651798391734039],[0.0020957810386711406],[0.0025041089613661582]
2704,26.420447787321198,[0.0019785837836105991],[0.0014859201609367934],[0.0017527291143352164],[0.604451879769904],[0.64817274474238762],[0.6067009395125057],[0.67047129967239816],[0.95616286048424493],[0.61062284307215886],[0.9540304825235586],[0.91736131341576133],[0.49722673979426996],[0.5092255385601544],[0.86830083568868233],[0.80477130601577573],[0.0018318393179796999],[0.0012597734169908503]
2705,26.99568764630927,[0.0017099562777860844],[0.0013715367566689007],[0.001957619705954039],[0.5148322984387097],[0.75055172540385517],[0.74990471420189131],[0.88296321887800777],[0.63324081443123903],[0.94506784582326775],[0.78558430041662741],[0.84128548862777919],[0.61554933379277355],[0.68704822369362584],[0.50283306657267335],[0.81696772741297985],[0.0017099562777860844],[0.0013715367566689007]
2706,27.344156047797103,[0.0022908403223111384],[0.0027974412899729462],[0.0020206224760818681],[0.75151248143527216],[0.46387142588451336],[0.50531752060190827],[0.493988734266462],[0.70777637275496719],[0.38023345260785246],[0.28959344242253637],[1.0],[0.83422492053161368],[0.62260022540646165],[0.39782158565008885],[0.92273574313944584],[0.0019266538824476154],[0.0012424438038577956]
2707,25.647979401799518,[0.0016853935796895536],[0.0013654609541758345],[0.0019325499118508227],[0.74441530385828369],[0.75726425272955578],[0.72976232907778482],[0.64176526337211715],[0.79577701091869768],[0.90952803156388895],[0.79706882849443716],[1.0],[0.46421684570702471],[0.70441128976390643],[0.50826578396010424],[0.71109285760766672],[0.0015166844756350772],[0.0013371752468336329]
2708,26.5101352896397,[0.0016407516168535086],[0.0017893350050977586],[0.0016772121326706912],[0.71334556499902213],[0.76401456278592561],[0.7664579770102915],[0.81705628594313584],[1.0],[0.69598724876399853],[0.58431942551925853],[1.0],[0.9545288608232616],[0.85583786625063529],[0.53810184932831351],[1.0],[0.0016407516168535086],[0.0017893350050977586]
2709,27.038071488059963,[0.0022532136618569898],[0.0015077174720434239],[0.0017366731981171557],[0.92278289170279859],[0.48403937836241434],[0.52261340094515196],[0.85210750225121146],[0.60343650976314134],[0.88187004146792414],[0.76880398212939161],[1.0],[0.96276415152924977],[0.75208388186625452],[0.5787227686298948],[0.70083499338376165],[0.0017110301967512287],[0.0017150451896071894]
