iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
512,24.87670711,[0.0019992403246586465],[0.0020924695338856436],[0.0016288300590936444],[0.91976869689210483],[0.57670671508717963],[0.60100794049056749],[0.79356801126197773],[0.86948245642497457],[0.56919386843631559],[0.4586645446733883],[1.0],[0.93099658038067012],[0.83260102079649978],[0.56154402954371585],[0.8511778701895627],[0.001435370098767208],[0.001425737602403998]
513,25.00811234,[0.0019157475809752356],[0.0020400870086935696],[0.0015981527073379298],[0.88581686461248399],[0.58182123655699558],[0.66538344788905945],[0.59168945848775312],[0.69269371399243029],[0.57573961131120854],[0.57448316880215744],[1.0],[0.77638698728681121],[0.82856342369153391],[0.65167191206179909],[0.96634232361399186],[0.0019157475809752356],[0.0020400870086935696]
514,26.70651259,[0.001491643654989161],[0.002069857987831103],[0.001942477841730017],[0.72669923657067548],[0.7253175052906693],[0.8820502895104676],[0.64306434292726633],[0.8013799997885156],[0.58004023869080057],[0.48572502599654666],[0.83187264256011073],[0.77997316682134377],[0.63204497948335336],[0.51757645241126904],[0.96601580931842379],[0.00085403369202047275],[0.00058330278233004185]
515,26.90888134,[0.0019379525124845198],[0.0021908547732560901],[0.0016763832309115156],[0.89105527228725023],[0.64718267313862965],[0.7022465816153044],[0.88039754280636173],[0.83155386238547546],[0.59525826010902128],[0.5428069379100654],[1.0],[0.74150281958309272],[0.90864157413009528],[0.63245173918306608],[0.70345048777194663],[0.0019379525124845198],[0.0021908547732560901]
516,26.32132788,[0.0018837702023598024],[0.0021796241315640286],[0.0018560841078608115],[0.60954476752005937],[0.66352496566204233],[0.87044448775806871],[0.83025961639928203],[0.94883824695598629],[0.64668556962842216],[0.55765642980312635],[1.0],[0.59589014087127712],[0.85439694649355025],[0.62300138943179695],[0.98167333038716298],[0.0016454707066571594],[0.0014709089752361071]
517,26.47517691,[0.0020025882764322378],[0.001869662194993571],[0.0013129987079030792],[0.87993772883431942],[0.60219003894578027],[0.51476081112213701],[0.89762871901903618],[0.74108004138836403],[0.631870143075554],[0.53383459062359373],[1.0],[0.86626689472022878],[0.94588465728126736],[0.86134522924873513],[0.63480149523104967],[0.0020025882764322378],[0.001869662194993571]
518,25.18745059,[0.002416933646285313],[0.0018501720560542556],[0.0016024016634000882],[0.72876253309939398],[0.43980933190553634],[0.47515868869335814],[0.59902672576253579],[0.98317434614412691],[0.59606124662149351],[0.51975333311619143],[1.0],[0.80631266852363348],[0.79601653378821002],[0.5481412954521101],[0.86346202654030046],[0.002416933646285313],[0.0018501720560542556]
519,26.76386389,[0.0018685835304074749],[0.0018907810770251166],[0.0015177154147252292],[0.75441175231873947],[0.6087459805071882],[0.70807341720568906],[0.59229150427476152],[0.64582007698379473],[0.67675843164994753],[0.54101449927541445],[1.0],[0.86419473915716571],[0.89892253725229598],[0.65882424155179975],[0.74743820860314703],[0.0021976962062297822],[0.0012548299360772841]
520,26.16589896,[0.0016030478408366466],[0.0024441523121480624],[0.001523675581520445],[0.8749952210768388],[0.76800277600360722],[0.88830276943482134],[0.70018703470063892],[0.65772316401137598],[0.48948574439684317],[0.46422144116185643],[1.0],[0.43953544857485777],[0.99094392594488667],[0.66060516191751906],[0.99991003751518803],[0.0019235509772690951],[0.0015264843718569843]
521,26.77234854,[0.0013551099748161377],[0.0016060788839767914],[0.0018477019250937032],[0.98675538679184782],[0.96095357877260335],[0.71703818651036899],[0.77582465773793641],[0.69104099514173489],[0.71287458529675385],[0.68250946876166996],[1.0],[0.5163252203072134],[0.64867757933373493],[0.62085710954982121],[0.51459745035699866],[0.0013551099748161377],[0.0016060788839767914]
522,26.36813239,[0.0017927970619930345],[0.0014152220923016046],[0.0013923453037280042],[0.90221713219487443],[0.61010767932531484],[0.62770331018002501],[0.62939716109828114],[0.77943328099491471],[0.85686538633635378],[0.6949646755048926],[1.0],[0.99867490352714339],[0.8934413562878385],[0.62565963078055331],[0.93468215007909805],[0.0017927970619930345],[0.0014152220923016046]
523,25.57884163,[0.0021394145638051199],[0.0015959800934943202],[0.0015745637037149485],[0.82636499371825445],[0.5097490784456149],[0.55862452869200363],[0.70263554593115551],[0.82927726743660934],[0.75113062162213917],[0.66806941989537083],[1.0],[0.72466637924156585],[0.83035182647963057],[0.66107988963640218],[0.56821719512910407],[0.0015708190465854033],[0.0016393575895284895]
524,25.81786507,[0.0023446327493881758],[0.0021591752941078068],[0.0014542061743653689],[0.68997304264497927],[0.47126752422021212],[0.52055555864709491],[0.59666182525615197],[0.97408204159535727],[0.51619058061772716],[0.42939844795688875],[1.0],[0.90629078612994696],[0.92359786092626761],[0.61292083694339672],[0.93951181306466269],[0.0018234426550408078],[0.0014050622519338196]
525,25.32802698,[0.0014406569552662396],[0.0024127731121671436],[0.00137914767436359],[0.66511710102552302],[0.77817076504203175],[0.8449217960841906],[0.97200521038243237],[0.78973651165874537],[0.48743475989260809],[0.32533524607372966],[1.0],[0.99999997375178162],[0.89412805656347893],[0.69914394781324862],[0.98562095474024114],[0.0014406569552662396],[0.0024127731121671436]
526,26.49574873,[0.0013216985455524188],[0.0018288531650449968],[0.0016329138444024505],[0.83634460417526169],[0.84426417879828264],[0.8783493310345527],[0.90037719307942388],[0.89256981857600037],[0.57997969740639532],[0.52012476330231872],[0.99995728016857166],[0.69467988122327862],[0.75939402545398793],[0.53988964284855689],[0.63022181593417903],[0.0014579694746330585],[0.0020957512579899973]
527,25.76459623,[0.0013403808250332938],[0.0018026016109246035],[0.001892313380227495],[1.0],[0.90936688859605608],[0.98160766060488092],[0.97721083328932756],[1.0],[0.65471198381459728],[0.5810059359385561],[1.0],[0.77736301637098348],[0.70545069712688313],[0.53169477114468633],[0.72689263751166133],[0.0017083376213324897],[0.0014348718261738558]
528,26.35304036,[0.0024860844815240979],[0.001798528824715151],[0.0017237925171827984],[0.70058950588396163],[0.50705273250633087],[0.51406282499866085],[0.84226349422849689],[0.48867180605418026],[0.76251000255876511],[0.67118390829732122],[1.0],[0.95886372152275623],[0.72399571653800499],[0.74816665817383932],[0.90287410880330343],[0.0015158432833052293],[0.0015936404044759045]
529,26.70049863,[0.0022171570519611827],[0.0020708944710361998],[0.0024592965896418906],[0.69374821003660581],[0.53618082981075343],[0.5903787446275276],[0.67248013873532442],[0.9002387881881343],[0.60691300456025776],[0.4760371511117048],[1.0],[0.68634123177907158],[0.57231641751738682],[0.3495485666083194],[0.64336168262534776],[0.0022171570519611827],[0.0020708944710361998]
530,26.1983552,[0.001833316498911941],[0.0023343727675393944],[0.0015968864705289687],[0.80190106132923888],[0.77609472396726931],[0.68558621530916519],[0.89704935409033326],[0.69797475992528069],[0.58082638983847668],[0.50365957066466693],[1.0],[0.98114472717912349],[0.91325369699331682],[0.73006969852697667],[0.83411685570918292],[0.0019417055037917463],[0.001654474818343965]
531,24.91923594,[0.0028108988925235057],[0.0019095710012968503],[0.0017751343654703322],[0.65800185289212343],[0.4781231650870294],[0.50891025484236052],[0.74293269447722521],[0.99984426877797583],[0.77018269734277389],[0.60843056374261051],[1.0],[0.67127100986051502],[0.75659580527976722],[0.8621196111987055],[0.4335930958298489],[0.0019116322480364767],[0.0019107051224352412]
532,27.77135904,[0.0016357085175762731],[0.0018513540330245548],[0.0021339666332207963],[1.0],[0.83459890121324198],[0.77465725348926295],[0.47802001511848191],[0.6242325122857677],[0.74125009563283517],[0.58610454312040539],[1.0],[0.9532474325769642],[0.68506220029380149],[0.41957460097817617],[0.9810600722697127],[0.0016357085175762731],[0.0018513540330245548]
533,27.36186515,[0.0016312367182111931],[0.0013748349882862776],[0.001353431646033354],[0.9304322506737388],[0.632638737816548],[0.76135886928168861],[0.47564837265678189],[0.92989407114298239],[0.82900678773689274],[0.76710073126461387],[1.0],[0.57037303303968856],[0.90235920055202801],[0.74423365765529914],[0.98918281988228074],[0.0016312367182111931],[0.0013748349882862776]
534,26.15740169,[0.0016115264933601048],[0.0017044363653335171],[0.0018474142717631592],[0.60227091620839823],[0.80179686182896526],[0.8315850862588412],[0.7645767925253214],[0.8956852851497723],[0.72398604650288001],[0.62675841872052307],[1.0],[0.4880335172253607],[0.71571747653322659],[0.63731620689901991],[0.70749359728115135],[0.0024965018036159359],[0.0015554824812817891]
535,25.98248001,[0.0016097876775644226],[0.0016913122001830372],[0.0017088744485019847],[0.64003439370991444],[0.78867293974793307],[0.83996355820601909],[0.82277395949155951],[0.99271156606523792],[0.74197851774749024],[0.57674161595246942],[1.0],[0.53186885142983953],[0.79412372592104541],[0.67877035502553917],[0.47378215140861901],[0.0018228806385565677],[0.0015447327397936084]
536,26.03850839,[0.0018479438541226245],[0.001897439046956606],[0.0022328218954396628],[0.57415762548994953],[0.59665499377474618],[0.66849899649667011],[0.88576500269662928],[0.63753673259362909],[0.58584658721105054],[0.52181504918697619],[1.0],[0.59066041939279834],[0.53570408307427253],[0.39037776354684883],[0.8795672448727142],[0.001561612663177725],[0.0012377544860636691]
537,25.03823185,[0.001552140171577121],[0.001845081677098459],[0.0014231902414180153],[0.55775840120055675],[0.73051475070560024],[0.89553497266678583],[0.70366431568408649],[0.86098087035865278],[0.60208873017071585],[0.53388577598822273],[1.0],[0.83605358759720727],[0.82268993940508151],[0.79505705805734928],[0.7935541001513593],[0.001552140171577121],[0.001845081677098459]
538,26.46068023,[0.0016677867311566952],[0.0021272524395560266],[0.0017333684049758991],[0.91515605910858833],[0.76421161829753226],[0.77373074997532543],[0.91549735807955135],[0.8755298803353625],[0.59264027652711782],[0.49514365886198908],[0.69360924787994993],[0.96365961785425525],[0.7916496351697031],[0.58788882620202754],[0.61821896944971289],[0.0013607507038741473],[0.0017111522060533901]
539,25.80628343,[0.0026132381468986776],[0.0031776055150062321],[0.0016144428642410613],[0.5883859556518688],[0.49502961011714541],[0.5395851948037016],[0.65408246326763297],[0.61609458821051799],[0.42241060256290591],[0.31475151772671006],[1.0],[0.59171783878581019],[0.96216046729111326],[0.65568702857496775],[0.96528711563490921],[0.0024808928477085268],[0.0017742263987887696]
540,25.89043174,[0.0016714688468480454],[0.0019678427536162779],[0.0017025610740580288],[0.7208552419889156],[0.71182474661334039],[0.85526397083172001],[0.40241643598688792],[0.84217117241564621],[0.59754444073017876],[0.5548956580953579],[0.83783890574967801],[0.62094276276348437],[0.86031346681757437],[0.49416511429936721],[0.36686340362343373],[0.0015195581954518533],[0.0014056818961666329]
541,26.14404725,[0.0019158598652313508],[0.0021984377540694156],[0.0018504236521932893],[0.82453386128884687],[0.82361383062863713],[0.80002327251452854],[0.6926393666854419],[0.99999734088990033],[0.68349044816000226],[0.55898934012943535],[1.0],[0.51814481857427275],[0.92592950792670226],[0.61931819933730003],[0.94879591221264326],[0.0026511457846860598],[0.001690233353995263]
542,25.06494552,[0.0021810564698568347],[0.0017681348571799704],[0.0018593144620793756],[0.88665643875896016],[0.53284605394619566],[0.56751929876178042],[0.74976138477800969],[1.0],[0.70398017063190088],[0.61138633541782539],[1.0],[0.81053476105895284],[0.74597241832498717],[0.52156857509249221],[0.839813439058676],[0.0017304974527208028],[0.0013129724812296906]
543,26.15394352,[0.0015179585637691284],[0.0019356060002730935],[0.0018167150437276569],[0.57659894147165791],[0.64823615040158367],[0.8305704217987584],[0.80466066048228591],[0.78364823222245883],[0.56654729334844456],[0.48202870502987794],[1.0],[0.93153619717136171],[0.63104416265685326],[0.45785741505330951],[0.95765989414331854],[0.0019845324137465203],[0.001152017417192952]
544,26.50892795,[0.0026482025990943181],[0.0020318520117936223],[0.0018383436551900334],[0.7011381473681737],[0.463435926255369],[0.51287099846475115],[0.7340865118997052],[0.92411010475562638],[0.63113738240849759],[0.6181881976161745],[1.0],[0.95205225887795808],[0.82262151606999179],[0.55248826815568286],[0.65390398646849124],[0.0026482025990943181],[0.0020318520117936223]
545,27.11736551,[0.0019080085780565637],[0.0018110139035345529],[0.0014916805903961161],[0.82804238386975626],[0.60331806604665994],[0.67507018138064401],[0.78546943874544606],[1.0],[0.6482644743623116],[0.56157521241402264],[1.0],[0.58071787061389779],[0.92991193768123326],[0.70257521541460455],[0.58292237606623465],[0.0023229876711540198],[0.0013631984631791161]
546,25.87735342,[0.0015694404096879833],[0.0022145253965230594],[0.0014536449898835957],[0.89561335955298427],[0.83827339466480333],[0.78718155804781187],[0.78916535353938244],[0.876691444544347],[0.57510740694519302],[0.45534766984324121],[1.0],[0.5622808401993783],[0.99898375444552545],[0.74793624347151733],[0.83214591038981256],[0.0018712498005197808],[0.0020215946700646859]
547,26.61540784,[0.0015786348534105321],[0.002347533778313815],[0.0015473442672740978],[0.9761953572982407],[0.78720514066856884],[0.84920622750700314],[0.70924789219027418],[0.89980529554585997],[0.52930991488665624],[0.44033439082683329],[1.0],[0.75607538145433795],[0.93163414880457063],[0.65584702844293785],[0.78746360051668352],[0.0020846059321891763],[0.0018280621650253459]
548,26.22954077,[0.002140342918636684],[0.002344353926631737],[0.0018230248743076327],[0.8146954687717185],[0.60501405200834779],[0.69932884177764154],[0.67513607527513275],[0.79315889816210128],[0.5580857963500202],[0.51977757290380466],[1.0],[0.71131961572641034],[0.87383518639300595],[0.61281611862796304],[0.86873670142968495],[0.0018733534487297976],[0.0017314472933756542]
549,27.24374442,[0.0017290938425126301],[0.0022952950041076337],[0.0018345329698198909],[0.999906559400489],[0.68547981483154063],[0.77223444487544024],[0.91496687219710737],[0.92259702936041554],[0.54328319659543778],[0.45764307399811627],[1.0],[0.83691532117117795],[0.79435320964023148],[0.53583438475643763],[0.95251319586561589],[0.0017290938425126301],[0.0022952950041076337]
550,26.03005371,[0.0015271972792893496],[0.0017730339046124755],[0.0017234889813688148],[0.66276658804610689],[0.83900514329927134],[0.9056006138089977],[1.0],[0.79637363571893949],[0.74104684788729491],[0.65356712953972118],[0.79132993984655475],[0.9273210265642462],[0.80425594826810043],[0.63375109823775599],[0.49069874050281936],[0.0015286054212600431],[0.0015338083553250725]
551,28.03816461,[0.0018977771698376333],[0.002843530278928863],[0.001659875897163543],[1.0],[0.65865123431366646],[0.71513405994757251],[0.67384249419981002],[0.90616257973411241],[0.45487611476255202],[0.35528906135781424],[1.0],[0.8977235634124261],[0.91837058434777652],[0.57380515398725873],[1.0],[0.0027227065697423836],[0.002475788813722235]
552,25.43287236,[0.0022154698279654994],[0.0022930079878985543],[0.0021210872994026908],[0.7972961788736822],[0.54105352195070111],[0.50768125359270133],[0.59751313868960187],[0.99980556830565603],[0.48288073056319514],[0.4016298859013917],[1.0],[0.70639333791643755],[0.63329251866091418],[0.38270077959966681],[0.94239297013224965],[0.0016967937681666712],[0.0019881777276917201]
553,26.5695495,[0.0020048762645817897],[0.0017944746230321162],[0.0023184619261620854],[0.81061492432748405],[0.6128907643700684],[0.52775698309427022],[0.68003188609889376],[0.93417935609315939],[0.62780469050100163],[0.54653002024651776],[1.0],[0.8698168302076289],[0.50187894145654066],[0.3962357439459625],[0.72936167129915974],[0.0020048762645817897],[0.0017944746230321162]
554,26.44394172,[0.0021269122967529919],[0.0022886233677447687],[0.001808145460242272],[0.68543068802427254],[0.57907701235627906],[0.59938493214896471],[0.84131164901851574],[0.92132120052390398],[0.54191541220101536],[0.42641123869186448],[1.0],[0.41402092333641671],[0.58864301383072815],[0.81307247823543372],[0.70983005963987844],[0.0021269122967529919],[0.0022886233677447687]
555,25.83536409,[0.0017735176866425784],[0.0022617925550167395],[0.0012491642641366818],[0.73757694242189498],[0.62224195594514853],[0.71333803651116734],[0.94289298126240584],[0.63579834469910279],[0.52789497926377604],[0.41529195385868911],[1.0],[0.82994296172342219],[0.9983357369834126],[0.84155493742841991],[0.92880862295679711],[0.0017735176866425784],[0.0022617925550167395]
556,26.18822824,[0.0015722912481198614],[0.0017211640451437749],[0.0015898317104825477],[0.98453043033801524],[0.68203746588895253],[0.77084891984181603],[0.92882890637064186],[0.99998234852658308],[0.64437610016229385],[0.56052030789350893],[1.0],[0.78584233186695951],[0.8039292049154978],[0.59658345622104469],[0.67157721957477057],[0.0015722912481198614],[0.0017211640451437749]
557,26.99511044,[0.0016249186818158012],[0.001732404396976861],[0.0014527654281204505],[0.80804812695894623],[0.69818932236270759],[0.76405926313760153],[0.78626755802321013],[1.0],[0.64995588681476346],[0.61328511606795733],[1.0],[0.47135717041407044],[0.93941789408906562],[0.66839035913401168],[0.5267304303306628],[0.001657187488902423],[0.002023874240617729]
558,27.45691227,[0.0016204021695909177],[0.0023592661697394157],[0.0015378067600012035],[0.83332230890418624],[0.76164536351583567],[0.77991661012043778],[0.78292226326875314],[0.57557280058882432],[0.51080252759893841],[0.46033626136782596],[1.0],[0.5528733817808722],[0.85254995705977854],[0.7276341847724378],[0.99122455545815624],[0.0014265218449859285],[0.0014788395786272113]
559,26.13260041,[0.0021280271093895298],[0.0026067719417902091],[0.0021772724624304907],[0.94714461582379927],[0.61081195480813699],[0.6595268174157769],[0.73149531460981321],[0.87230190434262744],[0.51693046464542902],[0.42660585507444032],[1.0],[0.74528534971308213],[0.70557961873367891],[0.47630740350273298],[0.83457956848481207],[0.0019355866429524027],[0.0030444526433262564]
560,27.58671183,[0.001930103386129367],[0.002286720340560211],[0.0018824469777246611],[0.88218022670001961],[0.65859792256836303],[0.71821843971532795],[0.83107968521554576],[0.83691219188994914],[0.55797082950948618],[0.49490880012540817],[1.0],[0.70404103851746314],[0.7753733649048038],[0.57810073791778427],[0.90957532596701007],[0.0016342790422039788],[0.0019176573578962852]
561,25.83211564,[0.0019941470897146263],[0.0022274729772608359],[0.0014074031834808709],[0.72106289160441328],[0.56996465801864549],[0.68751815880339029],[0.81993620506709686],[0.86658319025033115],[0.49396552887277945],[0.51413235403724433],[1.0],[0.47885364919687118],[0.92639898237193496],[0.85637131808355282],[0.84019065026967232],[0.0019941470897146263],[0.0022274729772608359]
562,25.52841963,[0.0017947090604239491],[0.0016445510514783157],[0.0016868557474932211],[0.74448841371349728],[0.64834033588952789],[0.70524791706551548],[0.8580290114619693],[1.0],[0.76171291853299095],[0.60767651861284755],[1.0],[0.97369002585084774],[0.80267819729452672],[0.55819196614180422],[0.77452444001092924],[0.0014698422620006979],[0.0018829737536815716]
563,25.88697617,[0.001747532065184243],[0.0024149624676885195],[0.0014025392571738737],[0.42435358971887233],[0.76741693597198934],[0.66102805084817362],[1.0],[0.67318175920356826],[0.50328358006418106],[0.42519901256269388],[1.0],[0.69275515983154357],[0.95293701721714263],[0.81509749225079953],[0.62445063997665917],[0.0017970812415326054],[0.0014783111993419418]
564,27.56847454,[0.0012465675183526148],[0.0018968844622478942],[0.0012563267338639439],[0.64524560492916039],[0.93492547434724393],[0.99991456891328667],[0.840131799501044],[0.79835603885359196],[0.55843883679441986],[0.59392194969215661],[0.9542278075336208],[0.93835195987003273],[0.92285704394057455],[0.94313022573256955],[0.69661903792455593],[0.0017584333874321456],[0.0013003178572859597]
565,25.29940353,[0.0018686286791358975],[0.0018027724064189621],[0.0014408040621073925],[0.92898113834767315],[0.60865070696343115],[0.65330499110598772],[0.94056260249061552],[0.87514340169047011],[0.68488458490492188],[0.59358830991913769],[1.0],[0.77466969085324022],[0.96230061370717479],[0.7125579161264648],[0.84624124026703851],[0.0015864957423150639],[0.0014325976113215289]
566,25.95602581,[0.0020574650999467536],[0.0020571065931231369],[0.0023554699432317694],[0.93706486107394227],[0.55377393709020861],[0.58832187652653456],[0.74478159887084194],[1.0],[0.56641559019122245],[0.48771473329921794],[1.0],[0.7631876373349753],[0.57916106728385575],[0.35931083563515609],[0.77981231034326015],[0.001841630866540378],[0.0019760614096124285]
567,25.48579154,[0.0028857699490495992],[0.0019441207667952876],[0.0022513892891539711],[0.60286126602772361],[0.44089965915716112],[0.49735594203918432],[0.46054176811734931],[0.81844959036798604],[0.68171619172136089],[0.5939835042348951],[1.0],[0.47189136476934773],[0.6589736776208841],[0.52986216368604855],[0.60634176399850093],[0.0028857699490495992],[0.0019441207667952876]
568,25.42936116,[0.0016965178647647128],[0.0021676010284500391],[0.0016703517419788816],[0.9998747135276671],[0.75598555068306661],[0.86227997385620281],[0.94475540714528194],[0.99853134554279821],[0.6154202313670929],[0.53092597129744701],[1.0],[0.78177907121566692],[0.94593460876669377],[0.65437862482667364],[0.78422699534758777],[0.0016965178647647128],[0.0021676010284500391]
569,26.88885489,[0.0016406597885396113],[0.0013833230391717688],[0.0015640157520179221],[0.91222386165399594],[0.76583580677917029],[0.59180339039469565],[0.42009105433427529],[0.46160393142718031],[0.94303538632635964],[0.5970861191736837],[0.82158662142630168],[0.74610153940168444],[0.78294903486885115],[0.6405923176495808],[0.46437037077209259],[0.0015521641806360842],[0.0013003455986919099]
570,26.26516533,[0.001962797235176561],[0.0029798917331918529],[0.0021016849090512157],[0.45259939701082974],[0.71925748882782825],[0.78170343962393052],[0.64510906022079384],[0.82953213726277186],[0.47099674477872983],[0.35498289747993983],[1.0],[0.98237662974124196],[0.7608088189598109],[0.5324922503837084],[0.68915222151090838],[0.001962046649619853],[0.0020690015866310918]
571,26.25997828,[0.0023507833506239972],[0.0020707331182465705],[0.0017692452557522276],[0.78550565067663602],[0.56297635667525481],[0.52637255582573372],[0.938256247697556],[0.77937501988659363],[0.63754299139583337],[0.59802764645752082],[0.96718584388846451],[0.70873554188598953],[0.8562981184680476],[0.65750975038450754],[0.7414400068458068],[0.0023507833506239972],[0.0020707331182465705]
572,26.77777775,[0.0023971668948206126],[0.0024397702298027402],[0.001438423710412029],[0.73099797958099932],[0.4439749186627539],[0.50991443465713626],[0.40020906348752344],[0.67854029835671792],[0.47440037664353124],[0.35808655553586161],[1.0],[0.89150309803239325],[0.90106147350735699],[0.66879589723191335],[0.8298435458013288],[0.0015864753537137011],[0.0016523033160900646]
573,25.62537188,[0.00177357530215283],[0.0017416868054307977],[0.0025323127327015471],[0.81800157327608802],[0.71821086885408314],[0.77882325352392567],[0.85292952047871318],[0.66270469319195291],[0.78834303397384309],[0.67460200323299158],[1.0],[0.63688355843700362],[0.54988496941771148],[0.37715534594307648],[0.78850142887621599],[0.00177357530215283],[0.0017416868054307977]
574,27.41867051,[0.0015989835202641078],[0.0016344924985080556],[0.0016594898933319224],[0.99959264831274208],[0.85130916329302897],[0.82841208567367153],[1.0],[0.85141011046440196],[0.85444939128285835],[0.70791145634483099],[1.0],[0.94052855720634077],[0.91693380049047668],[0.56902745228594753],[0.79668004926965841],[0.0021608105602985428],[0.0015995571933435926]
575,26.95401679,[0.0016716230937176002],[0.0015998875547655889],[0.0023237996679648654],[0.45913616002150442],[0.92984625006850363],[0.64868933418725749],[0.81103393617519537],[0.84251095494128592],[0.81601882365351064],[0.75847955393112088],[1.0],[0.76281902533749224],[0.62455668681717558],[0.43325042538273284],[0.56155827194561281],[0.001467136596526919],[0.0019242689133103785]
