iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
2021,27.18228856596717,[0.002566927163318522],[0.0026083759892711611],[0.0019917582717001725],[0.80358006395103421],[0.57078522642441609],[0.45969904335255235],[0.72217506070681825],[0.62151158380272731],[0.52131556053571093],[0.4567615926739802],[1.0],[0.46279423217314453],[0.78053298727412534],[0.55650971348630474],[0.7338151661865282],[0.0017845671958906517],[0.0020854008606217]
2022,26.015391491097557,[0.001593290352180976],[0.0024198113299727653],[0.0018651917624341041],[0.84066635576824955],[0.84249193577125892],[0.89181504855026317],[0.82354257722145352],[0.80050077696786559],[0.56085657284005597],[0.45225837824471399],[1.0],[0.83904205498399342],[0.81777248879743658],[0.58231596998080626],[0.94751652834044831],[0.0023295523794101824],[0.0027212301064533095]
2023,25.94203258480817,[0.0017682806234376458],[0.0023888205028265164],[0.0017350993779101098],[0.7873113359241104],[0.70893167315753813],[0.63464786486331848],[0.53151343831246056],[0.84635701651451123],[0.44879647676766399],[0.39360835187911292],[0.85756098536424963],[0.44098231031195251],[0.79982282372136404],[0.50117580211641033],[0.84586937807402829],[0.0020845773392126343],[0.0023339046288831655]
2024,26.131643331228627,[0.0012176892873863032],[0.0012754349016239064],[0.0015190160837415534],[0.78321273924492152],[0.81535810793043539],[0.95416201777280918],[1.0],[1.0],[0.82380885342002885],[0.74332634326844693],[1.0],[0.43450526764236724],[0.8016197301251542],[0.57092310821911352],[0.68870206263483214],[0.0012190601200836038],[0.0014832751265665967]
2025,26.999303537302552,[0.0017275722263989102],[0.0018240589815144426],[0.0018386874403920617],[0.78808091083413534],[0.66782662570165452],[0.74314581205826413],[0.98140958921638566],[0.9468587681670414],[0.66560874544415571],[0.55672677661544112],[1.0],[0.88917947740386927],[0.72468411107987518],[0.49427032686307393],[0.75807126305915506],[0.0023197109236937075],[0.0014036924717008015]
2026,25.54324848462325,[0.0017825887233894888],[0.0019105924252026951],[0.0017336124930945052],[0.81848198531305927],[0.6061611393278209],[0.76706047166327807],[0.95856915597935277],[0.8093726505581933],[0.63835599469230375],[0.54339641239047054],[1.0],[0.80406112814894837],[0.74327460649717492],[0.587509153410539],[0.36128932603005726],[0.0017825887233894888],[0.0019105924252026951]
2027,26.72603879445589,[0.0022279007395595851],[0.0022985609671618001],[0.0028343124349342608],[0.87307914304938072],[0.5493735996116812],[0.52459189641634685],[0.76627457781254005],[0.97754325016750498],[0.51962547945498083],[0.39756015183885962],[1.0],[0.6294679027054555],[0.48663717265262313],[0.30908454980019373],[0.56246025336890337],[0.0022279007395595851],[0.0022985609671618001]
2028,27.61673286403225,[0.0015525272495279796],[0.0013573434370608428],[0.0018855935658029788],[0.89389806167123109],[0.57992213346053756],[0.86031221957478898],[0.55991275293314779],[0.57880285080051941],[0.7984083842018872],[0.85711609082591844],[1.0],[0.9042518885961216],[0.63352927405408144],[0.50447629641856451],[0.77243354668387276],[0.0014483132562391199],[0.0012947438953697654]
2029,28.757030459099347,[0.0016780485440871518],[0.0024152669580290165],[0.0013472276862459553],[0.95396999268769223],[0.83309998108172345],[0.70091171790617957],[0.6773779470988861],[0.94904314237092413],[0.51163449249991899],[0.41363732777930268],[0.90914896194102335],[0.53414414255502807],[1.0],[0.95315954948187298],[0.6070400878362725],[0.002052739554061378],[0.001501689997486233]
2030,27.07361396363072,[0.0018680847993370331],[0.0022983006569045616],[0.0015016129778154808],[0.88098605842640432],[0.68643165281448093],[0.56096972505609743],[0.89975187183513139],[0.78051734014309804],[0.50421512937794488],[0.45313575897977565],[0.9324351004789182],[0.51394683130023733],[0.74432945839527154],[0.9292210419814857],[0.85348060237209578],[0.0015453545979545735],[0.0015596433328768922]
2031,25.853243983202024,[0.0019647425348591208],[0.0018922437997936359],[0.0018257544675100434],[0.83395315350938215],[0.64030895856448822],[0.78521095833277799],[0.86545983605271926],[1.0],[0.69065718075031357],[0.66018833977243474],[1.0],[0.99523506874176115],[0.80343719802416047],[0.64877772350037144],[0.55994221504239217],[0.0016968387005134034],[0.0014354410009767005]
2032,27.274219986082947,[0.0017473865563719659],[0.0015163491572584009],[0.0014858056154294363],[0.78466082511103408],[0.60452335541504032],[0.65528302020862794],[0.90676614846270986],[1.0],[0.72017195031287951],[0.66883826593462337],[0.83515995247106045],[0.99993931435397854],[0.67802894229576283],[0.76725674274080413],[0.55443543635766812],[0.0013281837287604792],[0.0012423317375965803]
2033,25.31717732851012,[0.0014043068770775435],[0.0016016023692906334],[0.0012290046905171215],[0.60485824336442517],[0.81665322977500221],[0.89489194950779294],[0.90985102836363896],[0.8082353467567549],[0.7116814906106077],[0.66398717475956481],[1.0],[0.92591622947211416],[1.0],[0.8777662393880834],[0.60607076522754544],[0.0015065120027933365],[0.0012546563222780582]
2034,25.76015434103767,[0.0013654593966122008],[0.0022865384346488216],[0.0016591348658867577],[0.68035766856833768],[0.79183674661658632],[0.95668162658813971],[0.78338952784837501],[0.51381215782712852],[0.49662162310019953],[0.42801623289932877],[0.80502527469837115],[0.42921312275728374],[0.76508464001361243],[0.56727403894129014],[0.55837782516856205],[0.0013963547714110347],[0.0016730650919368206]
2035,26.803201176177932,[0.0015746044131820791],[0.0015583424189805628],[0.0019370994536122565],[0.52390731069207475],[0.76812223861674234],[0.84015418638366979],[0.97331471831083105],[1.0],[0.80195069090937665],[0.65401981669403941],[1.0],[0.91547523686354393],[0.57791155297484353],[0.58988329209590407],[0.68450050010296037],[0.001541496823405708],[0.0015355225518348115]
2036,26.086475756023336,[0.001782623332760358],[0.0023175883345565862],[0.0014445597577294467],[0.92257333350224857],[0.71170477486664452],[0.59622648889778407],[0.86160348864500858],[0.77215617250674162],[0.50260236752564247],[0.40810859182632292],[1.0],[0.75840990600735325],[0.7985862430624755],[0.82977186294117045],[0.80864035177561555],[0.0016358550164562446],[0.0013509400884733069]
2037,25.5023621274339,[0.0019146383261078315],[0.002615026437803647],[0.0016817487052331326],[0.99059431550735333],[0.72067003070898017],[0.62925382911385186],[0.68630781384793171],[0.72930071421648768],[0.47634803349989963],[0.44552924838860886],[0.84350176153582823],[0.59201138544052045],[0.81220510565125426],[0.77354209649975303],[0.48326887374014477],[0.0017669216130527521],[0.0017566984658747287]
2038,26.564907845581782,[0.0015380964694221566],[0.0019987172173721035],[0.0017277969256823122],[0.79130861338133651],[0.86927181273112719],[0.99999715319945615],[0.57753881284918407],[0.83756041333862097],[0.71916928692355597],[0.5615760239403732],[1.0],[0.63471760729265458],[0.93261229407323154],[0.58958358557069646],[0.62218297986805748],[0.0020393237776200612],[0.001626573315671398]
2039,26.429354808730977,[0.0023575368311861689],[0.0017263758331679258],[0.0021240558141816246],[0.68937507904579487],[0.45085268576111664],[0.50860363563284472],[0.65142471394748391],[0.99395354574013095],[0.63034964178514186],[0.57087216595436086],[1.0],[0.93762858333238208],[0.57611872379647955],[0.42633179379635916],[0.53138481067305809],[0.0015780130316725427],[0.0015910889735289424]
2040,25.18579329615064,[0.001674901447199173],[0.0015341128457622699],[0.0024439322292180155],[0.91088350419214681],[0.72085765140981062],[0.71726754407676774],[0.88511817091133982],[1.0],[0.78165217226724915],[0.67432110942685386],[1.0],[0.63745478440486747],[0.5483511834507242],[0.38389384948875466],[0.646720079521789],[0.0022554099280599482],[0.0012910377533629225]
2041,25.988267123314323,[0.0020412238525830961],[0.0022865442959248417],[0.0012902048611352912],[0.91607697144215461],[0.47305671336590749],[0.53650209953856254],[0.70358014832371929],[0.86794806488636889],[0.46450073228996502],[0.35410949236486111],[1.0],[0.89166713743955028],[0.9544663537407394],[0.71881205908656787],[0.9590921559971517],[0.0020412238525830961],[0.0022865442959248417]
2042,26.33744833002293,[0.0022151861880084778],[0.0028288738098434796],[0.0031019716915961504],[0.96602532132042196],[0.58567949511012773],[0.66797814866547367],[0.67147674702260285],[0.96808822200231881],[0.47379614799723757],[0.38349470016319687],[1.0],[0.5079887076497368],[0.53663608050538703],[0.36343434912980965],[0.52582197045810897],[0.0023559151336169371],[0.0017822080321076572]
2043,25.63757532110031,[0.0016799163932239569],[0.0027950301843017722],[0.0019643065242211932],[1.0],[0.79236764257333814],[0.82619348569884121],[0.71196963094265231],[0.82768510601720924],[0.46481700694772676],[0.3678409443179349],[1.0],[0.99641323419627781],[0.75817503503552119],[0.51066320892659223],[0.96020331323239905],[0.0016738789957810862],[0.0017432078505044135]
2044,25.80925250739272,[0.0021559628244613438],[0.0017916275738807941],[0.0013744769486879749],[0.80226832634765211],[0.51037695174138409],[0.5623884970381765],[0.56979475595177109],[0.99676534256606586],[0.63853544866160372],[0.52574423994080899],[1.0],[0.40992219721704592],[0.9774887879684665],[0.69865282670918816],[1.0],[0.0021559628244613438],[0.0017916275738807941]
2045,25.108019044567538,[0.001900587785589436],[0.001543244099211416],[0.001638971187210736],[0.62773387550100401],[0.57731751376983143],[0.60680443223050384],[0.50972162118614961],[0.54421967467210652],[0.73234144345896646],[0.65544182980092391],[1.0],[0.96605782471067481],[0.52263769150549522],[0.7210668844717667],[0.6276426629462446],[0.00015771667424463454],[0.0011747708042588734]
2046,24.36507766261036,[0.0015579900612200381],[0.0024255520585424462],[0.0014345330671485801],[0.95742597262232043],[0.83333236061085991],[0.87371507490461808],[0.73723504122295214],[0.84671933004549882],[0.5352520478021402],[0.42885363804295912],[1.0],[0.77137664630419067],[1.0],[0.78484539462010161],[0.43274550078015328],[0.0017094551000063074],[0.0017618271952306586]
2047,26.855007627708744,[0.0020644864267192475],[0.0021494474553923615],[0.0016193224610462909],[0.93963098880589202],[0.5594509285778978],[0.53486873747748187],[0.72659307373452264],[0.93241976327057463],[0.53702680651438972],[0.42719641389661023],[1.0],[0.90207638980352589],[0.82549062816975805],[0.5896203389091208],[0.46618069268210049],[0.0015013385797562062],[0.0012997753301907666]
2048,26.80895567317035,[0.0016189739971922412],[0.002632650236764511],[0.0024359708019536241],[0.72189860683859686],[0.85655293193424997],[0.90154540420459983],[0.73921205559404179],[0.92099597176430481],[0.51473977960717676],[0.39811916448816603],[1.0],[0.50940608303842405],[0.63136677601238755],[0.44814804384508072],[0.7018757033025711],[0.0021277737510499439],[0.0016801175753348718]
2049,26.65361407944288,[0.0016780417767431888],[0.0026127736477147834],[0.001770905213891838],[0.67867478268651604],[0.88176506262286369],[0.77307815297299154],[1.0],[0.71270828429158994],[0.51505300226080464],[0.45259182758304545],[0.79908486246513721],[0.91667056566897998],[0.89677642717025985],[0.54438159025650201],[0.75322759502419423],[0.0016780417767431888],[0.0026127736477147834]
2050,26.03066441027968,[0.0018264330497075321],[0.0014991858139728476],[0.0017437354758634283],[0.61762890719681007],[0.54663753821401184],[0.76764227809626739],[0.73602866697761371],[1.0],[0.71070902188354923],[0.7213203980497872],[1.0],[0.42799987162104397],[0.72581489169307523],[0.54087692671837329],[0.93462947469184976],[0.0024796396110126073],[0.0018603448996685756]
2051,25.82380183556556,[0.0020044177355541537],[0.0028690756688053431],[0.0021563280965758991],[0.54535472011976882],[0.64500065679630869],[0.72743232922898304],[0.68676885953548594],[0.62695207101964778],[0.46564641334139523],[0.38017655449235699],[1.0],[0.86062402853798525],[0.67077517129669284],[0.4898102854411247],[0.61245799272128254],[0.0018362971741084921],[0.0024465203779477918]
2052,26.784518283249692,[0.001870640572353921],[0.0016438605069171719],[0.0018862785170806751],[0.77589303076269744],[0.58025890580897699],[0.60531494715640488],[0.80700544886598458],[0.71062365688034623],[0.68080475432071175],[0.61807438937265935],[1.0],[0.66308425905296586],[0.6228992033755415],[0.53036799920075095],[0.68416629425251374],[0.001870640572353921],[0.0016438605069171719]
2053,26.00390562186095,[0.0014838622993773587],[0.0013554818343249342],[0.0015885936614354335],[0.89513160031150329],[0.88717983202485973],[0.73202857405551758],[0.99785334705625406],[0.99994233964572499],[0.90421062672803454],[0.77633671655104131],[1.0],[0.8167718400235684],[0.75577886232590963],[0.7380755794873245],[0.62774921172182707],[0.0014329772254637052],[0.001454317904688085]
2054,26.638458531523703,[0.0017316384374417293],[0.0023930590313109845],[0.0018913996755579587],[0.84042180245514486],[0.69374345341844457],[0.74941958447383006],[0.83000524600295256],[0.75136497943065117],[0.496681974177686],[0.41745116361895396],[1.0],[0.69789538760575609],[0.6323396937497584],[0.64801074255744018],[0.54517426404808034],[0.0018749255924775943],[0.0015110844511979082]
2055,25.609772067247498,[0.0016414527853758631],[0.0024705605579360967],[0.0013559068290345255],[0.4511265934645754],[0.6434025286047943],[0.82861342517998571],[0.99815863947848804],[0.75376259328537309],[0.41230196762029847],[0.38617220358551863],[1.0],[0.84236323999392315],[0.88404638251003598],[0.777837106239468],[0.73247535710685097],[0.0016414527853758631],[0.0024705605579360967]
2056,26.413917370300755,[0.0014618226123379041],[0.0015804165323587416],[0.0020212006307387398],[0.8570375050182697],[0.82249562314033731],[0.82757667102003252],[0.92839222200497162],[0.81405141257444491],[0.82131373021170162],[0.58124210813618704],[1.0],[0.53991677906315771],[0.67265874118370161],[0.45312674281990828],[0.60278627710716837],[0.0016132410318726587],[0.0016820307644170307]
2057,25.98200948400813,[0.0016380661971523991],[0.0020789580346172731],[0.0018507415612265543],[0.72331343041647267],[0.66055141523060001],[0.79200116203025051],[0.61203594219291602],[0.50754781954743911],[0.53787339987355076],[0.49400821065213985],[1.0],[0.7394640855526774],[0.64778151539637907],[0.46083879241794778],[0.85094218782081077],[0.0017890780449114074],[0.0020431342152377185]
2058,25.83977197364952,[0.0026396225127406359],[0.0027901782833334443],[0.0018173210208092816],[0.60220335248974277],[0.47368653750936374],[0.58637461843970207],[0.71197713518945704],[0.81663156424416194],[0.45954483014943909],[0.40302552613099041],[1.0],[0.6314490629009315],[0.7993969444235518],[0.72466367359826211],[0.87195888525710141],[0.0026396225127406359],[0.0027901782833334443]
2059,25.03659617692886,[0.0017073815251373858],[0.0017382176122227588],[0.0018622129432127599],[0.98696380497185321],[0.65556001534514541],[0.84858979700933879],[0.80409261137578314],[0.99965775838879956],[0.7553444466357],[0.66726646985078841],[1.0],[0.56073896658590328],[0.75114215795253714],[0.63156433306729487],[0.57409890178728107],[0.0021226855523997501],[0.0015455349721850142]
2060,26.36272480335899,[0.0023598868747786161],[0.0018418728345998558],[0.0016551192064890308],[0.59899298373732057],[0.50380820708018126],[0.50833872092011434],[0.79058459384865043],[0.50199845122071418],[0.70708624648558516],[0.56618034214579549],[1.0],[0.79655920033422911],[0.77719588889911173],[0.66540258075836278],[0.82801152615227491],[0.001589982524585476],[0.0014923990646009688]
2061,26.470807585881218,[0.0017201311293572052],[0.0017546882238503314],[0.0017762610335808615],[0.84932256385547067],[0.68030306858796707],[0.79579372420433092],[0.98721978971012736],[0.72326752651233273],[0.74487222467885483],[0.63656825652550109],[1.0],[0.97912762448148938],[0.81843052322866261],[0.47024447671444075],[0.97277926634038636],[0.0017201311293572052],[0.0017546882238503314]
2062,25.88571194863535,[0.0015670285180453547],[0.0023666533900409403],[0.0015118938167105744],[0.87264920600573825],[0.86355139784305335],[0.70240700382210441],[0.88219341077894686],[0.9125771402554228],[0.47529766562541287],[0.42137075784615513],[1.0],[0.58415621412449203],[0.8775209879572905],[0.73478555965739933],[0.96492498522200343],[0.0015670285180453547],[0.0023666533900409403]
2063,26.11734215968985,[0.0015764750918479953],[0.0020918703790190896],[0.00160721181490453],[0.79408708451588139],[0.6606229074135439],[0.94848483196324085],[0.51738130111445346],[0.61208230292837462],[0.57278869585697478],[0.47817353641423038],[1.0],[0.93742115379631297],[0.81600338563351027],[0.54707639431533195],[0.82556589766392219],[0.0015446305485533052],[0.0015729886040037888]
2064,25.12851049052454,[0.0015636163070545939],[0.0016341775355246391],[0.0015505259917244496],[0.9262096064637082],[0.63469101910538472],[0.70041883874321098],[0.65563720666854741],[0.99997218511327424],[0.5950960561187324],[0.56175454236737998],[0.94108395379652099],[0.87353398645243452],[0.75332804477073156],[0.54024693239850952],[0.96126511752314925],[0.0015636163070545939],[0.0016341775355246391]
2065,27.40487232551795,[0.0011696291440811413],[0.002339060104539159],[0.0013473799911352669],[1.0],[0.93757832113062489],[0.82416986642156509],[0.5921245691793573],[0.60568226352362209],[0.42978627628054283],[0.38567993527197902],[0.69133555684141179],[0.62104979622213063],[0.83915105344915708],[0.71865312739438214],[0.53423999897658125],[0.0011696291440811413],[0.002339060104539159]
2066,26.597697237139016,[0.0022219134737928581],[0.0023244433232762485],[0.0020621795662058018],[0.78671384164807101],[0.49800766743751423],[0.63818096899027377],[0.59172395298873137],[0.92419389117279738],[0.48606261514276661],[0.44296564214270245],[1.0],[0.84547402226229251],[0.63426783655740382],[0.49699872519195498],[0.84873851814088752],[0.0022219134737928581],[0.0023244433232762485]
2067,26.52925791254049,[0.0014085194524227074],[0.0028222494573696411],[0.0020348396415588721],[0.89449164974771345],[0.79012149809876631],[0.97839091134923373],[0.586951650749448],[0.6592127031368471],[0.36895674755629604],[0.33166602771964282],[1.0],[0.83751018296379531],[0.59525236267167814],[0.43531271106221581],[0.88344341369562618],[0.0014085194524227074],[0.0028222494573696411]
2068,24.52130712018596,[0.0018376757987065839],[0.0023437882687890044],[0.0021066819278454108],[0.96525018672195029],[0.66793940028317933],[0.69767150782178977],[0.83090762097106374],[0.94822781241795051],[0.53380121915506129],[0.42523734402928526],[1.0],[0.57258846118140994],[0.64167516431404792],[0.5203609934282295],[0.87292841235729668],[0.0018376757987065839],[0.0023437882687890044]
2069,25.84108645272951,[0.0016276101712680568],[0.002050435410550111],[0.0014295302913198693],[0.56856836418744772],[0.65871788821084676],[0.78026681066940085],[0.75236375603877259],[0.85542187122570135],[0.48928289913545397],[0.46728689114510896],[1.0],[0.99999999998122768],[0.86197278693795831],[0.63292377558702051],[0.64828977018724976],[0.001508669573861976],[0.0016053810242930289]
2070,24.66202246521792,[0.0013103839412677565],[0.0012604306887728511],[0.001262143151061601],[0.80691564057150944],[0.87298036563262471],[0.81281242841412993],[0.87229043163122],[0.70797578030351582],[0.91036515120463735],[0.74924855026950388],[1.0],[0.45373548354891824],[0.94646301409083611],[0.77421706018696057],[0.43232626132328084],[0.0013103839412677565],[0.0012604306887728511]
2071,25.77346988214469,[0.0013128612263842987],[0.0019514998445990805],[0.0024233059817264091],[0.94450649305702383],[0.94454599845675702],[1.0],[0.76558987940066747],[0.66087196412250904],[0.64891065894404787],[0.54483997000408568],[1.0],[0.68830025936921402],[0.56940913822869632],[0.3954638714516705],[0.45530838620858688],[0.0018007352028827639],[0.0016700866307388651]
2072,25.91489831466933,[0.0015323489549838865],[0.002459072678587082],[0.0020771006972857275],[0.96633025220619539],[0.73826897624260845],[0.82550786847350843],[0.59933744533348332],[0.71875792549628614],[0.4389128869047994],[0.39271767909065414],[1.0],[0.90583591469627256],[0.56476029063923294],[0.47110142385908166],[0.43074317097821935],[0.0015223441861669795],[0.001990940860959689]
2073,26.068414950103428,[0.0016926102616275363],[0.0022934443389143744],[0.0015413134325398814],[0.8613197865679596],[0.64205047150609995],[0.91810248703948005],[0.66013956131809159],[0.84400267042364763],[0.54387997596492543],[0.5012722147453933],[1.0],[0.97038618904624174],[0.85587154102012541],[0.81616463468747036],[0.71480424792515185],[0.0016144982230952287],[0.0016606115362195473]
2074,26.558789748677473,[0.001964827760342569],[0.0018320662328164539],[0.0019574588667827242],[0.68565439100023051],[0.61997941315070271],[0.69910629766277743],[0.91739641386277271],[0.95743029000444713],[0.6915752960119036],[0.60492510267683874],[1.0],[0.54561182663203545],[0.73906741504726159],[0.52732116330754353],[0.95748001148145612],[0.001964827760342569],[0.0018320662328164539]
