iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
1500,26.815305112805092,[0.0015541939973469643],[0.0019245029518406565],[0.0020519886491373596],[0.56063422151587872],[0.87360628562945908],[0.98952466367747127],[0.73962937137302753],[1.0],[0.74257929906947073],[0.62089398511897986],[1.0],[0.73667097235549639],[0.74652269637845969],[0.57955159817264867],[0.87214416767830349],[0.0015541939973469643],[0.0019245029518406565]
1501,25.981978227066712,[0.0015123663879056393],[0.0020697298902333516],[0.0019769666137453568],[0.84193253129702905],[0.62902008856572289],[0.93005673772892672],[0.55449118095002548],[0.42965393340369368],[0.54989550123662423],[0.52780480527528095],[1.0],[0.44182194821267667],[0.50705871933425561],[0.64691621921083065],[0.95019285456770453],[0.0015084357551101713],[0.0016776305390997504]
1502,25.566320093845388,[0.0021891136144350787],[0.0021455043470376967],[0.001568072332838899],[0.51055036259456332],[0.51743495429798703],[0.65758485062386984],[0.61999480465117385],[0.95162290656301451],[0.5424015571294023],[0.46502901286992937],[1.0],[0.59163864553243728],[0.87641179581008755],[0.65997281430212928],[0.73745883388516154],[0.0016015195608247712],[0.0019988615125766107]
1503,25.82033949692576,[0.0018275489848866289],[0.0016565446221740165],[0.001595882652137115],[0.72698157455196011],[0.64044671923427399],[0.65165478256571618],[0.76580920104010519],[0.57704395777687412],[0.73004258066806971],[0.63348212448902941],[1.0],[0.98528997333153601],[0.84276978693847648],[0.58675392075855137],[0.56680742335622447],[0.0018275489848866289],[0.0016565446221740165]
1504,27.325222528017893,[0.0018642456927943085],[0.0016245183755958514],[0.0017664712071333577],[0.71105221830075305],[0.67681813589328221],[0.69202009644791507],[0.73908503416556925],[0.86691865278820934],[0.78028261793225262],[0.66737771666035939],[1.0],[0.83441217166752391],[0.75486415745741853],[0.58394350167469677],[0.69230603948510039],[0.0018642456927943085],[0.0016245183755958514]
1505,25.68247099610281,[0.0020493067142954846],[0.0016034945397642164],[0.0014151295127997621],[0.84440001289617372],[0.59566509719735117],[0.64323092244364521],[0.9102396616227153],[0.96278205199870337],[0.83852574329586116],[0.71895778610498939],[1.0],[0.62770094198063597],[1.0],[0.87293017900326031],[0.87883310849383633],[0.001971428977494305],[0.0013549024180953273]
1506,27.27869081016301,[0.0029329960880683514],[0.0023113254502420411],[0.0017669045932675598],[0.48568252410393786],[0.36621707476455229],[0.42967592797740695],[0.74223219555989661],[0.58641928592945902],[0.49589157437298648],[0.46692270149442666],[1.0],[0.94515492770223608],[0.70893113406176311],[0.51503371509654061],[0.79047992315437621],[0.0029329960880683514],[0.0023113254502420411]
1507,27.83058114984881,[0.0018857480723091791],[0.0016220334643426981],[0.002300750321956202],[0.77273745042983988],[0.58391575281576658],[0.6357753690372665],[0.86081732635737351],[0.96002245619620319],[0.71644370984921779],[0.61837949797890668],[1.0],[0.51026907846269742],[0.57565422637534047],[0.35400947355021206],[0.72736114698070942],[0.0018857480723091791],[0.0016220334643426981]
1508,27.483441926341165,[0.0030913831873052855],[0.0027026054930049392],[0.0019805649905609846],[0.64839595238355652],[0.42731553047298415],[0.43812000037967336],[0.52684675439644446],[0.89880597814615681],[0.49408918466365415],[0.38058508773579169],[1.0],[0.9178986578180981],[0.78469588468226725],[0.51475359110811802],[0.80245422019886103],[0.0027728982997784479],[0.0014656902196530375]
1509,25.539222919495433,[0.0017522793721657104],[0.001589562632449526],[0.0017954412235395845],[0.84406473175683261],[0.66620682577706136],[0.72599903406177857],[0.97974739926536514],[0.99928802800973604],[0.79679744867026137],[0.67403575196786858],[1.0],[0.76375401131643961],[0.76674268520403777],[0.5200533834705996],[0.89449708252329607],[0.0017937279150758711],[0.0026509586689533182]
