iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
4800,25.76081143553232,[0.0015573489370364624],[0.0021555021327622215],[0.0021238624014300322],[0.4607830894212751],[0.68623499138675537],[0.9335818236989164],[0.59797328455883858],[0.77502950975937379],[0.52800537430288297],[0.48587704352143118],[1.0],[0.56080874632788968],[0.62590962159541408],[0.46616060476610954],[0.87606790629683928],[0.0015573489370364624],[0.0021555021327622215]
4801,26.172818613176734,[0.0024281427571707925],[0.0016843386526608772],[0.0015424327493783196],[0.82677532426909006],[0.37262821368050891],[0.49546957789205293],[0.80136816918809739],[0.99630841204769727],[0.69028191209161238],[0.59999889252531091],[1.0],[0.65550955962357582],[0.84369964249067275],[0.64411386020768946],[0.90496597311576799],[0.0015243092088508825],[0.0013821591260335664]
4802,27.416024823306152,[0.0019086524791496196],[0.001951866267391078],[0.0017351045014284416],[0.51666931500606472],[0.64951226541281626],[0.69119687727449963],[0.93402612581904876],[0.84792225470538218],[0.65392860005240516],[0.53179721521582013],[1.0],[0.67712848191202857],[0.83111697415422792],[0.5814643189099501],[1.0],[0.0019086524791496196],[0.001951866267391078]
4803,26.46846460938755,[0.0020880616074849812],[0.0014657900815405189],[0.0016494700270331397],[0.88600812828177666],[0.56092058378015619],[0.6082171604964548],[0.85713179912266746],[0.83324033269305353],[0.88083311733318403],[0.80444224092457617],[1.0],[0.88201099057949728],[0.86417215619857646],[0.56095686771159825],[0.99282153977661713],[0.0020880616074849812],[0.0014657900815405189]
4804,26.29224137378635,[0.0016382547452163942],[0.0015491203869968384],[0.0022252217240785743],[0.75622315197619228],[0.68868627302407903],[0.92967314601196716],[0.99902942041924558],[0.96927409278957199],[0.89170053853805453],[0.72662507502722662],[0.99447156261883563],[0.89005917199559903],[0.59501919319915553],[0.53722602863099944],[0.47494780132037717],[0.0018897490587843069],[0.001621226924665653]
4805,27.796414849294212,[0.0015320279062859266],[0.0019483156912201149],[0.0013631582931308284],[0.97412048018704434],[0.66963151560715861],[0.75532414862069919],[0.57610839486079213],[0.77308806441353228],[0.52978454194508795],[0.48723946628914999],[1.0],[0.58299830237719719],[0.85852954346744759],[0.6978394931171843],[0.84873490905244264],[0.0012989252479690405],[0.001010632993501237]
4806,25.72035683474572,[0.001478324648568119],[0.0014999958627801013],[0.0013743932860886821],[0.97496815575222417],[0.77659627324011171],[0.81146436323306514],[0.77484919142952058],[0.58142187886181329],[0.78047663772531028],[0.71603424551558637],[1.0],[0.41776321039872311],[0.89938764917239711],[0.81035707164580828],[0.96735408775248555],[0.001478324648568119],[0.0014999958627801013]
4807,27.931900223983664,[0.0019010850182623051],[0.0016432769196015329],[0.0015866793715529348],[0.91525953335761712],[0.53133446588559885],[0.64594101346249022],[0.65805655251392647],[0.99999994197673958],[0.68650676414090228],[0.60064005619166194],[1.0],[0.79556275714068958],[0.81881254395314351],[0.57092445491741339],[0.88769835615060022],[0.0015561382742862451],[0.0014245442910608697]
4808,26.29139866980399,[0.0021999076809258167],[0.0023104537065613551],[0.0017683441543423495],[0.68755246248030977],[0.57137240928272193],[0.55909220561742601],[0.41558192381731579],[0.65939493306591479],[0.52741546448880783],[0.46380667015795041],[1.0],[0.447505382457631],[0.66563617834349964],[0.72056463179227781],[0.90428016474100614],[0.0023490107303506536],[0.0016061031588137098]
4809,26.63866410807566,[0.0014079285859733282],[0.0023589069033908006],[0.0016003303830628979],[0.99999942990125024],[0.88013150260151907],[0.86273537770162623],[0.77204367461179635],[0.85908171599342831],[0.53250587939513505],[0.38385581990126083],[1.0],[0.78857131528275481],[0.86633394205090108],[0.57345228588400154],[0.86893285380317553],[0.0014079285859733282],[0.0023589069033908006]
