iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
1928,26.58438676792237,[0.0016199978352337552],[0.002014948620156165],[0.001457965047121923],[0.74968743421335948],[0.72766091409757416],[0.86520006565876084],[0.70797535302677761],[0.98212241142599743],[0.58373800203237181],[0.49586499908700049],[1.0],[0.70666753717476205],[0.95067412157014819],[0.70422004076894318],[0.80328054428050299],[0.0020145937462811014],[0.0016063220259922573]
1929,26.190581863743237,[0.0018698823383749286],[0.0020065779519272686],[0.0014792753728845032],[0.72539093528818199],[0.58477509159149443],[0.63375638967657733],[0.74945874519102973],[0.89077787262408314],[0.54525990040142636],[0.45268858251710919],[1.0],[0.99973989224002824],[0.85295913849831217],[0.59372763030748932],[0.78085354927842476],[0.0014846599073918831],[0.0017806527458283372]
1930,26.10850162497315,[0.0016525441618460701],[0.0020339572443335285],[0.0015734570764570632],[0.87153031272275117],[0.55903874149599042],[0.80617326909928699],[0.68795732251176323],[0.83664358848024001],[0.53382423953940517],[0.47935862252075656],[0.82913334200316513],[0.64952512014044994],[0.76292970898164869],[0.67169619087286681],[0.60764838139768507],[0.0016525441618460701],[0.0020339572443335285]
1931,24.95014379374485,[0.0019701478640093972],[0.0020446673083037714],[0.0017437437589474247],[0.80387493681130717],[0.58238796375192003],[0.82143941656800501],[0.66233612382445062],[0.97700826139151253],[0.57819198742074362],[0.61676289767166048],[1.0],[0.45764963421229771],[0.76841529526021479],[0.79498471902635426],[0.99683570226801754],[0.0017688428338773488],[0.0019166723154636633]
1932,25.749176332889956,[0.0021726504098454336],[0.0024925098528743583],[0.001405403257808302],[0.58827037284021921],[0.58759307083211032],[0.6055219978622538],[0.92467904030532433],[0.80220482408748606],[0.47372384420630548],[0.41526825970972564],[1.0],[0.55041576870648212],[0.98393653792476277],[0.87861973895797818],[1.0],[0.0021726504098454336],[0.0024925098528743583]
1933,27.396929165122653,[0.0015942832900238679],[0.001912829467948518],[0.0016881368013944575],[0.96876321632152873],[0.61132018936885735],[0.90796572131682307],[0.660534568389751],[0.72668177167852555],[0.59985104582892512],[0.61417505167600528],[1.0],[0.59816181484325337],[0.85334517028986068],[0.47647487990962745],[0.55804492154223784],[0.0015623621714579428],[0.0014761550292747283]
1934,25.47040790034563,[0.0016758522277532939],[0.0018481238554216017],[0.0019711345571647998],[0.91333879075602864],[0.5896146907276999],[0.74870521003061064],[0.8170191312774131],[0.80726888981781586],[0.58898498243786679],[0.53704110441564401],[1.0],[0.65036348116500542],[0.62034455588013093],[0.42777914353151592],[0.92714433049562051],[0.0016758522277532939],[0.0018481238554216017]
1935,27.752636972889395,[0.0020235395157085501],[0.0015100319876838464],[0.0017418287813047995],[0.50448825262149743],[0.65732822550853864],[0.59178747357754136],[0.80586428613456251],[0.83654449470099834],[0.78948706621686981],[0.82122528813631834],[1.0],[0.47603712509127327],[0.78446463106397557],[0.66097963747338284],[0.77758701878909442],[0.0020235395157085501],[0.0015100319876838464]
1936,25.871718899335583,[0.0021147573500411299],[0.0024626051127403792],[0.0022428460118879001],[0.60852251238967636],[0.52343157985208499],[0.59447777896655873],[0.76291696542005849],[0.85481611955517223],[0.45692298273673887],[0.33742369019517526],[1.0],[0.52285179572800078],[0.58878909365162901],[0.3997033030343291],[0.69960443307779829],[0.0015729142705793175],[0.0018972748041922727]
1937,27.04848587847385,[0.0018898074383135732],[0.0015897133193785717],[0.0013576635480794241],[0.86929332894952349],[0.59257977794782579],[0.64041075528103275],[0.7887252880868838],[0.99998712859061334],[0.77539957488845479],[0.63500154621482663],[1.0],[0.99826480490801295],[0.98043016954191642],[0.70841311835778942],[0.78037788116205675],[0.0021533250114972868],[0.0016012905960253176]
1938,27.314109798244964,[0.0022730988444945033],[0.0036996512082745903],[0.001619662983533221],[0.7749776095481794],[0.56481443516314911],[0.630800435840697],[0.74915675626292733],[0.55249327182804508],[0.33987169472092793],[0.26298771079524841],[1.0],[0.89572599855415613],[0.93026473600212123],[0.63149285290972645],[1.0],[0.0016307535345693736],[0.0019494151799144266]
1939,25.37985441724901,[0.0012277774830795063],[0.0018707738004280494],[0.0013477737849518778],[0.86460195856204125],[0.97600757280199502],[0.99464681980573533],[1.0],[0.84313273409415657],[0.62098704781605063],[0.55552707979044014],[0.96238831500665367],[0.62230573766605835],[0.90622937379780588],[0.88002771833017002],[0.71599125713730927],[0.0018813346035215228],[0.0012960534352357]
1940,26.220235334306064,[0.0022182200296963495],[0.0020979785879121082],[0.0023465910254286682],[0.97177652413662563],[0.55891484960817239],[0.57823415767467912],[0.80280461363384115],[0.72672270041971376],[0.64747642440720443],[0.51085649100815977],[1.0],[0.4936583505240606],[0.62995157401641078],[0.46036174363565702],[0.54862063880967848],[0.0025672584584841007],[0.0014584973116200661]
1941,24.84060185283044,[0.001461197590114871],[0.0015222504233081136],[0.0016458013740611177],[1.0],[0.82003159098152589],[0.87983069687940496],[0.81412441125149371],[1.0],[0.83002195424606029],[0.70359920512807772],[1.0],[0.59858683595521978],[0.80858458897781837],[0.62044478044320484],[0.96888345788695229],[0.0013838966891124849],[0.0019069656650610445]
1942,25.908814015933203,[0.0017713700436715607],[0.0014504949251861188],[0.0013914830115891452],[0.50365719978492929],[0.57376952360376066],[0.710740724195426],[0.89689864064783031],[0.56259130954427694],[0.85101537284636364],[0.69879255720347544],[0.9447186846140847],[0.8183975838189963],[0.95646554023993713],[0.6276135368320197],[0.46172601664009333],[0.0015250533274749345],[0.0012756234921758591]
1943,25.725422625936652,[0.001726007185599121],[0.0024408527337467234],[0.0018059749996885421],[0.88526676030183382],[0.76490625361168485],[0.7682400999603991],[0.67456033596102161],[0.90514417940695169],[0.52498403730991561],[0.41233629593843202],[1.0],[0.98444467780107137],[0.81928224444710507],[0.55430288752337165],[0.69286791412691573],[0.0019293082833959918],[0.0018286467976753595]
1944,25.64091488638662,[0.0027502392039263079],[0.001588715823760023],[0.0014916136276350578],[0.54953752714406423],[0.38063584801472405],[0.47481189321314171],[0.75273328679250295],[0.58967560584190948],[0.73656497966754475],[0.71634128044144663],[1.0],[0.4570344500669225],[0.90823184640382459],[0.59377966915987301],[0.90853775271047943],[0.0019372691797502339],[0.0015849192604899809]
1945,26.858339269672598,[0.0013643308487094052],[0.0015320186719168238],[0.0015195085804455277],[0.98515831532556986],[0.8583500349685903],[0.9093654008154155],[0.88836217507250281],[1.0],[0.80689727779301079],[0.67082619062755255],[1.0],[0.87194608271511065],[0.89177874314448258],[0.60379611847750947],[0.90029567531021293],[0.0013643308487094052],[0.0015320186719168238]
1946,27.66799171137437,[0.0017609720419495822],[0.0021095653663139591],[0.0016358752028755585],[0.89037561395779474],[0.82746008661441084],[0.82621973465376308],[0.92079120910662793],[0.87764268003545498],[0.60167921609025976],[0.63272095318678012],[1.0],[0.92510163577344651],[0.98012668596809382],[0.71646825673195869],[0.72000893403367172],[0.0016473573265832209],[0.0022466884671615284]
1947,25.680713347524065,[0.0016209378339379632],[0.0017572993991766261],[0.0019490186030978185],[0.90307516152709522],[0.87965726470289041],[0.61906082208827662],[0.6592387623105479],[0.87631495866924247],[0.75283021919511639],[0.5355397933829702],[1.0],[0.89729764087406427],[0.66034298924777035],[0.52540832203644683],[0.98594417408686819],[0.0016209378339379632],[0.0017572993991766261]
1948,26.30474961225216,[0.0017275575452335712],[0.0022396711375088363],[0.0016175040074573599],[0.72427942618397712],[0.79394514030648522],[0.8932169271041186],[0.96866529999953488],[0.80875189869215103],[0.62499372372603001],[0.58510497531277483],[1.0],[0.99999970343171807],[0.89485089682267938],[0.87258518519975858],[0.84552302636267562],[0.001655925700488392],[0.002127215193044929]
1949,25.69985545710875,[0.0018266632053312581],[0.0023588449221615404],[0.0017341129285686763],[0.65000414147246932],[0.57920366952828695],[0.71825966974407729],[0.67562977750237518],[0.73834868590792668],[0.50042791070840043],[0.38819815776427702],[1.0],[0.47670369901612381],[0.75373242822234432],[0.56783605829749173],[0.51726264394813892],[0.0018266632053312581],[0.0023588449221615404]
1950,26.445215803630898,[0.0017785956276422099],[0.002028703566350154],[0.0015102108709705853],[0.88540488974782394],[0.55478596104093325],[0.64958383093507588],[0.76628039956615435],[0.6101948456239239],[0.53340556040433695],[0.46497749509055342],[1.0],[0.81775601639627138],[0.70160818485493814],[0.74025967332368103],[0.59928123291113677],[0.0018083220106658859],[0.0017216963561486609]
1951,27.37412344441265,[0.0021472407919226333],[0.0022888392465344465],[0.0031279770028277976],[0.68707523774973345],[0.59769615643347795],[0.63328993757580676],[0.70366066287264739],[0.99997544029963037],[0.5735987551186269],[0.43516868393486846],[1.0],[0.75005036407432013],[0.46731990936580819],[0.24799479704158711],[0.8760527376497601],[0.0017300695463897675],[0.001461662007605169]
1952,26.75359181397672,[0.001523668238932685],[0.0017625417069512817],[0.001503177449293458],[0.75356721473729626],[0.79708278304447033],[0.84380641646458621],[0.91374296883725004],[0.68450468117113161],[0.74192751691674574],[0.63201222575799199],[1.0],[0.80100624013850386],[0.94758514953694073],[0.66682173533855593],[0.51965132159396432],[0.0017543358678236975],[0.0021264019937469181]
1953,26.30233713176369,[0.0020833486085306552],[0.0023068379928096183],[0.0015587190061355227],[0.97918193775537254],[0.49400189398269906],[0.5749744039083674],[0.48145365479926072],[0.95612297054637629],[0.46591486598488541],[0.39638257697893164],[1.0],[0.43550839483023635],[0.85437898374398458],[0.67119364475095855],[0.56306255093113378],[0.0018253784238507764],[0.001380997704851783]
1954,26.35546827172026,[0.0015111180872786623],[0.0018223068994099312],[0.0024532857401922681],[0.91512841378361842],[0.82646669940947204],[0.89009787216790981],[0.91547264680054152],[1.0],[0.6883259395557747],[0.61263823854431276],[1.0],[0.86400115063071947],[0.54442120873010935],[0.393899396154274],[0.70686478812817433],[0.0021191223361163303],[0.0016589950476609272]
1955,25.56029532940559,[0.0015255485464794605],[0.0020997989606831302],[0.0019353162414315062],[0.92983848631165444],[0.8367054657260995],[0.81552155889094347],[0.85381366149039972],[0.82513641186761899],[0.60009176490815896],[0.49773821570534565],[1.0],[0.94808697583307078],[0.64265493562278042],[0.57495491513122399],[0.54503371135730183],[0.0017789036406372083],[0.0018502137882524528]
1956,26.104003427359316,[0.0019107866209051583],[0.0021092741980921481],[0.0018186439836100354],[1.0],[0.56762457423768953],[0.91015222467381007],[0.55715382208149744],[0.7246402152617043],[0.70730264970830337],[0.61974663419784015],[1.0],[0.81238232540366273],[0.86277745439457354],[0.72853330909291492],[0.65922038233260882],[0.0019107866209051583],[0.0021092741980921481]
1957,27.43496312371835,[0.0017226432561263105],[0.0023245530841737305],[0.0014550181796816331],[0.7719983041704721],[0.65320973790358372],[0.73384941561525574],[0.6857075872802274],[0.80072797408320917],[0.48290883023685127],[0.39396304605264715],[1.0],[0.78067246713615546],[0.90239204357240133],[0.62485670419417738],[0.82582211353981338],[0.0016125353856267788],[0.0017458017740229481]
1958,27.6058186958347,[0.0020096906820698535],[0.0016225162875961874],[0.0020074855855338192],[0.93916700345528104],[0.53078877377962852],[0.57933517849447891],[0.74450399170317771],[0.98634930188843395],[0.70859042882086243],[0.57653957223895369],[1.0],[0.72831306042906352],[0.62131038420808948],[0.47686165614211551],[0.61271540218242337],[0.0018129008396378654],[0.0012871292549868074]
1959,27.062927927678786,[0.0014943274920131144],[0.0023598585355949497],[0.0016171110204618033],[0.98022057835816834],[0.71804776583202901],[0.79388573775207139],[0.73459876049543138],[0.60349108460902656],[0.46631731982492924],[0.39663830119679755],[1.0],[0.90418088737027102],[0.75408611885730426],[0.58738432547958208],[0.78635674739153916],[0.0015805209663388164],[0.0013560852870066475]
1960,26.80077502286292,[0.0025737722063048918],[0.0024746911272064409],[0.0025509297915587981],[0.77021936627489362],[0.51459686325038312],[0.52489945032836749],[0.68230557971030958],[0.95769059620656782],[0.53322882153003937],[0.44004763450772832],[1.0],[0.93794720158264377],[0.55239086302615514],[0.42265949301756245],[0.81745130944126743],[0.0014448952882308852],[0.0016081013527426413]
1961,26.064791119693265,[0.0020077898561534635],[0.0023683204486048548],[0.0019748675369823943],[0.90466704718993296],[0.64521617440748247],[0.6360938447672857],[0.63599601526059779],[0.99544011459577353],[0.52802465821440892],[0.4426877417768571],[1.0],[0.86068728747675016],[0.75176893090254948],[0.48431975778224112],[0.7033725250042423],[0.0019399217598553564],[0.00181473012707839]
1962,26.51402620713794,[0.001793395935907216],[0.0016806032787870517],[0.0014687307112125625],[0.9682020615888115],[0.69771108704836826],[0.6590223111426593],[0.73616027661844519],[0.98207787085382892],[0.68980042442253431],[0.6836858248045341],[0.99602344063122694],[0.99999999680371343],[0.96559945253708213],[0.58138194928939779],[0.8187608929834439],[0.001793395935907216],[0.0016806032787870517]
1963,26.01941826349199,[0.0021595916711525387],[0.0026921028861033314],[0.0028332764985207759],[0.83920041445805571],[0.54491061271937868],[0.62961836773877844],[0.67021158427496819],[0.89478455338913065],[0.44117200120255295],[0.35573804405587767],[1.0],[0.79357985323003688],[0.48297746312515649],[0.30614996753039658],[0.61380492544969723],[0.0021595916711525387],[0.0026921028861033314]
1964,26.51824039922016,[0.0020216740889044682],[0.0017365902397741828],[0.0014593103336385527],[0.70211878890785595],[0.57832315290613301],[0.60595054753176192],[0.99589852675194401],[0.99961156963956976],[0.71026625480929895],[0.5810821088875987],[1.0],[0.99924833467567886],[0.99573770437755749],[0.53971887711669275],[0.97625855000029349],[0.0013935791112654194],[0.0018945773865257087]
1965,25.44077213600888,[0.0019468572625761515],[0.0022820714276389764],[0.0015254336657328227],[0.64070409195321532],[0.63442691639368876],[0.67489326246178938],[0.62979961572165366],[0.59546223784877883],[0.54703518479762647],[0.47479631263512123],[1.0],[0.45221928755464369],[0.86966786671254104],[0.77246421741904725],[0.87138551525892027],[0.0015530079936307839],[0.0017216118174771533]
1966,25.16155202053478,[0.0015592492304495886],[0.00143803944830595],[0.0012676128183743418],[0.85649243917038254],[0.71670509034557606],[0.74303179823776122],[0.77577602281832692],[1.0],[0.80895253964372094],[0.68684350491606283],[1.0],[0.96497572931053521],[0.99357136027332915],[0.71458810583821397],[0.93505320029951666],[0.0020257651248726249],[0.0015229179042275387]
1967,26.159789501193654,[0.0028309671959259597],[0.002244312089385414],[0.0019148447569232729],[0.55255035535968566],[0.47267440943922068],[0.4727662993514018],[0.89233308022175595],[0.56443646487497512],[0.66933245338998748],[0.42132011116909801],[0.94589497445502491],[0.68039308040695712],[0.65030058312593886],[0.77428575715985426],[0.74823993205099182],[0.0017832030740422833],[0.0019204415993207546]
1968,26.20223252068017,[0.0023179775277273884],[0.0015740758062821048],[0.0022539338868546865],[0.72536195888295696],[0.5094719128078613],[0.54961208995991795],[0.79905690734863355],[0.82671171432135593],[0.8315194315997152],[0.7206771358062013],[1.0],[0.80997351966807396],[0.64080385501669812],[0.36109579152124494],[0.56240407582876206],[0.0023179775277273884],[0.0015740758062821048]
1969,27.415533164420168,[0.0018124245032860586],[0.0022705271769566382],[0.0016212807477095081],[0.54516826935005924],[0.63721378300822673],[0.75345163713268204],[0.91183169396847641],[0.82770448675506603],[0.54708482613048559],[0.44827181620541673],[1.0],[0.7153114241745564],[0.92030089719313657],[0.53029461743770556],[0.56039794093509399],[0.0016533048455885657],[0.002095155657315162]
1970,26.49019361201677,[0.0020274979088239498],[0.001832810812859853],[0.0021140152046472682],[0.45971104034057519],[0.52577611265926505],[0.78513651616568558],[0.7391791542493914],[0.58580602394073722],[0.72405205665914862],[0.56904459079110592],[1.0],[0.94667248707371554],[0.60267276135486136],[0.44022444103644837],[0.76597511034264154],[0.002394824453398503],[0.0016096837612036841]
1971,25.59840071230439,[0.0016586631946355901],[0.0016124377645903021],[0.002000121253665943],[0.68220630243368907],[0.74355517610060218],[0.84311951322303114],[0.57209527507856284],[0.87792503109571052],[0.79277769723322078],[0.7205378833669257],[1.0],[0.77811269622146484],[0.57782056743788879],[0.62020456546728597],[0.91078036504888038],[0.0013789687094805658],[0.0016539301391439443]
1972,26.464625275466226,[0.0019698083479522399],[0.0017327373698186044],[0.0016656790938840427],[0.93119239266321285],[0.61375640077128502],[0.7183663111354246],[0.98607682484357584],[0.76495987270318067],[0.73113980429592007],[0.7259613048923701],[1.0],[0.98999504681661576],[0.82890352357999264],[0.66039643492345501],[0.55953181518199768],[0.0018316961532134912],[0.0015463669670157665]
1973,26.330598921436756,[0.0024625585825153729],[0.0019978041756342768],[0.0016895368640360564],[0.64911868361717007],[0.52559636421753708],[0.58417948712651735],[0.77198988338942698],[0.79483459788202926],[0.67927199131767169],[0.63850929175993842],[0.74246404727876159],[0.93219325827494814],[0.79781901596617333],[0.81030866997110029],[0.78723176921280302],[0.0019658000011261167],[0.001767970563338106]
1974,25.265226874528608,[0.0017823018770323773],[0.0015434600726168535],[0.0019762018835045581],[0.81938494718367882],[0.67611432841177832],[0.81735735086067507],[0.67320752893975033],[0.91268423445275437],[0.77303131239378386],[0.79185595247881668],[1.0],[0.75725303046411852],[0.6799661283620253],[0.51980953559822662],[0.69282664827339668],[0.0018837720668534175],[0.0015993299294439489]
