iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
4500,25.144973211301707,[0.0020600338631561743],[0.0014122245475651773],[0.001956984792024552],[0.87187979365581347],[0.49152785914514119],[0.56077383192143915],[0.50404069466631607],[0.83937689592758136],[0.79548116669398716],[0.74037187383336112],[1.0],[0.9429841824231302],[0.56982837511851903],[0.40942757699355392],[0.91195699305361666],[0.0020600338631561743],[0.0014122245475651773]
4501,26.7915546950312,[0.0023209619869117848],[0.0013807178968021638],[0.0017698942905677306],[0.56962596271542776],[0.46654215843127222],[0.55756788123948364],[0.73219265529092448],[0.98539185989063172],[0.84212555553646862],[0.7518482682263693],[1.0],[0.43967616887237043],[0.66860184371444853],[0.70069505484001782],[0.86426726777123153],[0.0014419375915908361],[0.0013020684878226052]
4502,25.76115575723567,[0.001773524275291094],[0.0014524102899821645],[0.0016953339336725493],[0.96601118824271492],[0.5545326577098475],[0.66330957588242268],[0.6954780302231317],[0.97886157602977886],[0.74742662547698568],[0.68883876719341286],[1.0],[0.79451647088188015],[0.5468316766572634],[0.67588485322084269],[0.77199251832762572],[0.001773524275291094],[0.0014524102899821645]
4503,24.702511837216765,[0.0020055837172114899],[0.00218831505531486],[0.0018374864123616441],[0.8806166760166545],[0.54936404963667074],[0.602872468839728],[0.6382960536553639],[0.94969809556470852],[0.50164965810970996],[0.42664286861859957],[1.0],[0.95486483811802136],[0.70495902342728689],[0.46199688123128274],[0.88123296663627659],[0.0013709416263629204],[0.0015577491200236548]
4504,25.849941536144804,[0.0017187365656186615],[0.0019782555912934985],[0.0022359252265840013],[0.68488853760455992],[0.66388104439621598],[0.74414636350069308],[0.89643958375866295],[0.60705946820386714],[0.62986633972589845],[0.54143475365358928],[0.79757516625834468],[0.5484813034631516],[0.61661676254562525],[0.40802034641262808],[0.87789763242727248],[0.0017467555855227856],[0.0014011781419374647]
4505,26.626785879402078,[0.0017706074608304645],[0.0021625687329643317],[0.0013613055007423158],[0.76490657406856322],[0.4832063006495585],[0.79430296452433446],[0.71452556864442129],[0.82286318468565112],[0.50865417234737431],[0.45658249990846761],[0.9091421696025177],[0.55550029251714361],[0.96733869936284156],[0.75078747638564014],[0.65948837386221715],[0.0016846837160786055],[0.0013538922799891107]
4506,25.65756576360236,[0.0014674334731422656],[0.0018083874780770448],[0.0017836014340951722],[0.83795242374296963],[0.75513933385738596],[0.88519222684200205],[0.64731665377617442],[0.83436161248191931],[0.60994571112844753],[0.61173044023040668],[0.89064501389941853],[0.74384909916518094],[0.55966827008366149],[0.69277231638045267],[0.82328192420578383],[0.0014674334731422656],[0.0018083874780770448]
4507,25.84485376735577,[0.0015512404727787144],[0.0017895661997113232],[0.0015728331212005453],[0.68978841127747847],[0.76255697376764264],[0.97863770690894625],[0.89861870584111525],[0.72744224548767256],[0.68302781991826378],[0.66407518259538767],[1.0],[0.93999058653281442],[0.83002658409727681],[0.67316326909761404],[0.47550496220804889],[0.0015512404727787144],[0.0017895661997113232]
4508,26.511624343215743,[0.0019017678546386918],[0.0014697023061016057],[0.0013668250225292167],[0.7371762382610787],[0.52521423332105599],[0.7619003641223856],[0.66875402239798754],[0.99753516917452756],[0.79087936808865122],[0.75892448070797092],[1.0],[0.8360906936574527],[0.94205364787777335],[0.6950772144758014],[1.0],[0.0016710320813881907],[0.001336371680106585]
4509,26.830791795755438,[0.0016188711725657057],[0.0026040168833780242],[0.0014688476142687978],[0.88710836590999187],[0.75744241350885844],[0.80221020129267318],[0.78556297975118605],[0.6209865249506219],[0.45742602977962776],[0.41013334140107433],[1.0],[0.52790101498121123],[0.95158875791057462],[0.7464881663598073],[0.69455523504690198],[0.0019436100830673153],[0.0014186663862064686]
