iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
600,26.283076137027713,[0.0021344947960280081],[0.002568326386906683],[0.00195803463085642],[0.70636090541565855],[0.60668655792117576],[0.70569959734454912],[0.75513539910960703],[0.62058745389971426],[0.52835297756933086],[0.45684427642154407],[0.9990037732085425],[0.82665050543916607],[0.6873281338971049],[0.69933497064183414],[0.42349623299459294],[0.001548363992489199],[0.0021678129520609768]
601,25.335311003442772,[0.001735115404587817],[0.0021929850817979935],[0.0014358428918984645],[0.85980814113786497],[0.67939800905201253],[0.76241226514466465],[0.55118749927233679],[0.86300375883291247],[0.53889024595972612],[0.46907139831558292],[1.0],[0.9648175941168089],[0.94135808878219973],[0.78245632900030904],[0.51267244221186536],[0.0013544666612349543],[0.0014843272776225991]
602,25.082954184310555,[0.0017855132793390127],[0.001889919555591757],[0.0022649479263817107],[0.54920353939687216],[0.69228369633622044],[0.94217922211218375],[0.77103372337293374],[0.5933050972832129],[0.69315151814951359],[0.76741884045266284],[0.43603653324947567],[0.43981800982554803],[0.69680310078175156],[0.50852076466809681],[0.60287552014902845],[0.0014905800942175418],[0.0015392188745730895]
603,25.94687935150732,[0.001415009283197044],[0.0020530201178571295],[0.0017573151354023375],[1.0],[0.80942593259360285],[0.87449530078623983],[0.85888923170695675],[0.87743410386393983],[0.55191981120232048],[0.46078710150325758],[1.0],[0.75024164486324219],[0.73372021450101377],[0.5321672701436897],[0.71661877697540111],[0.0013569820992037629],[0.001203572042753065]
604,27.04270958890866,[0.0019021411374305353],[0.0019616766954430043],[0.0016425121789800379],[0.59502245497079076],[0.54042664308253974],[0.74387305590588337],[0.97856713508492044],[0.73889819857939032],[0.6719042778562041],[0.55617143104633038],[0.99995956709592648],[0.6167159218038778],[0.77998302099660011],[0.73920552158526975],[0.44712684730495278],[0.0023451833071265749],[0.0015780106398162741]
605,25.73305368041936,[0.002136063736398075],[0.0017714292436021295],[0.0015237001547650508],[0.53206512926529459],[0.55992282178022845],[0.57058807822933166],[0.91226141519645665],[0.99891916643517353],[0.70212499006118823],[0.57275072301923269],[1.0],[0.57095603426940367],[0.93304107811829595],[0.60915081085234513],[1.0],[0.0028107599582387066],[0.0014172473195399049]
606,25.72070119014147,[0.0019383926182831024],[0.002379328221423338],[0.0018931495580424285],[0.62094758790042903],[0.6576388759927736],[0.71085812234018542],[0.96557862171577002],[0.6267215568035327],[0.5835047699499083],[0.45064218873923667],[0.99995366266940389],[0.70968183600688417],[0.78240468778947281],[0.55726830470331512],[0.68454336123120574],[0.0016299781408848912],[0.0019012475061326861]
607,26.719621102908132,[0.0024224031763664389],[0.0016987233896059717],[0.0017834770907748654],[0.46068711269938956],[0.46896383418410437],[0.64790269335973205],[0.82099595891233834],[0.67242547712713752],[0.77137596557093713],[0.8085929318520233],[0.45428858322423643],[0.94882300295930422],[0.71632428061276843],[0.73241808869400216],[0.65528093087247496],[0.0024224031763664389],[0.0016987233896059717]
608,27.12312405948577,[0.001562234980621191],[0.0022304641076665299],[0.0013517694625590493],[0.98409334870102105],[0.72630387863714141],[0.80267645084614969],[0.7686040151124538],[0.99471467784288747],[0.54204591033244143],[0.39136121369051186],[1.0],[0.51841006328503658],[0.99959258726482569],[0.76518597063753113],[0.5462169747663026],[0.0015522464121818791],[0.0016765293890366739]
609,26.01352852962425,[0.002275009516791604],[0.002518467229204624],[0.0023871798274521794],[0.82361964106099705],[0.55710012034633904],[0.63356122044624463],[0.53066002934560297],[0.94787036027097304],[0.50614321037404753],[0.44105387548513747],[1.0],[0.68763096508912092],[0.69226323719471461],[0.3132527190944967],[0.90143386654477164],[0.0024073419718935174],[0.0018128229693899489]
610,25.29560547551499,[0.0016881625310918302],[0.002059878050875763],[0.0023078951671763881],[0.49246330443095399],[0.7567166922107873],[0.89910412424635999],[0.84390632301060919],[0.76901835061517976],[0.66209633567281168],[0.61541749337688645],[1.0],[0.8593518074564459],[0.64417609624887384],[0.43631715091929574],[0.9765645602650157],[0.0019063305630718785],[0.0018169965245792841]
611,27.04674917009589,[0.0017862146470293827],[0.001862279211229223],[0.0018764545196574556],[0.73970382969641235],[0.64345604821405922],[0.80718640229643557],[0.75957045574066351],[0.96902443090062385],[0.68233098207108067],[0.59429886405508126],[1.0],[0.96570770621646029],[0.77383396818527661],[0.46620599903027055],[0.96701478952273046],[0.0014769799539238737],[0.0018549653108567155]
612,26.337522663783112,[0.0017819601618092595],[0.0025003670913933407],[0.0017362062237625819],[0.74018472256659518],[0.75193234864284264],[0.67463776538658315],[0.54262981291102064],[0.64095170985175665],[0.45015803877765531],[0.46543626453457099],[0.74022553803617308],[0.6522010771885729],[0.81858391806793285],[0.50902428780155029],[0.68378404687088901],[0.0016988439997043803],[0.0013844903235987194]
613,26.48947168636338,[0.0015357640760712554],[0.0024478192524140518],[0.0023389017784312682],[0.68527155684255536],[0.84761625556646614],[0.89402367421774098],[0.72714345028531602],[0.89812372190999135],[0.49163174324451753],[0.40973583606203939],[1.0],[0.57057277470234324],[0.57725134832770786],[0.45979742020601999],[0.67061825870605307],[0.0018810950617267896],[0.0016626469372745811]
614,25.596614542937292,[0.0014276153597587715],[0.0024664835752762349],[0.0020355173880424182],[0.68222229718330096],[0.78726304630304322],[0.90305321832756813],[0.49308285053112999],[0.59793322240342983],[0.47463989611966595],[0.37385271531136133],[0.96996349440567275],[0.77444198586852908],[0.60319817073876769],[0.47534446898714927],[0.79883052994270665],[0.0014276153597587715],[0.0024664835752762349]
615,25.90483025410289,[0.0022155441879750937],[0.0019190213589801441],[0.0014769332833345361],[0.83166947078330988],[0.46175206326641827],[0.5494493646236227],[0.57198258526903745],[0.99502334444153007],[0.63117745665908087],[0.47837282102054657],[0.95741250660885968],[0.71842158625303998],[0.74382896855125336],[0.82678700468308997],[0.68313708054813338],[0.001568800315951524],[0.0017592327368469718]
616,26.795380725440044,[0.0015636580743511042],[0.0018131842365664008],[0.0021809411502911602],[0.87344741016201199],[0.71330135576863229],[0.84967444517971813],[0.59010811194799351],[0.91331677009217049],[0.53452789341885143],[0.68931917689797073],[1.0],[0.70170129192881026],[0.56603288630799642],[0.481871133692934],[0.68851734738637738],[0.001953298372908141],[0.0015118506389442676]
617,27.310062974734823,[0.0017377278161977983],[0.0022096692129040529],[0.0016554257829936581],[0.98720106119747375],[0.69780260950542639],[0.7189977784238244],[0.76936897848452168],[0.99781791574394885],[0.55445079197396441],[0.45032687674204086],[1.0],[1.0],[0.84572390588523916],[0.54510903927119214],[1.0],[0.0020033655144212625],[0.0018176569475915061]
618,27.342300056326284,[0.0020439779083041842],[0.0025894717884435425],[0.0016471226987033183],[0.92084570490440631],[0.53928029261134725],[0.61425629504871315],[0.67937294268933601],[0.84069659800987862],[0.43910573493204852],[0.36717396773016814],[1.0],[0.7111420868144489],[0.79472740199891334],[0.6585987463106715],[0.59019226494037058],[0.0020439779083041842],[0.0025894717884435425]
619,25.289151042626912,[0.0017017794535665876],[0.0017490094718726201],[0.0018346166550217702],[0.81033324925420613],[0.91399054385746048],[0.70187311229894878],[0.92491339837952502],[0.86561452429147689],[0.78348678020766716],[0.75913924778001529],[1.0],[0.86276614092950554],[0.74668550798129352],[0.7378697382828745],[0.99999999999999789],[0.0017278373652555024],[0.0018080326733865837]
620,25.984026867239212,[0.0014886114149687546],[0.0022292528924971466],[0.0027266994834456715],[1.0],[0.88020495798794907],[0.97920473177520306],[0.95851808108862258],[0.92861152809708014],[0.56883372767192131],[0.48746291346896098],[1.0],[0.64978641227593703],[0.5304985601052673],[0.36236296881535113],[0.7504122947870473],[0.0014886114149687546],[0.0022292528924971466]
621,27.04316281369375,[0.001594320270591032],[0.0017110593598497759],[0.0013847010390096171],[0.90331662690743442],[0.66412095637599755],[0.80211429841638848],[0.97323881661882905],[0.77602129858397895],[0.69012452895283527],[0.63102755043054892],[1.0],[1.0],[0.84596426804088964],[0.845893803665281],[0.55586246809238893],[0.00157481269729004],[0.0014531731262993897]
622,26.869535675208436,[0.0018717235044450886],[0.0021287676803390942],[0.0022068550930948727],[0.99999990523491245],[0.69554132967178106],[0.75156899980555048],[0.64905655199116141],[0.97975107853253784],[0.61752086744579826],[0.51653980303499647],[1.0],[0.74861048050099543],[0.65089982324528584],[0.53648058542486798],[0.44646819670842169],[0.0021820777394385704],[0.0026825150179629609]
623,25.882768637188278,[0.0029944160428706512],[0.0021403705006721729],[0.0014929524514789017],[0.44841393876554614],[0.46106825852596539],[0.45338232711518295],[0.86761589413658402],[0.61444193059636532],[0.66617709117641921],[0.5930593756143121],[1.0],[0.68746510475540079],[0.99997484977852957],[0.90085444206454501],[0.49981099889976205],[0.0029944160428706512],[0.0021403705006721729]
624,24.671383196759383,[0.0020059860480983738],[0.0013884806523174476],[0.0013897254549112281],[0.61156300122243223],[0.51048630945226414],[0.54475400495744253],[0.76432408935336293],[0.71407324234730296],[0.79302129680055566],[0.70320956216157615],[1.0],[0.91014900395268761],[0.79157388606347612],[0.69797765318592253],[0.75142715179143049],[0.0014415567129751339],[0.0013258705634955348]
