,iter,incidence(millions)_x,beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1024,1024,26.3349732694388,0.0016928158720908582,0.0018247637627551994,0.0023410757883711719,0.64784367194275483,0.6906862711301972,0.79602888964829843,0.83155100273059646,0.77702300308234462,0.61271498950999004,0.69262299599381261,0.95008866980595763,0.92848984893251951,0.56119386141468641,0.39135685986690438,0.58907894810254091,0.10657638012229914,0.42577281366974978,0.0068454179998866382,4.5791662068417338e-05
1025,1025,25.995148660533687,0.0016101160714369067,0.0015363054264114218,0.001815045117896541,1.0,0.56249796062741675,0.98399861169526481,0.87369153569412727,0.66316963553852926,0.85532444898178916,0.79675202133970591,1.0,0.51888100524897651,0.70549800511582605,0.761743072432288,0.62479617084853589,0.038760482766587556,0.52656334822880035,0.01093919543814581,4.9892345584556796e-05
1026,1026,25.049844753477732,0.0019797764348923885,0.001776418024679538,0.0019833363801539661,0.99825604071835605,0.64342590111589926,0.61926296638771738,0.99079527433420655,0.82863873458797521,0.54647959864472817,0.86264212692957742,0.70767144410270999,0.72709915408630976,0.72951553247342904,0.53389457435957521,0.89185092816235489,0.38061653355975789,0.49762652556167658,0.0065179521317181854,2.8535594730094704e-05
1027,1027,25.815208652924145,0.0016289392979403905,0.0014809731726000974,0.0015950954345195223,0.82268171602250928,0.70536899380096163,0.69286114425251877,0.93671309442628392,0.68223150931721954,0.79459893720151475,0.69512388486759269,1.0,0.98578188848161807,0.83534271979184771,0.53568862968922837,0.63608807317244276,0.55700620667148915,0.85400480332987949,0.0051261134352961757,5.101966430448579e-05
1028,1028,26.6423660619868,0.0016418056487588761,0.0015711381551236636,0.0016814508382802518,0.99938616324559737,0.75715898884955291,0.80956766590397566,0.95186726129968946,0.99643228286241392,0.83711066104472631,0.73522624441996254,1.0,0.67941173232734586,0.8808032801996355,0.60409513593673325,1.0,0.64055659091757688,0.29760975171870718,0.0034651564953895875,2.2412420952744316e-05
1029,1029,26.291358168216405,0.0018918557636183331,0.0024079590143571417,0.0017828139467229165,0.85619488469431282,0.67527776455221422,0.68714830387876291,0.58836041092657765,0.65916438027452595,0.54870335846612439,0.4293445254959527,1.0,0.71614219113269861,0.82685402293569232,0.52873409727260201,0.96885548276505806,0.88114145854285097,0.38325736518625947,0.005180920082305196,2.4823906628113068e-05
1030,1030,26.404131889848166,0.0016127487905952531,0.0018362809139897962,0.0015700896842616441,0.96025964557694221,0.78853171101687369,0.872115666857046,0.51073817281788758,0.99546250292112481,0.72549935083913308,0.57641000224864991,0.8889060823316518,0.74983970056450511,0.92897220689402027,0.67096797840343325,0.64216376193406777,0.54453686942221902,0.18094853702579855,0.016629481405117275,5.8184699780361449e-05
1031,1031,24.95853309899765,0.0022025027937537245,0.0020792521809266939,0.0012832189928357329,0.74453622643572825,0.49759458537475032,0.48441275832078584,0.86035949117120525,0.83632252021612075,0.51423568485579285,0.46678785561486236,1.0,0.94267929318766841,0.95978942646178034,0.74625360051254763,0.89396266598047114,0.84598792129351919,0.11631812271372843,0.0065222569915951989,3.3191461363768493e-05
1032,1032,26.13277245511493,0.0013714192122163404,0.0022735102689575015,0.0022562618809353063,0.94230110420998159,0.91569686043579779,0.99387718942336645,0.82556483659426316,0.69592429878206874,0.51849524126516644,0.49586645294865689,1.0,0.59142407704662459,0.5821511501676685,0.4348158782971695,0.84530215489922966,0.53591991162550667,0.9118282701897904,0.0020688502552043686,4.7224929989764242e-05
1033,1033,25.697372880594997,0.0014920600958165942,0.0014359332348150011,0.0016034849682310393,0.9178390908996501,0.65857242296438656,0.79470868438165976,0.4909439126959208,0.9965812427551658,0.74903909789024414,0.6837474082121765,1.0,0.90036386170382732,0.70908752398474784,0.57706298073900875,0.88828922140517397,0.083031747410486967,0.12731683248496534,0.006580082698616263,4.9196579242238858e-05
1034,1034,24.742369911587673,0.0021888090488299539,0.0015239140152667474,0.0017447313013575494,0.72309397134777487,0.56679014611381551,0.66143683965044264,0.54810542193906697,0.6891725923676828,0.8981188473263868,0.80654366412850309,1.0,0.706833264038633,0.86174012738817152,0.61671377495077118,0.70455292277751824,0.82118126781710665,0.4905121116736742,0.0090841337789616672,7.6106935375408469e-05
1035,1035,25.601965808282195,0.0012475655417245601,0.0013922772279754692,0.001255059046097351,0.4944932007852344,0.90291656584944291,0.98555128622305466,0.87077539966493356,1.0,0.80381215588939781,0.70506981922962197,1.0,0.99735344540979809,0.93420422327839492,0.74563673281431642,0.95724260069403022,0.37326696774787765,0.32300781614173368,0.010294453616412236,3.2060010855150534e-05
1036,1036,25.275163559132128,0.0017001223565319967,0.0016133301156392998,0.0023332670901246022,0.8985954317757312,0.79176296563382764,0.80703428733920868,0.81469793852993,0.87152429023556421,0.87343748451544179,0.70149831125557649,1.0,0.78811578520218017,0.64440742747365376,0.40587246733310889,0.64796614447599765,0.8046413737941509,0.55385845733111894,0.0068990507612724516,3.6857188388084161e-05
1037,1037,25.253042961499762,0.0019702326698741168,0.0025133549272919886,0.0021451466638460204,0.98332266657109613,0.72565529491993064,0.63456259543361437,0.63849493678056113,0.97927030465621656,0.52777529072591067,0.42695162512292967,1.0,0.72348845537433637,0.72782363924018878,0.45548846602140436,0.77821671281559524,0.6932215370827729,0.86917134673291985,0.0040401165439802877,3.325449935071001e-05
1038,1038,26.452916633899328,0.0025612930995668748,0.0019794090348488336,0.0022261898122044044,0.78207482658461247,0.49969941941709978,0.50335985927732729,0.57098774617934422,0.89607563081668573,0.68005288216784743,0.58450886246994227,0.6173821636155149,0.50385496823463494,0.61688646269739167,0.5965939753523346,0.54004478224169017,0.17821709506438332,1e-08,0.0076204551474339799,5.2409830208988151e-05
1039,1039,25.97035003419733,0.0015122573591091482,0.0019824936115993008,0.0018429082271648189,0.84691249815069614,0.83822384864271182,0.75142327846740731,0.54498466490508202,0.5666816858849486,0.59964924910423945,0.53609336080475622,0.98296638943791848,0.56341895834014522,0.69793629125083934,0.525717748623449,0.87286090317988752,0.48112809330772105,0.18952832076618203,0.0071384031136942361,5.6954570152256689e-05
1040,1040,26.663957212140232,0.0022673904499029285,0.0022084461192756755,0.0014549099564022394,0.69754598252368682,0.44906023779543219,0.52932464274429658,0.49234488896050321,0.80751733066155174,0.47977730166390287,0.42207287830178175,1.0,0.7502803933995954,0.78079890473436686,0.79543430996546372,0.66761060784256732,0.43204691280192531,0.41820864775348221,0.0078679902347997821,3.2309361741589271e-05
1041,1041,25.47804599340807,0.0014166580313151877,0.0020933841636451289,0.0013113369199513336,0.60073132514415983,0.81069008925439867,0.92555366418383678,0.77406898634797949,0.53466010534141895,0.5568964733995132,0.48221808792571774,1.0,0.64553056988874435,0.90331706258730637,0.92523251247138827,1.0,0.94395815876803724,0.2439945258077455,0.015723399580322373,3.7447751752572866e-05
1042,1042,25.098657179376435,0.0017540269929612329,0.0020223886714947348,0.0015698266111967563,0.94892750321821073,0.66357303961919367,0.65875589542626878,0.62007492387951857,0.93545311775412776,0.55386304838744271,0.47390803309236201,1.0,0.9223883159893147,0.69040827417837591,0.77564994228315265,0.55806440231138688,0.53083653427176047,0.64160557620955405,0.011837222273243742,5.9782812817876785e-05
1043,1043,26.20408820330804,0.0017243909464210727,0.0018798811197740517,0.0015896407880559571,1.0,0.66395916103705932,0.68344139559053496,0.81765587400847217,0.9993884721825177,0.61716191929961561,0.5185890971939654,1.0,0.98546788770964944,0.83685212611301163,0.52433974350517232,0.9675595423907648,0.58446437592695732,0.16340904664453348,0.0035951091562059223,5.1953082966849085e-05
1044,1044,26.711353034790545,0.0016805832813200361,0.002013966408292267,0.001903079702443744,0.67729457729711884,0.90146388737957295,0.79180542847606739,0.45207435159580533,0.97248106667879008,0.65560654136888297,0.58720647615091592,1.0,0.56927364949003556,0.77250913930776344,0.65245591303406514,0.47279974348518844,0.046442514571184257,0.55405818753618963,0.0099118697539064549,5.4720610670799807e-05
1045,1045,25.537741641938247,0.0019095329577928366,0.0016268459488349429,0.0021570855980930781,0.93960585824633247,0.58131149813606553,0.65235318768026906,0.57281864807904181,0.77779957852580495,0.73538043634895933,0.67474065461714094,1.0,0.81210122734502144,0.57774529080994586,0.42099614777912686,0.88463938475850412,0.97644640362087931,0.52806031508082041,0.012850237408226717,3.8704642174536286e-05
1046,1046,24.640999786883093,0.002005482241479617,0.0020328512827763046,0.0018461991182835424,0.59386495990480714,0.67132386421995727,0.77975953228564754,0.53636423324373628,0.99900354115748757,0.71231095340486705,0.50217268903086698,1.0,0.82843190872776296,0.80413776812053439,0.69541818450907356,0.66364395090538297,0.38090130664091604,0.75535782805322893,0.0095949707639889081,7.2947023810721046e-05
1047,1047,26.452344205118354,0.0018007706137161406,0.0021276256896217149,0.0016992239993746105,0.90651803993261293,0.54323748007012607,0.723047469425249,0.92737937857923658,0.9467674625076099,0.50761454394191519,0.43922865729443877,0.99666018757634789,0.95059513140649643,0.74849222198603638,0.60482755667835597,0.55711533023598647,0.94046119237332282,0.042552649806144038,0.00779268478597539,4.1353881677197446e-05
1048,1048,26.810922054943546,0.0015344363220181623,0.0021388323175406954,0.0014179037571521724,0.60647184955955935,0.69520295554864386,0.85857297378510133,0.83952847165141797,0.55016170399204167,0.49335802760676167,0.54617369650849779,0.91709736058765379,0.87640967583869767,0.86015055456432998,0.65451667034729333,0.5504781347708283,0.33447372551256493,0.6248695826837396,0.0064901331004709184,4.1628149600680953e-05
1049,1049,27.476799554833818,0.0016326835333845824,0.0019922126043822042,0.0018272358038239345,0.75340159361953352,0.63909926060890343,0.7011522583838955,0.86315265973343325,0.8456752638608781,0.52141338731442854,0.44021379508862202,1.0,0.62936821360463746,0.64897699966517086,0.47131600170466709,0.81386514673456301,0.72578224514622858,0.48253316837079235,0.0022311033834034877,3.0520217294771612e-05
1050,1050,27.06849723971937,0.0014146738661841574,0.0017569680619707317,0.0014609619885290748,1.0,0.75708490072738011,0.81815673194993521,0.81331235318290884,0.96426625855069326,0.64507913344058199,0.53682634331287526,1.0,0.70120846002769877,0.88707202118618977,0.59766941476215862,1.0,0.74020658663224603,0.64779822028968681,0.0085310806450087928,6.8441249116590885e-05
1051,1051,25.14144155954295,0.0017135518047091125,0.0019920516249901654,0.0016505299971831255,0.74238646193482927,0.644223796835249,0.75577216970355532,0.95991678605908048,0.83765201404265066,0.53732727416792803,0.47780517480141038,1.0,0.8185247712246736,0.73693703330036642,0.55122308582423041,0.94982296079794315,0.70809898636925694,0.75056016646883283,0.0046478387053695003,0.00011464275739531127
1052,1052,26.412352855935513,0.0016975706548632563,0.002470247091227229,0.0016493571337608537,1.0,0.71171220034640237,0.73544927686711614,0.75563971411584485,0.82239842491473958,0.48999179561368628,0.39628770330240576,1.0,0.78413317985849407,0.8540882291720473,0.58388301824696742,0.55436441124413349,0.31853892779831455,0.63949601266880052,0.0058880026661464191,3.5463190994955429e-05
1053,1053,24.9942663798062,0.0013038367177988786,0.0018442851073616762,0.0013740015470072309,0.90202920968375055,0.80278364401990387,0.92721689797454743,0.6923469773107459,0.97821367225763478,0.57642732614422953,0.46274412106324436,1.0,0.98092379502192806,0.87392400239341317,0.65580691474136243,0.57066475037330666,0.1211382905783297,0.44614389216779776,0.0073930860828919642,4.5168557841646084e-05
1054,1054,25.411913403342385,0.0017187632866885738,0.0016528534371240133,0.0017903577591476538,0.97609373309596537,0.60912065413336192,0.71857803609407167,0.6150078229906899,0.99736944285579421,0.6934951359466911,0.62890809536651315,1.0,0.88750761317266735,0.74242772417588254,0.48135139111389086,0.69202738968425992,0.10088425756220432,0.74406357327127459,0.0069495769103626315,4.3096812439968879e-05
1055,1055,24.8825469537612,0.0014036001444689417,0.0021692436156224293,0.0018072671112080996,0.73291384898328604,0.95910469572770762,0.8088640960199589,0.74713737293569105,0.69934067184606763,0.53674134856602762,0.47689622605670562,1.0,0.49394319551344429,0.74560624588178215,0.60074202464703474,0.74204716708650409,0.67268712427098831,0.47921370777362404,0.0071458505472596356,3.81970156341227e-05
1056,1056,26.341723900019016,0.0016011762293398624,0.0018509002843050126,0.0017140678180815327,0.65335241754850437,0.59161132834843866,0.73918219485195702,0.63948870284001269,0.72417637513597555,0.56520271000259137,0.47534645982233076,1.0,0.61887530598002249,0.65614286165520697,0.54771170140991088,0.74981076658159684,0.25298071751685869,0.37308681206180228,0.0069667439149523336,3.3589829400326732e-05
1057,1057,25.85250808095998,0.0020030353536095724,0.0017090105482225337,0.0014817041574276546,0.60642356298737743,0.62407688864122179,0.63174263188100122,0.94098480499227399,0.58576096442143011,0.74307687443666093,0.66849834445836975,1.0,0.99563011977699278,0.77713206789241696,0.87813213677852708,0.51996488466568791,0.64559098497366718,0.13093162895008353,0.0053507428430420445,3.6428314118541749e-05
1058,1058,26.530842416183162,0.0018371254201622333,0.0016826775320135101,0.0018159538128378894,0.55365026787293614,0.6261469189531117,0.81966164609570935,0.86085886157761504,0.92257583576376234,0.72238013555182601,0.66066402334046193,1.0,0.96523127296322153,0.71900523285134421,0.56973390506451593,0.84449213106711563,0.37330356195141334,0.58465674650789512,0.0086441823531578921,5.9335736543875139e-05
1059,1059,27.30813610883607,0.0016234467146367115,0.0019512455782191296,0.0013425541087757065,0.95678193896977204,0.61719559614472375,0.7911298606005126,0.97020014681946087,0.82151462221772809,0.56598251655536003,0.50708121990630317,1.0,0.77887175851156409,0.86667543753984688,0.8889090931199114,0.68256854434682912,0.76565425893566808,0.48991156745719944,0.017693333623434948,3.7380893183447395e-05
1060,1060,24.615576916301123,0.0016244170999492602,0.0016555399408892391,0.0016220368095989368,0.78362718757295791,0.7311001580032066,0.78070568127484719,0.6291084183998592,0.86316614061981789,0.74512871365528033,0.66127802672666913,1.0,0.90787017912294798,0.8419068546297197,0.56486079218868368,0.85701906507706949,0.88202615770226944,0.43822950738297911,0.0074025079638001534,7.1527044776309445e-05
1061,1061,26.12212101423572,0.0016411563650947092,0.002470457948459015,0.0017783933761482684,0.60536110309278579,0.88139777287392085,0.85037815702024311,0.6330759897180579,0.74179135549675757,0.58060877202713645,0.43136097673761797,1.0,0.85151302382070204,0.76644471285932725,0.74214605951563739,0.75879319380744181,0.56889814912785186,0.41087514669790298,0.011474215700580659,3.4517984241588806e-05
1062,1062,27.425849200704647,0.0016611315099904767,0.0030160369298755652,0.0022041756878943275,0.64088700692708978,0.8932435964944162,0.95008992938682568,0.80536547814348203,0.60615403180703087,0.46576559425209307,0.39763401432911916,0.99999906950058759,0.74926133373816584,0.58077674432351567,0.69742811652305459,0.78837652249590051,0.5603718116464308,0.14264363416153775,0.013047973586900741,2.0573549670610536e-05
1063,1063,24.461576927640483,0.0015046542028349097,0.0015241147913662711,0.0015570042590763444,0.71832707905006266,0.71931313063917657,0.75933040638218441,0.61221449857891075,0.84653792233781522,0.6996466982004832,0.63508139747470893,1.0,0.94359892751543217,0.74837184773899401,0.53564665696309843,0.80145516965010744,0.21288030319762763,0.63379242081563669,0.0082474415347182917,4.6533225464551187e-05
1064,1064,24.954535170363002,0.0023225354904489182,0.0014309648573071487,0.0014603493249994992,0.56569910632825127,0.47368077981802548,0.51047482040546766,0.73576980095447797,0.8677846582017652,0.80166230646543601,0.7021748799851304,1.0,0.5224951476056745,0.81541531497609543,0.77199665294680031,0.49612366001994024,0.33736922345874965,0.88423791100210059,0.007712518622562059,4.269387485067444e-05
1065,1065,26.270416447177638,0.0013500185295865497,0.0018838842659682498,0.0012082261043718234,0.43845438342696219,0.82914793852062552,0.91164777108981232,0.47080168689097684,0.91689682164084996,0.59114192007718569,0.48712068020609633,1.0,0.5514426150603704,1.0,0.8994790798821739,0.52656576977025027,0.38986011788446717,0.74292699163903497,0.01454131206640269,6.5349496902955551e-05
1066,1066,26.45584160184036,0.0017328449373749666,0.0017106556241630599,0.0022515132625277601,0.96854004445296749,0.67553935951933064,0.80120222685707521,0.57932238751986542,0.99999505710687031,0.75263411507126432,0.66522581422980975,1.0,0.8457731559915167,0.61773391188331894,0.44323046920184372,0.54126361357274011,0.11540476451986309,0.050487422716888275,0.003007027787422234,4.1737568514332857e-05
1067,1067,27.38468269032625,0.0028972435870718849,0.0014009716076601175,0.0020629592136973129,0.53946338491752222,0.44282111171792882,0.40266739125572065,0.7394763962942541,0.52233025179964576,0.90912100627749604,0.93137814744306902,0.70591727261222681,0.50765264291392809,0.73045673561833391,0.42249729534856062,0.63638017181018958,0.045564342226337651,0.5850926440232711,0.0034843733135686561,4.2767250188535666e-05
1068,1068,25.708170086545106,0.0018799792833970597,0.001936285103470714,0.0023860160578387801,0.97111616494970865,0.47774580850509674,0.68391036058762655,0.52859835265156807,0.7842446398424423,0.4491024377069841,0.63075400921252511,0.95712419039933738,0.54643871945069322,0.41206671245944282,0.47564305123276501,0.93692237895031139,0.052411933180995018,0.17366272115787706,0.0032242366415617396,2.2589721357713088e-05
1069,1069,26.10755635693373,0.0020308427244610794,0.0019433882032298122,0.0016697176831138583,0.57857500348715241,0.5995275274016314,0.74226372028280996,0.89870872634743848,0.9999997829150904,0.6747017749963633,0.56399686133567761,1.0,0.99999992475198896,0.8876267498141257,0.59933057838219472,0.87905872792307083,0.93897485209880438,0.029519405485625871,0.012720321423981995,4.1159629335263404e-05
1070,1070,26.655718668236922,0.0020063022332321712,0.0024029446523708975,0.0013181749035474088,0.85439574196959633,0.57160579663490407,0.57043795887483839,0.6954649559805165,0.86263907150086105,0.4806295566071086,0.36463288174334885,1.0,0.86249525905520597,0.99892868547326896,0.68190978434650618,0.70664958701075997,0.58425710498957917,0.49352200256925299,0.0024645276808180627,5.0196397543611493e-05
1071,1071,26.27954389260428,0.0020488508648983106,0.0021742122431295807,0.0016163822433080122,0.70818598918283193,0.59118132676265245,0.70177516283038066,0.6844880365628353,0.88536371593352436,0.55202916976572558,0.48683312582960148,1.0,0.77840373714156352,0.84143860677884819,0.69519176227470902,0.71349484162093824,0.36103823368747046,0.89082481010444581,0.011118602424059598,3.3784069423170582e-05
1072,1072,27.29816702283591,0.0012782400763804991,0.0012666864087301222,0.0013346315685683896,0.99713992044844102,0.82099512088505233,0.99621719719476109,0.82294193662374726,0.97652516358024033,0.92543452694175543,0.80178947813594148,1.0,0.7009025990564498,0.9243649155199507,0.73904290434867392,1.0,0.32750846540526624,0.55507152778280322,0.0078082823728037876,4.2083915567092678e-05
1073,1073,27.312929431941363,0.001577860813111287,0.0015529005738160184,0.0022804183066281181,0.49392137636236788,0.88100585624486139,0.84883966115798759,0.81974368230625483,0.9436262175564889,0.85860153222717961,0.68980974800163541,1.0,0.47257348122478909,0.50939409531794566,0.66857911938471792,0.6578275947499489,0.86136401806336438,0.74201279581782176,0.01367239019585309,3.877475405589248e-05
1074,1074,26.811487033140107,0.0019068596045523356,0.0021558333047017042,0.0018832713770448595,0.76321248611337633,0.64980859685734371,0.70881211286475232,0.47651823066735183,0.82227176131098811,0.56974936612627136,0.50166241173021531,1.0,0.9031343605565505,0.6190337041826246,0.64806915375330731,0.69982544282347947,0.36110566498875507,0.024819143058196602,0.0067570534223252987,3.5371143311258013e-05
1075,1075,25.317814020311786,0.0023171073209455328,0.0027232614725972715,0.0016489978311117759,0.72038967634906415,0.47607894019915403,0.54335935745244435,0.58535229701188118,0.73118967954198055,0.43967699405781374,0.32841208262863497,0.80672357016422958,0.84772971280556764,0.81233665920864317,0.58670494206196189,0.57497079958332376,0.9801132993328332,0.37916030905213621,0.011676163945705254,4.3416184469680097e-05
1076,1076,26.565628762091194,0.0018274960053366596,0.0023293184386367627,0.0016895255649833074,0.73874449068901049,0.69240220059333091,0.80685025482192219,0.4924713316020965,0.62177168996341903,0.57146291922050463,0.49204902746729878,0.99981761552752313,0.85557212258551818,0.89903894687193442,0.53879312677134883,0.99523801874072548,0.15779390751042816,0.42312574609878945,0.0044307865110452815,2.7157299447133632e-05
1077,1077,27.05435385443085,0.0014231235901291939,0.0019053992051568103,0.002104509686120748,1.0,0.74593457806091501,0.91687295470809094,0.94513092792709053,0.72417854057070852,0.59685121143970965,0.55231268883626183,1.0,0.51078994862219662,0.61654212512199147,0.46907091300976067,0.54928511702809579,0.26013688994056017,0.61263821823845077,0.0062432836161889771,3.3349564583229352e-05
1078,1078,26.06548194982601,0.0021518454993220693,0.0018110204851553013,0.0013572742467782284,0.714834222294224,0.47310220491038207,0.60392191799098349,0.9323605470706311,0.74979185252472869,0.63361112150405208,0.63990012576475153,1.0,0.71631088405212273,0.98523570033145647,0.73240640863904094,0.92611384572269806,0.24902426539217898,0.28930005143616921,0.0066086755190932767,3.0460182352476384e-05
1079,1079,26.410933211370047,0.0018058009388721707,0.0025896631583475216,0.0013678064546659985,0.88948582601624371,0.59233589594243463,0.61903819841903529,0.78886149952386209,0.78310538559412657,0.3985266653148673,0.32836286464581987,1.0,0.89207580033274581,0.92258629501312295,0.65949262365392514,0.99970839971914738,0.26730522515819183,0.31353712215591922,0.0035949831976906932,1.8251805523505915e-05
1080,1080,25.7220658307332,0.0015277602252816713,0.0021919844924702114,0.0015404532874961907,0.77570642951996494,0.74279338875403722,0.83431334085020969,0.83018298482622488,0.67706762943968823,0.5096631309715326,0.4726269194364589,0.99984108748928024,0.44189586130296843,0.83102626388287648,0.69140594680942402,0.59788644532999102,0.64422255726796329,0.92179013400168341,0.0026230282639768676,5.3393766207610049e-05
1081,1081,25.80101864976173,0.0015157889761449606,0.001701821044166052,0.0015796538882430489,0.63281870836719367,0.8092137190443256,0.93629492544042725,0.71525789588356781,0.71052533195982515,0.8079937166896981,0.61384217278896536,1.0,0.45349092274900937,0.90295752725898171,0.63298241216544371,1.0,0.74180589064956437,0.68868423961526803,0.0066603496943546392,6.225024433076376e-05
1082,1082,26.4813686823572,0.0018483310351776749,0.001905794643339509,0.0014473852076744009,0.77839873948605143,0.51300616452182746,0.83318352183055189,0.79880811576894595,0.65347358211789797,0.6537038086411342,0.66567992425685052,1.0,0.79885482256162343,0.94896825778010641,0.84741199816777069,0.90735959472447236,0.7162996877407326,0.39911211505028732,0.004747982506943027,3.8301977023535994e-05
1083,1083,26.116736136581483,0.0018486940049166622,0.0023958364122432796,0.0028732400043323669,0.90962541256082474,0.65758659285260168,0.74875462621823929,0.7822409298574664,0.8706827528067973,0.57045126261922019,0.44951105571389627,0.82624420567905332,0.62780900293071307,0.51673859252286225,0.34661911943089185,0.61716591125590403,0.72490677030804784,0.39792775160317068,0.0047840357678815559,1.6831128633765235e-05
1084,1084,26.025102756083808,0.0026783118716980914,0.0016398952517265863,0.0014073624912696592,0.53457473781742249,0.41507378704415848,0.45520331322816449,0.59084399485449257,1.0,0.71345917245450763,0.61756904339758034,1.0,1.0,0.95004875819509826,0.6386544952182811,0.88055630814350727,0.49658988595775777,0.18921286038101842,0.0088872506872546553,2.5010853759721563e-05
1085,1085,27.716757053036165,0.0018036755301756302,0.0016450483278149797,0.0018197459219564394,0.83925426551354498,0.65569578482077362,0.75297064473292208,0.76907115766688827,0.56193949471870741,0.79267433580330326,0.72125551203568672,1.0,0.54112281242089977,0.66446840100847537,0.73946666764336633,0.7804673371848827,0.77022185859943559,0.86802189915871208,0.0056504589503340585,4.8988537506733376e-05
1086,1086,25.18999867223365,0.0015477420816117915,0.0028780494813401281,0.0017105170575812401,0.9999999957668636,0.76927048301508261,0.95074974481731078,0.97779786304095195,0.75999154897227239,0.38649928307545012,0.29831585418028872,1.0,0.59262326666706699,0.78171742372066499,0.60923526930270011,0.76732995471095222,0.65762215563310811,0.95737187252049061,0.0049864023026417459,2.5717681006454107e-05
1087,1087,26.643766812449716,0.0021981235480810213,0.0018620094724641212,0.0014055248649489926,0.55274138472696199,0.56976998201599482,0.56369393055962969,0.4489936838444718,0.74936410952356935,0.67319098159345725,0.55221911739018115,1.0,0.66496936261820094,0.96038876345874824,0.72520459155270434,0.76327499793045317,0.49912897722539118,0.64006859253991122,0.012207326751508485,4.0324513726763822e-05
1088,1088,26.186663338489947,0.0019286363942457307,0.0022960338141567171,0.0014046033003594638,0.78902287270967741,0.57349842451088673,0.59939209451258646,0.65603426816637178,0.79309274514878281,0.49450254658328513,0.37962878966846286,1.0,0.77628504035205903,0.9297945020029299,0.63376956960710662,0.81019598597540954,0.27905858635217007,0.58030239565023956,0.0072334151796723534,2.9356722223095044e-05
1089,1089,26.084154229802788,0.0015377701750958206,0.002196999492888374,0.0020517095067379976,0.43942428640773173,0.97487291826959543,0.7001320083588406,0.51061350030138553,0.91931588316091561,0.55338326090416845,0.47813231071704415,1.0,0.60127263294914524,0.72547871833317901,0.4185212680439766,0.58160462495789944,0.31795732032307289,0.89887767381895745,0.0049222138292943085,2.8270119179385489e-05
1090,1090,26.36760449013225,0.0020741754514244648,0.0016676776651103342,0.0021049779485076692,0.94379635587543231,0.56388718807663474,0.5783565151830754,0.7056481786830896,1.0,0.71559128924465809,0.65996743397768465,1.0,0.8616061858049755,0.64385750064051883,0.44019631074339838,0.90731303641877781,0.0082354633920817544,0.044073668016597956,0.0086826795069608886,2.68339116633598e-05
1091,1091,25.06419541326927,0.0021457182809442865,0.0018503119143278846,0.0018197738586812617,0.68747667236886068,0.57121092521032202,0.67384102151902026,0.50640644553075376,0.91971522719210408,0.67636575649146435,0.63524177090134704,0.82248218338742962,0.085513070949039205,0.80030946481585208,0.59192531645863888,0.71435636738219721,0.38919105383907665,0.41020804125630017,0.0043080007333410331,4.7597021470335843e-05
1092,1092,26.589471593374828,0.001565542306672274,0.0017023186746656371,0.0014998894784958305,0.99792817438225279,0.81015101814203327,0.81188257333719527,0.71341622982617348,0.94184808675602727,0.72851203003539577,0.64031024630752831,1.0,0.84355739707226451,0.95744382124494409,0.65394312491324891,0.77821789020569065,0.32348841660825767,0.15351232461412267,0.0039509875439294184,8.4792934094912731e-05
1093,1093,25.925222499563972,0.0027723603899126315,0.0027742023983788333,0.0015158872979080251,0.80350757559117958,0.49629028700680866,0.46704671720448754,0.72993346505466683,0.84080174944800556,0.48747143994589415,0.39508317002332816,1.0,0.70470926289765268,0.97362951209022308,0.83370217435290939,0.75901050818254778,0.58605837105817959,0.056781784161749393,0.0030220552506428633,4.131912724986142e-05
1094,1094,26.39524559674076,0.0017278872947455448,0.0019113313392272735,0.0013922411101881527,0.69482192900609197,0.58988932785360204,0.6990439133249764,0.66590069445017119,0.97143010330382595,0.56956996745763422,0.47274935692628695,1.0,0.65023716636516837,0.88300656174809766,0.67534774972484879,0.61536865222373949,0.39550935474693494,0.1374466429358237,0.0056048298918551787,2.8293305297966143e-05
1095,1095,25.76468024301898,0.0016609240478114851,0.0018763992579192146,0.0018912731503403779,0.80356449385011941,0.75849802282433032,0.84561981177402634,0.89356333039427827,0.95632189176578652,0.69442844322117936,0.54697884536721808,0.99987561792885238,0.54790159177142761,0.74288336812922584,0.63313801317688256,0.46187934335163083,0.93595512742642906,0.2085696571423743,0.0048781218932999471,6.8961767702158117e-05
1096,1096,25.767460737623896,0.0016670074362444831,0.0020403075862043263,0.0014414206664566387,0.95168578525634429,0.66043004302579822,0.66093367907124145,0.76138940618364692,0.99980978082995653,0.53825739849466259,0.41806145678776091,1.0,0.96064094436887326,0.88766455674382672,0.53848562621318408,0.95787890620936977,0.13563860594294597,0.63233618817179538,0.0047460244634331405,3.1757592434289439e-05
1097,1097,26.412259400535756,0.0013837357226145763,0.0015393469750269451,0.0014277523783695067,0.70390735022592943,0.90767534943063688,0.98118391475091515,0.65019514162352066,0.48874321667175336,0.83525277016998678,0.78726671992947783,0.67954592624892318,0.84306989895082407,0.86048129919766225,0.87485335859941971,0.85301395952029679,0.80579238896345262,0.70972903910901552,0.011466665695420708,5.2478355219820472e-05
