iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
361,26.356240235766602,[0.0016357196173950594],[0.0012553901965657865],[0.001618738721719859],[0.8233292220728291],[0.69189634459468907],[0.77035042896007822],[0.79305502933518235],[0.93031162558154779],[0.99430974282751872],[0.874424646049349],[1.0],[0.99086850567378038],[0.78270670648254248],[0.62194395525453305],[0.76180852171604052],[0.0016357196173950594],[0.0012553901965657865]
362,25.722717419415655,[0.0014706117207580749],[0.0013339055201844197],[0.0018709992140830689],[0.87833580338446637],[0.73677046010752889],[0.87623629949212867],[0.73450374816559238],[0.81677663773201337],[0.90991944439241657],[0.77272222192532258],[1.0],[0.81296929280679264],[0.67023948200243388],[0.46148443646292564],[0.7925882840916777],[0.0014706117207580749],[0.0013339055201844197]
363,26.764382187916514,[0.0020688097600677913],[0.0031049500888590265],[0.0016511159352435301],[0.79175580928681222],[0.55483316857108578],[0.60166672995533599],[0.65981609294705579],[0.66611721523039336],[0.36855686476025662],[0.27872936220927713],[1.0],[0.81068686219689512],[0.83567757421759992],[0.55110980601437154],[0.70579366471424287],[0.0015719237477505033],[0.0012821327784511838]
364,25.536118516594108,[0.0014886429251396716],[0.0018667438599601072],[0.0014856174973887915],[0.7039212147495294],[0.74599550873432785],[0.89841745007758056],[0.94826412612918021],[0.84799949549308073],[0.57502702636088787],[0.54580133845919421],[1.0],[0.99525692868626014],[0.79046446155570993],[0.62826684783947528],[0.94568181057820544],[0.0014495623293168114],[0.0014281236106637452]
365,25.26373628750952,[0.0013270329496961053],[0.0023381024936738881],[0.0016581272026229277],[0.56578987787564095],[0.95451233315907302],[0.9553741760748391],[0.76439166270575609],[0.76251092816837562],[0.46021239421414772],[0.45781913322969764],[0.83807053901936079],[0.98764009634937078],[0.62289292740936741],[0.77222734675640869],[0.93430879260979816],[0.0013270329496961053],[0.0023381024936738881]
366,25.276241411942664,[0.0017707536380230926],[0.0021258796429498017],[0.0013601919553507535],[0.70719240092840829],[0.65989365249240339],[0.62318050975348105],[0.99580388223584837],[0.70773358019907395],[0.51735183892957126],[0.42900643962772667],[1.0],[0.71964731400435522],[0.95499865431921904],[0.62506869612678595],[0.84837147492278897],[0.0014905370314981514],[0.0013425104873232008]
367,27.17309760399092,[0.0018446724952542737],[0.001479173693512581],[0.0015798451774254318],[0.8101866121788478],[0.56651188534144881],[0.67386732853201714],[0.65906973744452624],[0.84302431547989221],[0.78249828484207384],[0.6949872203563342],[1.0],[0.7964852005443871],[0.80266495750589129],[0.55913987823987299],[0.90874355175624644],[0.0023262571820268363],[0.0014592698670561899]
368,27.987974838912738,[0.0019021695391586713],[0.0020605312049482571],[0.0015909154208198495],[0.78266335950093291],[0.54594484549080924],[0.66181896874640067],[0.57434473824478594],[0.68606662616469838],[0.52665551994178583],[0.48758267788279902],[1.0],[0.8315927245218705],[0.75198967325767641],[0.5854269073350592],[0.46693685128997697],[0.0013837044799409615],[0.0013782482824313824]
369,27.09213013957731,[0.0016398420492997334],[0.0017212892402465041],[0.0013071074295638585],[0.96925585051839014],[0.65903307048800008],[0.71453165188464873],[0.79519044039595554],[0.83375816198110653],[0.6900453657123824],[0.55846743639843111],[1.0],[0.57619611907448587],[0.99520219805900112],[0.7662387130603292],[0.56859323829732733],[0.0016398420492997334],[0.0017212892402465041]
370,25.23649165741499,[0.0031678204433112644],[0.0017728837799933506],[0.0015369703011505198],[0.64093562560873552],[0.31830457239757343],[0.39380548908007629],[0.57727814334389704],[0.99977466310903018],[0.68884440748640596],[0.59381479123626868],[1.0],[0.95157131423470576],[0.87779209512291989],[0.62430714188615288],[0.90803654606581474],[0.001539279496311774],[0.00090282514719464135]
371,25.123506735463952,[0.0014345047865141347],[0.0019308934371445874],[0.0019920684256420906],[0.94126260151342522],[0.91483727372647938],[0.97694796178660315],[0.9272521802806718],[1.0],[0.74381747401787424],[0.52995998867155591],[1.0],[0.77393047018864136],[0.69309440332291505],[0.57788820138435903],[0.934965655177451],[0.0027477004112281822],[0.0019858251550131101]
