iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
3300,25.84868450009328,[0.0019752611924390151],[0.0016257925319435595],[0.0018598079179182325],[0.98253592399896028],[0.59281551560384282],[0.64057717736023978],[0.6192855033561333],[0.64136586118603034],[0.79972148786076613],[0.65280233096979468],[1.0],[0.65231463833605252],[0.7153276002863318],[0.54898116478952674],[0.7398593011749679],[0.001707342027548131],[0.0013650384562433615]
3301,26.811235637295802,[0.0018392433409236686],[0.0028781535043431727],[0.0018956541571308883],[0.81758724227776924],[0.74192726839169765],[0.84031822069946771],[0.81762563182587655],[0.91059548782977229],[0.49232795338626384],[0.38738595313689406],[1.0],[0.76765282658690337],[0.82030149483980019],[0.67692437527880378],[0.52551354288446195],[0.0018392433409236686],[0.0028781535043431727]
3302,26.06217087831521,[0.0021210627760426259],[0.001509898776204277],[0.0016591871532961044],[0.50165386009759905],[0.54712807034491073],[0.64725938803671679],[0.81336979097321183],[0.99470774292389197],[0.82572227602883153],[0.72644876202843323],[1.0],[0.68107398205702252],[0.8315100377506971],[0.56480100270650524],[0.92707781161028446],[0.0015556551333422153],[0.0006200203534499904]
3303,24.78724334665576,[0.0024648602685039545],[0.0016218280776136851],[0.0015453521418541949],[0.91861074079445104],[0.49367782029216567],[0.48491862046622086],[0.79052160839999819],[1.0],[0.83482304568173893],[0.68050343124750823],[1.0],[0.62722496361012792],[0.9471236919975119],[0.69436216317952137],[0.99997912415294132],[0.0019358203670838403],[0.0016226229400693182]
3304,25.868986320838882,[0.0019820449523879069],[0.0017016266218799481],[0.0019028185526613894],[0.64957002134519748],[0.61617953479675902],[0.6324226116534557],[0.60218788621014352],[0.84957870617349407],[0.69892249653823346],[0.63847920813373527],[0.99244505853255727],[0.35690574207366998],[0.68837308552533016],[0.56733743115354007],[0.66921790978063822],[0.0019820449523879069],[0.0017016266218799481]
3305,25.253353845486675,[0.0015646795393627899],[0.0018895292649896978],[0.0022671519272408069],[0.60127357574360807],[0.64954823724873978],[0.9205106859544433],[0.91010057316576298],[0.77179696597072234],[0.63184137487579739],[0.50678764269310983],[1.0],[0.87088996656944806],[0.56013520226005775],[0.34563155701564585],[0.49514450464088705],[0.0018964511374783277],[0.0014183582181779841]
3306,26.554507414218204,[0.0015889289295265008],[0.0014631411958169749],[0.0019030346888381233],[0.97219223537765775],[0.71397907092805202],[0.7631806556835028],[0.60335192059537235],[0.81675786527092642],[0.8495013442312116],[0.71801755359581154],[0.99869723030681823],[0.77750167679781312],[0.67654730378536565],[0.49978531866595183],[0.47922965538889895],[0.0022307621545875622],[0.0016302511721759672]
3307,26.978687966954627,[0.0022526238495383377],[0.0022534332770495213],[0.0020770727301372416],[0.59946101022633302],[0.54041963908492463],[0.59898772890012897],[0.69288956008406377],[0.9248299757721008],[0.51232210439775316],[0.4866600818280904],[1.0],[0.97885970663801047],[0.61941531225359392],[0.49149070498462288],[0.67856533088478033],[0.0018403911920388261],[0.0014749885410507146]
3308,27.2285212474942,[0.0013934543536056609],[0.0016956137367383772],[0.0015335356166243375],[0.58668167952765227],[0.8931852943043167],[0.91317596168894843],[0.97861208759432361],[0.8561158146207275],[0.7002004437227396],[0.64132194123677955],[1.0],[0.6382913796641293],[0.89351372028885323],[0.63652178698599893],[0.73176953204603556],[0.0015915775359737205],[0.0012900896365671266]
3309,26.663183274801657,[0.001621979654520378],[0.0015186851167496851],[0.0013112395553855904],[0.65463371142451621],[0.71927617121893273],[0.83897233630907597],[0.55942447300190745],[1.0],[0.73324351549595923],[0.71709177866692586],[1.0],[0.93289452722333155],[0.94902853289026812],[0.78360459788300285],[0.50064680974320164],[0.0018847890472540874],[0.0012945395389707959]
3310,26.016181082902918,[0.0020825489807137498],[0.0020359996214596721],[0.0011932614865254876],[0.83729201214602178],[0.44992868030986466],[0.52662873872150084],[0.81586734238169889],[0.7963687165890736],[0.46084691326410587],[0.48704388109402708],[0.98616014243313133],[0.72449620971704087],[0.99995891872080667],[0.82709640703069021],[0.84642711848713081],[0.0012256069811508175],[0.0012994854670947964]
3311,26.396943498488973,[0.0014042060699649417],[0.001991846088249094],[0.0020981571630294127],[1.0],[0.87231627347387175],[0.90516213521196087],[0.75256536227035054],[1.0],[0.61971317529820702],[0.51502289440237292],[1.0],[0.75522221150130986],[0.64240581855998768],[0.47549573494891428],[0.52720598534796492],[0.0021029232939347997],[0.0013591555897486951]
3312,24.95163151786397,[0.0018226591227829547],[0.0016258406345684429],[0.0019364557557869366],[0.79764396476523358],[0.6538222264164234],[0.75760662310711768],[0.69878428544446791],[0.9748698659290711],[0.76936364495817866],[0.65703847513921132],[0.9987654813345711],[0.74576844414794474],[0.69984762137757417],[0.51027979902504672],[0.95354490803782554],[0.00160774915031342],[0.0018102779095853783]
3313,25.77544921982151,[0.0015380578480982954],[0.0020963364503456816],[0.0018847174492371277],[0.89037885957332419],[0.67757671640344919],[0.76725646488528887],[0.96622861240645086],[0.94285303101929885],[0.51890217913327574],[0.40491378276387779],[1.0],[0.57323641695824834],[0.66614894867867658],[0.44049971434418517],[0.9896826919259637],[0.0015380578480982954],[0.0020963364503456816]
3314,25.94233352066739,[0.0019561500589643788],[0.0016077020834251998],[0.0024775603677294478],[0.67334889129298658],[0.62882192912041623],[0.65629971863609948],[0.87047985719778831],[1.0],[0.79000761986689838],[0.70681802242266556],[0.64747308949102811],[0.85221955675828953],[0.53260802860220802],[0.38060159587133141],[0.79373528850062414],[0.0022912728318912889],[0.0015983582928542073]
3315,25.771593293911025,[0.0016072396736187544],[0.0032442793198762532],[0.0014573698259960355],[1.0],[0.8040400960070283],[0.86980492911284224],[0.80250404383632812],[0.69096197124983938],[0.39533005894427209],[0.30447771903075194],[1.0],[0.88924251578550551],[1.0],[0.76767625886584101],[0.90790363491430592],[0.0017423451352397978],[0.0019087186429098124]
3316,25.2293945003024,[0.0013950130124716353],[0.0021325930635746615],[0.0020196965860802552],[0.98476252408512188],[0.89426079926752666],[0.92925921012960377],[0.99997342608499906],[0.86297992287538761],[0.62777375686487558],[0.46564538292583885],[0.75774604473512919],[0.64260024756859768],[0.71651209396652515],[0.43384340901934698],[0.86751319258316606],[0.0022430982380381992],[0.0015984607576919885]
3317,25.78879467058245,[0.0020799956216007165],[0.0020206357064802005],[0.0017881534718057757],[0.71636690144611437],[0.54455645333236724],[0.65655750493705245],[0.82501906228799582],[0.76111213220185525],[0.6509185490511461],[0.48230227815471549],[1.0],[0.99646374057253617],[0.7333178714016434],[0.53266223269490431],[0.81849576093406484],[0.0020815865421991986],[0.0019684813130874668]
3318,25.913306358435463,[0.0017422907803916199],[0.0020939697065806007],[0.0016988491810067674],[0.65493742745035122],[0.5962400680801212],[0.77490252670449467],[0.45417222872212754],[0.88546364878281514],[0.53837079322496018],[0.43695585624820776],[0.99876395185136735],[0.62356715275584818],[0.73174253814956558],[0.58604429732480379],[0.89496847288925085],[0.0017422907803916199],[0.0020939697065806007]
3319,25.99775049448495,[0.001826715615016794],[0.0015126639605501646],[0.0017471856217737836],[0.73835420924377559],[0.7352613111619859],[0.71298387736417335],[0.84485848221480331],[0.59745390647718599],[0.93354499739942942],[0.71620994324269016],[1.0],[0.78559679743389998],[0.88132371320950809],[0.50158223969456095],[0.53582740052057287],[0.0017617451693347497],[0.0018047561845031534]
