iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
714,25.899873353134492,[0.0015409059769094235],[0.0026247935677806145],[0.0027731586115649631],[0.99983532859992674],[0.84920382401617944],[0.96684405933436213],[0.89556315928555297],[0.7745875192894911],[0.53281036741397592],[0.38836013915881568],[1.0],[0.65348027141920473],[0.53985509932905362],[0.41320911418082229],[0.43068569841182963],[0.0015409059769094235],[0.0026247935677806145]
715,25.87245826415615,[0.0014137315021195973],[0.0023033367186159892],[0.0015698467216964662],[0.85716581233761802],[0.86240960896030516],[0.89642837731771963],[0.98398517474147984],[0.73984075554806128],[0.51537084316598158],[0.41764990566831894],[1.0],[0.66928553687306014],[0.85866428268311179],[0.6048315642293689],[0.90191346322055554],[0.0018947242106094331],[0.0023328988382234628]
716,26.34107088008082,[0.0015717341386005668],[0.0016100775049191496],[0.0020121106295236113],[0.91505640793705045],[0.72205071369562734],[0.76736964703368704],[1.0],[0.86415727026983746],[0.69903332133691332],[0.69623213678248597],[1.0],[0.82732044793192538],[0.62794459131540503],[0.41201140743149561],[0.96831525570555244],[0.0016646037927445234],[0.0019390736756721982]
717,25.75988154377955,[0.0012921208301932552],[0.0022193981627335879],[0.0014142950403096544],[0.95986698668000425],[0.88171068720819323],[0.99234964964509098],[0.79346682674548197],[0.78546246712498591],[0.52374687200843106],[0.4297356062314921],[1.0],[0.61761504801258149],[0.96775703243203215],[0.66622568740528343],[0.93731671726616872],[0.0012921208301932552],[0.0022193981627335879]
718,26.092044066558397,[0.0017167153890022546],[0.0014412496218982884],[0.0019281449399134454],[0.94660602753517753],[0.52657847120718482],[0.67271947943514043],[0.77053982915802632],[0.56996018189492526],[0.81551440782650642],[0.6762290413336518],[1.0],[0.59999465901086368],[0.51610618766893213],[0.56170114972293261],[0.95966309180717935],[0.0017167153890022546],[0.0014412496218982884]
719,25.575211981929705,[0.0016728695302815622],[0.0030996476140598972],[0.0018201934666717823],[0.97125763849827051],[0.69761143740284459],[0.76302086425217852],[0.701850228490287],[0.65989455074404746],[0.37373529021903928],[0.28146635803247355],[1.0],[0.69703475558429118],[0.77662397223420698],[0.48062211820778816],[0.91794333284048624],[0.0016728695302815622],[0.0030996476140598972]
720,25.20506196502298,[0.0016531562083688112],[0.0019419537468476911],[0.001477950963922392],[0.9801247347385047],[0.64480125150289336],[0.77386861079651825],[0.57903656532205117],[0.73859893458160575],[0.56467707096157393],[0.5771561705061703],[1.0],[0.99479780459282441],[0.81452844928878521],[0.62036018824306971],[0.83563032380806979],[0.0014763049563113473],[0.0016749837228828834]
721,24.918405194138455,[0.0022268044624290662],[0.0022761821602850785],[0.0014209102362937043],[0.72928191591203295],[0.45385105395229725],[0.52718193351190623],[0.75782003395349684],[0.83121792953099349],[0.44854307078587774],[0.37221372639853501],[1.0],[0.83283984868922611],[0.85413625144164618],[0.6515791385167411],[0.55985511269116994],[0.0022268044624290662],[0.0022761821602850785]
722,24.83664939572544,[0.0015360401239902233],[0.0015597866268222682],[0.0016938940056588914],[0.8129552895503569],[0.65265186332380476],[0.73121283565450601],[0.62359750227274413],[0.91561731675504632],[0.60004123358412798],[0.68503010094218908],[0.91061047073056722],[0.64582086878292755],[0.689217630083651],[0.4925648922606608],[0.9983459496286593],[0.0014868187767008156],[0.0013746073435631501]
723,24.949567603660462,[0.0012353419102464347],[0.0017772570366924589],[0.0015290539917174883],[0.90043783519230702],[0.96454125743313635],[0.94534608590459634],[0.55769823471683622],[0.50546984498419267],[0.65612316310025698],[0.58375183538100961],[1.0],[0.79818672285304682],[0.66512675285171641],[0.74360381464518854],[1.0],[0.0013860102268766217],[0.0013109812894153139]
724,27.561742203766702,[0.0020060960877559264],[0.0015559501339297843],[0.0015648624835432057],[0.92384593283540206],[0.59577124748488819],[0.60683180263454628],[0.82017214094456359],[0.9966914493507435],[0.83105464974025489],[0.71301133300623398],[1.0],[0.64513583745674608],[0.89966506066288132],[0.66824536321887373],[0.95169569491885597],[0.0020060960877559264],[0.0015559501339297843]
725,26.572472341007973,[0.0027164142296242089],[0.0027290560910560591],[0.0014684152867782685],[0.6684252102480861],[0.5078262882975898],[0.51052840188295256],[0.46851823641663115],[0.61593893410798861],[0.52129332499471726],[0.40495906948629101],[1.0],[0.68933260440757871],[0.99637179069878767],[0.87291946312949031],[0.86423399903498166],[0.0027164142296242089],[0.0027290560910560591]
726,27.43790142407985,[0.0013974040421941281],[0.001598191642600888],[0.0013604634224960721],[0.83369535055976618],[0.81302604506074805],[0.90881360891538954],[0.63571902669238389],[0.8628176491294367],[0.73836878148728557],[0.63064409972037128],[1.0],[0.67654554065592953],[0.99418844539193763],[0.64013841638714108],[0.86332301578615445],[0.0021754258497237999],[0.0016722821437728519]
727,26.89957497088617,[0.0016167745886658258],[0.0021800520466960793],[0.0013910682765564952],[0.92042183287536528],[0.68286381933013385],[0.82662245159208136],[0.92390292960811182],[0.84851496785784941],[0.50100179083263041],[0.45815691811891773],[1.0],[0.64952687041528967],[0.93180532955619233],[0.74913179578297773],[0.84715416933278376],[0.0016167745886658258],[0.0021800520466960793]
728,26.08833293683481,[0.0015960923238615421],[0.0018691950564381776],[0.0017795886257114257],[0.90141608935926165],[0.74215033915739592],[0.79515414694837383],[0.90973812026534673],[0.85194640407665989],[0.66905969844709523],[0.56651380636182957],[1.0],[0.86648988039337627],[0.7683253917234425],[0.51505579240988242],[0.9669170905702591],[0.0015960923238615421],[0.0018691950564381776]
729,26.07675438335912,[0.0024592268959249264],[0.002081625828556255],[0.0019398784235180599],[0.8368349701996054],[0.47860288736649126],[0.51924438204144219],[0.61312151984974994],[0.80751645419828011],[0.6017168739061497],[0.53362708409758908],[1.0],[0.80395493626045855],[0.73487297374560179],[0.52388133350232702],[0.64804096267733735],[0.0018480183005327167],[0.0015753754803365383]
730,26.31914684255698,[0.001777877985494003],[0.001867998350055855],[0.0015658459594542484],[0.66341045668046139],[0.67964201829579729],[0.71443905553250775],[0.74621191441566848],[0.95446449047453696],[0.62946792425349241],[0.53615863235402528],[1.0],[0.72374035665701386],[0.85153042036026239],[0.64384685233402938],[0.7689835372499072],[0.0015792810923261902],[0.0016902737726684491]
731,26.794619596690417,[0.0018272614009772759],[0.0020142995190799429],[0.00162938587093725],[0.96135962389081553],[0.67806737904579983],[0.6012657751740268],[0.59201891439465848],[0.6853806376511955],[0.58793655477983131],[0.55994703272514079],[1.0],[0.7321208699565982],[0.80691069243182567],[0.61769089102232611],[0.65575979420487762],[0.0018272614009772759],[0.0020142995190799429]
732,26.701871473789765,[0.0016752435238778784],[0.002070975123109553],[0.0022762248951252451],[0.51035736269951071],[0.60782695839559753],[0.9060337117366366],[0.70608907777708807],[0.54477423279904813],[0.54313635494089008],[0.55928325617648633],[1.0],[0.77480311821911474],[0.53162410540223126],[0.46389317506061295],[0.65006540338002761],[0.0016752435238778784],[0.002070975123109553]
733,24.55248342750363,[0.0021211822675148984],[0.00143457566287164],[0.0017206630894778807],[0.79232935454993592],[0.57077755724173762],[0.62912758719221762],[0.79682818437753999],[1.0],[0.88352116808081771],[0.76914847016243038],[1.0],[0.50677963786777502],[0.84161747795923159],[0.59682721727229093],[0.978756339021285],[0.0023352793267982785],[0.001749136644281668]
734,26.59405219315165,[0.0015420803264979965],[0.0016306164408444457],[0.0020999904610093378],[0.59312538264914982],[0.81895516117094003],[0.92370362805357531],[0.58657046891180609],[1.0],[0.78572913375923958],[0.70873511686481172],[1.0],[0.51168725917317559],[0.67180429051672286],[0.48513423145125734],[0.91425613212647061],[0.0015420803264979965],[0.0016306164408444457]
735,25.95213928718733,[0.0013144044693190748],[0.0015725682118493123],[0.0014693422396633293],[0.93850963610942628],[0.81844062617167856],[0.9113071048602075],[0.66676448582067183],[0.9442670394861773],[0.69533851143506986],[0.59266002653106997],[1.0],[0.98513424980355979],[0.82239626438272517],[0.56096290272329452],[0.66283851464134291],[0.0014093685585497839],[0.0012662188414113706]
736,26.23933501703012,[0.0019798563415678871],[0.0022959344959707084],[0.0015980856777676467],[0.51692768950681345],[0.64947253851955988],[0.67091954541431464],[0.46502968511830051],[0.87597256451122729],[0.51408100716276428],[0.43726600908802488],[1.0],[0.47993916125638864],[0.88168321754749757],[0.63000726608183111],[0.8312958738174927],[0.002049389007324931],[0.0015238328457341521]
737,25.663992451475412,[0.0025048672242984904],[0.0025761706457824718],[0.002655105828627935],[0.68321588158678415],[0.46576875553328367],[0.53435135592221061],[0.62831106134143555],[0.84977791125059476],[0.45834196516065917],[0.38045960992627392],[1.0],[0.65928979286810807],[0.51622299362319679],[0.34858726269626028],[0.71807578591554888],[0.0014923833406433329],[0.0020524140866387541]
738,26.265760295200966,[0.0014030194883345448],[0.0012194081789791422],[0.0019320512873423623],[0.73361176929472105],[0.78909318261167749],[0.85384685528493942],[0.84131664796178673],[1.0],[0.91288093600395892],[0.83199084068247053],[1.0],[0.57769854361072659],[0.6274010956055317],[0.46213933283883857],[0.63345421007595504],[0.0014030194883345448],[0.0012194081789791422]
739,25.82693083512621,[0.002754995053987519],[0.001925534170793608],[0.0019946136681030513],[0.69621530436774348],[0.39618451151300449],[0.44855127104504533],[0.44868358048380208],[1.0],[0.60920603164570386],[0.50075642895246797],[1.0],[0.66887181566742016],[0.6797142553745178],[0.42520843206218206],[0.9889013321082798],[0.0015475804890800471],[0.0013649921893447159]
740,27.217588356907154,[0.0015929839252394884],[0.0025868615520233673],[0.0021554918196724504],[0.90127953278454553],[0.87153123111847197],[0.98851287123338616],[0.70278566282510535],[0.65099020008987618],[0.53364498476842626],[0.49114664942271508],[1.0],[0.4534142727334784],[0.68221945860719568],[0.68786507717262546],[0.46766468583456383],[0.0020401041204572423],[0.0018941713462625742]
741,25.52451975932705,[0.0016636240297930316],[0.0020065314563554315],[0.0014351985563331171],[0.5924636923482024],[0.77424605364717847],[0.79094928578611945],[0.63395446042586145],[0.88177719330734594],[0.59857075803022397],[0.53727427785557491],[1.0],[0.96823210837132179],[0.90909968946612352],[0.83904836081950529],[0.41012656345402965],[0.0016636240297930316],[0.0020065314563554315]
742,25.914698262827113,[0.001638282665876678],[0.0019942939724101882],[0.0019845388361316996],[0.93547877920047395],[0.82365045663914349],[0.88377168833147945],[0.74486810987151364],[1.0],[0.68772369306366321],[0.57367431728733842],[1.0],[0.79810889592085377],[0.77649956353851124],[0.544239887573021],[0.99110931676383363],[0.001638282665876678],[0.0019942939724101882]
743,28.37689698876673,[0.0013010427996436036],[0.001474562825610759],[0.0020666702572573747],[0.9720539343795771],[0.90940312176660709],[1.0],[0.63763012918182616],[0.57423498523164673],[0.82428852562067678],[0.76951310770607595],[0.97839612300467937],[0.86360667647580935],[0.5837243631029656],[0.45916837970747465],[0.5979925338828691],[0.0015791340695868739],[0.0017282490771409753]
744,25.920756426041304,[0.001235127517214607],[0.0017089967326888722],[0.0018231916635827461],[0.84237609827410354],[0.83473196040094311],[0.98077529692322163],[0.94126968266817834],[0.96538169191850409],[0.61212449108334999],[0.55949186784295946],[1.0],[0.96347459767129084],[0.64381433705672875],[0.49074584795248161],[0.48137899554723268],[0.0020281754409906538],[0.001286063265299231]
745,26.17287862378384,[0.0017085641693667108],[0.0024263497087120278],[0.0017799542277307512],[0.63601779050786611],[0.87825853634142748],[0.7310630287724964],[0.95181102270053608],[0.96619724241282678],[0.54694500196935369],[0.44844702319943525],[0.98158253104046256],[0.66936154750562882],[0.89040294003508214],[0.55296819834824795],[0.84385657015694338],[0.0021577321760942181],[0.0015467404158934217]
746,25.955719490211756,[0.0019027291305001581],[0.0021422505016911453],[0.0024024478339236266],[0.97451365239918319],[0.6063969441083491],[0.7320209564481831],[0.84776884171048317],[0.93905223176119668],[0.5780415799659353],[0.47443252995232649],[1.0],[0.8325490397347135],[0.56468317085966047],[0.38757686871152708],[0.50485541890608732],[0.0019027291305001581],[0.0021422505016911453]
747,25.322527497939824,[0.0015531638426067862],[0.0024925926952722444],[0.0022858178788783268],[1.0],[0.76810797637530859],[0.89876294939476264],[0.84414982754118184],[0.75421393553965865],[0.50400007881951725],[0.42797301379135655],[1.0],[0.77721246315270176],[0.61210393226346227],[0.42370053767598892],[0.8756460267829913],[0.0015531638426067862],[0.0024925926952722444]
748,27.123261591016494,[0.0020087721876279052],[0.0017763355911030176],[0.0017046987620221721],[0.78488862392474756],[0.58377926785344059],[0.59559063298109371],[0.86204059500918184],[0.79601328592708276],[0.70799779374557281],[0.58834702688640328],[1.0],[0.86433242086864281],[0.85010332049210091],[0.48518719315405801],[0.48826655736100816],[0.0018545063172166198],[0.001410644338145417]
749,25.926928906696666,[0.0015769005122768798],[0.0020632320133524007],[0.0017362847894430988],[0.79547614050915327],[0.73216002100895894],[0.81242854860552693],[0.89602312308221088],[0.70946411093820594],[0.54517714195713296],[0.47878285322121983],[1.0],[0.53484592312674484],[0.72567975425896669],[0.57692390171319552],[0.95432113381888573],[0.0018079243276035162],[0.002480897164723217]
750,26.743515491724835,[0.0012687831600544652],[0.0019622943007110982],[0.0020704970609804474],[1.0],[0.83082250326803742],[0.97396766081443764],[0.66348240224591515],[0.90914060782291406],[0.55650351303770196],[0.46095549764141686],[1.0],[0.73721656288980297],[0.59227701822363699],[0.38297148483960791],[0.75024595958839169],[0.0016230541804900245],[0.0014262662911760371]
751,26.806576650500148,[0.0016313403323067743],[0.0016967620392636662],[0.0016285660538372104],[0.82074301089656121],[0.68925979852830632],[0.84673470762613556],[0.97547848834499906],[0.89843044475158162],[0.73157389939311723],[0.62744758755074992],[0.98074993533417176],[0.68367923856939239],[0.83116048616333116],[0.63264894591052367],[0.86135099208302512],[0.0016313403323067743],[0.0016967620392636662]
752,26.24507687765059,[0.0014253236294156091],[0.0014322408938370335],[0.0015241479841927585],[0.88096992640112326],[0.81252410400287878],[0.88402572467565776],[0.77028655796283774],[1.0],[0.85240692294586029],[0.74186878844980775],[1.0],[0.93131099479104429],[0.86481676328427104],[0.62137345121384036],[0.87116226169632616],[0.0017662399291141218],[0.001570859223640475]
753,26.26120218073049,[0.0015411474211806109],[0.0020967452750343396],[0.0013129209797145269],[0.9954321588666466],[0.71239961264089569],[0.73047767386292362],[0.90568899815949522],[0.94627735253403134],[0.49365074416343124],[0.43373682802737323],[1.0],[0.96727189371028066],[0.94361994639086222],[0.69361944265726316],[0.95319237326525852],[0.0015411474211806109],[0.0020967452750343396]
754,27.506768488316524,[0.0029213868923516073],[0.002238191671090517],[0.0027897932744896381],[0.6164642146704159],[0.4073256672124142],[0.45243501822705268],[0.61470734626412027],[0.81695239246956375],[0.54957838071984388],[0.47614515773134275],[1.0],[0.61089908349449817],[0.48857781302608722],[0.36198786234169084],[0.65800693441398805],[0.0016220340308579773],[0.0016046627430104654]
755,26.67195590113591,[0.0017769517605794038],[0.0019972241421493675],[0.0020826519666596877],[0.81900032215690688],[0.68873663189123679],[0.70070626840764627],[0.89031191854366809],[0.84752287320438524],[0.57436416361849441],[0.5528550195852403],[1.0],[0.69114940405514524],[0.63786722132610107],[0.50144282366486148],[0.61511003939369269],[0.00213128060330392],[0.0014618029961780965]
756,27.076670512912365,[0.0025785166520101432],[0.0027525476681121153],[0.0025891484875918414],[0.85161018170679914],[0.49851420983344075],[0.54792931236411424],[0.59148938899061054],[0.96956534046148857],[0.47612502499087339],[0.38707559948783277],[1.0],[0.83971738803941687],[0.59063152521563889],[0.37965487797605557],[0.72258106855977289],[0.0020741956510978987],[0.0017931871902213126]
757,25.981749200554226,[0.0024068704298166876],[0.0022049118244596433],[0.0015578905902285389],[0.89319799485344609],[0.49991971730376533],[0.5152117834614125],[0.69405160450228376],[0.67604070103018021],[0.59140718097963285],[0.49417196033718341],[1.0],[0.48506293137788542],[0.92310438400793549],[0.74242821110271184],[0.78108435490852046],[0.0024068704298166876],[0.0022049118244596433]
758,26.005448527961704,[0.0015438481757461542],[0.0018914815516936079],[0.0016347730089034118],[0.48614366581997942],[0.88980773374292177],[0.97826378137915571],[0.91979339245528213],[0.61651365454834905],[0.6635923344765664],[0.72445754852659916],[0.97235715865383332],[0.61607860631623579],[0.90753896568434933],[0.67661016978240329],[0.84300009986897173],[0.0015438481757461542],[0.0018914815516936079]
759,25.36154138473698,[0.0022308025179724189],[0.0021138184187178832],[0.0019698323105676319],[0.87543355089868591],[0.59174071271874773],[0.64579428241266013],[0.87452759268670754],[0.54733851605053796],[0.67913297046356891],[0.64758016269323637],[1.0],[0.73304964493241698],[0.80505245191040375],[0.60953041070949943],[0.48175260257166186],[0.0020958056236452527],[0.0018967429688658277]
760,25.60435180887932,[0.0014452359684311022],[0.0021562755973803527],[0.001439526215482656],[0.56584653174987665],[0.91818190679730416],[0.91686551443433617],[0.74423131593161718],[0.79093436045923449],[0.56790773640057679],[0.47088244583138694],[1.0],[0.56405277674825882],[0.90809945137026526],[0.83447477627751199],[0.93349568332968091],[0.0014568311867415029],[0.0016983823067886483]
761,25.90971504034101,[0.0020642133249897943],[0.0027675750121500808],[0.0021645895108439728],[0.99502111841719587],[0.6413299406341284],[0.76350905960542637],[0.82123725503874545],[0.58524562806901315],[0.53265033743178636],[0.47530491680506465],[1.0],[0.99918317664626388],[0.78146428933847067],[0.51352953394130763],[0.77688942419672591],[0.0026774074359012245],[0.0019592705348968065]
762,25.528242378549372,[0.0015943142014282485],[0.0015477151829340063],[0.0016923024543279985],[0.73608167257998813],[0.62266040390537436],[0.84659609859401197],[0.87080458940556671],[1.0],[0.71902942536134096],[0.65364317204521749],[1.0],[0.91146479684550075],[0.70118783508314941],[0.57364587659067467],[0.67828869109375589],[0.0019451840957791511],[0.0017401565528336604]
763,26.91175827936356,[0.0017317367693288621],[0.0027341400768579605],[0.0014829076243589867],[0.70035196955973389],[0.68683914987403383],[0.72139757510810554],[0.590575371042667],[0.77739975978361742],[0.42675971188763046],[0.33279468946924973],[1.0],[0.70139820635547434],[0.89400340865625183],[0.67750677200722331],[0.55523209249432071],[0.0020196432604577819],[0.0019937890346206077]
764,27.238609513485954,[0.0019066299159766764],[0.0017881121331594363],[0.0018494132662115192],[0.97495570241008611],[0.68627222845811175],[0.7361567888295113],[0.85764037228973422],[0.99901809373948014],[0.76783210960804293],[0.66381402444458404],[1.0],[0.71383025696682745],[0.83443310768745049],[0.57569212752815813],[0.97474647625361355],[0.0019066299159766764],[0.0017881121331594363]
765,25.76254295508993,[0.0018743212741640924],[0.0021816683751256782],[0.0014833709375355886],[0.59019255411584326],[0.55266012180037949],[0.64688638919426156],[0.92517673746693685],[0.55850626348347965],[0.53507661139988993],[0.44249324925490763],[0.82959368711272141],[0.82194790074743818],[0.81152903861112136],[0.64294037808057503],[0.95570169607757749],[0.0015483962436310117],[0.0015277405573810299]
766,27.46646266244455,[0.0014385434540362674],[0.0020287560654874137],[0.0015528564717451898],[0.55599809180708626],[0.90604842503809113],[0.93606137862932193],[1.0],[0.99899119986750162],[0.65022390481517323],[0.48878098897354172],[1.0],[0.9240290477285471],[0.90835437173016675],[0.6369441508478797],[0.86561828435688926],[0.0015227962391692329],[0.0020130852055237347]
767,26.30849361024916,[0.002335194219419634],[0.00245133234550865],[0.0016163471785312633],[0.75897582092914595],[0.59467615392685391],[0.6076747924281557],[0.71163390498070322],[0.98247480719979108],[0.53965179878990599],[0.43590291535485359],[1.0],[0.90242761886006129],[0.92707132042335538],[0.77709800122009809],[0.80936776774291652],[0.0018391372822569307],[0.0021085702445701182]
768,25.62990181381156,[0.0018183621820083151],[0.0017197082732922087],[0.0019779953640035597],[0.84601699125965357],[0.67273193892240868],[0.77137259558350935],[0.83306881117056386],[0.8003190229177799],[0.7991584450003093],[0.69168078056431348],[1.0],[0.87298716712289048],[0.75871919446831815],[0.49688433960861844],[0.49549822779882469],[0.0016359293795679686],[0.0016901503378954352]
769,26.54128796995063,[0.0013134261069559505],[0.0020721828835934542],[0.0015684654954106203],[0.85023033776060641],[0.92578178841126135],[0.80521164320577077],[0.74543137188189945],[0.6845774141001375],[0.56745607119533392],[0.41634239711015253],[0.99486097753915359],[0.77371476815971807],[0.80371228063881239],[0.58565060373185029],[0.4845215318483761],[0.0013134261069559505],[0.0020721828835934542]
770,25.41495040651306,[0.0018282036844345928],[0.001710248647702306],[0.0014999228439444567],[0.73111350200640735],[0.60925888577506093],[0.82503889747783399],[0.8329101421529731],[0.92988157379524661],[0.72356440607733208],[0.6249228802779474],[0.95893981225629776],[0.76019645304116801],[0.93016824288181166],[0.60289550535955749],[0.89984491698257907],[0.0018282036844345928],[0.001710248647702306]
771,27.128495932020243,[0.0017318270443259509],[0.0023331812038714927],[0.0016102105028395486],[0.51582775955942883],[0.64046308442875421],[0.75081710814690927],[0.59588047369108199],[0.81334010721037209],[0.43619797293453677],[0.35922383462921759],[1.0],[0.82656134585857877],[0.75223784111297998],[0.55642917542337589],[0.77132715398063301],[0.0017318270443259509],[0.0023331812038714927]
772,26.045015399608936,[0.001507609716465852],[0.0020054284123749433],[0.0018463329711647103],[0.58459591283973078],[0.94684326253900741],[1.0],[0.61566563230083093],[0.59439092637824931],[0.6893067629958749],[0.61840640072300745],[1.0],[0.95976369254113358],[0.53091768906337611],[0.84428010521056263],[0.7779429191466849],[0.001507609716465852],[0.0020054284123749433]
773,25.945769958175035,[0.0026959442440830372],[0.0016552855995187188],[0.0024582915487130208],[0.73102637187428132],[0.41727305070348741],[0.45657105505604362],[0.61769230144205611],[0.94079805473079314],[0.75595910250974918],[0.65133768737998132],[1.0],[0.74535503248209767],[0.55864671065673688],[0.33828253870711578],[0.91829359882548556],[0.0026959442440830372],[0.0016552855995187188]
774,25.46544676023392,[0.0018358080998446824],[0.001271180041029385],[0.0016636491879752913],[0.61739584611858378],[0.58102140640576083],[0.63473275930357642],[0.71110056840850588],[0.99628668372607776],[0.92033693361083579],[0.7613729399539213],[1.0],[0.93196837948285971],[0.73914131278734985],[0.53228035788834638],[0.66289084994784975],[0.0014233451845952483],[0.0014918364633909054]
