iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
822,26.44450486680001,[0.0022058074155389407],[0.0017597031832204957],[0.0021307196643921],[0.92595119342557286],[0.65216546378644802],[0.68166779103193564],[0.69333202291729479],[0.78424405742036063],[0.86026935302232577],[0.78286696185975524],[1.0],[0.59080216002487429],[0.82070116588679809],[0.52030668970776772],[0.58454004905471613],[0.0025263565552268719],[0.0021112365240797404]
823,25.09056382440147,[0.0015857165354351554],[0.0015776649257917552],[0.0021876762478304501],[0.50213542837920855],[0.8512261039171074],[0.90041172593330443],[0.58826176575682809],[0.59616730650323446],[0.86095275686762007],[0.73980190864685946],[1.0],[0.53957092850931521],[0.69848539391735909],[0.44016296073179861],[0.80069292579673035],[0.0025705418812655423],[0.0015660256056920785]
824,26.97558776663424,[0.0015029579938437565],[0.0023300665903904227],[0.0019538124719913896],[0.9725253100406821],[0.8820312613953345],[0.66251375745620544],[0.62130370054237249],[0.79106402127462661],[0.46177951230852382],[0.41720595812549482],[1.0],[0.77287587960465753],[0.61762379971995851],[0.52488370363581094],[0.67752319763690816],[0.0015050050253593295],[0.0017030036953891159]
825,26.60306669591737,[0.0017230196277562837],[0.0016673177602202216],[0.0017604820327095649],[0.82218794638342629],[0.85888893912343489],[0.66987155739118509],[0.71791818575869071],[0.92481034716900479],[0.81548803305680551],[0.6593398933092518],[1.0],[0.45897939801995979],[0.85194413176688721],[0.59258784469964509],[0.89348784765979594],[0.0016515925306534451],[0.0017505930880633569]
826,25.05150720434793,[0.0016161080312063758],[0.0028556392260944974],[0.0014774121080471381],[0.87980186219575618],[0.61490531075191823],[0.72795141833249466],[0.66771215826520636],[0.62519678950386759],[0.33564530456006136],[0.26851701772708758],[1.0],[0.83337093338341373],[0.81587452643914338],[0.54374540736237253],[0.84369169988579817],[0.0011707648317239583],[0.0014759471715111716]
827,26.98910842274383,[0.0015457886068224735],[0.0019520296994020025],[0.0022567627381925859],[0.58613987888921204],[0.74690041774462701],[0.82213303476000865],[0.89542502211582153],[0.86287175233939961],[0.56764676335643605],[0.53823949841572649],[0.9539496016698561],[0.83266054944089618],[0.56132008877569461],[0.38363961251878187],[0.88514388947471545],[0.0017407769847464505],[0.0013791424851231637]
828,26.891723993812363,[0.0029158495687092167],[0.0016484649556431363],[0.0016124071474192814],[0.55378222736174576],[0.35320479056548298],[0.462513000361228],[0.64467133608312466],[1.0],[0.71084114907719598],[0.6433327498426582],[1.0],[0.91379281908464827],[0.79566962229839366],[0.61179054381576881],[0.85976673792360514],[0.0029158495687092167],[0.0016484649556431363]
829,24.522275289308347,[0.0013000587812462272],[0.0013495924778214596],[0.0014957555695701008],[0.99775517346563614],[0.8680804632026442],[0.88622959747392094],[0.89878956802751753],[1.0],[0.86508706905325616],[0.7474009278909558],[1.0],[0.6852388701368376],[0.8745796514528652],[0.58208663098065994],[0.8427001504580558],[0.001485838154587249],[0.0013706020850236533]
830,24.94821757903628,[0.0017768873615501835],[0.001705352673145144],[0.0017665340702874288],[0.46244165353085026],[0.69644775058084751],[0.80345522479048737],[0.82357709374036292],[0.85334656276332121],[0.7931129683196716],[0.61817605417446864],[1.0],[0.81140808739518466],[0.81165135228927632],[0.56371462511740544],[0.8776578102200594],[0.0017768873615501835],[0.001705352673145144]
831,26.49393776924941,[0.0018450628314716777],[0.0013192408379052445],[0.0023081158949468383],[0.6308599208260891],[0.57055416713175444],[0.66779414993785025],[0.59951465895798373],[1.0],[0.82947675255318898],[0.73249215948607471],[1.0],[0.68641896313338813],[0.50072772142928657],[0.33927429316397234],[0.73118300564479788],[0.0014815376089059029],[0.0012348528472773124]
832,28.090022076712465,[0.0018275348305727412],[0.0020271062733929202],[0.0016921747752117744],[0.39312476130681162],[0.66616789424526135],[0.72189099347574226],[0.74135839650991009],[1.0],[0.60934750876495669],[0.51509768180499393],[1.0],[0.90805848195682204],[0.85866367449671877],[0.48013936629096482],[0.84216589767567851],[0.001562016188555948],[0.0014109313787991629]
833,25.90711345900612,[0.0016647094370353943],[0.0022923293090439945],[0.001670512958373449],[0.66346041338537476],[0.73013082664494444],[0.85621920365231352],[0.70344467009648803],[0.59133888388169842],[0.55690978308894978],[0.434217993281658],[0.77949889494203561],[0.6269706546814241],[0.70922487009049906],[0.76233418375338979],[0.69513737680438148],[0.001943907843265702],[0.0013357643319091839]
834,27.12990555367713,[0.0014718999818046918],[0.0016100091892025659],[0.0013931679624927251],[1.0],[0.82563754566041458],[0.87231777075401729],[0.83567898185397294],[1.0],[0.77390906077356203],[0.68385104860462587],[1.0],[0.9780408533212871],[0.96815545186813523],[0.73444770984678098],[0.79623915025963909],[0.0014718999818046918],[0.0016100091892025659]
835,26.286145496857948,[0.0016212743781615635],[0.0026483163348604011],[0.0012640982737202044],[0.85078628866873363],[0.63435434737229068],[0.7319579209308118],[0.89079400163024358],[0.54714181251675054],[0.42141136155914866],[0.31603057092630604],[1.0],[0.83345844759940635],[0.95628666890156633],[0.71102492920438909],[0.84999837300769598],[0.0016741939174549358],[0.0015943815880263279]
836,26.31258534231271,[0.0016646877861213882],[0.0017830604181641729],[0.0016906312634275555],[0.82704181613155725],[0.72710060015519062],[0.86636704733471936],[0.7830785809171138],[0.77073202840588362],[0.74135638373356505],[0.69900948916704631],[1.0],[0.79520313984927304],[0.85540053821498341],[0.64901110061991518],[0.62120994661462559],[0.0020146381264563029],[0.0015302547945057476]
837,27.518550708503376,[0.0025669348603872821],[0.0016140245861590574],[0.0023725832685760895],[0.55848359631754207],[0.41994912227972692],[0.46114911923475194],[0.60519782866465532],[0.52951271580376869],[0.58129035761785319],[0.87183413139135113],[1.0],[0.57311298142916034],[0.48889906268613009],[0.40494818704556529],[0.82419914673685279],[0.0025669348603872821],[0.0016140245861590574]
838,26.65488618006191,[0.0016687374882192185],[0.0016256056049802625],[0.0015488464690213144],[0.67857436419407979],[0.8164202297632841],[0.87057155729943148],[0.79961645578638163],[0.9548396447633567],[0.83299127266573758],[0.71344199907567107],[1.0],[0.81069801610960379],[0.99612761509378023],[0.68071154467369521],[0.76871596635319783],[0.0016289840970036273],[0.0015322147083429161]
839,26.30471772009938,[0.0012866536825755226],[0.0024040994047650477],[0.0014860048628317357],[0.81522368148797231],[0.82640156512725282],[0.97135635420632593],[0.60092188115361034],[0.72554829310698454],[0.4305271593154264],[0.36633423450877828],[1.0],[0.94426305137601285],[0.73297315098731475],[0.70281533388181738],[0.75164028772710811],[0.0012866536825755226],[0.0024040994047650477]
840,26.997948295138464,[0.0018141692543763854],[0.0024377722549557834],[0.0024360615990252632],[0.69146013970101017],[0.57986234039661289],[0.66658755566145911],[0.76185822345349341],[0.68911298919023778],[0.44695198999926322],[0.37117587432482191],[1.0],[0.76039836660917715],[0.48534901288977905],[0.32850881917814734],[0.56353100350378149],[0.0018141692543763854],[0.0024377722549557834]
841,25.660049259243028,[0.0015374459091269665],[0.0013485732762215097],[0.0022670537147166381],[0.73509561105709031],[0.78777246810047608],[0.85944352166903515],[1.0],[0.81278744986531759],[0.94947542540176411],[0.82215989572383297],[1.0],[0.72748252780506206],[0.5872970374317289],[0.44593654416667394],[0.59540298239543898],[0.0015374459091269665],[0.0013485732762215097]
842,26.35253862664501,[0.002041296478772936],[0.0020114575531457457],[0.0014852243991674285],[0.61739714416838087],[0.55616258088663895],[0.64742184281271309],[0.80199100274725543],[0.99475951815876096],[0.59994434374916361],[0.47994133051456633],[1.0],[0.46198055351969713],[0.91017161892134291],[0.70344407115875751],[1.0],[0.002041296478772936],[0.0020114575531457457]
843,25.96260375114861,[0.0023757173388961883],[0.0018191425745858747],[0.0015511037301159658],[0.69602091736273308],[0.49169791338852714],[0.53714918820274804],[0.75837582981486018],[0.98364093160658428],[0.63770079642143618],[0.5962342035893341],[1.0],[1.0],[0.86666303555694602],[0.6377720947646327],[0.84690045872091646],[0.0023757173388961883],[0.0018191425745858747]
844,25.147952966074033,[0.0024063859975748114],[0.0021520411164125952],[0.0019863319724456874],[0.79654383863260569],[0.47715298062613987],[0.51078673895746352],[0.56179465499749359],[0.99999989024370795],[0.55742569303533696],[0.45453851204929507],[1.0],[0.9999731082711647],[0.69375419588719511],[0.42179675059151012],[0.92483574568693916],[0.001992077254683422],[0.0016039417155238045]
845,26.07360134803033,[0.0016046415090068544],[0.0013961468546066502],[0.0016196228562690429],[0.73431630576495355],[0.80488890007625558],[0.86722111796616796],[0.57613648037883158],[0.75907722973998593],[0.96925952791038117],[0.84513273679005474],[1.0],[0.61796077192275856],[0.89731378676840623],[0.65041991387660136],[0.90435698366522221],[0.0015378390782199713],[0.0016775519310306963]
846,23.87885916764161,[0.0015321002525913174],[0.0014769213335251719],[0.001674412122842639],[0.94005661223676262],[0.69231875663484987],[0.86021676210924602],[0.97110883135902548],[0.70240426011382739],[0.76201651535336656],[0.78085318269790926],[1.0],[0.54692334753605398],[0.732166832094583],[0.66444593014755848],[0.6165558573942167],[0.0015321002525913174],[0.0014769213335251719]
847,26.747993227257172,[0.0018403877985477823],[0.0015156564320418786],[0.0021010020166737919],[0.58968186612852014],[0.90691015760963811],[0.4520151585304093],[0.95095261145674159],[0.44000001618977591],[0.92979613417196427],[0.75775255845317124],[0.97495824227967232],[0.52839382608752561],[0.75121853084142609],[0.42875563507280201],[0.53421015072694467],[0.0015516670946348343],[0.0013150053184959321]
848,25.558354819462355,[0.0012607924974116225],[0.0017792206908636143],[0.0023885129371898906],[0.87639066428515244],[0.88623229223121458],[0.99997961327511398],[0.99873586714036711],[0.99905083855639276],[0.65288237975687702],[0.54808407979786],[1.0],[0.59853817050918401],[0.56421602047215969],[0.32681717801022792],[0.81480868583068244],[0.0013297541943816382],[0.0018545762669151533]
849,26.667234110641342,[0.0019007467143637435],[0.0015195083552405619],[0.0016750313480202172],[0.64176914824303244],[0.70009762523806607],[0.65585217749569824],[0.64121688687144118],[1.0],[0.8977579418794579],[0.70098059928794199],[1.0],[0.71035167859176807],[0.87627304103191439],[0.59329586495540521],[0.69516468420388222],[0.0014668208216085388],[0.0022758557604780627]
850,26.26306802950295,[0.0016218165399715101],[0.0021219487767068501],[0.0016408749869429307],[0.89549142608042409],[0.82476151506504203],[0.86843797258152233],[0.48529204433945256],[0.72214054907021263],[0.61329703370330413],[0.5361630130529379],[1.0],[0.49619425893421248],[0.81122835993426534],[0.81898068335480156],[0.85736693182364299],[0.0016218165399715101],[0.0021219487767068501]
851,26.383606749093875,[0.0017272541291173948],[0.0021288935581416646],[0.0024426857848028338],[0.68630840410173455],[0.86016877144022219],[0.83525252187401233],[1.0],[0.39703061368821968],[0.67970722084173496],[0.64080556962415436],[1.0],[0.91914622578624061],[0.6444362933061385],[0.47502697978712782],[0.42101430329876055],[0.0017272541291173948],[0.0021288935581416646]
852,26.98395442228088,[0.0013827720755522632],[0.0016287943267029314],[0.0015808137512887677],[0.89973687795876234],[0.77638734265510534],[0.80995700140051763],[0.88793485369238623],[0.68686410356309291],[0.69145570848485749],[0.59936957391327539],[1.0],[0.72055200318503332],[0.77540379464372289],[0.54742748635254967],[0.92761297090706352],[0.001376745625175757],[0.0017417054838339552]
853,25.52429639818954,[0.0017037039493338346],[0.0018291157911723976],[0.0018799911084992349],[0.76514089309264599],[0.68118396960112038],[0.7634242986296409],[0.70396788781727448],[0.72150113249546965],[0.6579555935140754],[0.61684061062049822],[1.0],[0.48881773933196487],[0.66516343073105444],[0.62940891942528165],[0.80897888684667796],[0.0018028839701910715],[0.0015384453393593733]
854,27.257088826305928,[0.0021464769311991816],[0.0024148135633564882],[0.0026470954660853807],[0.83082967868948465],[0.61781003961389902],[0.62923622501870691],[0.62106499680705751],[0.94425093433678187],[0.55186799837733702],[0.43099392098063299],[1.0],[0.72693012183763284],[0.58383129551298452],[0.29619178997126772],[0.92959493522254477],[0.0021464769311991816],[0.0024148135633564882]
855,26.986913501169873,[0.0018721078632404908],[0.0022881231145222003],[0.0017545132075580949],[0.9975137513905199],[0.69802254532026342],[0.63837668137625636],[0.99906319538030486],[0.79272646693649018],[0.53304012087201524],[0.52125937616184759],[1.0],[0.60804623498879673],[0.82278149110738408],[0.6599675935646786],[0.99783913638377109],[0.0020667379356315019],[0.0014485569054870084]
856,25.598015578072484,[0.0015365164165765943],[0.0016348968659253837],[0.0016777963187501466],[0.95569486498437262],[0.87264734877169037],[0.75486586440954784],[0.64614899230003819],[0.574707394295767],[0.81297388608271737],[0.67140124042095661],[0.82879656964365322],[0.80337727497585809],[0.58413424907252043],[0.81542279624783998],[0.95045105802191276],[0.0015365164165765943],[0.0016348968659253837]
857,25.582753490235405,[0.0014722104679003589],[0.0027134794891098268],[0.0019175996552132091],[0.99996205287840811],[0.78568701848391742],[0.79858526980257372],[0.77763519757941391],[0.65355152401878147],[0.44783341900655954],[0.33365037544903664],[0.99522699140731741],[0.53085321164965771],[0.71063669566238485],[0.44094884200797979],[0.93534086758300083],[0.001582126825695529],[0.0013525359894822064]
858,25.235450337012757,[0.0016703330449682752],[0.0019108811087323319],[0.0020008548776163648],[0.88646323561208151],[0.70244078929153275],[0.72352740909534641],[0.62831520903195748],[0.80151827873421189],[0.63984942460216132],[0.503061790281642],[1.0],[0.88696956729820464],[0.51953934731082274],[0.5995050933599837],[0.70761019285998583],[0.0016451001513584917],[0.0016732322115902698]
859,26.301862044740453,[0.0019022679571508161],[0.0020523543279447054],[0.0019234189062085627],[0.68030162672255678],[0.75286741261697321],[0.72231593756411583],[0.61320908097505555],[0.56074917029136429],[0.65342938890671964],[0.61863709208350759],[1.0],[0.6740576018369675],[0.73881149111215028],[0.66867158845147667],[0.71497218025157316],[0.002360046956602968],[0.0016206915146924628]
860,25.16233268794958,[0.0020483573254211351],[0.002726973730424187],[0.0025158484949853177],[0.83007406221862601],[0.68305488274839676],[0.75860537854814836],[0.8013000206148011],[0.99991949739043517],[0.54493390049134272],[0.41130040391039441],[1.0],[0.7772810935812775],[0.66441677537791466],[0.46206242306822065],[0.85939419954483554],[0.0021493857020526419],[0.001938993234841091]
861,26.164907884074136,[0.0018159390529524089],[0.0016960140348246111],[0.0018567532276114185],[0.96121033380430299],[0.63364767499460339],[0.70067855651830802],[0.69428195792121472],[1.0],[0.72278348223437994],[0.60707581200719751],[1.0],[0.79717694244434567],[0.73417465192281572],[0.53113833629563245],[0.80828270876968267],[0.0014009493121754368],[0.0015035126387592523]
862,25.84327776821223,[0.0020078772500481956],[0.0014271787147221993],[0.0018606656100376706],[0.8597457399313031],[0.52661460780629532],[0.62031540030704591],[0.99970501439729975],[0.99861947303877097],[0.84827306304663874],[0.76087968378847481],[1.0],[0.95847355029638615],[0.67723611933389238],[0.47814705677813651],[1.0],[0.0021336137609596073],[0.0016162403086847354]
863,26.139364446520165,[0.0020548160013538763],[0.0015805809525172854],[0.0016432604620048585],[0.76327750791769711],[0.6426494478133028],[0.68617873443508626],[0.95197441431881691],[1.0],[0.87801312377915164],[0.79787319526441258],[1.0],[0.99997785010148199],[0.89954834615637824],[0.74400891079733378],[0.65175195886704362],[0.0022430161691325834],[0.0018994515209426188]
864,28.099899269011875,[0.0015207459576472293],[0.0018896768117500629],[0.0020020610792718108],[0.8799144128034242],[0.78467662015262429],[0.83831793816504618],[0.91943800135512399],[0.94147876234070349],[0.62111145329167794],[0.57314926065980176],[1.0],[0.56986257130265994],[0.67744543652445866],[0.53493921671539146],[0.50712619045092089],[0.0022347082969618182],[0.0017246165887177534]
865,26.640223162128986,[0.0016946346311962901],[0.0020913613041107504],[0.0014988677638085313],[0.73943808241552222],[0.71163443531599646],[0.7452388068098228],[0.89896915400411759],[0.72850306719293956],[0.58586772830774425],[0.48742637965358809],[1.0],[0.52518065678215342],[0.90121262385145295],[0.70116429150299253],[0.50322469504917877],[0.0016946346311962901],[0.0020913613041107504]
866,24.640603351668954,[0.0013954122404721825],[0.0012883891221726618],[0.0015199420241749362],[0.91251206999609646],[0.82883263884827507],[0.89256815544053469],[0.84660947917698437],[1.0],[0.90986044494413021],[0.81054174664098788],[0.75639228180295204],[0.65317876978968592],[0.85627878013291236],[0.62139516115372717],[0.58112025327740746],[0.0013896353442013898],[0.0016786255454838139]
867,25.189194333749906,[0.0016094635880056218],[0.0018949691830313364],[0.0019881180801838427],[0.54314658538580973],[0.74145735947652613],[0.88960977759489257],[0.97874783166680035],[0.95565531245298541],[0.60252654541744932],[0.57030022663217572],[1.0],[0.82427651813121394],[0.64763995454141532],[0.46720390352740709],[0.72829042828808865],[0.0015187221159583264],[0.0020130362296146287]
868,26.123799112741764,[0.0018166656563120553],[0.0019783298632040092],[0.0024999307475066512],[0.98954531288710113],[0.69095160227133634],[0.77886726100480286],[0.57966496956435609],[0.85602734781938683],[0.64279894339257115],[0.58200228417429611],[1.0],[0.68960897630310669],[0.56685814679773694],[0.36518517959090946],[0.96967519103722544],[0.0020508262959272883],[0.0016820432751663006]
869,25.6827731239564,[0.0013988904122319012],[0.0015579782245485618],[0.0013261094915721361],[0.98843869838681453],[0.73062681303622012],[0.68323081724660062],[0.95597046507282535],[0.9967329612097322],[0.6597550288937466],[0.54608159176007121],[1.0],[0.98577624227376981],[0.83498603063873134],[0.60362337575660829],[0.83274975270669127],[0.0018892480982271587],[0.0013279244029681947]
870,25.71440508615484,[0.0019281560058681535],[0.0016130403368914137],[0.0018644465923032816],[0.76270513479036994],[0.67455051803675259],[0.59639477977592548],[0.9994865375155525],[0.26739157804140357],[0.75584739335668405],[0.77314205095098876],[1.0],[0.78083283769335643],[0.69095355398785785],[0.5884298325009879],[0.83403009966917296],[0.0020953659854082152],[0.0015783908485510478]
871,24.94543234944953,[0.0015302553113841211],[0.0016594891089757313],[0.0014280380315581653],[1.0],[0.76605436407767424],[0.80677698975908718],[0.99206297577777081],[1.0],[0.74675399345815108],[0.6511669681847122],[1.0],[0.9440471350336237],[0.971937180191349],[0.67243908573842748],[0.79302633888082275],[0.001600896312143496],[0.0020168981068442449]
872,25.83930318315113,[0.0021729056035679761],[0.0026220987959147957],[0.0017725854121419249],[0.90750665152311627],[0.69128642003018825],[0.64798182278710592],[0.49208129054384675],[0.70426036948138193],[0.54215544297625451],[0.46976689603794897],[1.0],[0.89676798263330537],[0.84793683583099111],[0.7541388472996311],[0.55322656347267873],[0.0018485401074693208],[0.0023459695018299143]
873,25.500750763166234,[0.0013835576152008144],[0.001773557475313603],[0.0022941267308402846],[0.9588007447565472],[0.88554347329463612],[0.92326749463916447],[0.79484053754860939],[0.97762047307274957],[0.69459086046391916],[0.59269149856533765],[1.0],[0.73431609356068028],[0.54495594575759532],[0.46501846459768081],[0.60697567397710195],[0.0013835576152008144],[0.001773557475313603]
874,27.36948441547663,[0.0019360909001770454],[0.0021673762228565652],[0.001909137486302559],[0.5993791122284361],[0.68219554679621197],[0.74201120364983375],[0.80652630929491076],[0.87651307783842447],[0.64260677954727141],[0.52543210865904366],[1.0],[0.9186913927842062],[0.80375971185199924],[0.50823590737567437],[1.0],[0.0030810724119604282],[0.0017625420990144969]
