iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality
2814,26.098541427770865,[0.0015673466962478066],[0.0019155267056350511],[0.0014873766801827282],[0.99999091827903452],[0.75397937888412392],[0.81873348151675107],[0.87752411765232807],[0.99999970421687423],[0.66785257830849032],[0.54815261011412009],[1.0],[0.50825267772663929],[0.96249371262109618],[0.68764714331524068],[0.82371708863747384],[0.0022856733857612443],[0.0015014003325303782]
2815,25.717757073924023,[0.0013292284424291645],[0.0023681893258689635],[0.0021419428551971986],[0.87439079871321479],[0.84314102615535624],[0.98607092150835551],[0.99561871436085769],[0.73020878230153785],[0.4887925537529389],[0.41958043040338228],[1.0],[0.87852423624936338],[0.5939328928113532],[0.37722024473448784],[0.95073772289368019],[0.0015065491378838947],[0.0013716860366717043]
2816,26.002225008915843,[0.0020729304525619052],[0.0017500825432376632],[0.001838463555000891],[0.94303600873597171],[0.62790330835105312],[0.66633300328993872],[0.62735145888813859],[0.99210538019136607],[0.81780946376558161],[0.63701361398057732],[1.0],[0.99533490905188371],[0.8215858362077384],[0.55894721733396457],[0.94359630972678787],[0.0020729304525619052],[0.0017500825432376632]
2817,26.5940969734661,[0.0020691019072543448],[0.0016728153603700058],[0.0017526591952389814],[0.75197295847426515],[0.61891941882170742],[0.63459167324092092],[0.95598085873567618],[1.0],[0.79825686511056504],[0.7143397111650045],[0.98804567516891728],[0.69808517059355091],[0.83177119608537886],[0.65048018015584974],[0.62848919949501925],[0.0020691019072543448],[0.0016728153603700058]
2818,26.75648952000813,[0.0017441841421453885],[0.0022194835447987282],[0.0023003946512574758],[0.89011912088636258],[0.84175704847155453],[0.71519408372183846],[0.47096082780697313],[0.85717040565137204],[0.58145876530807039],[0.49764750105216465],[1.0],[0.97544291023981178],[0.50234272310172701],[0.5304045029372676],[0.8856242271080963],[0.0021387269723188163],[0.0016710065105378646]
2819,26.916912455216913,[0.0017840013746604488],[0.0021965864946489333],[0.0017110161910930954],[0.84141455060868786],[0.61277467506064642],[0.95318745063208832],[0.98979950680095541],[0.69648894761425484],[0.64674393904012006],[0.57189263896081166],[0.98357818996324009],[0.42767207324773082],[0.78122777865580262],[0.94718418643098223],[0.44355473071994761],[0.0017840013746604488],[0.0021965864946489333]
2820,26.347534269424692,[0.0015354723731761388],[0.0015015445400241578],[0.0016637046696233448],[0.62101344438741835],[0.71149023313364768],[0.80182870043853915],[0.97717877698365019],[0.73100640909359083],[0.78310792082062519],[0.64890053230040556],[1.0],[0.63744495699215742],[0.74725182169623694],[0.56270430672363614],[0.63245224071582584],[0.0022292798678330561],[0.0020435498103834049]
2821,25.836282742429272,[0.0024248791734857167],[0.0022664791718448041],[0.0016497812094540265],[0.88943945264939006],[0.48351860427599336],[0.56089456486389799],[0.72353935475717801],[0.6257823645388233],[0.53756378170142827],[0.58305978092871191],[1.0],[0.68826148751060379],[0.69839876112944221],[0.93576349589741881],[0.67403689682932721],[0.0021581092210024577],[0.001581521928177676]
2822,25.107859873789813,[0.0020081380219085232],[0.0013619429392393578],[0.0018132342400798418],[0.53964296666729794],[0.6001773772755159],[0.61789113571716359],[0.78928651942467076],[0.97512597843642079],[0.88190518440216703],[0.78852289550680288],[0.81818637145120499],[0.76018713614054967],[0.72765893353796374],[0.49647222962064236],[0.77089803768352849],[0.0013675337166847434],[0.0018711697560951368]
2823,25.449940969245556,[0.0013130501378419424],[0.0018578165492312282],[0.0018688667405720727],[0.72117133574877512],[0.91007297390451869],[0.93677221588859272],[0.87672169303920322],[0.99247816244399978],[0.51520242702474206],[0.63601590625594862],[0.60502293442373778],[0.88585164741454825],[0.68538185587197065],[0.43839568448609789],[0.57142715630333762],[0.0017986222588777245],[0.0012505162179526352]
2824,25.584891360042917,[0.0022438649879710226],[0.0019383269266571856],[0.001845137444340561],[0.74193331235482329],[0.47310079869116489],[0.54882322248876059],[0.67066098275860875],[0.77986348451331344],[0.60070362726648063],[0.50314006089987451],[1.0],[0.90269144748668662],[0.67140785395995795],[0.45217434185725203],[0.93195167805068557],[0.0022438649879710226],[0.0019383269266571856]
2825,26.77230614549163,[0.0017342005707390307],[0.0020606538361039872],[0.0015275399002428469],[0.95868769455271585],[0.49548462868775606],[0.87720091306179626],[0.48542273442671269],[0.81411307587888282],[0.61039829905714038],[0.47807232535982497],[1.0],[0.62348431460155451],[0.86877018175955056],[0.73887683599233622],[0.56807254376801586],[0.0014068847323359113],[0.0018509596946865714]
2826,26.811935069331426,[0.0024748570517690305],[0.0022247409276329178],[0.002273809501215418],[0.82962182568429821],[0.50603401872803089],[0.58772085937400509],[0.63167004071158073],[0.99997287191212891],[0.59492843031598941],[0.49469020788173484],[1.0],[0.87268605948452005],[0.63843076798447251],[0.45012306611944858],[0.75025978645506408],[0.0018836763451665628],[0.001907911093094794]
2827,27.56315079506286,[0.0014745465417728143],[0.0019488263733997702],[0.0017776900634245418],[0.97320188940436303],[0.7736081035157184],[0.85912416226246968],[0.96041301267472212],[0.73481046387177318],[0.6669216307723288],[0.50512734071497689],[1.0],[0.92449661007664985],[0.66207560031503121],[0.67150695736644872],[0.46326071347838094],[0.0017135954991051583],[0.0013371602240133118]
2828,25.62043638832985,[0.0016442167363543425],[0.0020873042152237398],[0.0015544001979296285],[0.91504500267025968],[0.63993972999792303],[0.69714610928365162],[0.64253664342791428],[0.8229204549196879],[0.49249156443694186],[0.4272520866974383],[0.99986709930194795],[0.65898197998885899],[0.79458611214900876],[0.55572106757167306],[0.85121358234117905],[0.0016971311051728888],[0.0012366630277946822]
2829,26.950356210700885,[0.001821801363369846],[0.0016122248648188231],[0.0011941640286067257],[0.93205548367566404],[0.57888177062312873],[0.59215344812336057],[0.86362205905666689],[0.96946305311237957],[0.72653244150839824],[0.57299213389838333],[1.0],[0.91966067660691797],[1.0],[0.87066474660636262],[0.68905904557179487],[0.0011720393647476901],[0.0013284513852824809]
2830,26.83704738843476,[0.0013614107874740933],[0.0016855847796212187],[0.0017030487005645356],[0.93872586506433064],[0.86985663020197856],[0.83618878010026854],[0.59336772575887009],[1.0],[0.67924883266249858],[0.53943873489664584],[1.0],[0.66041391248157211],[0.72235887780950681],[0.59356531735592566],[0.56788310062963376],[0.0013614107874740933],[0.0016855847796212187]
2831,25.373568496764452,[0.0018269888174419768],[0.0027695731582258465],[0.0020284927580543344],[0.79052998452826406],[0.6153453749743768],[0.81104115517767594],[0.93149998247193566],[0.6528369295240285],[0.40112579955057182],[0.40576746035754901],[1.0],[0.81513119557977642],[0.51727580416319341],[0.71173639118627707],[0.44884769728012913],[0.0018269888174419768],[0.0027695731582258465]
2832,27.29974965921691,[0.001540829123677312],[0.0014996793897713023],[0.0014710825174651387],[0.69554840776119664],[0.78324226066331371],[0.84689654854045915],[0.99063600717071998],[1.0],[0.82639991109510169],[0.72566605923844241],[1.0],[0.65295053503002187],[0.9095800795314487],[0.75641337137153619],[0.79432984827082709],[0.0017112408429115766],[0.0020179371816035907]
2833,25.415887991666366,[0.0013218807365827367],[0.0014549452727506407],[0.001543019244210686],[0.83166404182512799],[0.86652053599244738],[0.93618187959292465],[0.82449315559624714],[0.98459237645697262],[0.79226335240565415],[0.69121905954442819],[1.0],[0.84351735920333837],[0.84877749489946996],[0.5856121121413671],[0.58302089222689835],[0.0023315138650089606],[0.0014613009696090029]
2834,26.340232066353146,[0.0015785233689666334],[0.001818086289305243],[0.0014968262120541587],[0.84886063627556618],[0.63702245545857272],[0.70766660801643277],[0.84976772894610764],[0.90784577600731442],[0.58349097826516927],[0.49831836462533663],[1.0],[0.89761189717776557],[0.79651303784509664],[0.58756096826664583],[0.7256410090582468],[0.0018232169432518819],[0.0013033469481764093]
2835,26.480903648935602,[0.0016546877925948111],[0.001904349469871558],[0.0017539296728328879],[0.78988937797070702],[0.5329580153043173],[0.86225485083526698],[0.80182358878421844],[0.81536713142094541],[0.62435650168773082],[0.50562582891593544],[1.0],[0.60598160032964021],[0.79418630814053337],[0.4662230101283964],[0.58638941298944824],[0.0017078662561367253],[0.0017132414336713531]
2836,25.04507494717531,[0.0025569847362701958],[0.0019666898651188314],[0.0014901182264328572],[0.58776696582632992],[0.50858480609041001],[0.58228703242666091],[0.46850734268184785],[0.45377652984801142],[0.70403063460319681],[0.5890563792477963],[1.0],[0.45933304400131147],[0.97902791581180626],[0.81889892738332515],[0.94429834018441017],[0.0025569847362701958],[0.0019666898651188314]
2837,26.87908735380825,[0.0022105413917180017],[0.0026329555448241782],[0.0016620433561881365],[0.48548551128956352],[0.51180642341186877],[0.64368505234988471],[0.4803597565501162],[0.89037332316145124],[0.44720759088546774],[0.35890985772772116],[1.0],[0.56970125998158561],[0.84428390691660038],[0.61346119742990801],[0.49313209082371456],[0.0022105413917180017],[0.0026329555448241782]
2838,27.714298556385575,[0.0012958829563925467],[0.0023526017323700632],[0.0015002729714654883],[0.77035252557688993],[0.99230030366972966],[0.99999999759392455],[0.42230121556985251],[0.46724869896956517],[0.5076577785951355],[0.46032681114166896],[1.0],[0.95233106450131455],[0.94714225483542314],[0.5904471241487772],[0.99970289113539623],[0.0012958829563925467],[0.0023526017323700632]
2839,25.13846133284971,[0.0021869404564994754],[0.0019639288312537917],[0.0018061245231922318],[0.61966640737645984],[0.48822034941859271],[0.51156197702225459],[0.88957004691764152],[0.59499498892068348],[0.55755923681424524],[0.52814897741077649],[1.0],[0.83610563201772969],[0.69798293763395947],[0.46005979322381585],[0.7584818489126981],[0.0012670793740736097],[0.0014482239233727379]
2840,25.754778484475565,[0.001632047780719792],[0.0023908452914210843],[0.0015638897412764696],[0.88889914667643521],[0.84088338316306643],[0.89329556820773148],[0.85231345865134789],[0.87905162821485683],[0.56429189820523651],[0.47976453322123802],[1.0],[0.89665087996066828],[0.99124455752758744],[0.71946259813225755],[0.61921123979575332],[0.0017961680719258966],[0.0019923309878031592]
2841,25.29105415056612,[0.0015922021319321744],[0.0024632209971069408],[0.0024620893383438536],[0.97423959239431646],[0.88472096788607391],[0.99954216488024572],[0.73728618386279998],[0.74060082395344295],[0.60806158160121027],[0.49780802257121864],[1.0],[0.87682209116458454],[0.55024533101438711],[0.57248639849145466],[0.60376884804749786],[0.0021622490765768609],[0.001763996318083938]
2842,27.869526512044008,[0.0017701585854932311],[0.0015681170632997898],[0.0019644352758511618],[0.89130930839823541],[0.63431552165401806],[0.71242111740007386],[0.89515415939774079],[1.0],[0.78096144155945368],[0.6433971001182589],[1.0],[0.46684114133958532],[0.6856267777185614],[0.47476025648759318],[0.8656542320241094],[0.0018456665332046152],[0.002029820081204281]
2843,26.578342511241427,[0.0026553506446362896],[0.0016716786421255292],[0.0016208682505492455],[0.51303659183337613],[0.43048200310558399],[0.4938508657756272],[0.60534491630580556],[0.94664816684856767],[0.62734641839483862],[0.79146679688815491],[1.0],[0.89157971958406057],[0.85855561428650118],[0.61492195516001624],[0.49494576946402796],[0.0026553506446362896],[0.0016716786421255292]
2844,25.56150110302737,[0.0017771006357633623],[0.0020936178288180063],[0.0018330676360297504],[0.57772823516482108],[0.60583681362677244],[0.76622807348802779],[0.60131991336698443],[0.77625259084815945],[0.52602922612098313],[0.45465454766249885],[1.0],[0.58581553291563226],[0.68626197949480339],[0.45928720613564267],[0.87808582143011127],[0.0015540701405356017],[0.0015858203090745593]
2845,26.49089690703369,[0.0014590248778106329],[0.0020599681238715473],[0.0019882707979182457],[0.8484126774732258],[0.6947712124183073],[0.87384842876004121],[0.93831460536679123],[0.85265823223807302],[0.49067027921224349],[0.43097715648065454],[1.0],[0.77878252237689727],[0.57468884303978029],[0.43614086543053165],[0.65594760917615746],[0.0014590248778106329],[0.0020599681238715473]
2846,26.50477036536762,[0.0020821311986460866],[0.0024638106721654451],[0.0032032994119413627],[0.71359160727064852],[0.66661873836737018],[0.75758895215263777],[0.89844370200796253],[0.78462512601776568],[0.57971199743643975],[0.51973868460572437],[1.0],[0.53859878162958674],[0.50319376076283717],[0.36929582877058276],[0.61466248163563098],[0.0020821311986460866],[0.0024638106721654451]
2847,26.04214199084328,[0.0027259934523793938],[0.0022112480068121054],[0.0017886020645139222],[0.64506757244011459],[0.50179022998311251],[0.56552867033119258],[0.65518933991997164],[1.0],[0.63166654340710515],[0.57640228060267973],[1.0],[0.74952982468699791],[0.73001141860492402],[0.89751511434760234],[0.70672216829789658],[0.0027259934523793938],[0.0022112480068121054]
2848,26.474980027617963,[0.0017946784318053632],[0.001984429357381412],[0.0020630527049006475],[0.62284156746130837],[0.69397222031979111],[0.780807664567162],[0.94692826462310797],[1.0],[0.64645568884762039],[0.53236606147287024],[1.0],[0.86552940727237093],[0.69159757848614234],[0.50131020891788114],[0.48050550971931089],[0.0018579701146785865],[0.0018892770222045385]
2849,25.92988396880416,[0.0022177891189655852],[0.0020888431893174575],[0.0022968276047610758],[0.37545441537404972],[0.61617494136050543],[0.67303294022199245],[0.96788716322716206],[0.85196274815756468],[0.6557371702128697],[0.6239204723580829],[0.97735476284180334],[0.62781787067486383],[0.67208500680978012],[0.52403543158642218],[0.65882641515716089],[0.0015349035394277011],[0.0018585961693547981]
2850,26.55014186551507,[0.0014939930613165342],[0.002185955564537212],[0.0016086415539862675],[0.75461121298719624],[0.75884048708539009],[0.82392955255092837],[0.75704474007913303],[0.90631298487001966],[0.51708649209905555],[0.42345816841189543],[1.0],[0.97227909968780302],[0.77198601524870969],[0.64292525742186102],[0.54200664539211196],[0.0017826351294329967],[0.0013577036564061951]
2851,25.89881052464125,[0.0015399440724175317],[0.0017926899999427537],[0.0021532013417435714],[0.85702872055998902],[0.5695267821042832],[0.95048096057081621],[0.8013205821409477],[0.49022642665460359],[0.66999363911360588],[0.50941018020089068],[0.94496513927842662],[0.62731184698238796],[0.56137790223756923],[0.42450452042766018],[0.88513124932637344],[0.0015399440724175317],[0.0017926899999427537]
2852,26.93878716639967,[0.0018920051199567967],[0.002767132842760256],[0.0017707467140679056],[0.99999311965473336],[0.68750706678716678],[0.778549849700644],[0.61798411738312742],[0.9382756324795436],[0.46061684081461352],[0.35931322013092371],[1.0],[0.96702916096548164],[0.8582896254582526],[0.63403750897630418],[0.74577186480083191],[0.0028038057219680335],[0.0022132396446805092]
2853,25.74333532724145,[0.0018521916558594254],[0.0017752992294186032],[0.0017537354262019966],[0.99995271273150499],[0.70322009060268598],[0.59312763383244316],[0.45470050326561762],[0.90351875498377288],[0.63577442383239369],[0.61562520286289635],[1.0],[0.93169572433554149],[0.74338697728688352],[0.55352390130616735],[0.8204477391917504],[0.0018521916558594254],[0.0017752992294186032]
2854,26.547066404364184,[0.0020690002996670009],[0.0023731512178524761],[0.0016261222460373648],[0.86517860120776402],[0.67299200571159012],[0.63174519612166691],[0.77023396097747754],[0.79280703364231953],[0.57966439299805539],[0.45818929610588893],[1.0],[0.95499370207799283],[0.93277813884821104],[0.724804103008857],[0.65479263371953744],[0.0020690002996670009],[0.0023731512178524761]
2855,26.779003438208335,[0.0017400811410372974],[0.0024316574636575328],[0.0021792543819401655],[0.77854166539393432],[0.71573386497020142],[0.90005367449528295],[0.90389925967737894],[0.79749674550373872],[0.54016735130199878],[0.45942879063568876],[0.96630707839121643],[0.66240359476271315],[0.64935514277136352],[0.57500166028644539],[0.49567297243346942],[0.002078345237123802],[0.0023256397607880341]
2856,26.10025503974096,[0.0018133663148067192],[0.0016960405572642445],[0.0015178251179001068],[0.62722646439662488],[0.79408437747226068],[0.73652308020793733],[0.88122597443638817],[0.88713638641879267],[0.80129924846745215],[0.71913742977310668],[0.87026420174600627],[0.80279263381340349],[0.96340968876128685],[0.87183811611104034],[0.55257870442317236],[0.0018133663148067192],[0.0016960405572642445]
2857,25.54696033357763,[0.0025058476436347621],[0.0020042453995784415],[0.0017940555176306772],[0.60255302834503566],[0.46068559484110161],[0.55962915809540736],[0.63856921308728642],[0.88382760464701904],[0.57543794141018667],[0.53398430445931988],[1.0],[0.77442114927297712],[0.72255758996575414],[0.55457946438074146],[0.9814040616759383],[0.0014630657271992309],[0.0019847245484389542]
2858,26.88557250532409,[0.001617254058074058],[0.0023686031473699187],[0.0017359951601932377],[0.90599522115190179],[0.73767538290803747],[0.73673201027302548],[0.45732949833365544],[0.87547099987724408],[0.44187042175403102],[0.35984621336353273],[1.0],[0.56000812412704892],[0.73543621305130635],[0.52105930619326424],[0.86500402898968487],[0.0014745755647558867],[0.0015382464582170408]
2859,27.499495688259238,[0.002461259279805561],[0.001975664994191495],[0.0017031254991341505],[0.55009129291505399],[0.48822794980476364],[0.51656383961210695],[0.59464408754849907],[0.95869504846209463],[0.58732964862813841],[0.50463282143820642],[1.0],[0.56387930655797014],[0.63687390389580278],[0.83306526707052042],[0.51572872448844798],[0.0015381939224713426],[0.0015689588892813799]
2860,26.097795373983306,[0.0013992431139357442],[0.0013466247301156531],[0.001766162065791721],[0.83494794675745165],[0.77197620380423859],[0.87293010675117055],[0.95490001114197276],[0.84835091612195279],[0.84834171758458776],[0.78997759329311479],[1.0],[0.60041568805211365],[0.66601168779267728],[0.62503623770764116],[0.70116112703935696],[0.0014122742366439178],[0.0020131309635104677]
2861,25.346147677349325,[0.0020512928587040347],[0.0015687945573987783],[0.0015642407269408909],[0.71905863295865768],[0.52735289590860046],[0.58285263652543962],[0.73161786570961507],[1.0],[0.71666732899050056],[0.63709068852293216],[1.0],[0.57638481393824681],[0.74016216269888691],[0.78451184069461022],[0.84356051645223706],[0.0017085014841866086],[0.0019313414338251733]
2862,25.78608167230646,[0.0019256768911060096],[0.0024853438488464108],[0.0017600643217954293],[0.41445260534909645],[0.78263918171320612],[0.83616556489202787],[0.99771142781454181],[0.95102026873826029],[0.5991863033885988],[0.50845938881814268],[0.49959539510106143],[0.68315106601632314],[0.93864247094716169],[0.75554826285637822],[0.64901013130561869],[0.0019256768911060096],[0.0024853438488464108]
2863,25.850232412419082,[0.0024013849018866829],[0.00184132066665188],[0.0017372276064646641],[0.64780825842685885],[0.39323590596268709],[0.59213169195321458],[0.67274753346762162],[0.99999991075191574],[0.56206847065617993],[0.56944365220351179],[0.86449723747423257],[0.82842680870357766],[0.68250619355648512],[0.61898377580319219],[0.70767957354151612],[0.0024013849018866829],[0.00184132066665188]
2864,28.262711230518104,[0.0029132902673928984],[0.0018186851378963476],[0.0016315566695460637],[0.86638652646614578],[0.398097701701703],[0.42970703607455085],[0.59041700673896347],[1.0],[0.70331711165637723],[0.67338739171730388],[1.0],[0.63010458196045915],[0.60438764810636036],[0.92697411853498179],[0.8721999985733746],[0.0016379351756342642],[0.0016863340865603815]
2865,26.266076867238013,[0.0013221407232467675],[0.0014225118913932522],[0.0013987897470826849],[0.6741783698973276],[0.91120382585445947],[0.85570006542263932],[0.78844662084225914],[0.93109135493532758],[0.74624835668077139],[0.79104940979212879],[0.72690049847488702],[0.92009572385898886],[0.89783205260191856],[0.59545009477767241],[0.89692315999989125],[0.0013221407232467675],[0.0014225118913932522]
2866,25.957144211292757,[0.0015428458019956515],[0.0020365449535006408],[0.0014039961209642016],[0.60880045138731598],[0.79345738834806123],[0.87301887264763622],[0.44949806407875298],[0.62858954092742492],[0.62089961992436482],[0.53685069343826086],[1.0],[0.86615531540296575],[0.88384161858497257],[0.84478528284173171],[0.93995112111664259],[0.0022906989758474938],[0.0014969968561236446]
2867,26.743801960503816,[0.0017005435679187664],[0.002049947362126936],[0.0026937543118288332],[0.67330211794760686],[0.82802010765815792],[0.78918956481454394],[0.89742938854968279],[0.4805698361591767],[0.70832058136069387],[0.53466997772066027],[1.0],[0.72069604028006229],[0.48018567543692581],[0.40578366142114691],[0.91495828989534655],[0.0022298256670357786],[0.0015845223600512992]
2868,25.91020274337344,[0.0021635912750912478],[0.0026005705009629621],[0.0023811952179061957],[0.87990289974377867],[0.57097338017248345],[0.63855944740948589],[0.61860673654389031],[0.76677633354215324],[0.48552065750300699],[0.43283592437399532],[1.0],[0.67535161131226928],[0.62894276529926119],[0.43587867445195316],[0.854527355153891],[0.0021635912750912478],[0.0026005705009629621]
2869,26.36208161236452,[0.0023535233037640935],[0.0020241858983837124],[0.002048447701992806],[0.55671386795328948],[0.5456159180639617],[0.59532907414802227],[0.75678865492903569],[0.91840202765580337],[0.69173464000817841],[0.53552063439196729],[1.0],[0.73991256113888615],[0.76660431220251413],[0.45950274612265729],[1.0],[0.0023480571258840399],[0.0022333018405072957]
2870,25.511444227249626,[0.0019730331131269097],[0.0014612046774512555],[0.0017563754337434623],[0.8064938499134886],[0.68487565023902675],[0.68273436769980234],[0.66153627100406387],[0.91369679041285079],[0.93755317127730053],[0.82481383068549663],[1.0],[0.49975597470380517],[0.8669157835425586],[0.6276994821627413],[0.5373140957729835],[0.0014896281997134886],[0.0017941700152360185]
2871,25.652156606685192,[0.0015957579218744411],[0.0025740162925476651],[0.0022592300607236493],[0.8270129426803019],[0.90709120054726289],[0.8365130869474392],[0.86115647585731492],[0.745567454158092],[0.53682945498586876],[0.4163330728608361],[1.0],[0.89182122781403572],[0.7125868177108311],[0.39072875755366354],[0.95079363118661497],[0.0028006001730125352],[0.0015739770845783485]
2872,26.25548488702972,[0.0016274838057545038],[0.0026093440192166417],[0.0021396343962835074],[0.94741605832866627],[0.80010718554841498],[0.88904815147157845],[0.95060087383870706],[0.75465879515559342],[0.45782698637101338],[0.43118301643983792],[1.0],[0.81420944791535188],[0.66035204913316736],[0.4555877970506878],[0.71983208118756048],[0.0016274838057545038],[0.0026093440192166417]
2873,26.690501205794135,[0.0018736397906331526],[0.0028018560191191422],[0.0014522715228381666],[0.64642723216088649],[0.55596154582934876],[0.66880334290222521],[0.54349327424519966],[0.71034198789833547],[0.36941588145137216],[0.27067076009858904],[1.0],[0.73284152275830317],[0.88134703418323679],[0.54601273456632105],[0.99122699674498715],[0.0018736397906331526],[0.0028018560191191422]
2874,26.699003136869432,[0.002218767062601934],[0.0013855092969508043],[0.0013639098705449104],[0.62125678010074381],[0.46876199158423071],[0.53518450314737009],[0.4627588009555581],[0.89185081741332262],[0.81002687473753587],[0.70735047647851479],[1.0],[0.61457807316810353],[0.90425672362088882],[0.61848513644818615],[0.99921165111935983],[0.002218767062601934],[0.0013855092969508043]
