iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4800,25.76081144,[0.32399817282048987],[0.82436946568507774],[0.0069095577029656408],[5.9689054462186419e-05]
4801,26.17281861,[0.91218130357022642],[0.7154504446122969],[0.009121394681617101],[4.6980709566990519e-05]
4802,27.41602482,[0.11559140740978702],[0.34024039171288356],[0.0081872284360868797],[5.5990484696621934e-05]
4803,26.468464609999998,[0.72987680552898049],[0.72302997473288022],[0.012531679268603102],[5.2129848657378464e-05]
4804,26.29224137,[0.56390378793776996],[1e-08],[0.0063422475601407347],[3.0486265235885046e-05]
4805,27.79641485,[0.32329613403434321],[0.63508813501684958],[0.0056364775497376174],[5.8926061584918532e-05]
4806,25.720356829999997,[0.12404883248119736],[0.45905223860673855],[0.0071800668709902649],[3.7424091745730248e-05]
4807,27.93190022,[0.82285506413272302],[0.66884287052184932],[0.0068742435314985695],[2.9844040325521792e-05]
4808,26.291398670000003,[0.1490072942771658],[0.30494066239503337],[0.0061166394190824702],[3.1059852479309313e-05]
4809,26.63866411,[0.40577355680519717],[0.55964647789112987],[0.0050151148291159853],[2.8438295961108473e-05]
4810,24.99329552,[0.86408483653121482],[0.160412066323666],[0.0071197131493602184],[5.2135928979624158e-05]
4811,24.92531494,[0.70363180587820462],[0.70806677354863834],[0.007734003228208608],[8.0296136562574283e-05]
4812,25.949124480000002,[0.039815451117660217],[0.91048547506317035],[0.0046871297651813193],[7.6102311915848819e-05]
4813,25.03803462,[0.52314510552122706],[0.70884925095661266],[0.010888031751815519],[5.182770469636111e-05]
4814,26.48625091,[0.33660935926343827],[0.52036426048248996],[0.0049675366893822126],[3.3009438423770021e-05]
4815,26.520041210000002,[0.094079880937863791],[1e-08],[0.0076312231882618153],[2.6775798109668347e-05]
4816,26.76140584,[0.8666357831643825],[0.55267490001673769],[0.017470279880221318],[4.3837824751424836e-05]
4817,26.49566252,[0.66841697275701095],[0.22428586249775773],[0.0020101198780062002],[3.0321296903557116e-05]
4818,26.76214889,[0.91915214394274103],[0.84109028109150075],[0.0069490830482908938],[0.00010943589826989397]
4819,26.85544213,[0.46585501844881294],[0.68140332801517478],[0.0091948859273831562],[3.7253476997567425e-05]
4820,25.44680914,[0.48852439968252925],[0.15698029958258042],[0.011940563082457334],[4.1092660857500185e-05]
4821,25.66617416,[0.685957920235022],[0.88613702099016312],[0.0074269959770216776],[3.5071944403775035e-05]
4822,27.69892993,[0.054256469044253519],[0.81740870042179758],[0.0045402301261925904],[3.9999008088265064e-05]
4823,26.21350095,[0.76939391938522439],[0.59026218348600012],[0.0059898470447755092],[3.0275251255484914e-05]
4824,25.640938390000002,[0.29566508701060468],[0.83984328574695133],[0.0076936174827982873],[3.196774231967181e-05]
4825,26.60608159,[0.26265401252211573],[0.50922364063675218],[0.0085095217890563957],[3.5668441848657473e-05]
4826,27.60399684,[0.4575539839686692],[0.91656958005452416],[0.0083913859544759162],[4.0496495331887594e-05]
4827,26.20985135,[0.52714526158774788],[0.25781844184146557],[0.010551107302041229],[2.7519498893069372e-05]
4828,26.37424039,[0.022458800907514842],[0.22866929261808416],[0.0085531430346857951],[4.9224420773708033e-05]
4829,26.09431141,[0.48532180052552187],[0.83684197018512463],[0.0042948647488632585],[5.758258302601682e-05]
4830,27.35750853,[0.27245278228163328],[0.47901376569822957],[0.010722821515434466],[2.5076070303220455e-05]
4831,25.41040053,[0.026604628398684937],[0.30952865131520085],[0.0063513614371273897],[2.4469902455859227e-05]
4832,26.36944484,[0.10668734424574677],[0.69684140822194274],[0.004001664663223492],[4.7294033416245274e-05]
4833,27.48311106,[0.041136812427815528],[0.10779507690613638],[0.0024859408227709268],[2.8355512984135078e-05]
4834,26.35336607,[0.08235526758808942],[0.45643916209444257],[0.007171416722180024],[6.4021098143685062e-05]
4835,27.857189920000003,[0.37546647861885496],[0.45315853957775692],[0.002334041437203338],[3.0956113493685322e-05]
4836,26.44616087,[0.073217390897822421],[0.42017194173173977],[0.0064865528681091744],[4.4932970343192213e-05]
4837,26.76872808,[0.33442671639765376],[0.71542630720302791],[0.004542308497479608],[4.3371080417076158e-05]
4838,25.86523321,[0.96864028341331898],[0.31855238725121371],[0.008765640143703568],[6.3432431150367563e-05]
4839,26.47218031,[0.5492411109539318],[0.59222523316980713],[0.0057279081058163039],[3.2795179545241915e-05]
4840,26.27054486,[0.024564101047671483],[0.11830959950920417],[0.0084686215866572878],[2.9767377391243244e-05]
4841,25.158997199999998,[0.35941667354405887],[0.26252136812754123],[0.0030505531369249272],[2.6684645462571321e-05]
4842,26.883812579999997,[0.56930800866119602],[0.9130859895192609],[0.0097796261996781486],[5.182585696344999e-05]
4843,27.40857498,[0.87496346204413733],[0.585939218407868],[0.0060673008772129111],[4.4942984357199123e-05]
4844,25.52325475,[1e-08],[0.17363388539138414],[0.0041652780398626632],[6.1423106069824485e-05]
4845,25.77852608,[0.73076002325463207],[0.97433502128122873],[0.015140946126613375],[5.4529810461001471e-05]
4846,26.481884079999997,[0.13330339847949813],[0.52933229075795074],[0.006777785222706445],[5.961125739140094e-05]
4847,26.33853821,[0.49844223710765162],[0.38294207997286178],[0.0076875961110588475],[6.3148814298419342e-05]
4848,25.67362506,[0.88127168342489037],[0.67238965842232745],[0.010703369966456044],[3.5720809186345903e-05]
4849,26.44745361,[0.89834311355092744],[0.64739290675587058],[0.0075753230993718113],[5.1670013850424468e-05]
4850,25.388450640000002,[0.8400962458256328],[0.011125568173351419],[0.0091373180945783505],[2.5297824082504139e-05]
4851,26.66387262,[0.50608266335488772],[0.78434529899039374],[0.011868509205490874],[2.6498041119815685e-05]
4852,27.59619805,[0.045237473167350717],[0.76370851007087404],[0.0081937522187020551],[5.5695413296974472e-05]
4853,25.31223331,[0.85303394743217631],[0.48203173505164637],[0.0072667530589687335],[2.2267624465777125e-05]
4854,25.818059719999997,[0.58626248656697233],[0.66574540405174043],[0.0076636874581537673],[5.4229471155853304e-05]
4855,27.71430629,[0.092254404704654736],[0.96461815290827324],[0.0051796035629352866],[2.5588027922185397e-05]
4856,25.858270920000002,[0.21284521644691301],[0.28071998997476078],[0.0051728566360249584],[2.2484668762035032e-05]
4857,25.87062697,[0.33661063598279856],[0.59725972493711632],[0.016210893600701437],[3.3602426592782564e-05]
4858,25.64031121,[0.61874909684464863],[0.49937169191407654],[0.0074611919721861431],[4.8824562835059204e-05]
4859,26.70375418,[0.77636440043700272],[0.85251160057060904],[0.0055401477160453849],[3.2615075469089039e-05]
4860,25.420646899999998,[0.80080571568880421],[0.96812991458364595],[0.0072968434894003509],[6.0370833813827574e-05]
4861,25.45837568,[0.82892162602463104],[0.44291067211839785],[0.008119883734772404],[3.3615558050481553e-05]
4862,26.11650865,[0.88782070285194781],[0.48279728589414578],[0.0067532226701421116],[5.0433144966555155e-05]
4863,25.076947230000002,[0.4545373948174421],[0.0029047275348963453],[0.0048942012580599492],[4.7408044080654577e-05]
4864,27.57297287,[0.79488344375913766],[0.61274098457413451],[0.0033670144400219093],[7.806220094319638e-05]
4865,28.420371109999998,[0.4832929188598149],[1e-08],[0.0078444848580451199],[4.119159889898194e-05]
4866,26.68271793,[0.26102686281904502],[0.13327455546309513],[0.0063755956850126139],[6.6601004223565408e-05]
4867,26.94604607,[0.37096392164207292],[0.49915336386187953],[0.0015843238670041893],[3.8006020511183181e-05]
4868,26.61116161,[0.52804067727812021],[0.68311566420110315],[0.007319953604732754],[2.4789961183768749e-05]
4869,25.556043690000003,[0.09630148072289163],[0.48907157298396042],[0.00738745513365624],[4.3600965343004727e-05]
4870,25.438622600000002,[0.67455294780804531],[0.92888622195010551],[0.0043418096019814389],[6.4249693836282429e-05]
4871,25.2416085,[0.01598969251121124],[0.35203502749766308],[0.0096578305992170987],[8.2070010318679998e-05]
4872,25.3525338,[0.33662824183359746],[0.10975565400391329],[0.0054894145015264018],[3.6837006461565291e-05]
4873,26.04025549,[0.45779728082287374],[0.6486068142787913],[0.009978155829107882],[4.1578910171646832e-05]
4874,25.71242306,[0.97290230905294939],[0.56680057700942521],[0.012552515339952941],[7.6101175834064616e-05]
4875,25.32623997,[0.45466696195894019],[0.7886442511384727],[0.010363014939871795],[4.1727456321472012e-05]
