iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3100,26.39949188,[0.49938968861068422],[0.17651270834047411],[0.0065845328421677007],[3.6987315950920419e-05]
3101,27.33514092,[0.88855682968195038],[0.58140120975628484],[0.00232966492470571],[4.457872618035541e-05]
3102,26.57191307,[0.11915026122923456],[0.17785438030893597],[0.0076389570237373472],[2.0850471441347107e-05]
3103,28.02769655,[0.59562999079817724],[0.019645893944104709],[0.0052418165121559945],[2.6648437472520659e-05]
3104,25.689094949999998,[0.08187682569640764],[0.6122218755344202],[0.0050249768835258224],[2.7262528980942502e-05]
3105,25.96121155,[0.30877398496121028],[0.90405836528652517],[0.0033759939560157881],[3.86311867488498e-05]
3106,26.983972050000002,[0.23239137312124697],[0.6908098306717444],[0.0036282024309823857],[4.4011322624715188e-05]
3107,24.40452393,[0.70430790813129551],[0.61161116889500289],[0.0092753840292333911],[6.0510779003819515e-05]
3108,26.302971890000002,[0.11804186461408961],[0.56200225465975451],[0.0047214943888121974],[4.2231887741162044e-05]
3109,25.59234863,[0.5282964871253375],[0.065535595518748546],[0.0070081162433735522],[6.5137826405325949e-05]
3110,26.07881748,[0.45651110458625627],[0.95270829055090323],[0.0089032757305907984],[4.3089736697976555e-05]
3111,27.05094216,[0.50197683057572295],[0.38287111765303722],[0.0058392611982940323],[3.8479886541709085e-05]
3112,27.07860944,[0.02987254423552943],[0.58521233674184669],[0.0038269525679054395],[3.302766403456836e-05]
3113,26.453965219999997,[0.79670283144977949],[0.1238892883716583],[0.0075628635813198564],[1.7093342659368904e-05]
3114,26.59088792,[0.14416797407105764],[0.00022262227125147138],[0.0092904956791347582],[2.6002998575969105e-05]
3115,27.74727716,[0.32792111795272672],[0.83141940038578244],[0.0073518800534760897],[3.1074316123536061e-05]
3116,25.53154652,[0.90776287651814647],[0.30646170726166],[0.007230397130576105],[2.9956604681968813e-05]
3117,27.86046589,[0.50762303546891085],[0.98081230322359436],[0.0043341629977515228],[4.0339638232578245e-05]
3118,27.7143479,[0.40453319119777581],[0.8806763605525878],[0.0013895849334383259],[3.2427657450095904e-05]
3119,25.94928002,[0.53397734828405197],[0.78342836495110801],[0.011895773954231026],[0.00010423548631294244]
3120,26.83663952,[0.34601431875726885],[0.93438045394163149],[0.0064609186242516325],[2.7056108885259444e-05]
3121,26.69781673,[0.30683095009297701],[0.2131983843578828],[0.0045276291725403484],[3.1150520205636134e-05]
3122,26.35240511,[0.86372526329672605],[0.97554137301854582],[0.0059863434896265666],[4.052849252983437e-05]
3123,25.58830546,[0.18060404828387289],[0.99434843063427003],[0.010229024963458122],[7.960915844401617e-05]
3124,26.143335899999997,[0.56918282692580591],[0.59879560413457833],[0.0054092823126133394],[4.1112178356561557e-05]
3125,26.456987260000002,[0.27368929477389692],[0.20009051606386669],[0.0033113333122767874],[3.7072814366323481e-05]
3126,26.89381865,[0.41745988701299852],[0.57750891714403418],[0.0060964064393921324],[5.1018934934310423e-05]
3127,26.63805526,[0.29403384625455853],[1.0],[0.0067223498949942617],[3.1664346907156471e-05]
3128,25.38241992,[0.97973920779520562],[0.37896737079102855],[0.0079418319802140314],[3.1625475580610019e-05]
3129,25.06977007,[0.31183566137692376],[0.21021188361898385],[0.0056570718009023024],[2.9272275037739437e-05]
3130,27.31471877,[0.72537601506506166],[0.1647108056585207],[0.010307636742443782],[4.2029722125080937e-05]
3131,25.77884016,[0.24873621569269533],[0.36256756536599311],[0.0060433277832710464],[4.3958532180810028e-05]
3132,26.87136728,[0.58496407386397353],[0.065776837758826201],[0.0056450936985217859],[1.8983408258510526e-05]
