iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3800,26.30204051,[0.24990136683913294],[0.45251277390304223],[0.0026872713538828585],[4.1630632641342924e-05]
3801,26.48687671,[0.18985439683874844],[0.79815062354386124],[0.0026653884184623666],[3.1517059685237658e-05]
3802,24.89743357,[0.55873351568924179],[0.45571869776459711],[0.0083136205656504369],[3.9134466426005154e-05]
3803,26.63101089,[0.51579813763892479],[0.47994517260680569],[0.0055890182789239407],[4.5091367472605004e-05]
3804,25.27920527,[0.96909821699222731],[0.052957192986307411],[0.0092909219403159993],[1.9492137298571244e-05]
3805,25.78325395,[0.48754371670703034],[0.90721666719029415],[0.0052726832109210586],[4.9318348471660833e-05]
3806,25.18294491,[0.51242785784242417],[0.015721475652390127],[0.0024771177733263205],[5.5170692597972248e-05]
3807,27.593179420000002,[0.351533240937555],[0.85211225401625645],[0.0044653760099109818],[5.3374975255870982e-05]
3808,26.481959800000002,[0.45423243120642659],[0.69759893347312485],[0.0049691921127849592],[2.4044482698160063e-05]
3809,25.34581996,[0.7457712556243572],[0.26484033055725997],[0.0069093187209314233],[4.3168684349004227e-05]
3810,26.65937502,[0.42197985830997381],[0.061105256175735312],[0.0023478344034488785],[3.9792010083472551e-05]
3811,26.145400170000002,[0.65243100283915889],[0.17786946844229845],[0.0087532739382417124],[3.5170654281824199e-05]
3812,25.67823032,[0.56610304752463603],[0.17093211088286653],[0.0080383826847370554],[6.4221578280676539e-05]
3813,25.91013925,[0.82932399902351495],[0.43827088233675077],[0.0065701071787302445],[1.6867978725854105e-05]
3814,26.26851434,[0.8857145054058323],[0.27475022774616054],[0.014532672995661522],[2.5978890809685851e-05]
3815,26.79514149,[0.99101912304558804],[0.21558890581410789],[0.01503378466321198],[4.0089993512126831e-05]
3816,26.357302559999997,[0.75090269672735666],[0.41207987382586064],[0.0034974108645830504],[5.9976606678946442e-05]
3817,26.107429789999998,[0.14198621481098561],[0.36315335080160527],[0.0063501535324460012],[4.310341160701503e-05]
3818,26.380588149999998,[0.48730036809987237],[0.48972031509794101],[0.010118375188836071],[3.3158271778077619e-05]
3819,25.41975791,[0.99675307273870506],[0.75473856089648572],[0.0073991291149367866],[5.9912386911331605e-05]
3820,26.36751336,[0.44131780416454036],[0.067037944416917239],[0.0068898015614774488],[4.0454312630833211e-05]
3821,25.91779174,[0.88694539228095914],[0.63440899973322717],[0.0054914209358982169],[3.6054756819225986e-05]
3822,27.12313484,[0.24513351317652304],[0.85914239370345047],[0.003008696558963575],[3.2041117081826886e-05]
3823,26.60559753,[0.38058662172943597],[0.78746994584458463],[0.0054251288256578212],[5.7450150861060312e-05]
3824,26.713248,[0.66156426525435719],[0.20228456515159204],[0.0072595595167269655],[3.8303390592187014e-05]
3825,26.78201786,[0.21390379926081093],[0.31876575257015349],[0.0011599726419644352],[2.2903358500803161e-05]
3826,25.21004427,[0.16814138532668693],[0.30151494616212809],[0.0078158935636327698],[4.8682083496842665e-05]
3827,26.240366100000003,[0.31357147041703448],[0.079303189195383428],[0.012950648798952746],[5.4136765645973473e-05]
3828,26.390182539999998,[0.3771980465126491],[0.33344802762532044],[0.0085028188396745197],[4.6311725294845285e-05]
3829,26.774426379999998,[0.44147955952490203],[0.96528427983710419],[0.0088122028930882612],[4.1652746265330443e-05]
3830,27.37309075,[0.052950497371376692],[0.037303605331255929],[0.010435199970498354],[5.2604265001754413e-05]
3831,26.916859969999997,[0.53026248721342639],[0.37168996808485288],[0.0076421093307517673],[6.7529991585491e-05]
3832,26.93020294,[0.39193813047455539],[0.76260019483146857],[0.0047028775421642521],[6.3339320146849065e-05]
3833,24.88821794,[0.73598621686040311],[0.27616437214021017],[0.00628759168632681],[5.1895283388447844e-05]
3834,25.00714181,[0.18242209660111397],[0.1089524130459128],[0.01175289075125896],[5.9176889285084133e-05]
3835,26.402333260000002,[0.56883597952979592],[0.44102610223437577],[0.002593025422905737],[3.3077470169895484e-05]
3836,26.981861079999998,[0.1285109663399322],[0.99988636610189641],[0.0071114506131517152],[3.3278743223674745e-05]
3837,26.01295418,[0.49491012219268882],[0.071741251367684999],[0.014736822719184972],[6.8446337926075795e-05]
3838,26.34364779,[0.19910233435999342],[0.78631841188031748],[0.0035146470722139944],[2.4585958098455318e-05]
3839,25.63228956,[0.50288589895221869],[0.51273906395151503],[0.0086684041611194695],[6.0276964400196587e-05]
3840,25.95629389,[0.086334415279226473],[0.099972648909725736],[0.0029142990754177922],[2.6983325504159605e-05]
3841,26.906994129999998,[0.34850979676066507],[0.80717817096397426],[0.0057846658053605227],[5.9663946216703678e-05]
3842,26.167309890000002,[0.98852246179269532],[0.073093848842370301],[0.0071677760152467074],[3.8941937782255298e-05]
3843,25.34785005,[0.11278540617547184],[0.75686911572566884],[0.0038946491216582113],[2.7192688803745479e-05]
3844,27.23317914,[0.6794287090692317],[0.5479069477512285],[0.0088083116451102561],[2.806123550852524e-05]
3845,26.24349802,[0.19010410321109339],[0.014763004020272863],[0.014799732653912601],[2.5642920180923845e-05]
3846,26.37379954,[0.69272946026874527],[0.55331343623099194],[0.0032254825602228143],[2.1572638169986558e-05]
3847,26.23643135,[0.010719120143419192],[0.24860476334829695],[0.010150654815215987],[3.4188171393001454e-05]
3848,25.49037983,[0.1406902540182135],[0.27868611689266265],[0.0058603825029133749],[3.2534376537329823e-05]
3849,25.69100268,[0.10470916549019815],[0.43975746977266728],[0.0071813772766409212],[2.7351630195737719e-05]
3850,26.07329373,[0.21991096648697928],[0.6924193514529482],[0.0067877668864370633],[4.3088288308568146e-05]
3851,26.258275670000003,[0.26976604403348059],[0.22447521896004302],[0.0068073532280905069],[5.1000266645562231e-05]
3852,26.499272780000002,[0.25066700039555923],[0.13579457779965598],[0.017535594445881431],[3.3046892832955255e-05]
3853,26.80144738,[0.85754272248119912],[0.26830763368355937],[0.0089731260434624538],[5.2063057292661696e-05]
3854,26.346775079999997,[0.078958394924865671],[0.57594479439857538],[0.0020638287465203908],[4.7764911798142684e-05]
3855,26.72208391,[0.13454096800758264],[0.64522448240903429],[0.005394990333675409],[3.7512521499805107e-05]
3856,25.41211196,[0.31153533886038903],[0.72697993734415467],[0.0049865105954390865],[0.00010707600240394965]
3857,26.07680786,[0.99719308897928483],[0.31590747418163678],[0.016269406511158435],[4.4495196696414663e-05]
3858,26.61501498,[0.53190094963051082],[0.2776313390296804],[0.0064269428454777344],[5.1800873949403581e-05]
3859,25.718099780000003,[0.78322328377728689],[0.45624588277486627],[0.012857188197681779],[5.4083045474273561e-05]
3860,25.47881225,[0.17360248519919469],[0.15849978038055479],[0.0042799315661217752],[3.4526485909125437e-05]
3861,26.81411841,[0.037191228838356349],[0.31990967059273823],[0.0065583147154035792],[3.9156860169364816e-05]
3862,27.00318474,[0.82941743430650372],[0.81310718423473216],[0.0065240400488559835],[3.7192748498504624e-05]
3863,25.25705709,[0.019866866453610355],[0.76472985464765619],[0.0090414735168951599],[5.61702797342023e-05]
3864,26.924372239999997,[0.70900182070912499],[0.033386039573564064],[0.0036473016552721615],[3.9614442986779519e-05]
3865,26.092538670000003,[0.61439948886233808],[0.44753266517391732],[0.0065571728961202336],[4.1663522677148901e-05]
3866,26.59165257,[0.68367886821482005],[0.75878250136530612],[0.015082943213341804],[5.9293022991069311e-05]
3867,26.2112175,[0.15105771860811207],[0.67897066454313804],[0.0073015603052699607],[3.5402748386759164e-05]
3868,25.481703239999998,[0.61023345790677541],[0.31130319916145022],[0.0053461132415613122],[3.198016779715207e-05]
3869,27.03667459,[0.79989296364578899],[0.74141179085805808],[0.021547120249083673],[5.6204279373195387e-05]
3870,25.22535675,[0.87102196814712274],[0.93967577595961693],[0.012397618439600466],[4.358923982672458e-05]
3871,26.02643655,[0.530092185026942],[0.50401449624425954],[0.015032921667179511],[2.8999724175471364e-05]
3872,25.115259690000002,[0.60862541339414511],[0.83039997465634197],[0.0065726767185116941],[2.0261812706312554e-05]
3873,25.37278716,[0.49923463517166011],[0.38457315842595363],[0.0042877848803397622],[6.6493369212272668e-05]
3874,27.18873231,[1e-08],[0.42220158318207168],[0.004224748409761947],[3.2063394684478386e-05]
3875,25.70726085,[0.23663871201181913],[0.2497633188292685],[0.0081720143883219354],[8.9434632509155509e-05]
3876,25.81617807,[0.86472624622828143],[0.19588427274345765],[0.0095435672224448709],[3.3971288980694236e-05]
3877,25.50643972,[0.95296866697094573],[0.59126817131077514],[0.0069837211872592619],[2.7174929701390127e-05]
3878,26.424683469999998,[0.7586402354036984],[0.19212579468469676],[0.0069713326227431871],[2.9421279911123754e-05]
3879,26.58942405,[0.26363222876023495],[0.19249356181329175],[0.0085473922539158753],[3.4882231386756946e-05]
3880,25.9785995,[0.44095880316847103],[0.023249063031058836],[0.0030172084142594535],[5.7070066944775455e-05]
3881,25.42394959,[0.14040846732319612],[0.38939833028237308],[0.0097200845484193277],[4.138786066143485e-05]
3882,26.29026911,[0.038580863208972527],[0.56924575630152008],[0.0057377897663313804],[5.8874441671963318e-05]
3883,25.86819891,[0.70397481420697372],[0.00058373629728919463],[0.0048931262270175413],[4.1206369752744276e-05]
3884,26.194132109999998,[0.48136633557040615],[0.80802117807913731],[0.0080891947678527476],[4.6209992842716208e-05]
3885,25.89643651,[0.18481990818499122],[0.9938860049498156],[0.0039140982096840804],[3.2712068595341925e-05]
3886,25.95835084,[0.80087270998419435],[0.67535085561481201],[0.010516964742895818],[4.5917422898000826e-05]
3887,27.31410775,[0.270704075804165],[0.50764124557418444],[0.0071845984044754396],[3.6016626832724441e-05]
3888,25.9919047,[0.6867797887834528],[0.45411030026845395],[0.006559384840483018],[2.9793100707775633e-05]
3889,25.38878082,[0.4687889012860349],[0.71280041728995358],[0.0066586720551342071],[3.2998449204402203e-05]
3890,26.09476987,[0.17847315007038539],[0.0070773859483024837],[0.0075729225262345934],[1.9077413815626887e-05]
3891,27.41293336,[0.98490183887112082],[0.83642393029599116],[0.0035973723117244671],[1.9311361201757027e-05]
3892,26.63868484,[0.49077860629017633],[0.38240322855082426],[0.0083084489239204085],[2.1135517356773992e-05]
3893,26.300084079999998,[0.25870621635975788],[0.73303880194859405],[0.0069443111513733946],[3.9875482407081275e-05]
3894,27.51017781,[0.31895819818683657],[0.48167860863094342],[0.0045970092457123246],[4.6401010318053437e-05]
3895,27.248287530000002,[0.77517468723250693],[0.62887366929073463],[0.011486470938545268],[3.4590615304364025e-05]
3896,25.42730789,[0.63336445219553572],[0.068714282011983818],[0.0082364475741057985],[4.7212143292119091e-05]
3897,26.21077168,[0.92022482570383546],[0.40821333253869663],[0.0082861280780735513],[2.4582425925290252e-05]
3898,26.07031087,[0.04972491015160152],[0.87882193409379372],[0.0058107132518176452],[3.7818129103361908e-05]
3899,28.04115532,[0.31980463846412632],[0.1416847019810159],[0.0075697529528109264],[4.8254572482864244e-05]
