iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4200,25.50701189,[0.43579712549409627],[0.86089513649759364],[0.017625779356761684],[8.0443832612520083e-05]
4201,26.47185689,[0.77981739768418823],[0.461950114968884],[0.0056678440999541335],[2.9678176619973851e-05]
4202,26.121382399999998,[0.62350679390049724],[0.11748945135802658],[0.0069207135367584383],[2.7946437408166158e-05]
4203,26.84935368,[0.56467091007160242],[0.32424373933490003],[0.0059457075748329813],[1.9079332135574223e-05]
4204,25.93532,[0.78129814878536319],[0.93627360739831933],[0.014563966504289316],[5.9503652857673117e-05]
4205,27.379693370000002,[0.57128700250497522],[0.70454203038961083],[0.0057714421740857058],[5.9100193163519332e-05]
4206,26.0366278,[0.91793810468121562],[0.74997841272742083],[0.0036531191174887234],[3.8842401434868723e-05]
4207,25.27471748,[0.21409930814248168],[0.23550758255764787],[0.014150336267064856],[2.9451081028364356e-05]
4208,26.48372957,[0.10906525599131783],[0.096070317181578324],[0.0065118937233536456],[2.2994421944366739e-05]
4209,28.53151247,[0.67668462607595903],[0.87442284079951316],[0.0040916730475950014],[2.8654390922699946e-05]
4210,27.41369312,[0.18525797103377284],[0.31140747166161636],[0.0079791763677324878],[3.4069871399033946e-05]
4211,26.10997736,[0.52349432642195826],[0.16296201073544753],[0.0098717025805785674],[3.9942478077148458e-05]
4212,27.12829415,[0.021075027794799028],[0.9277313939081302],[0.0038549741510081059],[4.7926393089980923e-05]
4213,26.4502735,[0.91531007466048653],[0.56456517952937169],[0.0072305861216701572],[3.7609211504474604e-05]
4214,26.86398832,[0.68827067490582894],[0.81804650113464095],[0.010356693179482068],[3.1722981983839382e-05]
4215,26.540453489999997,[0.61464093960079047],[0.67435777517122697],[0.010824074005243711],[5.5218491455677476e-05]
4216,26.80008024,[0.6761218717679448],[0.050701681259493425],[0.013385368564256983],[4.1760350214137265e-05]
4217,27.620673420000003,[0.37107147189341227],[0.83575058550734327],[0.0035485578448302135],[3.753545179613349e-05]
4218,25.74161621,[0.95204414537056281],[0.37049840532039435],[0.0088868637636832504],[6.4824651674122435e-05]
4219,26.03013782,[0.27010702923723812],[0.89179556966981677],[0.014513290427839831],[8.3129704761431e-05]
4220,25.48248685,[0.22817700293943832],[0.72381540719076165],[0.0065623498940501901],[3.2936875284217404e-05]
4221,26.764494350000003,[0.2047137522373319],[0.52883777747510885],[0.0094131419702770391],[4.297796706609347e-05]
4222,25.16087003,[0.10523069607127022],[0.21344250213140187],[0.0039706297306646987],[5.4188375900210417e-05]
4223,25.63620246,[0.35927875014800648],[1e-08],[0.0068009140175042671],[2.0547569771323104e-05]
4224,26.284696850000003,[0.43895108648577602],[0.097974760956731299],[0.0067545447263749891],[3.7855595391378394e-05]
4225,25.30602378,[0.81881599729238297],[0.12946026793511384],[0.0098088524206731975],[4.3110473148755268e-05]
4226,27.48747195,[0.61226262986396807],[0.6495315957276675],[0.0067393814674965302],[5.4698729067659269e-05]
4227,25.215859350000002,[0.24065433396885999],[0.75204496812509136],[0.0052958463852531001],[8.7998244212961207e-05]
4228,26.68568341,[0.93814580146374371],[0.61329950857887128],[0.014639450497200501],[4.5044627564105877e-05]
4229,26.45700959,[0.6388704744638557],[0.28023711120743555],[0.0048613540008619061],[1.8321277196420294e-05]
4230,26.3826684,[0.36250257429000221],[0.73622109835435856],[0.006905819351828324],[1.9022125113010713e-05]
4231,26.854620370000003,[0.53871745983338437],[0.11699912787633793],[0.0056368141194016452],[2.6635391490947846e-05]
4232,27.034076260000003,[0.91408845847682219],[0.65312399229920715],[0.0038150441405429558],[3.5484799268292733e-05]
4233,25.76562943,[0.281318299122227],[0.12895100496762724],[0.011482130349760755],[3.2941161989485934e-05]
4234,27.75855249,[0.96877420389252489],[0.91219358681156071],[0.0046378751597133672],[4.507395831959693e-05]
4235,26.06453023,[0.69691380742310138],[0.93056001950841671],[0.013065765249412165],[4.2692628949292377e-05]
4236,25.68778202,[0.013533677546239575],[0.37458843837809486],[0.0033945234489932141],[4.877466106806283e-05]
4237,25.753525019999998,[0.95186347748480982],[0.36674972087962998],[0.0075802576097054875],[4.9815608508307907e-05]
