iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
621,27.04316281,[0.52969810415896046],[0.68795913398524589],[0.0085074572943633631],[6.4228754056483428e-05]
622,26.86953568,[0.33607141360291404],[0.96545729572948968],[0.0093367753390935504],[6.0101317406413557e-05]
623,25.882768640000002,[0.034169405669951636],[0.71185700319848633],[0.0066312635192254943],[3.3423045509850535e-05]
624,24.671383199999998,[0.42069884376639544],[0.084334015364530002],[0.0037628840093272831],[4.161406914299226e-05]
625,26.46084724,[0.35515011642204464],[0.037266125010617546],[0.0061867086939595972],[3.0826690908813958e-05]
626,26.057883399999998,[0.094867023837576003],[0.23871306181406332],[0.006711607046577639],[7.4931895570062856e-05]
627,26.98309112,[0.50852024454236366],[0.33405653169154376],[0.008470777371714755],[3.3186560325193515e-05]
628,27.25557826,[0.60392033935674838],[0.24781523971126246],[0.0083788546941501174],[4.1516165320332199e-05]
629,25.34098709,[0.21274221143186245],[0.96557785828927634],[0.0063249066367814799],[5.9986631534836299e-05]
630,26.83786355,[0.036863334209036425],[0.48184069158048187],[0.0054091933429191164],[2.8330694227196584e-05]
631,26.63446691,[0.99664292960158929],[0.96115636491942524],[0.0076731544147417563],[3.7978299254115555e-05]
632,26.127393140000002,[0.83626858701951434],[0.046845555082935142],[0.0059612068512093219],[3.7663650420072248e-05]
633,26.935747600000003,[0.47309873950120035],[0.55978317566573621],[0.013147654388567354],[2.717376502558988e-05]
634,25.28216441,[0.71852623488660494],[0.82110129755219519],[0.010557810072830742],[5.6974502083140255e-05]
635,26.0382907,[0.46430552882276688],[0.63769424781609629],[0.008650942558824426],[3.1680897110919481e-05]
636,27.01592693,[0.76313600931142644],[0.4377228865595908],[0.0099496776026066214],[3.4904863428442123e-05]
637,26.116468809999997,[0.93700616470674469],[0.86939858195122155],[0.0097621115353305754],[9.5668843402230141e-05]
638,26.148593239999997,[0.34266218347953381],[0.82565407958037329],[0.0075849705440642623],[3.7774166233073281e-05]
639,25.73594546,[0.3753039947598939],[0.49942084484214416],[0.0090213880405192182],[3.033765741128347e-05]
640,24.86465901,[0.2857626063733214],[0.075517528005767887],[0.0075466264206803801],[3.4668389803593769e-05]
641,26.33744016,[0.52955556515052982],[0.27412915024640516],[0.0059097333771219729],[1.9577365786005441e-05]
642,26.5960784,[0.81316375901825122],[0.36994414928946995],[0.011453465027339238],[6.516533136935454e-05]
643,26.919969920000003,[0.054674673725571332],[0.38834703646238883],[0.006635982849414801],[9.5624596318677479e-05]
644,26.57522721,[0.1773535051424816],[0.61762170663003413],[0.0065081607905566052],[4.0690421877154215e-05]
645,26.28038314,[0.090055474856842399],[0.55068260174957873],[0.0086724937093300425],[4.3412396870834424e-05]
646,25.67263339,[0.54121135444240098],[0.59754173152826451],[0.0054227617244420601],[5.9726883911703776e-05]
647,26.4586233,[0.12332865466672849],[0.065563383358507643],[0.0024837232250958796],[4.5890412844362682e-05]
648,27.28615288,[0.26380443916923174],[0.27459894803532447],[0.0060466196551581253],[3.1345199289989356e-05]
649,26.63387526,[0.036655093387949367],[0.40182157754366232],[0.0073092127511156235],[3.9881907538508177e-05]
650,26.58472184,[0.68491502687779682],[0.17440310962892941],[0.0041486749971829107],[4.0514724227724841e-05]
651,25.74443413,[0.20524602545583714],[0.60372372656697826],[0.010325101742512777],[4.8671301018210489e-05]
652,26.400792199999998,[0.27577006888108702],[0.85869426461778664],[0.01030790934729886],[6.2456444561764801e-05]
653,26.180430649999998,[0.1214486978031592],[0.7660812833737316],[0.003571839677718347],[4.9355388468952377e-05]
654,25.087020510000002,[0.54076200534077701],[0.7710599957509332],[0.0078143713344354104],[7.7580103129637479e-05]
655,26.36256132,[0.021703768024912362],[0.53406108348990455],[0.0071316610356326193],[2.1114571370883795e-05]
656,24.58642497,[0.42814216349685796],[0.13462986430070029],[0.0093958963031751108],[3.7457524587669599e-05]
657,26.008500899999998,[0.71038606544068383],[0.53404829239441109],[0.013160774462462776],[7.0855958419713261e-05]
658,26.645599739999998,[0.93783006526190438],[0.70750738109712674],[0.0039254287792055975],[2.6237538923334913e-05]
659,26.148491940000003,[0.68184863176019694],[0.83407103764590484],[0.019386041435786427],[8.6626104663645176e-05]
660,26.218498320000002,[0.33671853329050894],[0.4841974061161009],[0.0033873438977082837],[3.2475961509015328e-05]
661,26.54228445,[0.66838182892159859],[0.63941692805655426],[0.007929743277171164],[4.4039214199376175e-05]
662,26.455594,[0.72531002074060524],[0.23524287256371346],[0.0028953540058169747],[7.1985033979427016e-05]
663,25.12667613,[0.50431900184001621],[0.99482318063978625],[0.0099295307748245021],[8.1633901429345457e-05]
664,27.078328420000002,[0.79504101662156268],[0.31111953532668812],[0.0053752626623858046],[3.0861650096691839e-05]
665,25.63391483,[0.3717805611433847],[0.26542117002631194],[0.0024914870066319872],[3.7694090341044983e-05]
666,27.326644530000003,[0.86863664376399508],[0.43617034907188856],[0.016355783707386107],[3.9934581630818311e-05]
667,26.39152588,[0.60896890275389981],[0.50347915959635992],[0.0082913390602988302],[4.5405195084113892e-05]
668,28.37287095,[0.41349806591204619],[0.2850779804048581],[0.0057155212500982211],[3.8138227630490906e-05]
669,25.893270219999998,[0.89995741632148107],[0.69405803889333162],[0.010436329113691911],[6.7683894070358352e-05]
670,25.893874699999998,[0.26190987400926768],[0.49726274939631332],[0.0053504542492090468],[5.2979147113829672e-05]
671,26.49786697,[0.93287436294833581],[0.98335165818602477],[0.013406542072230132],[2.8925502343180032e-05]
672,26.47703911,[0.13625783941239933],[0.050557939790630058],[0.005653866161345722],[3.2415886741188338e-05]
673,26.267488059999998,[0.71559080876724779],[0.62958117242061218],[0.0024021698548229442],[1e-08]
674,25.52588882,[0.30513378445797462],[0.83571981183418775],[0.0042528954722552692],[9.2893766909130093e-05]
675,28.21155675,[0.65819409601287848],[0.94186129798948715],[0.0075024704257164454],[2.8792640835273442e-05]
676,24.18824034,[0.96414803907681357],[0.99518775803193082],[0.015892135771350513],[0.00011601233826397106]
677,25.69382702,[0.11369972367028619],[0.47280174897544885],[0.0065081195084744081],[4.5084946100282242e-05]
678,26.15135876,[0.82480321120486211],[0.0048197818924661795],[0.010681854088117948],[7.0513109606928914e-05]
679,25.905754469999998,[0.99476308906194111],[0.30204965613079915],[0.008547517201697219],[5.444211103666774e-05]
680,26.90663005,[0.89582684850342131],[0.9328446774335919],[0.024063993407770989],[5.5106899012391519e-05]
681,26.21737227,[0.96660304804908059],[0.6379133201372178],[0.0062582352018923926],[4.7995327995264958e-05]
682,25.608158539999998,[0.99988452914931103],[0.0800285226033009],[0.0057778786269062077],[3.8488627844945889e-05]
683,26.58065779,[0.99741806756238627],[0.4053545980140974],[0.0068817791296205133],[1.9557232372180433e-05]
684,25.46661285,[0.47872150211549763],[0.059095298051220935],[0.0047519090804062913],[5.0640332471429961e-05]
685,25.56023161,[0.76105474350673885],[0.13277847255332087],[0.014548469155800381],[4.8043196888447603e-05]
686,24.38518162,[0.45920730401339693],[0.61728517318218679],[0.0039011790684881364],[1.9996256949150748e-05]
687,26.34167596,[0.44724386086951451],[0.47700510571983112],[0.0056665766158449093],[6.0630196177580142e-05]
688,26.655013489999998,[0.04830502310740753],[0.893335076298577],[0.0050808970054322944],[8.4187835849347525e-05]
689,26.44887426,[0.98780400137544588],[0.93407745087869709],[0.011002440340425412],[2.8933833061461911e-05]
690,25.30849661,[0.89572626316209492],[0.76633691882164245],[0.0080648958889767419],[2.6759183064939407e-05]
691,27.004539989999998,[0.51792803068399074],[0.96029881713262988],[0.0079960586727260696],[4.4152050716672608e-05]
692,26.29393563,[0.052211093978805689],[0.90767640648961057],[0.0074414674884563103],[4.1451366681544144e-05]
693,26.12248424,[0.81069211474540004],[0.6234339596560724],[0.0088065223998194386],[4.7568181904988904e-05]
694,24.42186428,[0.065241723504880389],[0.43413865128266627],[0.0021580514016343311],[4.7711680183692984e-05]
695,26.186550899999997,[0.79866592948798953],[0.88666361957922335],[0.0037687955222366343],[3.4194847934543304e-05]
696,25.18138982,[0.20044052731956186],[0.087227995226129562],[0.0041309472111288326],[3.1548766374123183e-05]
697,24.50724716,[0.68432688814795217],[0.50864721092261378],[0.0058624931032687511],[3.5161644717507379e-05]
698,26.03077687,[0.73962739308810266],[0.87553050554358203],[0.0078111671273470851],[2.407379049534919e-05]
699,26.25140339,[0.083028249678263166],[0.12917716938403967],[0.0071643862637698619],[3.9567181100985671e-05]
