iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3200,25.31082027,[0.099394542764339511],[0.43097021842065997],[0.007329992747767633],[3.8263234737434537e-05]
3201,27.57200707,[0.83062061420939859],[0.37214406594225369],[0.0048480001757457147],[3.5259069424420364e-05]
3202,25.46572766,[0.32962073077355369],[0.55661773349887378],[0.0012503530268180296],[3.5291985391705527e-05]
3203,26.137065890000002,[0.47377261866136483],[0.51086178425475581],[0.021835916943073019],[5.6345351639008889e-05]
3204,25.21328919,[0.32317747161705457],[0.091222180392999508],[0.0039484626479874829],[5.5631754409091183e-05]
3205,26.001496879999998,[0.99937987946340001],[0.53741909380161967],[0.010647531554666245],[4.9878352001431203e-05]
3206,26.33825527,[0.2319069975056825],[0.70500160530662015],[0.0057435970539728709],[5.4394572433280608e-05]
3207,28.259919030000002,[0.38819439107119824],[0.81775405318242678],[0.0054928124477032769],[9.2161897703002538e-05]
3208,25.760015550000002,[0.59252503009855939],[0.65405823815042341],[0.0078991947777275473],[2.5037383846571171e-05]
3209,26.290691969999997,[0.9174998953671627],[0.48496563288747813],[0.006463119193209077],[3.0796414554334905e-05]
3210,26.8820144,[0.00075090606356270628],[0.20479779912656232],[0.0077104579394400297],[3.4320057346548527e-05]
3211,26.51073177,[0.57869293294957858],[0.52945180796839042],[0.0057283606866244674],[1.9037978351676976e-05]
3212,26.853361370000002,[0.70707659512927878],[0.70131903850713551],[0.0082580839543847651],[5.7466415816331828e-05]
3213,25.64210438,[0.4656058432524669],[0.19016348560891055],[0.010735778610856672],[3.0400740785752056e-05]
3214,28.09063711,[0.37989135362415127],[0.85150341938532903],[0.0095572935133662607],[3.5518100706732891e-05]
3215,26.597739530000002,[0.084498832053033213],[0.84207114959065654],[0.0067461743921692907],[4.9693700054254109e-05]
3216,27.52363894,[0.3931533170524027],[0.092875186584671476],[0.0038064017933103766],[4.0057260655201876e-05]
