iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3700,26.30438289,[1e-08],[0.91100331688530956],[0.0063087127103300111],[7.1672922051513321e-05]
3701,27.900680870000002,[0.30761624641998286],[0.66217250181201903],[0.0054656180559607415],[3.0133345445271242e-05]
3702,26.493883850000003,[0.39001312650557768],[0.77845860042560711],[0.015327613303746324],[5.7603524321547805e-05]
3703,24.669231850000003,[0.69409102492327723],[0.81269113333207432],[0.0090367823824257787],[5.3659120817783901e-05]
3704,26.20966258,[0.094093055325893293],[0.44981939574878466],[0.0083591355426776981],[3.7251056158260631e-05]
3705,26.89199075,[0.6789129029947667],[0.11198049243315594],[0.0054203382786412457],[2.0673225068490453e-05]
3706,25.99353404,[0.22509843464362],[0.95258081302296804],[0.0059787578434284394],[4.7889907095255424e-05]
3707,26.327659190000002,[0.095799061159287435],[0.56088073566153873],[0.0068358949185292617],[7.1219671260780437e-05]
3708,26.98399273,[0.36971076482394322],[0.54078719691280985],[0.0094467670207292187],[1.8924767892836147e-05]
3709,25.7914097,[0.15370095556432162],[0.055068645404686867],[0.003309340776991021],[4.6437657810427524e-05]
3710,27.46636646,[0.032176531839498812],[0.11244506492953926],[0.0059446544523729106],[2.6797664526789777e-05]
3711,26.05051073,[0.65708808338155034],[0.57880737492383116],[0.0083045837161582758],[6.4434763089427083e-05]
3712,26.4966736,[0.5891838997068527],[0.15340082970297181],[0.006735281198788523],[2.8700728317565538e-05]
3713,26.36648362,[0.91556917695532136],[0.79011765692875979],[0.0067777712878398511],[4.458833364556769e-05]
3714,26.037025789999998,[0.52871405897090029],[0.19785471691887885],[0.0087219457799953548],[2.3858651475139325e-05]
3715,26.14048739,[0.80303332503623448],[0.68681681323488597],[0.006979693334371706],[0.0001176374774095601]
3716,25.26966113,[0.47602021055161414],[0.062503453523987118],[0.0057639310956941747],[2.9500082655897764e-05]
3717,26.21364302,[0.95626415152591804],[0.19541141265209927],[0.0024809035147447811],[2.1313384142351843e-05]
3718,27.26458275,[0.049680161811671897],[0.98411497782673707],[0.006341582555385139],[4.5828085303178945e-05]
3719,26.38949191,[0.15107808719671839],[0.78685042515696868],[0.010450987995955674],[6.4625720268440823e-05]
3720,25.756306,[0.093310691996935313],[0.068922283684046626],[0.0078990703073400503],[5.7733472567100819e-05]
3721,25.422116969999998,[0.62147037518934767],[0.81060728783812264],[0.0069096311429056589],[6.363324403663162e-05]
3722,26.812424399999998,[0.65667736187166958],[0.94602205869781464],[0.0080944789782659843],[6.3715578135836726e-05]
3723,26.76055233,[0.75688949077371848],[0.90184192887985937],[0.0073704689409421209],[3.6168470442632383e-05]
3724,26.34686105,[0.2516831857544915],[0.50976881427663157],[0.0057488812766063324],[2.3035699674878174e-05]
3725,24.84360628,[0.86366793937501241],[0.08245412158868537],[0.0052129452824121736],[5.7580328092110555e-05]
3726,26.54774509,[0.62978956916506013],[0.59030759659477861],[0.0099130672231244055],[2.201256963996201e-05]
3727,26.97108402,[1e-08],[0.18989514770055438],[0.0055858919578270494],[2.248881654409729e-05]
3728,27.010617420000003,[0.54128685577748548],[0.17561048334377327],[0.0067780075179063592],[5.3964720071797423e-05]
3729,27.04839165,[0.2690757957444978],[0.38102700999164629],[0.012071666941486814],[2.5929390621348691e-05]
3730,25.678583460000002,[0.71393411716213206],[0.38200025118915421],[0.0099262336898807146],[6.4211346753884069e-05]
3731,27.41211211,[0.6203395261198017],[0.92354775416006596],[0.0086322981579683433],[7.0363787316896076e-05]
3732,25.409798289999998,[0.97055081837620905],[0.76316934743977005],[0.006219284872966746],[5.3324187668180034e-05]
3733,25.68316403,[0.53451634175775775],[0.066492051868910995],[0.0057354757965714098],[2.9316159964487554e-05]
3734,26.112380780000002,[0.48472552742529984],[0.53847776455724594],[0.0065101776572272785],[2.9389736001472766e-05]
3735,27.05453395,[0.097058759719867105],[0.021456396607374473],[0.00435397377559954],[4.9755364372405797e-05]
3736,24.66420159,[0.066119891964890598],[0.87915086830816924],[0.0082093227183185347],[6.9629114688052329e-05]
3737,27.160227010000003,[0.16186937593968148],[0.95300721458695836],[0.010091697517703169],[0.00010495686692307826]
3738,25.12881832,[0.39978684995922437],[0.17909120548871127],[0.0079863211878526408],[2.203328897337764e-05]
3739,25.431458149999997,[0.32440740053025863],[1e-08],[0.0056662285997504114],[1.6844427167483911e-05]
3740,25.19475827,[0.87429376516983293],[0.94723330284040763],[0.0024117505426625718],[7.5569297589117568e-05]
3741,26.75347362,[0.55365914609103695],[0.35435426354306032],[0.0083212041610316034],[6.2936492543519407e-05]
3742,25.8263685,[0.27986053595017202],[0.56735307020662884],[0.0072131374712108842],[5.0108359008260717e-05]
3743,27.57316684,[0.32180576080581169],[0.90431600887908126],[0.0081017306747647178],[4.2088612328461394e-05]
3744,24.90008819,[0.50213775105043279],[0.35123315818673545],[0.010745605255163548],[6.3571656115646302e-05]
3745,26.62943202,[0.35962424229750622],[0.22863140335340171],[0.0052347441637275449],[5.0833608966516231e-05]
3746,25.61135141,[0.28906755086044611],[0.72720347498905746],[0.0050313379500115385],[4.7663672142039815e-05]
3747,27.69689275,[0.46677822049374484],[0.3011996732909229],[0.010249420693072608],[3.9282392710171532e-05]
3748,26.93796864,[0.094970809686634516],[0.045586518746250249],[0.0024937427603452522],[3.8863631089847139e-05]
3749,26.24340307,[0.52299564179046976],[0.76492740989851038],[0.010060797612906625],[4.030235531349291e-05]
3750,26.11445508,[0.3746132110653505],[0.65869448318436241],[0.0033473575617040119],[3.8317743644877833e-05]
3751,26.50256554,[0.92235491203822217],[0.75594252384151028],[0.0073072541709872096],[6.6343369698129706e-05]
3752,25.47539727,[0.7319517752997764],[0.50041100474617672],[0.007719515338510563],[3.8775141374236544e-05]
3753,25.90277597,[0.4511894119005177],[0.021465798188460894],[0.0055762722834583056],[4.0660749671739271e-05]
3754,25.677437859999998,[0.70475679972010619],[0.58291810447314585],[0.0055284915955821634],[3.9976370822758511e-05]
3755,26.351413920000002,[0.28411365287108248],[0.31012867455270071],[0.0078396548802885935],[2.3979328373835429e-05]
3756,26.927229660000002,[0.46477973134500888],[0.12468167758532356],[0.0053977742111899762],[6.5159961770699937e-05]
3757,27.28062776,[0.1480699011825844],[0.043339071490575032],[0.0071224149593872021],[3.3736723566268889e-05]
3758,25.33358743,[0.81412189301693649],[0.72956153676625157],[0.0075480693413221278],[4.7261029449907621e-05]
3759,25.18461704,[0.52138794180436632],[0.63474716289853483],[0.0063012764776062546],[2.4969200059343777e-05]
3760,27.75721657,[0.12514374200958861],[0.46152948524721071],[0.0023280280205559833],[6.9306066207919237e-05]
3761,26.281526550000002,[0.6539385085389281],[0.87284484268159623],[0.0073495270692418013],[4.4612959321066459e-05]
3762,25.521541260000003,[0.82511097633180763],[0.64555775187519304],[0.0062902431719470409],[3.7833639915163531e-05]
3763,25.53669627,[0.19990005377131653],[0.72749574006615803],[0.010385567576579435],[4.1886812983837896e-05]
3764,24.88883641,[0.57069140033773114],[0.19917326454602002],[0.0069630119244608601],[2.9503954414256128e-05]
