iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1000,26.21862703,[0.7118960081764758],[0.87186570645767159],[0.0059385188394212585],[4.1998074369886673e-05]
1001,27.269211440000003,[0.95003964467148605],[0.94969681068905309],[0.0066926045450188543],[3.2021585859132173e-05]
1002,25.67030363,[0.34824280554513581],[0.1602750532116568],[0.0039670578564625081],[5.2361541528600508e-05]
1003,25.629337600000003,[0.55127239330565381],[0.30980043246298594],[0.009599640218600658],[4.9147005966254653e-05]
1004,27.01003684,[0.012680312699655805],[0.035751092727953349],[0.0067277092084393475],[3.684193514696954e-05]
1005,24.606245050000002,[0.39475423248532659],[0.53105794841289267],[0.0063141199651609026],[5.4335621679835189e-05]
1006,26.3375115,[0.21966039004084914],[0.10028328305472828],[0.0078079054118934121],[3.8330433621669435e-05]
1007,25.96859626,[0.74270962499023718],[0.37968457660120064],[0.013232252847166226],[6.1340537010123874e-05]
1008,26.280375199999998,[0.28548155042315093],[0.24302444824339708],[0.0042295182214261429],[3.6140332077438941e-05]
1009,25.60268696,[0.70463748514489777],[0.091132234631138731],[0.021420174007374504],[5.5924088169734265e-05]
1010,26.4472919,[0.82603478337113145],[0.32601390608495956],[0.0058237069060776969],[1.8627449647257155e-05]
1011,26.63440346,[0.13367046278036765],[0.38568507086196535],[0.010401358097752056],[3.8954312901018362e-05]
1012,25.80232483,[0.63497365654118665],[0.021365218800693475],[0.0082019889839392013],[3.3489003720299504e-05]
1013,26.73847298,[0.18364309861014888],[0.67636836509465348],[0.0066798383388846916],[3.2010368364476793e-05]
1014,27.05587092,[0.70874014020666842],[0.27527151928450955],[0.0058720839386286472],[4.472180273717985e-05]
1015,25.70996793,[0.1227037834039163],[0.64792527554594437],[0.0070148695766740765],[5.1621865357065477e-05]
1016,26.65671902,[0.34614555812084463],[0.32611002202848494],[0.0080862657377870906],[4.6719257792260382e-05]
1017,26.922047170000003,[0.41884939420240341],[0.043850508585787096],[0.0067007584701446188],[4.5545395579715819e-05]
1018,25.80257718,[0.21876639280259946],[2.129688918772743e-06],[0.0079600399667326682],[4.3904754568002691e-05]
1019,26.41246345,[0.21691915947723295],[0.97806692930506878],[0.0054507391909003888],[3.5091298523137748e-05]
1020,27.410500350000003,[0.18286091084305478],[0.79585788428774262],[0.0046548013701401825],[3.4386360852678433e-05]
1021,26.70677901,[0.98327113159276114],[0.66226700528590343],[0.0092594518379002233],[2.6840503107972147e-05]
1022,26.17944985,[0.24933598471975332],[0.98280244072643863],[0.0079130113964222537],[4.0459106732171346e-05]
1023,26.18639964,[0.44622496676855311],[0.66307960596802895],[0.010253183375224462],[3.8037977202143303e-05]
1024,26.33497327,[0.10657638012229914],[0.42577281366974978],[0.0068454179998866382],[4.5791662068417338e-05]
1025,25.99514866,[0.038760482766587556],[0.52656334822880035],[0.01093919543814581],[4.9892345584556796e-05]
1026,25.04984475,[0.38061653355975789],[0.49762652556167658],[0.0065179521317181854],[2.8535594730094704e-05]
1027,25.81520865,[0.55700620667148915],[0.85400480332987949],[0.0051261134352961757],[5.101966430448579e-05]
1028,26.642366059999997,[0.64055659091757688],[0.29760975171870718],[0.0034651564953895875],[2.2412420952744316e-05]
1029,26.291358170000002,[0.88114145854285097],[0.38325736518625947],[0.005180920082305196],[2.4823906628113068e-05]
1030,26.404131890000002,[0.54453686942221902],[0.18094853702579855],[0.016629481405117275],[5.8184699780361449e-05]
1031,24.9585331,[0.84598792129351919],[0.11631812271372843],[0.0065222569915951989],[3.3191461363768493e-05]
1032,26.13277246,[0.53591991162550667],[0.9118282701897904],[0.0020688502552043686],[4.7224929989764242e-05]
1033,25.69737288,[0.083031747410486967],[0.12731683248496534],[0.006580082698616263],[4.9196579242238858e-05]
1034,24.74236991,[0.82118126781710665],[0.4905121116736742],[0.0090841337789616672],[7.6106935375408469e-05]
1035,25.60196581,[0.37326696774787765],[0.32300781614173368],[0.010294453616412236],[3.2060010855150534e-05]
1036,25.27516356,[0.8046413737941509],[0.55385845733111894],[0.0068990507612724516],[3.6857188388084161e-05]
1037,25.253042960000002,[0.6932215370827729],[0.86917134673291985],[0.0040401165439802877],[3.325449935071001e-05]
1038,26.45291663,[0.17821709506438332],[1e-08],[0.0076204551474339799],[5.2409830208988151e-05]
1039,25.970350030000002,[0.48112809330772105],[0.18952832076618203],[0.0071384031136942361],[5.6954570152256689e-05]
1040,26.66395721,[0.43204691280192531],[0.41820864775348221],[0.0078679902347997821],[3.2309361741589271e-05]
1041,25.47804599,[0.94395815876803724],[0.2439945258077455],[0.015723399580322373],[3.7447751752572866e-05]
1042,25.09865718,[0.53083653427176047],[0.64160557620955405],[0.011837222273243742],[5.9782812817876785e-05]
1043,26.204088199999997,[0.58446437592695732],[0.16340904664453348],[0.0035951091562059223],[5.1953082966849085e-05]
1044,26.71135303,[0.046442514571184257],[0.55405818753618963],[0.0099118697539064549],[5.4720610670799807e-05]
1045,25.53774164,[0.97644640362087931],[0.52806031508082041],[0.012850237408226717],[3.8704642174536286e-05]
1046,24.64099979,[0.38090130664091604],[0.75535782805322893],[0.0095949707639889081],[7.2947023810721046e-05]
1047,26.45234421,[0.94046119237332282],[0.042552649806144038],[0.00779268478597539],[4.1353881677197446e-05]
1048,26.810922050000002,[0.33447372551256493],[0.6248695826837396],[0.0064901331004709184],[4.1628149600680953e-05]
1049,27.47679955,[0.72578224514622858],[0.48253316837079235],[0.0022311033834034877],[3.0520217294771612e-05]
1050,27.06849724,[0.74020658663224603],[0.64779822028968681],[0.0085310806450087928],[6.8441249116590885e-05]
1051,25.141441559999997,[0.70809898636925694],[0.75056016646883283],[0.0046478387053695003],[0.00011464275739531127]
1052,26.41235286,[0.31853892779831455],[0.63949601266880052],[0.0058880026661464191],[3.5463190994955429e-05]
1053,24.99426638,[0.1211382905783297],[0.44614389216779776],[0.0073930860828919642],[4.5168557841646084e-05]
1054,25.4119134,[0.10088425756220432],[0.74406357327127459],[0.0069495769103626315],[4.3096812439968879e-05]
1055,24.88254695,[0.67268712427098831],[0.47921370777362404],[0.0071458505472596356],[3.81970156341227e-05]
1056,26.341723899999998,[0.25298071751685869],[0.37308681206180228],[0.0069667439149523336],[3.3589829400326732e-05]
1057,25.85250808,[0.64559098497366718],[0.13093162895008353],[0.0053507428430420445],[3.6428314118541749e-05]
1058,26.530842420000003,[0.37330356195141334],[0.58465674650789512],[0.0086441823531578921],[5.9335736543875139e-05]
1059,27.30813611,[0.76565425893566808],[0.48991156745719944],[0.017693333623434948],[3.7380893183447395e-05]
1060,24.615576920000002,[0.88202615770226944],[0.43822950738297911],[0.0074025079638001534],[7.1527044776309445e-05]
1061,26.12212101,[0.56889814912785186],[0.41087514669790298],[0.011474215700580659],[3.4517984241588806e-05]
1062,27.4258492,[0.5603718116464308],[0.14264363416153775],[0.013047973586900741],[2.0573549670610536e-05]
1063,24.46157693,[0.21288030319762763],[0.63379242081563669],[0.0082474415347182917],[4.6533225464551187e-05]
1064,24.954535170000003,[0.33736922345874965],[0.88423791100210059],[0.007712518622562059],[4.269387485067444e-05]
1065,26.27041645,[0.38986011788446717],[0.74292699163903497],[0.01454131206640269],[6.5349496902955551e-05]
1066,26.455841600000003,[0.11540476451986309],[0.050487422716888275],[0.003007027787422234],[4.1737568514332857e-05]
1067,27.38468269,[0.045564342226337651],[0.5850926440232711],[0.0034843733135686561],[4.2767250188535666e-05]
1068,25.70817009,[0.052411933180995018],[0.17366272115787706],[0.0032242366415617396],[2.2589721357713088e-05]
1069,26.10755636,[0.93897485209880438],[0.029519405485625871],[0.012720321423981995],[4.1159629335263404e-05]
1070,26.655718670000002,[0.58425710498957917],[0.49352200256925299],[0.0024645276808180627],[5.0196397543611493e-05]
1071,26.27954389,[0.36103823368747046],[0.89082481010444581],[0.011118602424059598],[3.3784069423170582e-05]
1072,27.29816702,[0.32750846540526624],[0.55507152778280322],[0.0078082823728037876],[4.2083915567092678e-05]
1073,27.31292943,[0.86136401806336438],[0.74201279581782176],[0.01367239019585309],[3.877475405589248e-05]
1074,26.811487030000002,[0.36110566498875507],[0.024819143058196602],[0.0067570534223252987],[3.5371143311258013e-05]
