iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3600,27.706694640000002,[0.54040469482085529],[0.49722767756669156],[0.0036997720621105845],[6.0596172724913799e-05]
3601,27.20602014,[0.056635716832806438],[0.5741422241812999],[0.011925228122718845],[4.9656492929983642e-05]
3602,25.33446287,[0.31244049386503947],[0.5417704337802387],[0.0042087751817186381],[5.3611202077419318e-05]
3603,26.569941309999997,[0.87779296032237775],[0.70749369718882971],[0.0067954769542728499],[3.1866948353831415e-05]
3604,27.35277593,[0.64676482435944704],[0.2933847674772983],[0.007027781822379342],[3.6260255857845092e-05]
3605,27.84444062,[0.048463542186084285],[0.56642469396665196],[0.0079584873397544609],[2.5620956342398138e-05]
3606,26.085563699999998,[0.61423054148182588],[0.67758309661584093],[0.0090612288927082729],[5.9998808864869524e-05]
3607,25.71949284,[0.77577413684182783],[0.23614518595539918],[0.0041623833562081103],[3.4777038320499276e-05]
3608,28.05279691,[0.085992024863437599],[0.65921636302747533],[0.009675095270406997],[3.1487454657863623e-05]
3609,26.07762408,[0.99684254275632411],[0.28775524160985372],[0.0070715041688206304],[4.1448455312842469e-05]
3610,25.254759710000002,[0.088211897811910078],[0.60007524091476916],[0.006207034586279303],[5.0361384435704259e-05]
3611,25.86711168,[0.32664313435849807],[0.74874607613603905],[0.0033599986675314497],[7.048961691036304e-05]
3612,26.395018699999998,[0.4783617064165262],[0.63212181320209182],[0.0093410680702065152],[6.4329349292402416e-05]
3613,26.8059433,[0.65019245446141494],[0.76727239206116638],[0.0036499742311094652],[5.0268357535354635e-05]
3614,25.02257215,[0.38643709642442442],[0.22429492224467484],[0.0063812454252606954],[2.3504073130953262e-05]
3615,24.70004612,[0.56645544934342629],[0.64514905622167817],[0.0088602890457155636],[6.3094994226631229e-05]
3616,27.11617602,[0.60145716608155031],[0.53864014708771635],[0.008598457539534976],[3.2595109016597679e-05]
3617,25.84272056,[0.76463143936365663],[0.27106222537173918],[0.0053504116058742945],[2.2671805568086345e-05]
3618,25.27650679,[0.38820024536859882],[0.17470333417153944],[0.006837934658757483],[2.5032085178677832e-05]
3619,26.23109909,[0.76256726028051358],[0.90235458405096769],[0.010493310938335665],[3.6764393530730466e-05]
3620,24.92587569,[0.76519553803708928],[1e-08],[0.0151485991052841],[5.4214874392999324e-05]
3621,25.937648149999998,[0.89310735787218742],[0.65445577242862596],[0.012763526761779664],[3.6624595407430682e-05]
3622,26.51891952,[0.63159054026231143],[0.40515797848265256],[0.0058735200796762865],[4.0828276367255167e-05]
3623,25.332762600000002,[0.50238469549772879],[0.76661951022160779],[0.023037944437557023],[4.2484066927750419e-05]
3624,26.679665370000002,[0.62947471067546523],[0.35513753803290338],[0.0030147736170051398],[5.3255039620003775e-05]
3625,26.325894239999997,[0.96888077043696119],[0.13256981675646151],[0.0062546953108297276],[4.9049811050361214e-05]
3626,26.40867925,[0.43401082817874592],[0.40336837301299122],[0.0061609547977428125],[4.1283487496601712e-05]
3627,27.97263407,[0.34449236565651753],[0.3319703417490576],[0.007389709465540073],[2.527734972407325e-05]
3628,25.783193920000002,[0.74320888794788731],[0.26977154488866478],[0.011895868456710534],[9.2165924631459895e-05]
3629,24.067564530000002,[0.07747711589473899],[0.23811542587209999],[0.013714292419275298],[4.2078016433466647e-05]
3630,26.410682949999998,[0.6902763673978114],[0.83907060164580427],[0.008515585057134234],[3.9996289978583288e-05]
3631,27.27406804,[0.9972382269726473],[0.50302049771911639],[0.0046810602968403447],[1.378014301417485e-05]
3632,25.85336163,[0.46710278370772629],[0.71134578442596097],[0.008334811445130097],[6.735152578091208e-05]
3633,27.27155223,[0.45896033320975477],[0.0023855096203914128],[0.020096173591365674],[4.3883363598951064e-05]
3634,25.202138190000003,[0.68386860192167753],[0.78860880416176293],[0.0092481530015191549],[4.1695739142255661e-05]
3635,26.46066198,[0.59255640352837657],[0.99517612944995304],[0.008051854441616102],[2.4968185057705483e-05]
3636,26.585372420000002,[0.80136475144887886],[0.013079942564702185],[0.00081344725660759121],[3.4653730182465647e-05]
3637,26.383320469999997,[0.97938338808021708],[0.31194526803118716],[0.010028432897615902],[7.2161779868740172e-05]
3638,27.17455169,[0.0040606197345266493],[0.25246775997156279],[0.0052781503419814801],[2.5009191092661975e-05]
3639,25.98296263,[0.39536213515482233],[0.38233140989181313],[0.011098416662385868],[2.666346323404456e-05]
3640,27.12174158,[0.26752332950751478],[0.2293595545285938],[0.010187795336777439],[5.6044160360702033e-05]
3641,25.508173579999998,[0.21220037606679992],[0.57076914276450785],[0.010910281809869582],[5.8171376239868344e-05]
3642,27.13000421,[0.38356729819872848],[0.16005239911190305],[0.0059335007012306651],[2.9020236667787191e-05]
3643,26.10299323,[0.81950023572539565],[0.50350605207082566],[0.004043661183190661],[7.6908701493350051e-05]
3644,26.32840627,[0.57729529711585648],[0.22140902584255839],[0.012054683061120786],[2.986863122789174e-05]
3645,26.45385168,[0.13885562499739867],[0.037630888167297871],[0.0056139131214297811],[3.3208878045087875e-05]
3646,26.09837447,[0.57359937376878523],[0.51979892883165379],[0.0078943026073365896],[3.2497318069479864e-05]
3647,25.175015260000002,[0.21685219147484702],[0.29978615827640076],[0.0056571186897310666],[2.9189875406121502e-05]
3648,25.37693962,[0.93792498089982912],[0.98316878545002528],[0.007962236457224936],[6.5440953867346163e-05]
3649,24.90180416,[0.94008488256035849],[0.43806799344453357],[0.0037036744075512051],[4.4606195399365944e-05]
3650,25.86207548,[0.86564439905878454],[0.12938037403580366],[0.0063637897335013793],[3.6236589375460149e-05]
3651,26.63910903,[0.16117922192775191],[0.85519989841510613],[0.0049074526735015112],[3.9601122289179003e-05]
3652,26.03535079,[0.67232656145735892],[0.91715639623326295],[0.0074954125787183856],[1.9066682405310953e-05]
3653,26.3284144,[0.78959215309767838],[0.37578388136029856],[0.0089825018689774216],[3.5845926882049906e-05]
3654,27.49790278,[0.49360609526892102],[0.17968391458742911],[0.0032789411732473406],[3.0008672764814115e-05]
3655,26.165820030000003,[0.94047941961074422],[0.85493548999928626],[0.011984155647944361],[3.102093621121238e-05]
3656,26.13676048,[0.0086778930721788661],[0.58374687926345226],[0.012514242545349163],[4.9568242162456588e-05]
3657,25.35534032,[0.3221709502824413],[0.71043099038367075],[0.0069539528783936211],[3.5466015126217609e-05]
3658,24.98393058,[0.31396502586212349],[0.89529011516528101],[0.0046301540203291802],[6.4423122504486674e-05]
3659,26.945928690000002,[0.68486968440857288],[0.026843819855826123],[0.012038562512209194],[3.4111652685964167e-05]
3660,26.69383324,[0.40334763265546092],[0.26821390720099159],[0.0083457368705388557],[4.3090621292596332e-05]
3661,25.258627660000002,[1.0024301666522462e-08],[0.27601064102051232],[0.0019236581504945005],[3.0647134968531109e-05]
3662,26.063135940000002,[0.47369738108675491],[0.86467487716761982],[0.0015316119996119926],[4.2996424780228359e-05]
3663,26.62531002,[0.76431127837597967],[0.80591915631542999],[0.0045636259418903591],[6.3233887954206036e-05]
3664,26.65260098,[0.95233721433289753],[0.72017936373324365],[0.0072952572512454128],[5.2483481110920938e-05]
3665,27.09469106,[0.11006445381026736],[0.29025090790330055],[0.0065970071115813989],[6.2044752694945249e-05]
3666,25.86017202,[0.94380972177688882],[0.082862585723309956],[0.007059785400735763],[9.1829285912781167e-05]
3667,25.8953882,[0.61984124458395828],[0.85037850676665339],[0.012911979706652033],[9.8793126768415007e-05]
3668,26.77172964,[0.2804799717248424],[0.86487130116067201],[0.0066254255317464428],[3.3782833988138528e-05]
3669,26.04633805,[0.65479255705755479],[0.89430262159789575],[0.0069551517168301435],[4.4113618765106999e-05]
3670,27.57973457,[0.83181824671858706],[0.91565105882944875],[0.013405599498368448],[4.6319384903181771e-05]
3671,26.94799595,[0.46807304031415747],[0.44207967411179405],[0.0022232745275999055],[4.7109192605365724e-05]
3672,26.804304039999998,[0.29382881845753028],[0.13106401427507824],[0.0081119781577289052],[3.5678331988198142e-05]
3673,25.35078918,[0.67103912606654714],[0.48447746164292821],[0.01285877359210319],[5.507606680171806e-05]
3674,27.34286214,[0.7797903489509096],[0.27586750845823083],[0.0064345794778586374],[4.166651861531312e-05]
3675,25.590137,[0.97923672204911938],[0.27806425442300231],[0.012028130390909775],[3.0872617604815744e-05]
3676,26.430481829999998,[0.28717717015125266],[0.29170326306354644],[0.0071622409814173782],[6.8721049447162397e-05]
3677,25.967614280000003,[0.12118684958854564],[0.48181973737653377],[0.0036067988663696648],[5.3046910286513871e-05]
3678,25.190961429999998,[0.61625717948836889],[0.15268573152002557],[0.0057175899931001251],[2.7821256313842468e-05]
3679,26.27275774,[0.33430788955177715],[0.19013220506707812],[0.0057196554060924831],[2.9220491324477571e-05]
3680,26.41794095,[0.62143398652105142],[0.64533353855939835],[0.0096621545455537472],[3.6832552852972267e-05]
3681,25.96416194,[0.53450710531630052],[0.88976347127589683],[0.0055661734382071448],[9.3850490806124398e-05]
3682,26.12901194,[0.91505691599160621],[0.48570088291913122],[0.0054991759324831135],[2.8397857603057464e-05]
3683,26.85862953,[0.87929929576881838],[0.75899173612547277],[0.01431784897341809],[7.5342199424399681e-05]
3684,25.204904170000002,[0.53430829991464923],[0.99180874018074106],[0.0093094143072461333],[5.7942631956298118e-05]
3685,26.495398559999998,[0.581508350117243],[0.19353194231984783],[0.0058325796203946845],[2.8088359263156448e-05]
3686,25.62659399,[0.24065991370361245],[0.69346947607278142],[0.0070301290383805726],[3.8599624613055994e-05]
3687,24.873937809999997,[0.42461855772694623],[0.36825441836970518],[0.0058791848388610735],[4.6227361471140593e-05]
3688,25.565656190000002,[0.10273904138190376],[0.41776494177557166],[0.0046414897974053071],[4.2613618727482816e-05]
3689,25.62184753,[0.40433622925615803],[0.90619050260775902],[0.0079343415267137396],[4.3088430387971943e-05]
3690,26.764902829999997,[0.26675629718509974],[0.57203886702720019],[0.0044408363169967657],[3.7168150119060162e-05]
3691,26.69726595,[0.94440309839147174],[0.13541619561034129],[0.0069237070288693525],[3.8826729085839062e-05]
3692,26.94889019,[0.068937120722427747],[0.16539132942806184],[0.0090987981085886016],[4.7965999391941239e-05]
3693,27.50011532,[0.85298124230541306],[0.7740477951677065],[0.0071685598159703656],[4.994513958866964e-05]
3694,25.469533780000003,[0.72029415309297762],[0.22814021420794639],[0.0060730385983555069],[3.4165975134115012e-05]
3695,27.009389170000002,[0.85735482855313339],[0.7795458521726828],[0.0038470628334995038],[1.652135373025887e-05]
3696,26.19464666,[0.17813677879615303],[0.65795237996677414],[0.0090526660324870001],[4.21248041734823e-05]
3697,26.598490530000003,[0.63625684719014541],[0.34129995548753289],[0.0045192984273813575],[2.2506601513927471e-05]
3698,26.94469184,[0.93247679500527769],[0.62673380135812018],[0.0068892982947955095],[4.3865982662594227e-05]
3699,25.819551309999998,[0.21763815497539385],[0.73485653630170611],[0.0080835230141027004],[4.7845201207763477e-05]
