iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4700,26.41853044,[0.88080455251329393],[0.3896257287155111],[0.005065921155698816],[3.552665165484914e-05]
4701,26.80547998,[0.032921627850487301],[0.42729659992922431],[0.0059939720619617831],[4.089912073812485e-05]
4702,25.72419701,[0.25623046361624341],[0.16463411261078215],[0.0050730430563717954],[2.8927827976366061e-05]
4703,25.97571374,[0.6919585251784145],[0.7895484460130604],[0.005294779493388857],[1.6246814453169112e-05]
4704,26.1976416,[0.70018479799726763],[0.21995257145577207],[0.0052311834882367569],[3.2114677955719095e-05]
4705,25.5176749,[0.87389643560006669],[0.49490973931397025],[0.0046985924366637066],[5.1269188820646239e-05]
4706,25.84566437,[0.38180054544992664],[0.022531826508758901],[0.007549612030922026],[4.8937149490502208e-05]
4707,27.80088064,[0.48442419022319838],[0.82403316968406126],[0.0093673500212216876],[3.2182796747548537e-05]
4708,26.80384998,[0.34170776588712642],[0.0086649777628428626],[0.005663952077099299],[2.0503596674048552e-05]
4709,26.1531417,[0.90650742043811905],[0.66416634623764592],[0.0095869853264745619],[8.1708303464766985e-05]
4710,25.99486169,[0.11662515475297508],[0.41587158865740259],[0.0054889903995880007],[6.4409465393655552e-05]
4711,26.025880530000002,[0.50533363156196121],[0.30235349427779257],[0.0059927208563420598],[1.7194645911433604e-05]
4712,26.590182329999998,[0.020718907476337922],[0.28986926643963595],[0.006055127852552078],[2.7511168486260562e-05]
4713,26.4583893,[0.088977305752756697],[0.82664313128970002],[0.0064713966488243457],[5.8540300906184672e-05]
4714,25.772866620000002,[0.21046687454518453],[0.36127999495403235],[0.0055929957163114441],[9.7224596618261661e-05]
4715,25.52371192,[0.246255514233436],[0.64293129800368398],[0.0055858021037545891],[4.5403154109502353e-05]
4716,26.15768564,[0.25405237503487471],[0.12325579864863845],[0.0063395102482953769],[2.5677304195559358e-05]
4717,25.419911199999998,[0.22989626247885403],[0.032905377549754422],[0.0080524329441171716],[3.7883048674247632e-05]
4718,25.825800609999998,[0.31115302665519007],[0.53618778019290414],[0.0041256752791684059],[5.2383167614966641e-05]
4719,25.09869715,[0.6719617303285832],[0.77975466881128552],[0.0063976041695877894],[1.7479468463477144e-05]
4720,26.92534027,[0.58842986641066597],[0.65343924772312711],[0.0084117488497720272],[3.4628594286267855e-05]
4721,26.35751139,[0.46789723505284037],[0.62156330161823614],[0.0072559261161832533],[2.3804565717100434e-05]
4722,26.32274149,[0.59217964526108968],[0.98269719116275578],[0.0029811683320654092],[3.7129512250710928e-05]
4723,25.745976170000002,[0.19759916012117407],[0.7024266080696534],[0.0061151873233858955],[4.6898992333677114e-05]
4724,27.77444711,[0.46496228502471992],[0.63384533244162278],[0.0064596185157754782],[9.0212859386928912e-05]
4725,26.79572462,[0.51587182711958646],[0.029969994202437678],[0.0037064957367345386],[2.5289002518968928e-05]
4726,27.98329441,[0.74668952266038946],[0.66397837368517276],[0.0070378721464746108],[3.3017041162042293e-05]
4727,26.612623,[0.43485577205954412],[0.94280158248415136],[0.0040082902964625466],[5.2146640184047577e-05]
4728,27.828065,[0.52728821164469541],[0.96499621428675397],[0.015996420081713814],[3.1143726740345823e-05]
4729,26.918183940000002,[0.56453599749902073],[0.62862868052707677],[0.0065917052355906058],[5.4498965566529556e-05]
4730,27.071966489999998,[0.25235132333324917],[0.10780221658246336],[0.010225308443776004],[3.7354759053698228e-05]
4731,26.51884426,[0.78583264695053601],[0.3793891374263601],[0.010005644781938605],[2.2429066582785318e-05]
4732,25.716860079999996,[0.35045948789135639],[0.90772449325583104],[0.01134901583468334],[6.7513651641426531e-05]
4733,26.90656394,[0.69568248507313779],[0.56697301479055029],[0.0091350758079983274],[2.4256012921053394e-05]
4734,26.92046991,[0.089878201322059981],[0.28554494260753732],[0.0066090760311940389],[3.1287831777304653e-05]
4735,25.66604008,[0.75790091411586258],[0.56844958283523084],[0.0072176686076564911],[9.1266394848910082e-05]
4736,25.63661532,[0.53034638288302249],[0.67073438002170127],[0.0081857539484177511],[7.0889151006892082e-05]
4737,26.87580409,[0.89345930156029596],[0.78999312276493106],[0.010565140766956194],[6.2784110323121922e-05]
4738,27.85194959,[0.55681473495912659],[0.77089209380467372],[0.0045587318892568174],[4.2760621474846605e-05]
4739,25.71073247,[0.60050270876123968],[0.46191149209404847],[0.0038110180380020453],[4.1573568666408711e-05]
4740,26.01896688,[0.069030334445607577],[0.57300584687932798],[0.0083710158003620361],[4.0008297204852106e-05]
4741,25.764793899999997,[0.39169563455674788],[0.61236827433684715],[0.0041195206098492698],[4.1460544994431636e-05]
4742,24.56707295,[0.041704724765733558],[0.94850450303980871],[0.011432428308598086],[3.575304443881322e-05]
4743,25.63696075,[0.5539041158381105],[0.16902055235665525],[0.0076562410113386048],[3.6405111964787906e-05]
4744,27.080157800000002,[0.55443742430958554],[0.86823503026595317],[0.0096744030940972281],[2.9916642052818521e-05]
4745,24.68798718,[0.55488375592252726],[0.42771898295244337],[0.007271471789212447],[3.774297309006025e-05]
4746,26.520826850000002,[0.95914726192063537],[0.94118516556514464],[0.0087536465698339616],[5.2345618476556943e-05]
4747,26.10115246,[0.21933581222060317],[0.21116075921131505],[0.0047380502150479731],[3.1994837010440591e-05]
4748,27.2271158,[0.052866012403785523],[0.4542403092372867],[0.0064364574009156406],[5.3127268649921788e-05]
4749,26.58093384,[0.93589713481474646],[0.61350352860167856],[0.015853566393460417],[4.5167370834597875e-05]
4750,25.412531010000002,[0.04569345832085997],[0.53810702398032006],[0.0066866760656588142],[8.6300095959168655e-05]
4751,26.23039545,[0.91521729592464784],[0.037478760950285739],[0.00901496705120719],[2.1002314977203174e-05]
4752,25.42847141,[0.55484931185019293],[0.70163678446998734],[0.0049309915626766787],[5.1080006496895258e-05]
4753,26.110813829999998,[0.71474177528879934],[0.91324891719960577],[0.0071681851133655883],[5.5766009054492027e-05]
4754,27.02250633,[0.039924756994036026],[0.064247326282130479],[0.0051558605243334221],[3.62259626231487e-05]
4755,26.04911766,[0.884889672459098],[0.08631635525442255],[0.0054072177737073956],[1.9624556200081855e-05]
4756,25.94101844,[0.14208655869262238],[0.96381709608780031],[0.0080188685009042193],[3.6187269248533216e-05]
4757,28.075798550000002,[0.70309604955833627],[0.037873307617980467],[0.0090460161611944367],[2.3248465135405905e-05]
4758,26.524592339999998,[0.26897977419609792],[0.15509462035628724],[0.0043222028626451192],[3.2548778746810392e-05]
4759,26.13285123,[0.54832515117515335],[0.013529242013653797],[0.0064151845942122532],[4.0083137870350338e-05]
4760,27.41582973,[0.40068394304239974],[0.028273815966012916],[0.0056148911856719885],[3.5494883145692491e-05]
4761,24.78490219,[0.055650012543717708],[0.29240736369573606],[0.0040756770184947055],[6.3660991418856838e-05]
4762,25.40519514,[0.97352038462840285],[0.88048071375868475],[0.0065429665215268051],[4.4985714896861317e-05]
4763,26.92742695,[0.23523356973211346],[0.9597089309262421],[0.0078186991551825735],[3.8925697824820915e-05]
4764,27.20268566,[0.89950221991576851],[0.96184580672257347],[0.0056382919288524014],[4.054410400433639e-05]
4765,25.9209997,[0.90250764893542867],[0.30762291989366458],[0.0088253492101957876],[3.9645429216805805e-05]
4766,26.332154420000002,[0.39095280894511852],[0.021998057149679784],[0.010570235758709634],[2.7936876269174515e-05]
4767,24.32859144,[0.89776554732946756],[0.40964121453279428],[0.016168239682470109],[3.3202601571080681e-05]
