iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4500,25.14497321,[0.95729025353642283],[0.57892680281352327],[0.0079793992467075969],[5.6456528082005075e-05]
4501,26.7915547,[0.68236993033990023],[0.085940974718604457],[0.0071610333323576247],[3.6703924807424126e-05]
4502,25.76115576,[0.051474374110312249],[0.23938099543286234],[0.0078337885462784196],[7.3966312746920337e-05]
4503,24.70251184,[0.90550579190678626],[0.96150068191892635],[0.010259577996879654],[7.4358356998482922e-05]
4504,25.84994154,[0.068307433176339416],[0.55736358032102173],[0.0071152073140645644],[3.1824792198931195e-05]
4505,26.62678588,[0.79661006609341334],[0.07967454332579238],[0.012657344844336005],[2.2690690389848278e-05]
4506,25.65756576,[0.32394173241473312],[0.69410157098802705],[0.010424029963069792],[6.0342682018210692e-05]
4507,25.84485377,[0.096023401567852995],[0.52507179573631202],[0.006018608653493962],[5.0687042380592739e-05]
4508,26.51162434,[0.95100673805784086],[0.12226167518656933],[0.010896815888270572],[3.9565556198606355e-05]
4509,26.8307918,[0.41124284746443196],[0.91947889275058603],[0.0060102107756152545],[2.7392695982786375e-05]
4510,27.25052093,[0.77036971521174502],[0.64431625567356454],[0.010736599269737468],[6.6520799798797103e-05]
4511,25.92930577,[0.65769531325253339],[0.65465171678722789],[0.014758826857946217],[5.5225807471026567e-05]
4512,25.27995993,[0.24161040603337891],[0.34754299050688037],[0.010270915321050622],[5.2216191160081582e-05]
4513,26.92397011,[0.97471762607297241],[0.4060848286868417],[0.0081806328197031597],[4.7454455914197613e-05]
4514,26.31677508,[0.042984983940400734],[0.14652594250630424],[0.0054886500166958507],[8.4234071103750363e-05]
4515,25.9087856,[0.28096904643360221],[0.47335770594040233],[0.0058878770116543855],[4.2339121970491611e-05]
4516,27.02930231,[0.73966751612103088],[0.40573935209026118],[0.008149557994077905],[4.6394965503071539e-05]
4517,26.88984564,[0.42724035725049536],[0.24400908119165921],[0.0040518078089517573],[2.5559892812387908e-05]
4518,26.200993670000003,[0.89323608743730976],[0.89324259748992185],[0.0009941742352610472],[7.7289365628896434e-05]
4519,26.35245855,[0.031416914627131809],[0.98593235861990258],[0.00393638480910663],[7.619355691790286e-05]
4520,25.73621951,[0.55823175231579303],[0.68792352877237128],[0.0059221486918933919],[5.083644032000123e-05]
4521,25.991295179999998,[0.75796243999972956],[0.72897589504395244],[0.0063200558937846485],[4.9185803192519639e-05]
4522,26.29951773,[0.6359181018782929],[0.94804287926049402],[0.0073218934807142144],[4.051392079018612e-05]
4523,24.714965210000003,[0.26970533476324754],[0.7857961455297886],[0.0064562378947762289],[5.0543243604150856e-05]
4524,24.93373373,[0.56459750693251598],[0.016874582930099746],[0.0052620835291442014],[3.1013685704517346e-05]
4525,25.58086955,[0.47642538666167145],[0.41302555934079521],[0.0083370602556579465],[5.8268080647183584e-05]
4526,26.05982722,[0.23318445792729586],[0.085708685039473098],[0.0096181894796524836],[2.1698678481285594e-05]
4527,25.43512565,[0.61642450306324048],[0.28232375086995842],[0.0028183258634230102],[4.3116529452380536e-05]
4528,26.56661271,[0.28060570130243456],[0.24473780116651106],[0.00385222577256078],[5.0399873597284373e-05]
4529,26.03933818,[0.12696052742910463],[0.21850914166855423],[0.0085361620077253897],[3.2288892470477837e-05]
4530,26.51356036,[0.28708927813981461],[0.67940399195951917],[0.0029139249114219501],[4.2231569403305969e-05]
4531,25.630581760000002,[0.25810783193322601],[0.43795139890632184],[0.0020938073672056579],[2.2856749125388376e-05]
4532,25.86206072,[0.85108466831902496],[0.24986466222897896],[0.011446120663205217],[6.3954781058916943e-05]
4533,26.090472350000002,[0.98710846694974297],[0.83656078929942046],[0.005175085463856921],[5.0546124659545111e-05]
4534,26.4231655,[0.19032747774586278],[0.41437394525186899],[0.0051683476270087403],[4.6614112336695879e-05]
4535,26.14044326,[0.85051765615284514],[0.86355607177031879],[0.013700468689112733],[4.7548064154245839e-05]
4536,24.08485793,[0.33605816194069138],[0.66601638350052395],[0.0064434207734070381],[3.0006326253828597e-05]
4537,25.68135099,[0.18524960355404718],[0.5300111718726721],[0.0056092935771169805],[5.6503773127491996e-05]
4538,26.85934956,[0.74427385548687952],[0.97081008742915453],[0.0044676814877359083],[4.1263208291120179e-05]
4539,26.971295010000002,[0.54626005261075283],[0.39582127564238762],[0.009653260571874378],[7.8603809424371285e-05]
4540,25.60356595,[0.76588965795578123],[0.59239439442479558],[0.0041832513410123284],[5.3956931479803849e-05]
4541,26.75927025,[0.23614139233081505],[0.24958289119035765],[0.0035868083687310981],[4.0417178032825518e-05]
4542,25.846545489999997,[0.99460117495893618],[0.85783892006646123],[0.0064820881723475221],[5.9033080916814917e-05]
4543,25.35431553,[0.038334695958725074],[0.97060181987254923],[0.002852995228427746],[5.6718601908534172e-05]
4544,25.14454371,[0.62155759201828475],[0.14092067103996719],[0.012443571968391076],[4.211681161314651e-05]
4545,25.86767247,[0.70856168090719107],[0.31806517097343046],[0.0036496364300010464],[4.4487047220931331e-05]
4546,26.37794986,[0.51711515103965799],[0.70980134950964335],[0.0062684334796706542],[4.3677872276326468e-05]
4547,27.187190140000002,[0.17807579364148668],[0.14660641685796511],[0.011187030567070655],[5.5072994661398145e-05]
4548,26.470728140000002,[0.84382694100369382],[0.42430680537704635],[0.0090560507759884223],[5.1945399089703415e-05]
4549,26.605797940000002,[0.66129722528676482],[0.98541117614790941],[0.014671825408701877],[4.6359438179377488e-05]
4550,27.382664579999997,[0.41362469807101671],[0.72271637899867058],[0.013555304930720879],[5.1683634750887553e-05]
4551,26.398642350000003,[0.84734702188666267],[0.34174299514933615],[0.015787165367073586],[7.878568160174515e-05]
4552,26.80395705,[0.28807583830376876],[0.61149643629258288],[0.0026657963139908314],[4.5586389419982609e-05]
4553,26.688332980000002,[0.27100661718386698],[0.19437024695600641],[0.0024135014011302802],[5.5090878505970053e-05]
4554,26.44654966,[0.77538678565133878],[0.7792197550241533],[0.010112437122447304],[2.8830438325022634e-05]
4555,27.132330969999998,[0.81572366280320652],[0.75019500732161382],[0.010763015298394685],[6.4572706143684044e-05]
4556,25.20844524,[0.97102029134944212],[0.55542208448959518],[0.0090854251779086681],[2.5809457115444356e-05]
4557,26.84716945,[0.87286746366817347],[0.16437399100614491],[0.011086564176418734],[2.4857948261292062e-05]
4558,25.81665309,[0.41998786297017798],[0.73767113446315369],[0.0046814384467929737],[4.903193236543979e-05]
4559,25.58715904,[0.22094772027004644],[0.38799892256511687],[0.0033056476937858847],[4.3208008591588687e-05]
4560,25.98119176,[0.25018289585597631],[0.81262469184274444],[0.0082627122654260199],[4.3023419669496743e-05]
4561,25.52662899,[0.43174420204558878],[0.43407507056968758],[0.0015656953152750064],[4.6999684006621134e-05]
4562,25.17991753,[0.041123931182301732],[0.65177187022400762],[0.0050559963827171428],[4.9050220720603388e-05]
4563,25.77137749,[0.67102504380441697],[0.83942159262903737],[0.0077610002213501783],[3.1279213505430725e-05]
4564,27.2551478,[0.39192375796531465],[0.68171725920200221],[0.008248161069731863],[5.0517702659680364e-05]
