iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2057,25.982009480000002,[0.060892563311893022],[0.22372655470988678],[0.0038279495028085142],[2.3498080699624335e-05]
2058,25.839771969999997,[0.94319283489601702],[0.80673721223361072],[0.0099288145317455445],[4.5632239173865052e-05]
2059,25.03659618,[0.40516926307729639],[0.27436335816957375],[0.00752737484034538],[3.8828795251466541e-05]
2060,26.362724800000002,[0.19731038472003998],[0.71668214939968178],[0.0053078499335669771],[2.7976913017035976e-05]
2061,26.47080759,[0.94935672464149734],[0.26743664095560504],[0.007421844486892315],[4.1000654795730895e-05]
2062,25.88571195,[0.30887406985866339],[0.18436676064740054],[0.0078199399377393286],[3.1209011408572795e-05]
2063,26.11734216,[0.74345312128115482],[0.94259722456789918],[0.0077135102719192994],[6.3584042604480917e-05]
2064,25.12851049,[0.84403884673651541],[0.30855251943108331],[0.0064128891367965513],[3.6321401679584309e-05]
2065,27.40487233,[0.094510399993755434],[0.73347425226288276],[0.0075821484962332319],[4.3709366496169633e-05]
2066,26.59769724,[0.42529909227434326],[0.60339993091572697],[0.0012898594063758817],[2.6422433167028192e-05]
2067,26.529257910000002,[0.27119690851571809],[0.3007287146507408],[0.0084027542952701539],[2.0401475852083184e-05]
2068,24.52130712,[0.75064102236013941],[0.4121915303745618],[0.0067213971790181515],[2.4179483563924187e-05]
2069,25.84108645,[0.9036638669567385],[0.57778050627292354],[0.0084286342066925424],[3.4035178050506598e-05]
2070,24.66202247,[0.27156494273698312],[0.89984337924136515],[0.0071467394966188147],[4.1667985154758558e-05]
2071,25.77346988,[0.34325784830868772],[0.77448819505548849],[0.0079633623558721389],[3.9427853157081305e-05]
2072,25.914898309999998,[0.21950725014254446],[0.23603668933492489],[0.010149305488036331],[2.6804148542391992e-05]
2073,26.068414949999998,[0.35729084687737439],[0.26181635607956205],[0.0040799275253711187],[8.2446420029302914e-05]
2074,26.55878975,[0.051791153405550572],[0.4836868026535015],[0.0069956157286878984],[1.8412475935425388e-05]
2075,27.470480390000002,[0.6792583148109631],[0.49647721920624932],[0.0087945699199565852],[3.6331085394358809e-05]
2076,25.62819151,[0.34972275654478135],[0.65863996894940113],[0.013037650148189195],[8.0124849152762856e-05]
2077,27.12727001,[0.63658983930580382],[0.21253227288258664],[0.019511806943597498],[5.340035946782562e-05]
2078,26.10891327,[0.82940291953070533],[0.12089648778304657],[0.0030385700118792935],[6.4417040207820353e-05]
2079,26.38195082,[0.18400623623692808],[0.55055451916180931],[0.0057087347650357501],[2.4362299411273547e-05]
2080,25.52312048,[0.80432978783329978],[0.00069356089552086164],[0.0092623678369041507],[3.4524477338537807e-05]
2081,25.803289420000002,[0.92661994491102673],[0.8768302822039713],[0.010450470020184954],[4.7525663124436957e-05]
2082,26.40416147,[0.088794305720751199],[0.64198343153553317],[0.0094024069631297724],[3.8888257687330618e-05]
2083,26.55795989,[0.86554628061401551],[0.4684896603471515],[0.0042073222792514686],[4.4926288610969145e-05]
2084,25.44364391,[0.60099304460101333],[0.5236446407572275],[0.0097039947000731042],[5.9069544135204044e-05]
2085,26.340354780000002,[0.14572456381637405],[0.089115824401299282],[0.007135630737719667],[2.9804627595331201e-05]
2086,26.30915056,[0.95800730123739264],[0.26687265157964957],[0.0043319088407141604],[2.5134351964495316e-05]
2087,26.5049739,[0.69536235379144329],[0.60133884845600516],[0.0088261814416823459],[4.5645584520415117e-05]
2088,24.9484577,[0.40393354512440177],[1e-08],[0.0061694188370718939],[4.7306976640959508e-05]
2089,26.04502323,[0.39889580848641981],[0.90023415533986972],[0.0073068744053018109],[5.3754361791169547e-05]
2090,26.92038195,[0.063919226748136881],[0.38360687727232035],[0.0050552332770226749],[6.5603421325166611e-05]
2091,25.88982757,[0.66248158221667375],[0.77700921573910753],[0.0058946800818430178],[3.5164655204811268e-05]
2092,27.13051256,[0.90350699533980494],[0.26968498258359019],[0.0052704493792950502],[3.3044935338788495e-05]
2093,26.18925956,[0.44691981862399055],[0.54447450572295697],[0.0076495893021296113],[3.0218820509242406e-05]
2094,27.05474657,[0.58102414608653596],[0.48261835000727582],[0.0047002052175098563],[4.6604956550067023e-05]
2095,25.208115510000003,[0.3810000481547377],[0.21111960627557469],[0.0017662602562818486],[9.2492586136860844e-05]
2096,27.47831262,[0.052580626645581274],[0.67410732856025934],[0.0054152902667120584],[3.8456656051566451e-05]
2097,27.0450032,[0.82515409102176351],[0.69153127783381707],[0.0053517951820890586],[6.5458840605381319e-05]
2098,26.110540850000003,[0.83306996301394132],[0.65648776707686385],[0.015146362850858464],[4.0544777282269795e-05]
2099,26.79332963,[0.68509099718599231],[0.016025582697200447],[0.0066336230266959562],[2.9057641951935054e-05]
