iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2900,24.62453459,[0.95533355250668439],[0.2062739767351976],[0.0066950480283230474],[8.4240906794486037e-05]
2901,25.69159969,[0.5117458857570687],[0.52646168025348861],[0.0071550781979896616],[3.9016616735776388e-05]
2902,27.586187640000002,[0.71979023382004081],[0.93381930828460669],[0.0036462720716284869],[4.3222737529047262e-05]
2903,25.20380222,[0.1006428631122594],[0.64721382528220239],[0.0039702682015501645],[4.8727448149099573e-05]
2904,25.26414556,[0.83218353432747005],[0.54081580918964911],[0.012515859278254104],[5.7204560329038312e-05]
2905,26.43430386,[0.63956464418174752],[0.27399842262586604],[0.0058026145236028115],[4.9501663897333348e-05]
2906,26.57334398,[0.63806470900262235],[0.93738871763296916],[0.012614546359210221],[3.0911680573453282e-05]
2907,27.20540259,[0.97451716971434155],[0.94871923207312769],[0.012268923675144483],[5.9677125537171971e-05]
2908,26.338424,[0.22567264884546412],[0.68141273686852255],[0.0045421401145439022],[5.247725754353727e-05]
2909,25.64162921,[0.27682955442773444],[0.071310795810575589],[0.011214782498674802],[2.0997153959922965e-05]
2910,27.23735623,[0.19820202482965643],[0.058440913866594058],[0.0098486414724799354],[2.7673107519832207e-05]
2911,27.52737697,[0.36785813946895141],[0.6037557047478499],[0.0043644881136543634],[4.5734135614650118e-05]
2912,25.89680625,[0.035890068315116874],[0.62374838663973786],[0.0074203998083793299],[2.6648824184516418e-05]
2913,27.855387059999998,[0.53205519697286574],[0.45283683028561839],[0.0098133744450839555],[2.6435385624745678e-05]
2914,26.09380349,[0.2335810181817346],[0.55341131102061458],[0.0061836926146000004],[3.6417171803415638e-05]
2915,25.43992005,[0.46379234792671253],[0.15582692292191019],[0.0095139703383310681],[4.0930737911337722e-05]
2916,25.647643579999997,[0.2078190370595645],[0.42118699848516761],[0.0090339453994513486],[2.9631053689305187e-05]
2917,25.5627015,[0.30113336379797812],[0.37016766478615032],[0.0027090612817102788],[4.6347701651738848e-05]
2918,25.328254859999998,[0.66687587399705128],[0.3312516565136211],[0.0092104972883934044],[5.5877842094376184e-05]
2919,25.40002913,[0.59476129789265131],[0.87099419839198389],[0.007620198634051778],[6.2978073446295912e-05]
2920,27.10475175,[0.34623266008706843],[0.48641122026094435],[0.0035043394815111872],[1.7946915296440658e-05]
2921,26.44512096,[0.90890552433867433],[0.17667278802167052],[0.0080026036168464043],[4.4555268598978071e-05]
2922,27.57226314,[0.83970282506401595],[0.099351982837882546],[0.0055403087677978746],[2.3678174914110173e-05]
2923,24.83830811,[0.24590471571842298],[0.1884773645894553],[0.0026611081825214655],[2.9142033456497352e-05]
2924,26.90054811,[0.89771297851056087],[0.45586909811189175],[0.0053635677560546768],[4.9051522233278799e-05]
2925,25.66289291,[0.27218852098942126],[0.1631929677075436],[0.0081481783968883059],[2.1587280928325736e-05]
2926,27.73212836,[0.48457166293187753],[0.31186569515321672],[0.0089679298574467659],[2.7719303492601544e-05]
2927,26.25960731,[0.45439363964380436],[0.18393793555064092],[0.0045900105904777],[5.246744514542101e-05]
2928,27.24585063,[0.67429060320716416],[0.67929649475967246],[0.0047932651058503195],[3.3356055425703968e-05]
2929,25.55221788,[0.067057682829839482],[0.33343609281537095],[0.0048624459686804067],[5.4248656330413425e-05]
2930,27.19733689,[0.51236842397195115],[0.66676812580421452],[0.010236216437500834],[4.5503067201912994e-05]
2931,27.22727077,[0.87217016710633077],[0.9225368177086738],[0.0043166418067166479],[4.7101773297364424e-05]
2932,27.3398565,[0.45810867141175615],[0.35635703740277613],[0.0047738127262645369],[2.859373751573635e-05]
2933,26.51289363,[0.4690090578683111],[0.79244262456079739],[0.011319797930393893],[4.0395000175275086e-05]
2934,26.46238984,[0.4236486125544805],[0.22576269225525875],[0.0065386384309542023],[4.1830162580025476e-05]
2935,27.11417519,[0.94836804177633249],[1e-08],[0.0054711690753355691],[2.8396241513128917e-05]
2936,28.08509257,[0.1086339407020247],[0.081976288134372299],[0.011710200709541152],[3.510971515097161e-05]
2937,25.979846,[0.23563382465323324],[0.3655687268585659],[0.011495420613170049],[3.5796371401386473e-05]
2938,25.15916027,[0.26126397957724506],[0.11729938650100691],[0.0052916136012263748],[3.819411669314654e-05]
2939,26.35751415,[0.47960998890361334],[0.5405368238821584],[0.0039836683983546783],[8.8460635425502421e-05]
2940,25.956704690000002,[0.80848679433742288],[0.49715457639625055],[0.013181050087876345],[4.9381335299303331e-05]
2941,25.72582409,[0.019082093750389051],[0.94414482176996517],[0.0016063336747835222],[0.00010626647649436549]
2942,25.019193350000002,[0.40981326128483619],[0.016744696913171264],[0.0079740021826974483],[6.7564261067853959e-05]
2943,26.646243730000002,[0.39272573169044078],[0.90073918252263252],[0.00612204953626172],[3.7064653011897875e-05]
2944,25.85329347,[0.14889318091068549],[0.92568999194242263],[0.002958317749312156],[3.4897374056486186e-05]
2945,27.363494170000003,[0.88820121602814806],[0.2991306191235179],[0.0086200354916453059],[8.1911402125267596e-05]
