iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4600,25.58151932,[0.58293230713537758],[0.47224636999829039],[0.0078178943211312801],[3.43924495787018e-05]
4601,26.676081710000002,[0.38180743632997338],[0.98284631329680006],[0.0051889492276173121],[5.5079219141662694e-05]
4602,26.64905541,[0.65129904280064566],[0.79324170677752948],[0.0099541934026628476],[6.2243705099607194e-05]
4603,25.59168764,[0.49492021030262884],[0.72250768864468295],[0.0022899804090277809],[4.6220429864074486e-05]
4604,26.357920879999998,[0.34335045824265858],[0.79086371727033167],[0.0075727593529498205],[6.401451684406867e-05]
4605,25.367862690000003,[0.45756465187727008],[0.48046582334197274],[0.0052724030607101957],[3.6752822033803145e-05]
4606,27.814290399999997,[0.069101683912699163],[0.0012620856006062553],[0.0045555643438210391],[2.5409221559524742e-05]
4607,27.258336149999998,[0.73369559122237471],[0.21797020022932506],[0.0064655549158312842],[2.6534377097764406e-05]
4608,26.702173440000003,[0.04156733369487331],[0.21932945171957313],[0.0089628744392920567],[2.7919782984775487e-05]
4609,25.74311934,[0.6946741896252342],[0.7527208504459677],[0.0081332926556017537],[5.1924441283102141e-05]
4610,25.71037465,[0.63144764165289979],[0.18941836206236595],[0.0097046422855007197],[4.1616842129943432e-05]
4611,25.408076190000003,[0.61375401840125554],[0.388392489971984],[0.0050371333497845616],[4.5012344426498263e-05]
4612,25.46732123,[0.077919243364142521],[0.67851646719063996],[0.0061496375583854346],[3.6940296270160378e-05]
4613,26.75836157,[0.49620543064766431],[0.78526814549005719],[0.0066681108844053316],[8.7025590542133546e-05]
4614,27.16303704,[0.087073329469617267],[0.93544245003993454],[0.0074137015665362016],[2.6269729307415446e-05]
4615,28.28246069,[0.30700851102640714],[0.37390581578769311],[0.0071907058601212159],[9.1351633576486346e-05]
4616,26.296843690000003,[0.34542518301858582],[0.36000469312282579],[0.0031674372834943898],[2.3651153085280097e-05]
4617,24.55602289,[0.50940943890579105],[0.61524439994313607],[0.0070232019373019372],[5.7545363683630946e-05]
4618,25.56965619,[0.61841825223016134],[0.11907707274602097],[0.0084587946030838523],[5.1615672952254332e-05]
4619,26.795226739999997,[0.95318275684260945],[0.70950257556792407],[0.0079473431409129436],[3.7160470479580265e-05]
4620,25.97687286,[0.2730105893275081],[0.10667644747768967],[0.010875358357294029],[2.964547420630792e-05]
4621,25.53462401,[1e-08],[0.32079243751436315],[0.0045071622067833772],[3.1040015314953706e-05]
4622,26.88248064,[0.82144842141818608],[0.99238544495982328],[0.0044302502320764381],[2.917457322276773e-05]
4623,25.37889801,[0.42889053873822564],[0.8091949526472717],[0.006100133565006105],[8.456295173192574e-05]
4624,26.31559812,[0.53218666203597653],[0.79410055715471761],[0.0057304533451097428],[4.1698343142493322e-05]
4625,26.67112719,[0.89971787622002242],[0.21265863646131739],[0.01219448594079664],[4.7535451860203359e-05]
4626,26.8858124,[0.22240397189101219],[0.8439869654625779],[0.0062637829605822204],[2.9592323423421885e-05]
4627,24.81736828,[0.077559243879311734],[0.29635132549951576],[0.0058246496653837632],[4.1162173281761305e-05]
4628,26.42206119,[0.6905226589996214],[0.93454045688103937],[0.0039342070114914973],[4.4743064299579416e-05]
4629,26.37078257,[0.95473652667880438],[0.13750189620874775],[0.011035053651782367],[4.0997735914150013e-05]
