iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
3300,25.8486845,[0.10924150645480252],[0.81505221014601181],[0.007097926724175696],[5.8988916920355017e-05]
3301,26.81123564,[0.21811745623396545],[0.56902737910567691],[0.0037462256851090725],[3.5354499838269327e-05]
3302,26.06217088,[0.59337911043701552],[0.94664579941868765],[0.0074422269926507356],[4.4478076957565893e-05]
3303,24.78724335,[0.82083219932257279],[0.70412108867938994],[0.0094120798559081953],[4.5718204177314092e-05]
3304,25.86898632,[0.7741169973326818],[0.76503981034762125],[0.014468606812901186],[4.3250536593653077e-05]
3305,25.25335385,[0.35684407342991853],[0.69919601609880955],[0.0091156037603938866],[3.7170958735954773e-05]
3306,26.55450741,[0.64225388270567707],[0.20530539601584152],[0.0091204850079905087],[3.438715577985807e-05]
3307,26.97868797,[0.51502677028952581],[0.98547776259122333],[0.015138194444491548],[4.0814696013524721e-05]
3308,27.22852125,[0.78334772126366781],[0.3740938269118903],[0.0061952745300113965],[4.840173994741237e-05]
3309,26.66318327,[0.38984272956095378],[0.0057107162511504383],[0.0039615354044753026],[3.3248811995734151e-05]
3310,26.01618108,[0.4619350794380484],[0.23944847531885016],[0.0058802192596384972],[3.0612260914719691e-05]
3311,26.3969435,[0.8497653595714767],[0.25794090167963313],[0.0086763789620019627],[3.7703338239825079e-05]
3312,24.95163152,[0.99304134988884907],[0.096987759382985095],[0.011126580965568178],[3.7070563424723701e-05]
3313,25.77544922,[0.78585505013589441],[0.39365725460195844],[0.01270196200565632],[2.6144412726414323e-05]
3314,25.94233352,[0.19433277735066845],[0.87805808993265899],[0.0070571696779646587],[3.7116618182453376e-05]
3315,25.77159329,[0.87735917776996764],[0.18029278854819125],[0.0090771607859426728],[3.2333019080177383e-05]
3316,25.2293945,[0.93211002307319257],[0.20977039381410117],[0.013158861388726073],[6.0143736020368266e-05]
3317,25.78879467,[0.86941686048445876],[0.73765034973319121],[0.009623644013304844],[4.3060531331351459e-05]
3318,25.91330636,[0.89537207694724585],[0.4774881022453708],[0.0085521951668842688],[4.9137493930595522e-05]
3319,25.997750489999998,[0.43164326219497018],[0.80013960204163714],[0.0045793919665583771],[5.5601285570416881e-05]
3320,27.53756138,[0.73794059881993235],[0.30113769060894557],[0.0069624430498710921],[6.9305894846438676e-05]
3321,25.84997147,[0.46633115066802339],[0.44599293872358037],[0.0072759002697154185],[5.911659067175945e-05]
3322,26.73343052,[0.58731690907363743],[0.025996790702644268],[0.006135962654213345],[3.9545176396482695e-05]
3323,25.18077377,[0.65390581881125232],[0.058821043049051447],[0.01424462412621158],[3.5826171954522756e-05]
3324,25.89554748,[0.25725424215900822],[0.11579476265768335],[0.0062228174851166052],[2.2897669928745312e-05]
3325,26.5907485,[0.95267546528319591],[0.8998912315631461],[0.0079236751057871757],[4.901217562774951e-05]
3326,26.52800113,[0.3307994071229553],[0.33089744611855065],[0.0063907626801851802],[4.148524301694767e-05]
3327,25.34059297,[0.96583801654227242],[0.24087933019082475],[0.0099578790133448281],[4.604156720816599e-05]
3328,24.93863882,[0.45722538036241939],[0.33365744051709767],[0.0046052235687535359],[7.2893237166749003e-05]
3329,26.947582760000003,[0.012608136132032377],[0.31260986355905102],[0.0038938131175338397],[3.3591611385608289e-05]
3330,24.34555313,[0.47732567557548128],[0.21366385728588622],[0.0069758809437086566],[3.1207362602037048e-05]
3331,26.83281272,[0.016633585059732781],[0.16519647169083612],[0.0072742726616205622],[2.9771902368525005e-05]
3332,26.3332593,[0.22809612099452398],[0.5634124126563077],[0.00796439540017857],[3.1423704026700694e-05]
3333,26.927907949999998,[0.58926474139831919],[0.5334040096858369],[0.013259785864228546],[6.62186679600274e-05]
3334,26.60552787,[0.28503679736878584],[1e-08],[0.01481776434208032],[2.6143750817275713e-05]
3335,26.38662748,[0.51404973733617199],[0.6932033213175427],[0.0093605998474786123],[4.6361871543720845e-05]
3336,26.54188271,[0.6419117691057683],[0.22277037970016766],[0.0057023277459703481],[4.2570232745231529e-05]
3337,27.50093338,[0.38881376207472806],[0.51192633303236057],[0.0058874519368579126],[2.3603838337660221e-05]
3338,25.21467195,[0.287600696768613],[0.60553644089289071],[0.0051952732110678856],[5.6843968099740128e-05]
3339,26.29351221,[0.53339191824669907],[0.011175054550291108],[0.0044914789624851403],[2.7960174344587863e-05]
3340,24.66808877,[0.25897460411553691],[0.7348012607509955],[0.004991666774749437],[7.9522490249339661e-05]
3341,25.05012846,[0.2287609535478054],[0.1919930803181043],[0.0032453763849055184],[4.4252997782490144e-05]
3342,25.404964800000002,[0.85601781499100138],[0.69955736009697067],[0.0084786041262199796],[0.00010119533889024757]
3343,26.583600660000002,[0.49360744865023176],[0.72296872037883908],[0.0078017537992789987],[4.4072967247898998e-05]
3344,26.120838539999998,[0.9245576120842729],[0.84746179508984976],[0.014243924618111692],[2.8918344215145275e-05]
3345,26.504906809999998,[0.55135818744704546],[0.33030076020244864],[0.010465026135943856],[4.1616083706952356e-05]
3346,25.32726532,[0.96255321811369243],[0.85365652284996418],[0.01384561024065839],[3.271592596998385e-05]
3347,26.82224276,[0.86003492745946131],[0.80520159722362161],[0.0054852780413177094],[6.1903862274448329e-05]
3348,26.29146078,[0.75039449060405372],[0.86712665091918439],[0.0059475871669142921],[0.00011444667470911218]
3349,26.1705233,[0.88183087992678399],[0.97744301633038644],[0.0081905773071002663],[2.5344908377078479e-05]
3350,23.840683329999997,[0.74713332251184006],[0.47184218820615786],[0.017493252168644224],[9.9673118994281218e-05]
3351,26.62652505,[0.49544035642704204],[0.49328265194034443],[0.0064714675096392282],[5.5864761142221386e-05]
3352,25.94174768,[0.86880639985191221],[0.80298861981584779],[0.0057391009046401931],[2.9555034037342942e-05]
3353,26.06532407,[0.52236300348058051],[0.55836286766066978],[0.0037386542145789181],[3.7448411808471693e-05]
3354,25.591282489999998,[0.76862075058820989],[0.47179265555540539],[0.0098329787755960796],[4.8341891015213356e-05]
3355,25.29961601,[0.039470839705223804],[0.84833860775402536],[0.0087123460895204285],[5.1102102889333256e-05]
3356,25.362520710000002,[0.88812316260552637],[0.81426160699810968],[0.0077201238082227341],[8.5982011815144421e-05]
3357,24.90793125,[0.76035131891228658],[0.39746039765522267],[0.0053617879926184386],[8.4713970700978081e-05]
3358,26.41842071,[0.75102165459886772],[0.68512243827960639],[0.0061777809578107967],[5.153750059377904e-05]
3359,25.10100582,[0.43412106316662352],[0.81463614506428184],[0.0033106993740936175],[6.3655614526425541e-05]
3360,25.69165511,[0.85750634539982173],[0.23072677012886555],[0.0039621858849718805],[3.6643448619755326e-05]
3361,27.42932293,[0.27397276926773972],[0.87210608700006453],[0.0069064567302222213],[4.4198424000330139e-05]
3362,26.16879175,[0.38687550760291112],[0.091372841384133929],[0.0027540705176583025],[4.4714848401239404e-05]
3363,26.04807911,[0.59422750051630058],[0.76504767383987771],[0.007265643285376544],[3.6636636600639871e-05]
3364,25.585471,[0.93167061719628697],[0.057913514733688498],[0.0065776917489758224],[3.2990853505332485e-05]
3365,26.56991137,[0.96538062467309049],[0.53934241107644409],[0.018557150040015569],[6.357849476867905e-05]
3366,26.84262928,[0.074835787574327406],[0.76522002658889154],[0.0063627677331775101],[3.9216568290589837e-05]
3367,24.94458207,[0.27373944792420174],[0.18678764936420716],[0.0049992523335410932],[3.6891825580642745e-05]
3368,26.69533006,[0.38166347807747031],[0.77471602776710902],[0.0068267657220251188],[3.9745168278870757e-05]
3369,25.96614348,[0.52161916254854612],[0.49328821543183904],[0.0067762334158954496],[4.917636095630451e-05]
3370,25.78478286,[0.46689793359050186],[0.44076099910818783],[0.0029366277719674594],[2.7097694429267793e-05]
3371,25.60667633,[0.603365757665554],[0.13625142056300676],[0.0041840619394241663],[3.6364629988350217e-05]
3372,27.08321847,[0.72889550663476821],[0.53897411500335934],[0.0045887341807128723],[3.0708048787742026e-05]
3373,27.7169691,[0.016369965824901078],[0.31472715371581739],[0.0063230890422016905],[4.4313643508375744e-05]
3374,27.21946107,[0.27528494665330999],[0.82695338395841866],[0.0072792579768186094],[3.9016053680229756e-05]
3375,25.72230849,[0.050877589788530631],[0.1986423587770853],[0.0055028032706983532],[5.6943098525719105e-05]
3376,25.01537802,[0.97035458996488788],[0.91086094982424282],[0.010328980394188725],[8.1439252503034965e-05]
3377,24.21033589,[0.81875434010684889],[0.13859095175722203],[0.0069242034010317255],[3.9958857166233486e-05]
3378,26.62150275,[0.056510338067343679],[0.95311659332578458],[0.010378140553161497],[2.8505282233082241e-05]
3379,25.95547071,[0.64197310287060805],[0.66948472554385086],[0.012649512882028147],[2.8563901773359657e-05]
3380,26.32703781,[1e-08],[0.24031055481502844],[0.0040135432865902598],[3.3679611752768235e-05]
3381,25.35627834,[0.20096198528508269],[0.71703264312728909],[0.0042896834837414799],[4.8408566361790584e-05]
3382,25.88887373,[0.63224686264661156],[0.15833640737705845],[0.0052958155743732527],[3.4429651364187297e-05]
3383,26.69387622,[0.6592503073710303],[0.20040771661650747],[0.0060356279492776443],[4.0615088347184525e-05]
3384,24.71155459,[0.3146743024493267],[1e-08],[0.0032308766031510228],[3.6183569759429268e-05]
3385,24.17701728,[0.89925540637085399],[0.84873988876468287],[0.011420992243460937],[2.9214018346324089e-05]
3386,27.8485686,[0.12772987655606982],[0.10531626279282846],[0.0091116549806783964],[3.8260614817153815e-05]
3387,26.46357068,[0.55203365608755561],[0.30877022469555915],[0.0096513522629314008],[3.1178671517362311e-05]
3388,27.23556136,[0.20326350845639851],[0.31527189873918859],[0.0078000396097844815],[5.4879627028214806e-05]
3389,25.859303760000003,[0.81120620444985203],[0.99765515869796395],[0.0072594522067029321],[8.1449953178103218e-05]
3390,26.33926907,[0.89614409567793429],[0.93230121229876595],[0.0030726384783661964],[7.4080331058212767e-05]
3391,26.829843699999998,[0.194233779183136],[0.41595205270296765],[0.0046733739289518406],[7.1410096376789411e-05]
3392,25.47724841,[0.51997306487834372],[0.96351985056059386],[0.0090808244281158079],[8.2516492956208332e-05]
3393,26.63371559,[0.32283822773177651],[0.91351613139730581],[0.002821720833690422],[4.5307781429970717e-05]
3394,26.22767676,[0.38749304621798308],[0.8205990450035443],[0.013027955868379126],[4.2109836140891144e-05]
3395,26.72689822,[0.074726845095990979],[0.65350702085913781],[0.0051350588798235175],[4.5842029416209851e-05]
3396,25.76187062,[0.55998998950576406],[0.30551199268077017],[0.0063632935895429066],[4.0373907280677468e-05]
3397,25.79838097,[0.0040726097869244748],[0.31644286215135398],[0.0087262027982725199],[3.288737574902445e-05]
3398,27.242712190000002,[0.29804960575996486],[0.9971099014053999],[0.0052352453384193476],[3.5713000675396955e-05]
3399,27.626754469999998,[0.82459323753677127],[0.60436212173427617],[0.0055540495742558704],[8.1025491191377697e-05]
