iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1300,26.29329728,[0.44299091664162166],[0.28394115078262883],[0.009216547731452529],[4.1383262921246278e-05]
1301,26.16781423,[0.0034439489920679023],[0.9733631790975521],[0.012504446319620166],[5.4131265806667272e-05]
1302,26.01993752,[0.71382544280533144],[0.59897044253430498],[0.009533452899174899],[3.4806848896729026e-05]
1303,27.34116376,[0.98786425612636719],[0.15584887117878909],[0.0075252376231280116],[2.309986750825832e-05]
1304,26.73700838,[0.24044399317712301],[0.57293977429355725],[0.0054605618289558233],[5.1494335620405618e-05]
1305,27.96151784,[0.93744685937136807],[0.36090300832569],[0.010783153866683159],[5.1131379518676301e-05]
1306,25.6608599,[0.12418206474676752],[0.24820144369958069],[0.0075765768823649604],[4.8391411988701893e-05]
1307,25.39607543,[0.41594333775994624],[0.41009502659932934],[0.0062950050243565925],[5.5455131792891965e-05]
1308,26.661637010000003,[0.88943067758947336],[0.45011378886984099],[0.0088310047215443555],[2.9031966663484177e-05]
1309,26.01800161,[0.070662851660394321],[0.19700988706536715],[0.0080043424073273362],[9.2622633997341275e-05]
1310,26.57402375,[0.24882822846026326],[0.063825757152704887],[0.0082883986147691546],[2.0451587700753837e-05]
1311,26.46077959,[0.53631093683839137],[0.4397583895627743],[0.0054650378637803865],[3.8189452936709944e-05]
1312,26.86593859,[0.39841130907684308],[0.38631027998586887],[0.0079337071312898799],[3.2407624931118928e-05]
1313,27.08196186,[0.55648860302433056],[0.50510488710412793],[0.0074524438541690441],[3.2295850904140444e-05]
1314,26.33788834,[0.14747140702567324],[0.28186768286461661],[0.0069746750175418981],[5.5745913251581403e-05]
1315,26.74892462,[0.090633488153166741],[0.97561076805468094],[0.0040071841665036967],[3.1762697853765509e-05]
1316,26.889313480000002,[0.66871126557193983],[0.57535729310566175],[0.0097595021946703109],[5.9668866573769908e-05]
1317,25.40046935,[0.11251852705353971],[0.29249551963540421],[0.0062551417168192902],[3.7889677665714494e-05]
1318,25.17411655,[0.51618666536845415],[0.31971364043876216],[0.0065101078155649916],[3.8913547462715581e-05]
1319,26.089605940000002,[0.019965114531174333],[0.014703759024098706],[0.0054392524928362773],[2.2670277330938404e-05]
1320,26.24767889,[0.80251803458343995],[0.51205022563369429],[0.0041395429280380314],[4.8800685992722581e-05]
1321,26.68868376,[0.73792488002649426],[0.71675901328808811],[0.0092386378939258162],[4.7062244708573342e-05]
