iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1500,26.81530511,[0.60618944735635982],[0.98249991956240368],[0.0083417488886075031],[3.9431120852972956e-05]
1501,25.98197823,[0.26552720554691422],[0.044663678227285508],[0.0059104306037571219],[2.6614250819900764e-05]
1502,25.56632009,[0.63598852827178975],[0.7070690098051261],[0.0061149219004715816],[3.526489348915085e-05]
1503,25.8203395,[0.91332109424158925],[0.65912193010255149],[0.0078063214505607603],[3.6404906992637542e-05]
1504,27.32522253,[0.64584089651304311],[0.90021066484361811],[0.013310861576429578],[4.6378689667669892e-05]
1505,25.682471,[0.40960803608221952],[0.12387276036102701],[0.0077438503425220073],[3.7617342712958912e-05]
1506,27.278690809999997,[0.37871021112633607],[0.77236995864892788],[0.0043163175666607323],[4.4078537116576388e-05]
1507,27.830581149999997,[0.43600906233935144],[0.31585738471720892],[0.0098109180954084052],[2.537476926550708e-05]
1508,27.48344193,[0.94172930660641185],[0.645860580523137],[0.0093226529722018059],[4.3442672857163522e-05]
1509,25.53922292,[0.40654834236051324],[0.6502554909955327],[0.0035667564118272987],[5.6461665412899098e-05]
1510,27.80437959,[0.45207430123822845],[0.58482184401892245],[0.0053891327294826041],[3.477489453651561e-05]
1511,26.666044449999998,[0.37517177360128678],[0.24404058849655003],[0.0051830306298210616],[3.0234548721919108e-05]
1512,25.7488861,[0.27023933996083704],[0.37245773762048884],[0.0034032559757223857],[3.4539277127654255e-05]
1513,27.16852697,[0.032171724426108994],[0.2037173311929949],[0.0075264644394663072],[3.9124463903861262e-05]
1514,26.56660995,[0.73071329212802383],[0.37482410981393621],[0.0079767946291322001],[4.5136757252817183e-05]
1515,25.83857541,[0.21278690710110021],[0.60843789012354643],[0.014871227641935658],[4.7947116105950816e-05]
1516,26.53218058,[0.11393937051391306],[0.21245664636735967],[0.0037677289977804396],[5.2128331903378289e-05]
1517,26.80550809,[0.54970562506246423],[0.92047309929050503],[0.0063993247917585316],[3.3164338752722511e-05]
1518,26.89687382,[0.95202040300277857],[0.75383448550930132],[0.0088878281503951273],[5.8587156025358134e-05]
1519,26.67911654,[0.3810169408631342],[0.35423893184601501],[0.0056199366970464126],[4.6045033739283703e-05]
1520,27.57559807,[0.4614844097429831],[0.71199356025584848],[0.0052364649141837805],[3.2006830669006892e-05]
1521,26.74692027,[1.0],[1e-08],[0.004776668040041232],[3.4184936295478252e-05]
1522,25.175298469999998,[0.72765186110494362],[0.8256181665347686],[0.0056645788579014478],[7.2926118556804198e-05]
1523,26.112117440000002,[0.73909996492368724],[0.41135750867033438],[0.0039465953767983675],[4.8272787389336269e-05]
1524,25.66867808,[0.93213729130440748],[0.63148036789684658],[0.0054259843939090113],[3.9987951497455487e-05]
1525,25.64583913,[0.92877016360294062],[0.61260815732729568],[0.011470238048900905],[5.006653913286474e-05]
1526,26.64136866,[0.938795846491151],[0.23177974540633511],[0.014332302725332313],[4.7909334437767903e-05]
1527,25.99693916,[0.90444584132986339],[0.056011876987372422],[0.0090129029620786838],[5.0780489869228784e-05]
1528,26.7739889,[0.80091059971695255],[0.16056242274703098],[0.003606768307869157],[2.0711581967480797e-05]
1529,25.826506329999997,[0.66563657333584181],[0.54258137339923762],[0.0079326044836146581],[4.175249442800455e-05]
1530,26.79531786,[0.27301488383003036],[0.60360932006478518],[0.0080492773261880424],[3.2021129180104246e-05]
1531,27.40737888,[0.91530984043592944],[0.30840760173023712],[0.0099442050562457696],[4.1891065510613057e-05]
1532,26.04157674,[0.16698397701076995],[0.61433438646196026],[0.0054041319791445219],[6.2068319825303586e-05]
1533,26.25586053,[0.93581189112955565],[0.1913914716888459],[0.0055340143940921238],[3.8521430220928021e-05]
1534,26.02908106,[0.29420380206397556],[0.17626722521220911],[0.0033116315923564787],[3.8191378960272804e-05]
1535,26.65875208,[0.82534889459131011],[0.94557052115080253],[0.0072567588869950628],[4.0088215216727008e-05]
1536,26.55383248,[0.97872335963476731],[1e-08],[0.019780329080087977],[3.2651193114907606e-05]
1537,27.651424329999998,[0.63885649365376751],[0.5439348895959617],[0.0072509602314612676],[4.753366773002643e-05]
1538,25.48405318,[0.48158046225090012],[0.60230515979562727],[0.0068505127899446405],[3.375088406348814e-05]
1539,25.945157329999997,[0.053880139654189085],[0.72694660906860376],[0.0054373987340458618],[4.9680593660728078e-05]
1540,25.02301941,[0.19302249297658058],[0.29213485300119268],[0.0067602480747088745],[3.4658217732130847e-05]
1541,26.89685577,[0.85495025094774513],[0.89510668661797954],[0.0086227864524162645],[3.2348297038020668e-05]
1542,26.30599592,[0.73204852720519642],[0.89729167788521202],[1e-08],[5.5075339547183688e-05]
1543,26.498184629999997,[0.39731448158658106],[0.78639693559981838],[0.0037883216814456055],[2.5642053833596634e-05]
1544,26.3030422,[0.68768750538912293],[0.67316591021278016],[0.0081933531769585177],[5.5333129244938828e-05]
1545,26.10081623,[0.77435690480007502],[0.32381914589931038],[0.0053626785961889967],[3.1441497657325179e-05]
1546,26.99492715,[0.75781994199599678],[0.46657852934993288],[0.0052989208645973784],[4.9882276975388162e-05]
1547,26.97543693,[0.54988308049113244],[0.9400775297232522],[0.0098216142289235253],[8.0168743752662142e-05]
1548,27.52929258,[0.63271051595820782],[0.95187915279106017],[0.01218240269100529],[6.1767989029293258e-05]
1549,26.11827087,[0.72124404632939942],[0.27834761365388405],[0.0083204345757795228],[3.922431835751139e-05]
1550,27.14436933,[0.71206063278996101],[0.98169362172496932],[0.0047161622712647011],[3.5044696334418646e-05]
1551,25.84998285,[0.22640575654361961],[0.84797895829247283],[0.0059269624627084072],[4.2730454596906497e-05]
1552,26.41761761,[0.75335767010602162],[0.38124868813068141],[0.0063324913808751604],[4.0718420385055243e-05]
1553,25.731678199999998,[0.64355338016501107],[0.93399989992660903],[0.0033476830890276643],[6.1232414681366976e-05]
1554,26.517433699999998,[0.43039091331130025],[0.18508199177839191],[0.0044027563382520452],[3.250613215211029e-05]
1555,25.2871767,[0.59473017208588841],[0.74038140538861963],[0.0052678838139517681],[6.4909549914171638e-05]
1556,24.270941760000003,[0.30040715266411566],[0.27003257665887348],[0.0093264155176581154],[3.6705146810755984e-05]
