iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1928,26.58438677,[0.050448499804056857],[0.79593345178018482],[0.011756780215692042],[4.249870113604004e-05]
1929,26.190581859999998,[0.94827119358295309],[0.8747861091665794],[0.0088881742561226496],[4.9882634008902027e-05]
1930,26.108501620000002,[0.42651256420980649],[0.18337214474841218],[0.0096301245631402188],[4.1113106864998361e-05]
1931,24.95014379,[0.035692714893883204],[0.61461187345145207],[0.0078546299531471742],[7.3589302598986439e-05]
1932,25.749176329999997,[0.48290697907461594],[0.07603843591412196],[0.011808469824337586],[2.1924742265755359e-05]
1933,27.396929170000003,[0.9348419452301443],[0.97309858325309828],[0.0054861328236920914],[7.5227449890469256e-05]
1934,25.470407899999998,[0.28048396951185883],[0.056146907565169435],[0.0075471575301039318],[2.7777724851574259e-05]
1935,27.752636969999998,[0.69057795854385839],[0.24327603331520625],[0.0057257772257348627],[2.4714219588328756e-05]
1936,25.871718899999998,[0.95242662304611569],[0.044323959159214832],[0.0087141969679563891],[2.6416143360241673e-05]
1937,27.048485879999998,[0.50282703730263867],[0.64027949931394978],[0.0083835724408387047],[2.6638234295051078e-05]
1938,27.3141098,[0.45114171996415808],[0.59812110981205679],[0.0065941742623475963],[1.7395299411471221e-05]
1939,25.37985442,[0.9250270996051313],[0.80648324270925476],[0.0080868066557265306],[5.6784849029323237e-05]
1940,26.220235329999998,[0.36122344034766041],[0.21649415984728237],[0.010416815313462724],[2.7979687384271923e-05]
1941,24.840601850000002,[0.16550424038813122],[0.59472351564713022],[0.011078258815243047],[6.586631148880473e-05]
1942,25.90881402,[0.070723704247716179],[0.36358832577465283],[0.0062994489893964389],[6.2879547116700962e-05]
1943,25.72542263,[0.54934717452574366],[0.514722332697506],[0.0074904437894351417],[3.3949890808515626e-05]
1944,25.64091489,[0.71212878228372334],[0.08260890032752477],[0.0056913734793542226],[3.1335703680912541e-05]
1945,26.85833927,[0.60471040311328028],[0.87526528184470509],[0.0082002733439022757],[5.9674964374090145e-05]
1946,27.667991710000003,[0.58891886890507061],[0.02981768675359775],[0.012701321401393129],[6.3975631722945625e-05]
1947,25.68071335,[0.1258135789356819],[0.69596823438042321],[0.0073780076398298755],[4.6780335560769881e-05]
1948,26.30474961,[0.34015578837660376],[0.36344232769741558],[0.003071331504705177],[2.4790928174756033e-05]
1949,25.699855460000002,[0.96389354579692277],[1e-08],[0.0047971007081859529],[3.2444362827177553e-05]
1950,26.4452158,[0.2126733809789258],[0.92364077026934099],[0.0071809381135990447],[3.1714705345631256e-05]
1951,27.37412344,[0.92447895073299602],[0.40716902687093559],[0.0078273622406726528],[2.8453917364001935e-05]
1952,26.75359181,[0.28059199752968589],[0.38646693565853246],[0.0025427462980863735],[3.6713380780040161e-05]
1953,26.302337129999998,[0.95590952913561067],[0.86783162179419071],[0.0077966916604497172],[6.1388314137711397e-05]
1954,26.35546827,[0.2321558982082757],[0.20058860190682271],[0.0073028138449338642],[4.31876921372365e-05]
1955,25.56029533,[0.21551255723478813],[0.58390486843316713],[0.0053453786259231029],[6.4774290963298675e-05]
1956,26.10400343,[0.59047508471836241],[0.61871120405486146],[0.0062223229358438492],[6.3803171350740318e-05]
1957,27.434963120000003,[0.8463180586744441],[0.77780083272531075],[0.0038356847064096034],[7.7433060644671592e-05]
1958,27.6058187,[0.78127933722552678],[0.18730687675421026],[0.0056999975472609155],[3.8166268145845006e-05]
1959,27.06292793,[0.99018099072003263],[0.77948528707290743],[0.0078564133326349261],[3.9400632149466652e-05]
1960,26.80077502,[1e-08],[0.54894705936350696],[0.0042916231338028799],[6.782660170540078e-05]
1961,26.064791120000002,[0.4782845898442557],[0.4236572159973308],[0.01118348160082494],[4.3558831627321659e-05]
1962,26.51402621,[0.45791800214637041],[0.8735075551484528],[0.012047666841257798],[5.4507496173972214e-05]
1963,26.019418260000002,[0.34322531249045246],[0.66967037862598588],[0.0039632406181622226],[4.351973624777683e-05]
1964,26.5182404,[0.52170068213445187],[0.57143309354385996],[0.0037380733326083382],[2.3282038664362847e-05]
1965,25.44077214,[0.19831009780876846],[0.41459064594346262],[0.0040313711255675067],[3.400016412030693e-05]
1966,25.16155202,[0.4295924143119571],[0.4614446123342118],[0.0066708546194045315],[4.7445744174368087e-05]
1967,26.1597895,[0.32076076602199921],[0.61019740774381837],[0.0044506484092519116],[2.8523727341023264e-05]
1968,26.20223252,[0.53050229614942268],[0.22700384496156906],[0.0080263337705432924],[4.5624636926311357e-05]
1969,27.41553316,[0.65649403170565335],[0.10768697805827104],[0.004942564369306568],[2.5996954093610025e-05]
1970,26.49019361,[0.27829648569485044],[0.23600924534697121],[0.0052445174373177417],[3.6488771783582674e-05]
1971,25.59840071,[0.062472358214325618],[0.43772286988584758],[0.0073843518928386476],[4.6439227432415464e-05]
1972,26.46462528,[0.96005010617377717],[0.8176373419197015],[0.0067743277445371231],[0.00011841903447379343]
1973,26.330598920000003,[0.97417341595888618],[0.27178231730800773],[0.017696943131484955],[5.0670836272470599e-05]
1974,25.26522687,[0.6789492187211108],[0.74157284255071865],[0.0049587644269982745],[6.4500615864881983e-05]
1975,26.272284980000002,[0.057881054327921178],[0.24884549493533858],[0.0030530206141782812],[2.9407949736937056e-05]
1976,26.17980753,[0.0835616632941939],[0.43714713766901553],[0.0033117620219597632],[4.3663265317739341e-05]
1977,25.88314196,[0.89275987623746778],[1e-08],[0.0084510697250243516],[3.9747231408981953e-05]
1978,25.742066859999998,[0.29425891814779037],[1e-08],[0.007621468500231543],[3.6106031867821908e-05]
1979,26.448978789999998,[0.31444119818451777],[0.07091999293045953],[0.0058875531145475835],[3.3741377522655824e-05]
1980,26.22836818,[0.78159691973203249],[0.86115917492734151],[0.0084161847973434067],[2.1562453703438678e-05]
1981,26.635265710000002,[0.0041674877159975643],[1.0],[0.0079149774877997903],[5.1912461765557527e-05]
1982,26.53992731,[0.12713907030647298],[0.31353450111230219],[0.0050987209863302962],[3.4056254938796826e-05]
1983,27.24453409,[0.7222915314464261],[0.078742959909601506],[0.0055633024984801382],[2.8065222519635391e-05]
1984,25.7860948,[0.23430773733586208],[0.26402422483944643],[0.0032560074652209225],[2.7970851727288082e-05]
1985,27.34233455,[0.63791231803211956],[0.66027338400946012],[0.0066118722887500425],[3.5214338577949089e-05]
1986,24.813753579999997,[0.63806078991510873],[0.61169600640298905],[0.010490242880329681],[4.6475841320559041e-05]
1987,24.838637300000002,[0.50232569978846964],[0.95152646952047215],[0.0063518288049741467],[6.0735720021853901e-05]
1988,26.78820075,[0.30586856694273024],[0.18287002014647497],[0.0064058266166263089],[2.8389382558557941e-05]
1989,25.57070193,[0.234434805169627],[0.051793801113653837],[0.010179510153710991],[3.5790466261231835e-05]
1990,26.68939763,[0.9481839463396009],[0.85296424656195957],[0.0070585702405944195],[3.3130757654653564e-05]
1991,26.30860127,[0.41254419938956266],[0.5415013912724389],[0.011399740340586551],[6.0553033711163717e-05]
1992,26.2666582,[0.47606061627822216],[0.066375380813430807],[0.010004266034902065],[3.6305459643004578e-05]
1993,26.58407953,[0.88774042171087397],[0.89139560214899372],[0.0061887455852266404],[2.9106241927312482e-05]
1994,27.40728391,[0.98345987282241798],[0.51455428479069965],[0.0057248373639451344],[3.1324968379264906e-05]
1995,26.44787298,[0.66972179894853034],[0.37530733688949625],[0.008844851748865068],[6.0918513837771027e-05]
1996,27.058070309999998,[0.93143665791300867],[1e-08],[0.0056597752048272998],[3.3660130244417275e-05]
1997,24.5265705,[0.96301627308004911],[0.31200795371631457],[0.0045405674158691678],[3.5012790480182243e-05]
1998,25.66108485,[0.60459414726973382],[0.1199912229481227],[0.0084928542759485914],[3.0550018641051224e-05]
1999,25.93557027,[0.78115757334952507],[0.94218723779532976],[0.007596812514109319],[3.2483348300527126e-05]
