iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
400,26.49536207,[0.45813397551470603],[0.77531476115101516],[0.011004722877590856],[5.8348620818160501e-05]
401,25.95406982,[0.0069249153781995587],[0.67117198087365049],[0.0066230110618518134],[2.9931980215502918e-05]
402,26.547902989999997,[0.68500206706536471],[0.39233868959883456],[0.0059193050173308448],[3.7859487833413752e-05]
403,27.049678850000003,[0.034301840701924935],[0.64877084666790785],[0.006794638257732577],[4.888560198679226e-05]
404,25.00058966,[0.23497385725652087],[0.8584294697385102],[0.0081430938036268774],[4.3475438585960369e-05]
405,26.72424775,[0.009672156245208674],[1e-08],[0.0035939948584859938],[2.9316402407719711e-05]
406,25.33806835,[0.74979855397556594],[0.82165470514181527],[0.0056848065934280712],[5.0528299135876864e-05]
407,24.971574649999997,[0.54729823758818641],[0.56597050649334812],[0.011458593198350742],[2.1147288646605755e-05]
408,26.02151872,[0.7128734780763708],[0.73107563862019598],[0.0072964551358717378],[3.6774584880661099e-05]
409,26.635433350000003,[0.021764138169894198],[0.73241341206945099],[0.0053624413142679406],[4.8885312433355477e-05]
410,25.184141670000002,[0.1537078336213159],[0.27972795114400528],[0.0035514306291424824],[3.2094486874800765e-05]
411,27.240512149999997,[0.29666842088096124],[0.5594960458315601],[0.0038438706592655025],[6.1616124969521291e-05]
412,25.82009818,[0.49222271289164071],[0.86295949366043601],[0.0046214711906792383],[3.053168859357136e-05]
413,26.12194521,[0.83728904040439356],[0.058841562979103423],[0.010476343582693948],[2.3190265221129103e-05]
414,26.08861866,[0.9662150088645457],[0.24841132854727999],[0.015137008198447544],[4.7919206283109084e-05]
415,26.049916600000003,[0.44435684640007178],[0.019784179067958652],[0.0052390983467346386],[2.6293169190338972e-05]
416,26.07805488,[0.22107726758269214],[0.80067548792260379],[0.0031880469852582083],[3.6058338729882955e-05]
417,24.80102292,[0.35725852102287531],[0.094067529135698102],[0.0059855159046636741],[2.8289419046867437e-05]
418,27.64726929,[0.37739451236946797],[0.66803916758301585],[0.0048833611153653589],[3.10835398995013e-05]
419,25.56168133,[0.022296973235670536],[0.69926873960894165],[0.0086851137373349929],[4.1596049472403251e-05]
420,25.72361449,[0.91429035020694982],[0.26572646204612943],[0.0076378953167881014],[4.2322615715462142e-05]
421,25.647859699999998,[0.23701700759797056],[0.75844636724871495],[0.0039009200438180902],[4.4980318009091302e-05]
422,26.72503279,[0.013341021971564837],[0.18673814751985823],[0.0031587516796659498],[6.45829662761499e-05]
423,26.39727685,[0.26642696938280447],[0.47768965940317215],[0.0064264909213910815],[4.0290105891405137e-05]
424,26.64182805,[0.22843913534404642],[0.99098980318486352],[0.0092855038983992721],[4.9513066373241266e-05]
425,26.51260123,[0.83891987404466573],[0.1776701598234996],[0.0095429542021154279],[2.6095408383330909e-05]
426,25.40963479,[0.24819962300492204],[0.13885242161528089],[0.0059090355723296906],[3.7063438794393555e-05]
427,26.26805512,[0.33251351051356748],[0.53307125870423444],[0.008551063871822806],[3.4873362633247584e-05]
428,26.87155079,[0.0028820290533017046],[0.39931484330058103],[0.0076879817921284843],[4.9305081010142526e-05]
429,25.17356636,[0.70322139091150504],[0.066902810727375361],[0.0027968592318112773],[3.0213665669465151e-05]
430,26.13580573,[0.83779085014481858],[0.57390042905770655],[0.0060063588156549219],[3.3866154222017553e-05]
431,25.11792944,[0.69983261578842737],[0.03557118936809911],[0.011448445868210533],[5.3904862687637056e-05]
432,26.19636651,[0.49589922641646711],[0.18428104741819307],[0.0045452752714634226],[3.1295082328908208e-05]
433,27.33428274,[0.27754126646109001],[0.64011539545400931],[0.0058632106418609609],[3.2714639508546473e-05]
434,26.61091832,[0.96608835324393993],[0.27990919904960415],[0.0051020058503854493],[3.66290354010812e-05]
435,26.866326620000002,[0.33599034100542435],[0.50161248321092888],[0.0054213598128362572],[5.6835177532910119e-05]
436,25.27523787,[0.77841546949011198],[4.0244754786811221e-05],[0.013564413428691413],[4.5982808021372001e-05]
437,25.263138859999998,[0.070354708154716394],[0.82323871131270876],[0.0085671991626766753],[0.00015014532670404312]
438,25.170123789999998,[0.55075842662117991],[0.10216619698658219],[0.0075597062879718124],[4.9213302459882868e-05]
439,26.85261239,[0.95795815292356234],[0.9712893005118588],[0.0054221973178441574],[3.4644883354084666e-05]
440,26.88073408,[0.68002808803676773],[0.066473443613922101],[0.0040603560005944561],[4.2540534156976229e-05]
441,25.159702940000003,[0.52133964592675219],[0.49261378404927764],[0.0061611693183173388],[3.6099978301840085e-05]
442,27.02119996,[0.28337488382953269],[0.78507654127196047],[0.008494490666609511],[3.3714527573447395e-05]
443,26.720329829999997,[0.57212723812282984],[0.5715834615233194],[0.0022604534545364041],[1.9865548191388971e-05]
444,26.46189503,[0.42879859083326044],[0.042250996720841205],[0.0047620398882954884],[3.9264970864094639e-05]
445,25.09180334,[1.1291872992202912e-08],[0.3414543856245692],[0.003366173597180222],[2.8239632977988816e-05]
446,24.6987141,[0.04332398857660047],[0.99190382556815737],[0.001930933803851953],[6.7267503725709776e-05]
447,26.861229469999998,[0.77870922279875798],[0.9499915525893885],[0.0094111930395300303],[2.9731034200952688e-05]
448,25.922332530000002,[0.017041252617024105],[0.43007811570595056],[0.0060273849748342934],[4.1020834447236254e-05]
449,25.56585993,[0.92370123820711036],[0.4382046765122497],[0.0024346398030156702],[5.9540578588812565e-05]
450,26.46206329,[0.29333988296478897],[0.90802077372258339],[0.0050744707092350017],[3.6876317394740621e-05]
451,27.22507509,[0.59078532594269939],[0.14264722713403882],[0.011209904726003139],[4.4509701784212208e-05]
452,25.88265318,[0.20559128214577965],[0.93809698986480416],[1e-08],[3.7743972210291243e-05]
453,25.15468676,[0.4384545384730022],[0.15016785037540542],[0.0065650920481012953],[5.5293101501985298e-05]
454,25.35569551,[0.61405886925094633],[0.64404570726381505],[0.0045217796768642904],[3.1988987165942895e-05]
455,27.81711782,[0.11637825982274802],[0.49615795949494063],[0.0051119302496267505],[4.3082132762883862e-05]
456,27.7005425,[0.59726800872475105],[0.74777017842378568],[0.010389238453206051],[9.2260737816374228e-05]
457,27.54867573,[0.92703620566326694],[0.96961099125290451],[0.0082213735201016047],[6.7898832256274577e-05]
458,26.28631024,[0.97946136255567318],[0.84310920646593668],[0.0046097681458622808],[2.4327557557268786e-05]
459,24.71368432,[0.94051838150227729],[0.16359298396526561],[0.0085098051471739211],[4.8067614896285527e-05]
460,25.31593581,[0.39318225767084986],[0.66449530180231442],[0.0011514029302751583],[3.2122345064444779e-05]
461,26.40180295,[0.80319336329852586],[0.021580213796406122],[0.0079162833070954286],[2.9303851786066648e-05]
462,26.13048636,[0.95787661870785312],[0.13850289836368646],[0.0070138422863782468],[4.4184881787756591e-05]
463,27.684624550000002,[0.72801803419563171],[0.34073412249729951],[0.0096452280277277702],[2.9361599503729963e-05]
464,26.97414223,[0.67577207368183834],[0.78565812139922264],[0.012147804856030842],[4.3717499479234423e-05]
