iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4475,26.59772139,[0.69316506059444394],[0.86275463564066091],[0.0071275065725433517],[5.9847885355068797e-05]
4476,26.38015052,[0.99198302427859475],[0.33150158827007514],[0.0062319587367249407],[2.92415019696457e-05]
4477,27.377581199999998,[0.47323152693060072],[0.35053701018069339],[0.0045721771801532918],[3.3213490768790876e-05]
4478,26.71039993,[0.14417266501178455],[0.91380240453011785],[0.0038330559270539077],[4.0746515627021473e-05]
4479,27.881122219999998,[0.24365752063658658],[0.67084884724818727],[0.0052978426408102353],[3.924806626132149e-05]
4480,26.22883447,[0.021911414205352198],[0.61862637770160656],[0.0047810412200203767],[4.2361474898000573e-05]
4481,26.1471275,[0.88520827250045175],[0.79554809170597562],[0.0078678114052930237],[6.5541869907537187e-05]
4482,25.44636882,[0.60155396820225093],[0.41798275761359205],[0.012872577139064867],[4.2343585496096292e-05]
4483,25.95344739,[0.2697515647455957],[0.58485212544500276],[0.0057769865482567573],[3.7301380163001774e-05]
4484,26.106940379999998,[0.83826232874501172],[0.98115295334443942],[0.0092100484596295273],[3.2164384541122359e-05]
4485,25.962727899999997,[0.51602114972247448],[0.43468869755861711],[0.0095187934780594508],[5.9717380714308099e-05]
4486,26.48287936,[0.29492553723403203],[0.65347944160218419],[0.007339691239838575],[4.2597223347928814e-05]
4487,25.86212021,[0.1312736904955204],[0.52995068629953024],[0.0085254423775208976],[3.2487331662278685e-05]
4488,25.931383399999998,[0.42266020900076706],[0.22870009128347996],[0.0056217387519001405],[4.608054853355581e-05]
4489,25.24980913,[0.46201607252095134],[0.55008938604939428],[0.0075575766739150452],[2.7320742369107975e-05]
4490,25.96734974,[0.81759734149921515],[0.11546911098473356],[0.006410572258677083],[2.4342802633026128e-05]
4491,27.364400649999997,[0.39739047331299188],[0.20463035714213662],[0.0094602736831045364],[3.878230527021298e-05]
4492,25.52515583,[0.98864753377503856],[0.83764966534051155],[0.0063354069473058883],[9.6324537338599026e-05]
4493,26.94486804,[0.46274956598041128],[0.74783776860526374],[0.0083444716947594921],[3.8347343601419226e-05]
4494,25.46904503,[0.51359507463606935],[0.69379531531159544],[0.0040239909203579893],[3.3486782366087819e-05]
4495,27.22540559,[0.48759388398008296],[0.57713488972285354],[0.004619474549500957],[4.0174725238761866e-05]
4496,25.14689541,[0.51231649465661167],[0.16510404019255021],[0.0040905527845119805],[2.6719470447966742e-05]
4497,25.448189579999998,[0.013170828930916312],[0.67337381017863351],[0.0031343471679541879],[5.3667347874708504e-05]
4498,26.52864091,[0.031850164104057943],[0.82008778550047579],[0.01370363420927212],[2.8162632090988904e-05]
4499,26.64680549,[0.62874553160467195],[0.054757309202818627],[0.0069065820448556137],[4.5171430988810712e-05]
