iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
700,25.81336304,[0.73674377487854148],[0.075400539894067142],[0.0058299305696024595],[4.6443937343598751e-05]
701,25.99466276,[0.088472245802985849],[0.26908352971243593],[0.0067244772034854017],[4.1869108362513341e-05]
702,25.581468519999998,[0.89401119267262752],[0.14063061497915724],[0.0068328978070743562],[3.5636436785280168e-05]
703,26.86182902,[0.98584328162475754],[0.94763773173603794],[0.0028978261994044296],[5.8184183590714866e-05]
704,25.953229370000003,[0.52265558916070254],[0.015661053150559989],[0.010274530863176479],[3.6435038533511044e-05]
705,27.184563230000002,[0.80859902257266869],[0.35269365288848875],[0.0056147925239647956],[5.9356818302935821e-05]
706,25.89476026,[0.64280113485050427],[0.42292233978285865],[0.0056817688100220254],[4.068784455479868e-05]
707,25.38755238,[0.99606277721604508],[0.96425701292685662],[0.0095109857391854624],[5.2267210686296472e-05]
708,26.065645280000002,[0.52393743942274384],[0.25300820926167927],[0.0040743105382047839],[4.4146732859906557e-05]
709,25.323141109999998,[0.51692382229646239],[0.70652549478272419],[0.0065504889097843244],[9.9828571903382013e-05]
710,25.59694554,[0.77689803686966152],[0.89652514399851779],[0.0053354637716171438],[3.4605483447913699e-05]
711,27.24924648,[0.43883678721298286],[0.27351514313820979],[0.0048110499925501649],[2.8844476775369277e-05]
712,24.705829559999998,[0.045417366896243372],[0.8390206866586627],[0.0059970602938909656],[6.3832318287992962e-05]
713,27.03950588,[0.78281015140882948],[0.47385525418413571],[0.009844869525168054],[4.0387926217522185e-05]
714,25.89987335,[0.67809206231624364],[0.93776135024080898],[0.006326649252418326],[3.752827536646075e-05]
715,25.872458260000002,[0.51215517005387223],[0.67545704353660552],[0.011194338439979024],[2.9148513988053182e-05]
716,26.34107088,[0.74372526750140633],[0.2885609395720834],[0.0045489132431540402],[3.6883674338017425e-05]
717,25.75988154,[0.91759874592066759],[0.550468044431629],[0.013238699952857702],[4.5494034363990909e-05]
718,26.09204407,[0.27690925175064945],[0.45781360754942446],[0.0061461941393732289],[2.0939041027734362e-05]
719,25.57521198,[0.10670755162918799],[0.94356975263418597],[0.0074119958658619423],[3.6199218144572498e-05]
720,25.20506197,[0.82507269747774958],[0.3790156465368264],[0.011660997691509412],[7.8111025476501617e-05]
721,24.91840519,[0.75547113262931509],[0.095491635609473324],[0.0067378532202966301],[2.5809391045239494e-05]
722,24.8366494,[0.24054925032339369],[0.15314111295582078],[0.0051977999932427688],[2.4900327091514907e-05]
723,24.9495676,[0.91292581456664323],[0.94278218967432137],[0.010733458941973806],[4.602449875112935e-05]
724,27.561742199999998,[0.52755639862396331],[0.15415166237116207],[0.009271162094085128],[4.3310611659852505e-05]
725,26.57247234,[0.13237614073855608],[0.95633904104074907],[0.0032928105458240875],[4.6109072090183556e-05]
726,27.437901420000003,[0.2934514102957746],[0.412703528653517],[0.0065997855485368517],[4.2606691887936421e-05]
