iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
300,26.55475032,[0.9765990656617014],[0.88683740681963319],[0.0077116168430631515],[5.4523276432683065e-05]
301,26.64509063,[0.80844186070977897],[0.093119730345637919],[0.004033552500437243],[2.4357316934231488e-05]
302,27.29251562,[0.99533956182143091],[0.48629344066795349],[0.0065524477356610489],[4.5865877770945307e-05]
303,26.37593996,[0.49364696077395559],[0.54299661779256325],[0.0079458134758880195],[4.4712930193424594e-05]
304,26.68817702,[0.56614437620988667],[0.15464822324126698],[0.0087011615581299995],[2.741731875294251e-05]
305,25.57390741,[0.088003510737510282],[0.04666588449155884],[0.0052627906958991333],[3.3867275470944591e-05]
306,25.963653899999997,[0.39563651395226973],[0.97765700058760796],[0.0062999992564440888],[5.7171403978761859e-05]
307,27.57500586,[0.20275386735299861],[0.78210245389171484],[0.0042067780782078512],[5.8283106323886447e-05]
308,26.28147844,[0.66670724042540574],[0.48202478466179405],[0.0050854727016471091],[5.5403240415141664e-05]
309,27.29054052,[0.64536319460957636],[0.7732155873263642],[0.0067481982290658604],[5.2419271868275885e-05]
310,26.69719028,[0.95680373755293635],[0.62941183989998073],[0.0089767171681022218],[2.6854150391164566e-05]
311,26.29457371,[0.39382762337970822],[0.36937251083287048],[0.0040654080361545164],[2.7678849966017438e-05]
312,26.74447438,[0.54469025866077214],[0.77108562616774046],[0.011806945573605232],[4.9666721462837682e-05]
313,27.37588053,[0.41889562846940603],[0.54487638487918177],[0.0066638813197150149],[3.0937579019063577e-05]
314,25.83916551,[0.75707413905909204],[0.28783825150281672],[0.014851030132361165],[0.0001013611190788799]
315,26.93590608,[0.34058536624765412],[0.32712416312806786],[0.0092129821055618177],[8.2737075058680887e-05]
316,26.231244649999997,[0.76122352918985992],[0.28786228849046164],[0.011702555061444631],[3.6039839431567522e-05]
317,26.43396057,[0.42517002013544913],[0.19251676668688494],[0.0060871445328036233],[1.9897551142900038e-05]
318,25.410884120000002,[0.35691833803028372],[0.13259417597203915],[0.0061764220596338126],[3.3899205500342866e-05]
319,27.55292518,[0.81917014158658397],[0.75747123047409581],[0.009458590440555803],[2.3751832866403255e-05]
320,25.185328780000003,[0.28098827927111936],[0.36791573882750472],[0.011520945051151144],[2.6365862526411821e-05]
321,25.2290625,[0.092583481238660947],[0.2435189744417775],[0.0048845019440196813],[2.5828071202715908e-05]
322,25.495130460000002,[0.26344436771495283],[0.65400762242922617],[0.0013214531216024783],[7.7939110340596862e-05]
323,26.347803850000002,[0.34405331168422881],[0.78579537689260548],[0.006056848071675669],[0.00010502099787285113]
324,25.57601404,[0.34363178246403892],[0.30906306253868387],[0.0070729855684525944],[6.4381412165359642e-05]
325,26.06201266,[0.19729137995079798],[0.44664712797423545],[0.010036956157270238],[2.3804331895360686e-05]
326,27.09901619,[0.57656075653373318],[0.6330889666729248],[0.0042296667381763187],[3.0871339279592291e-05]
327,24.72253226,[0.30739792357311602],[0.96541930042808843],[0.0047731851675362202],[4.4257937233782574e-05]
328,26.55856826,[0.80052550002932321],[0.48688301241163162],[0.005902085076251451],[4.7553596700167233e-05]
329,25.792375120000003,[0.76311824635465064],[0.39186769633817975],[0.0093124293777462896],[2.9387248635881491e-05]
330,26.26400178,[0.11720217691427653],[0.024844502987147021],[0.0031703157138056604],[3.8582934797859458e-05]
331,25.40340607,[0.38648632272608813],[0.98147830385542512],[0.010885747549678082],[8.4087937503363186e-05]
332,26.42370498,[0.94267136456093659],[0.95951786645874759],[0.0045322102855110957],[5.5504329812272601e-05]
333,25.10279709,[0.74675344406543165],[0.48812915161737525],[0.0064656267412714907],[2.9911020503758934e-05]
334,25.81406644,[0.59939548369603513],[0.39908897502765267],[0.0075167541537282667],[3.7569990022856548e-05]
335,27.299892019999998,[0.26841835870069186],[0.57792404586070489],[0.003096248343893937],[3.2620299308894207e-05]
336,26.05962224,[0.97423941708591477],[0.18060552707523808],[0.0048740786686689574],[4.2569336669462388e-05]
337,27.090457129999997,[0.84995884087884355],[0.50767995935760246],[0.0031618281837685336],[3.896456677043858e-05]
338,26.87781236,[0.35304440498186584],[0.86094824970142536],[0.004808935637206857],[3.9093287486635653e-05]
339,26.317710100000003,[0.94347740707063332],[0.25665036514438555],[0.012554085421382977],[2.0786064728217646e-05]
340,26.133669559999998,[0.57756142433132152],[0.43052935114449714],[0.0084823945194222317],[8.849095489138481e-05]
341,26.16513259,[0.25033693590751277],[0.10265224892627473],[0.0027367200708640627],[3.6811076928322528e-05]
342,26.17801347,[0.56052994349997565],[0.79077965999806055],[0.0094370940603719644],[7.2146175837450865e-05]
343,25.767357989999997,[0.98968413508051101],[0.32784833188597506],[0.007941400827550793],[3.3585106056666092e-05]
344,26.45572849,[0.95142164211890012],[0.099733780593250443],[0.0048210958409750093],[8.457557041402497e-05]
345,26.23775181,[0.72587100389013548],[0.10112852878477185],[0.0080971167771723418],[4.1654013918424049e-05]
346,26.21036141,[0.23642175844651092],[0.26682590782986126],[0.0099828925734818941],[4.6377843946510122e-05]
347,26.26965711,[0.97233691536319744],[0.83030222684588029],[0.0078879672133660428],[8.6694415100674327e-05]
348,25.08223525,[0.89013901792717987],[0.86969009837369049],[0.012149406932004225],[4.1794590102117724e-05]
349,26.020951059999998,[0.33347656002457282],[0.56679844231287968],[0.0060696213125003284],[2.6208914779779491e-05]
350,26.48371004,[0.26654222026446794],[0.35250900203414609],[0.0056363954292652507],[5.6904885414321704e-05]
351,25.434328710000003,[0.79032300176977688],[0.34482297719236732],[0.0065605104718922669],[2.6460097320213372e-05]
352,26.93439553,[0.4780648635761115],[0.57612041011520876],[0.0073217817092857684],[3.1151948218732795e-05]
353,26.7088352,[0.11322332582442179],[0.64734292037429697],[0.0097441869327025143],[5.5833947145811358e-05]
354,25.742804,[0.64064309108079454],[0.10925513241422768],[0.0093328886764328378],[4.0214025615492588e-05]
355,27.642872699999998,[0.94910862822490571],[0.99109748334620829],[0.0027488705019754756],[8.822964686971968e-05]
356,26.59116407,[0.0079373704172980286],[0.094550165327086932],[0.0066931701100276242],[4.2069051531812285e-05]
357,26.491209050000002,[0.7101651070639845],[1e-08],[0.016800281359066527],[1.7712818588699886e-05]
358,24.64627995,[0.98041438343637755],[0.15095972571878957],[0.014179770933751001],[2.7760581190972022e-05]
359,27.555677829999997,[0.44058644356226595],[0.54411927209175814],[0.0072380220608130319],[3.6017145591427102e-05]
360,26.7862711,[0.88232198124405214],[0.18611049443155381],[0.0083719213015635008],[3.1326120804198165e-05]
361,26.356240239999998,[0.17044068518793987],[0.76624375808784051],[0.011452090697852135],[7.4335319100116148e-05]
362,25.722717420000002,[0.77811398443371904],[0.41999767797372961],[0.019568782177172117],[5.3494541859266942e-05]
363,26.764382190000003,[0.14316434487817037],[0.7879904380551993],[0.0040865268741695493],[5.3436094154091229e-05]
364,25.53611852,[0.72441947357969938],[0.63581461110239135],[0.0084483342561261776],[6.1245388462138894e-05]
365,25.26373629,[0.59865362443758918],[0.036665020108960222],[0.0071504795880036331],[4.2834609524089462e-05]
366,25.27624141,[0.31999372979084295],[0.098100115389861298],[0.0094049847670845121],[3.7189336702547759e-05]
367,27.173097600000002,[0.37521054440756091],[0.69833825289192852],[0.0069726180600989118],[3.3720252257174455e-05]
368,27.98797484,[0.55544333396421264],[0.88387692957836839],[0.005166076790085683],[3.0648834580371265e-05]
369,27.092130140000002,[0.20455583851897191],[0.14955004784898007],[0.0087520870534770201],[4.2562852968441867e-05]
370,25.23649166,[0.73918904923669104],[1e-08],[0.0094503533250365201],[3.9813356605800099e-05]
371,25.12350674,[0.8176176496046037],[0.3002805294432519],[0.0064929216511563914],[2.6866503113565088e-05]
372,27.38962475,[0.32127295111474075],[0.21411761368415066],[0.0062710786106899286],[2.1977126696992588e-05]
373,25.43339438,[0.53064707922764953],[0.73571301816060364],[0.0079753042614876812],[7.0594981597060791e-05]
374,25.21853325,[0.9458899786003907],[0.67152999576285344],[0.011425447132099698],[7.0602701633448728e-05]
375,25.90896553,[0.32693072172591764],[0.10013286934216459],[0.0080349158896403372],[3.054237213723221e-05]
376,26.942015010000002,[0.99718674085369774],[0.14420631510435405],[0.010159077400829553],[3.0352868175931302e-05]
377,25.78183405,[0.83760779170112465],[1e-08],[0.0055343919488500259],[2.3306947079249074e-05]
378,27.27688573,[0.66680995803420995],[0.55388811162592178],[0.003731458239538632],[4.4190048455239328e-05]
379,25.53361371,[0.64428618653686576],[0.4125360837321953],[0.0072092681340779063],[4.2156050393815647e-05]
380,26.0588055,[0.091539273511499264],[0.95601333414428535],[0.0080886667235419152],[8.1573911689336587e-05]
381,25.91488094,[0.041290466126406966],[0.95740018610491484],[0.0052609029579130939],[7.0316145282967035e-05]
382,25.81668003,[0.17703884874155024],[0.17846848920033481],[0.0069224065531890422],[2.3791144452833812e-05]
383,25.7641909,[0.87924269302146563],[0.93139525022851521],[0.0089407007931097682],[4.7541660238015204e-05]
384,25.16248172,[0.21659351296113205],[0.16656349610580207],[0.0041122568492093503],[3.6488968570835834e-05]
385,25.766659960000002,[0.70773719865597462],[0.77635054165461881],[0.010852386804703351],[7.5747664327718844e-05]
386,26.79672081,[0.47922011450755142],[0.12962331712031361],[0.0050274178190585217],[3.2636926595996929e-05]
387,26.992671780000002,[0.80815425422591991],[0.87581615700443249],[0.0056464828832644698],[4.0494306385419065e-05]
388,27.85200784,[0.73310242212938448],[0.017024066857666331],[0.0072404937682949422],[3.3939598454324482e-05]
389,27.14023235,[0.96024465225111155],[0.56266346617448093],[0.00390358401767682],[3.7171622763010337e-05]
390,26.54212151,[0.31708735211249439],[0.40228721279193874],[0.0044385957376572027],[8.112461280807004e-05]
391,25.925658010000003,[0.13179751353770763],[0.98266260902874025],[0.0014810119473893102],[8.951296183512536e-05]
392,27.18335416,[0.59083638185430176],[0.64106811948282849],[0.01281598005079515],[1.9758963851035372e-05]
393,25.95823314,[0.41734154597148709],[0.1829729081221203],[0.012035372297673264],[4.1306269381036209e-05]
394,26.12705778,[0.23828836589914298],[0.6084772935288294],[0.0067882454158845196],[5.7726329386442732e-05]
395,26.80090013,[0.12204128878890708],[0.34389236322561312],[0.0027339021252336115],[2.9795130379872692e-05]
396,26.30009006,[0.55975070895641554],[0.37178450852767425],[0.0072945599324433785],[2.5974769602588044e-05]
397,28.064260230000002,[0.91999552376084148],[0.21002137023718509],[0.011254417152256058],[4.0320096149126794e-05]
398,26.47671284,[0.25189392755504703],[0.16569531824571931],[0.0038768005226643143],[3.5301197950032837e-05]
399,25.96383397,[0.0017278791644051994],[0.22634322681711155],[0.0086418567629986121],[4.5114006020419151e-05]
