iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1400,26.65332557,[0.51429704475323379],[0.21083326728729296],[0.0088405837895754735],[2.5608265956877929e-05]
1401,26.00923578,[0.76292958517116083],[0.18505946015108371],[0.011057783850885128],[3.1661530679016892e-05]
1402,25.60803976,[0.14421055440962882],[0.10979707625420454],[0.0099589957826189401],[3.1038100378411038e-05]
1403,25.50664822,[0.45125435892423749],[0.47087105014527614],[0.0058791938998963844],[7.3529353205592507e-05]
1404,26.54289869,[0.30757625243147568],[0.24016364970543214],[0.0091904125402477166],[4.0660612683318664e-05]
1405,26.229169489999997,[0.38113413387864564],[0.036875162706949294],[0.0080357570767025099],[3.6623517278788764e-05]
1406,27.04212806,[0.67696188311424066],[0.36868018058270974],[0.0011203623722738087],[4.0540583110704187e-05]
1407,26.61191207,[0.59891003575188606],[0.021716216026481938],[0.0087054448895715897],[2.597288255179464e-05]
1408,25.30184872,[0.2956879614455068],[0.26382182338221194],[0.008944840384664976],[2.551286169955036e-05]
1409,24.87539531,[0.61804081840913583],[0.47489300159747838],[0.016543906237574679],[5.4497194477476363e-05]
1410,25.6601394,[0.1005028428114399],[1e-08],[0.004687014168046455],[5.5545991251737536e-05]
1411,26.213689350000003,[0.37969024665594464],[0.87733775433671846],[0.006902184410692902],[7.3209083093050964e-05]
1412,26.56084746,[0.18518645620272817],[0.44846834597629481],[0.0078079458224167841],[4.666717166490475e-05]
1413,25.83729039,[0.2299262386289882],[0.17949523819606322],[0.013197995835282694],[6.4989614632748882e-05]
1414,26.84344432,[0.74959488062634394],[0.53523799488181734],[0.0085963398876762187],[6.600648197402359e-05]
1415,25.07362011,[0.56810388178051052],[0.032262610373938905],[0.010639556205681189],[5.3293401401866003e-05]
1416,26.244401649999997,[0.41435791242726028],[0.68679003726477217],[0.0038181897549620647],[4.2853858674030132e-05]
1417,25.37888675,[0.9491521284331037],[0.6474979610380982],[0.0030305855343282784],[7.9969557253256607e-05]
1418,25.994981980000002,[0.4904695346920559],[0.64433594340012723],[0.0099753761261110463],[3.4373385548902569e-05]
1419,25.88934595,[0.95271472977384497],[0.46625174682594317],[0.0050087058779047511],[6.98548630442275e-05]
1420,26.11994379,[0.32571434665847171],[0.8723629170650955],[0.0043122248712275657],[5.6326234984693802e-05]
1421,26.10915551,[0.48153720031097108],[0.76346170807231806],[0.0086485049307370443],[6.5924029106267934e-05]
1422,26.98132542,[0.3547575802349503],[0.65865465340074403],[0.0053191840294463111],[5.3048812595268835e-05]
1423,27.38658663,[0.48637137606447667],[0.14274720237344007],[0.0066608454545347695],[2.8147219850949146e-05]
