iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
587,26.30196618,[0.14248035018591998],[0.75958622060486536],[0.0048569592649312932],[3.9527115041015914e-05]
588,27.63546706,[0.90876050599452363],[0.010588216774698678],[0.0024276786842667986],[4.0751062842736552e-05]
589,27.54182385,[0.023685704205939628],[0.93260773348596415],[0.0060800073691452128],[7.117651340282638e-05]
590,25.95161654,[0.041102130778185586],[0.15661456983523947],[0.0070913878013269538],[4.6514357371518766e-05]
591,25.48392385,[0.98530084075431223],[0.68917385059850755],[0.0055539646594915393],[5.6554598625913055e-05]
592,26.3718971,[1e-08],[0.98404642103427808],[0.0065330693565224252],[5.3831718517194371e-05]
593,26.08135075,[0.84171738548987141],[0.42670301286577078],[0.012865229492268926],[6.2932616544164599e-05]
594,25.42611155,[0.4402621507798648],[0.91345095420920708],[0.0055016208729807836],[7.7481355721276124e-05]
595,25.54673225,[0.28250732406805312],[0.85269253481849838],[0.0069283730505807495],[7.2444013410111197e-05]
596,25.49976217,[0.68077744850946942],[0.76048170089549583],[0.0076426565198465246],[4.8957067832422485e-05]
597,25.36968316,[0.086852725194506541],[0.50739548863432149],[0.0031310498972225154],[3.4715673345675491e-05]
598,24.87986299,[0.97699393169525806],[0.39240986486463969],[0.0084432554233412893],[4.6498679927786668e-05]
599,26.93340651,[0.62789484155030184],[0.94568042759088955],[0.0060245587811396661],[2.9921383098041598e-05]
