iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2300,26.52285013,[0.02526815390232573],[0.41800286239184675],[0.0057807884788546593],[3.6785754470025633e-05]
2301,27.809949539999998,[0.88776907624526802],[0.15722803276016251],[0.0084676026200379284],[4.5163250075641592e-05]
2302,26.8387085,[0.60629531187688235],[0.91270447665740706],[0.0032663510293301501],[4.2591216990961467e-05]
2303,25.09872475,[0.82042829242763893],[0.21788584662168525],[0.007623783785559668],[4.4097069931248178e-05]
2304,27.49913423,[0.18186546791946923],[0.59883120040923743],[0.010846743757472299],[4.4882108986898928e-05]
2305,26.7381478,[0.72968754567481908],[1e-08],[0.0064461294596263041],[3.0957055649816212e-05]
2306,24.29843833,[0.21836818425271182],[0.11747030825377275],[0.0057646944251522614],[3.0207851916486117e-05]
2307,26.14090236,[0.50398200234188406],[0.19541180806024477],[0.0087720107768189393],[3.349881964931356e-05]
2308,25.16114343,[0.99291915580418644],[0.8037443412010381],[0.0085586771888327973],[4.6186684623250596e-05]
2309,26.79421325,[0.73540142567847255],[0.41846552217048139],[0.0053519815293941453],[8.6991999707741741e-05]
2310,26.4064483,[0.31048922941134571],[0.53143130364020708],[0.0058396704142818501],[5.0258329647223654e-05]
2311,26.879761350000003,[0.1430302500278674],[0.83402335502181857],[0.0077258344082011821],[4.8744477910755979e-05]
2312,27.41905186,[0.12831977587006155],[0.54272395422102893],[0.0032996616977504223],[5.995909793171661e-05]
2313,24.79955848,[0.071201138887695248],[0.42263947993040735],[0.0047684415216593945],[4.1930860287142657e-05]
2314,27.428889329999997,[0.28292625576253722],[0.15157202643664092],[0.0059178733401460404],[7.8447513409685143e-05]
2315,26.312380570000002,[0.5389708762856833],[0.76629729182972728],[0.0078561180757991123],[4.9411042663261018e-05]
2316,26.674339940000003,[0.50047278384459304],[0.34647962571676516],[0.0086711268194842317],[4.2473598177272809e-05]
2317,26.61340655,[0.31738264377728442],[0.46046855468464432],[0.0083417744257095472],[2.7984710040396266e-05]
2318,25.34534743,[0.56617200068024409],[0.52524830440521242],[0.011544915088740226],[4.8021724663838139e-05]
2319,26.720637579999998,[0.19449826290991257],[0.72387618573757107],[0.0059260620819902021],[3.3627718820705699e-05]
2320,26.96848212,[0.55325632124877844],[0.55278548923821769],[0.0075539748159734743],[2.8967673893653956e-05]
2321,26.97612354,[0.70989913638671598],[0.012551561588364457],[0.0091917805002559305],[2.775787469261326e-05]
2322,25.45415784,[0.93713044673953882],[0.079114128098153491],[0.0044567043543530249],[5.8201978660910036e-05]
2323,25.46580895,[0.2088383285937977],[0.10997282860141],[0.010083997699378122],[4.4299934833236243e-05]
2324,26.30217075,[0.45826102350867443],[0.72289987511288745],[0.012684755265479908],[3.3023111160379592e-05]
2325,25.61307846,[0.16346803210601069],[0.4798240114169155],[0.011142942355568897],[7.6266038331218589e-05]
2326,26.57477069,[0.90079464704511292],[0.37912523321999947],[0.0066930386330787961],[4.8259980113318779e-05]
2327,27.45748125,[0.59786837773429979],[0.2960295867289624],[0.0057995196668268467],[6.0183910586875111e-05]
2328,25.6739523,[0.70656093747407644],[0.94012348073701091],[0.006979173192614152],[4.0743293607981013e-05]
2329,25.6648701,[0.21472132131843696],[0.67996455426113878],[0.0060595305823837875],[4.0663799272255829e-05]
2330,25.96607809,[0.33033705875804764],[0.80328459248531492],[0.0028798150486854523],[5.7933390937014995e-05]
2331,27.28343163,[0.22011864015741989],[0.99740151967433377],[0.0038301774073953854],[5.2299646284892365e-05]
2332,26.068931629999998,[0.60028959122683023],[0.11254067350353919],[0.0055660898297596462],[4.4747089409657992e-05]
2333,26.546711390000002,[0.7640304651798866],[0.043757641194388908],[0.0030335792620458379],[1.5569731547593335e-05]
2334,24.661230019999998,[0.87193202010628545],[0.1725884305228591],[0.014358857799042113],[5.3367215858912687e-05]
2335,26.0413523,[0.71134690921062693],[0.03097895711874421],[0.0049501864245644067],[3.4420522375511187e-05]
2336,25.59271601,[0.2628904191182268],[0.25042438663261124],[0.0062507752943484207],[4.724867170602387e-05]
2337,27.83465029,[0.50628832763743103],[0.77107974510910415],[0.0033521415063962889],[6.2364771776346473e-05]
2338,25.31259018,[0.65772512841323438],[0.062956370510784121],[0.0094655155281637704],[6.0149242841756045e-05]
2339,25.779821600000002,[0.45990040009550254],[0.61018371091790302],[0.0079927929459414071],[6.1522545502901149e-05]
2340,27.03251607,[0.71313107475956672],[0.86637751162199783],[0.0056994971667890804],[4.104093062440306e-05]
