iter,incidence(millions),vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
200,25.484409739999997,[0.25900723866019226],[0.91371570967927729],[0.0060118338996750786],[4.4640981051502493e-05]
201,26.58718714,[0.23089074943176779],[0.9787256326042878],[0.0052546096481982385],[5.9217176019421558e-05]
202,26.54291186,[0.29218436407257165],[0.47758571577213665],[0.0053351041866246951],[3.6760946738989553e-05]
203,24.889078670000004,[0.29246323670194674],[0.96631665753693352],[0.0049304380983331564],[0.00013958627579385707]
204,25.722253339999998,[0.082249279216897231],[0.63874082822810818],[0.0054573828400017454],[6.864410966345158e-05]
205,27.163391710000003,[0.82994745675086512],[0.057917137019771359],[0.0088099085359213958],[8.226496051449983e-05]
206,26.087371079999997,[0.62881470970442699],[1e-08],[0.013150898773975184],[3.0867532184286617e-05]
207,25.969035870000003,[0.50133026549965543],[0.30952172882784623],[0.0030985431991212842],[5.5541685415994024e-05]
208,27.53839985,[1e-08],[0.43814799671813243],[0.0035489360288220029],[2.3949897133279663e-05]
209,24.01653952,[0.85934033161701517],[0.19643365969783255],[0.0053072833804030384],[5.2361045745796808e-05]
210,24.73434311,[0.24038035628735488],[0.77218813953177157],[0.0057671513585536571],[3.9352919752488891e-05]
211,27.30469614,[0.15608519243812929],[0.9204090439685586],[0.0073154846327217471],[9.6241611386660431e-05]
212,26.264491170000003,[0.6878332675627099],[0.53731382080495838],[0.0074870908878829079],[3.5661040016121692e-05]
213,24.71095307,[0.26599180285257373],[0.40267088528746842],[0.0087403969860669894],[6.5061048719339265e-05]
214,26.79228587,[0.96321691981752788],[0.8787780086106578],[0.0094977397409516384],[8.5975804293536573e-05]
215,27.148597780000003,[0.052099006672806647],[0.999999999997915],[0.0044335497605979546],[6.0597578883603287e-05]
216,26.01255474,[0.64358366690894764],[0.254998064909987],[0.015417841370031216],[2.639905269968823e-05]
217,26.80648579,[0.86995724821971299],[0.95440094199047154],[0.01133340709972519],[5.9938553990834809e-05]
218,25.37452149,[0.56443544078068164],[0.51598723821831649],[0.009746760629399831],[7.0158774786499567e-05]
219,28.24121711,[0.15610158064899332],[0.17987770124068553],[0.0069182804047284718],[2.3775892233512952e-05]
